"X1";"X302";"X51";"X57";"X49";"X33";"X34";"X25";"X28";"X46";"X60";"X64";"X17";"X55";"X8";"X59";"X44";"X21";"X38";"X10";"X24";"X2";"X39";"X3";"X13";"X11";"X48";"X12";"X31";"X62";"X18";"X63";"X61";"X14";"X15";"X35";"X22";"X9";"X45";"X27";"X6";"X7";"X53";"X5";"X37";"X16";"X56";"X36";"X54";"X52";"X32";"X4";"X30";"X50";"X23";"X19";"X29";"X40";"X1.1";"X47";"X43";"X20";"X26";"X58";"X41";"X42"
1;3;7;26;51;58;9;35;44;60;15;29;37;62;64;27;28;13;41;53;16;45;47;8;55;4;25;50;17;23;18;42;61;20;10;21;38;63;11;12;2;33;46;14;22;59;52;5;49;56;39;24;57;32;30;6;40;48;36;19;34;31;54;43;37;250
37;250;1;3;7;26;51;58;9;35;44;60;15;29;37;62;64;27;28;13;41;53;16;45;47;8;55;4;25;50;17;23;18;42;61;20;10;21;38;63;11;12;2;33;46;14;22;59;52;5;49;56;39;24;57;32;30;6;40;48;36;19;34;31;54;43
1;3;7;26;51;58;9;35;44;60;15;29;37;12;64;27;28;13;41;53;16;45;47;8;55;4;25;50;17;23;18;42;61;20;10;21;38;63;11;62;2;33;46;14;22;59;52;5;49;56;39;24;57;32;30;6;40;48;36;19;34;31;54;43;37;258
37;258;1;3;7;26;51;58;9;35;44;60;15;29;37;12;64;27;28;13;41;53;16;45;47;8;55;4;25;50;17;23;18;42;61;20;10;21;38;63;11;62;2;33;46;14;22;59;52;5;49;56;39;24;57;32;30;6;40;48;36;19;34;31;54;43
1;3;7;26;51;58;9;35;44;60;15;29;37;12;64;27;28;45;41;53;16;13;47;8;55;4;25;50;17;23;18;42;61;20;10;21;38;63;11;62;2;33;46;14;22;59;52;5;49;56;39;24;57;32;30;6;40;48;36;19;34;31;54;43;37;256
37;256;1;3;7;26;51;58;9;35;44;60;15;29;37;12;64;27;28;45;41;53;16;13;47;8;55;4;25;50;17;23;18;42;61;20;10;21;38;63;11;62;2;33;46;14;22;59;52;5;49;56;39;24;57;32;30;6;40;48;36;19;34;31;54;43
1;3;7;26;51;58;9;35;44;60;54;29;37;12;64;27;28;45;41;53;16;13;47;8;55;4;25;50;17;23;18;42;61;20;10;21;38;63;11;62;2;33;46;14;22;59;52;5;49;56;39;24;57;32;30;6;40;48;36;19;34;31;15;43;37;256
37;256;1;3;7;26;51;58;9;35;44;60;54;29;37;12;64;27;28;45;41;53;16;13;47;8;55;4;25;50;17;23;18;42;61;20;10;21;38;63;11;62;2;33;46;14;22;59;52;5;49;56;39;24;57;32;30;6;40;48;36;19;34;31;15;43
10;3;7;26;51;58;9;35;44;60;54;29;37;12;64;27;28;45;41;53;16;13;47;8;55;4;25;50;17;23;18;42;61;20;1;21;38;63;11;62;2;33;46;14;22;59;52;5;49;56;39;24;57;32;30;6;40;48;36;19;34;31;15;43;37;256
37;256;10;3;7;26;51;58;9;35;44;60;54;29;37;12;64;27;28;45;41;53;16;13;47;8;55;4;25;50;17;23;18;42;61;20;1;21;38;63;11;62;2;33;46;14;22;59;52;5;49;56;39;24;57;32;30;6;40;48;36;19;34;31;15;43
10;3;7;26;27;58;9;35;44;60;54;29;37;12;64;51;28;45;41;53;16;13;47;8;55;4;25;50;17;23;18;42;61;20;1;21;38;63;11;62;2;33;46;14;22;59;52;5;49;56;39;24;57;32;30;6;40;48;36;19;34;31;15;43;37;256
37;256;10;3;7;26;27;58;9;35;44;60;54;29;37;12;64;51;28;45;41;53;16;13;47;8;55;4;25;50;17;23;18;42;61;20;1;21;38;63;11;62;2;33;46;14;22;59;52;5;49;56;39;24;57;32;30;6;40;48;36;19;34;31;15;43
27;3;7;26;10;58;9;35;44;60;54;29;37;12;64;51;28;45;41;53;16;13;47;8;55;4;25;50;17;23;18;42;61;20;1;21;38;63;11;62;2;33;46;14;22;59;52;5;49;56;39;24;57;32;30;6;40;48;36;19;34;31;15;43;37;256
37;256;27;3;7;26;10;58;9;35;44;60;54;29;37;12;64;51;28;45;41;53;16;13;47;8;55;4;25;50;17;23;18;42;61;20;1;21;38;63;11;62;2;33;46;14;22;59;52;5;49;56;39;24;57;32;30;6;40;48;36;19;34;31;15;43
27;3;7;26;10;58;9;35;44;60;54;29;37;12;64;51;28;45;41;53;16;13;47;8;55;4;25;50;17;23;18;42;61;20;1;21;38;63;11;62;2;33;46;14;22;59;52;5;32;56;39;24;57;49;30;6;40;48;36;19;34;31;15;43;37;256
37;256;27;3;7;26;10;58;9;35;44;60;54;29;37;12;64;51;28;45;41;53;16;13;47;8;55;4;25;50;17;23;18;42;61;20;1;21;38;63;11;62;2;33;46;14;22;59;52;5;32;56;39;24;57;49;30;6;40;48;36;19;34;31;15;43
27;3;7;26;10;58;9;35;44;60;54;29;37;12;64;51;28;45;41;53;16;13;47;8;55;4;25;50;17;23;18;42;61;20;1;21;38;63;11;62;2;33;46;14;22;59;52;5;32;56;39;15;57;49;30;6;40;48;36;19;34;31;24;43;37;256
37;256;27;3;7;26;10;58;9;35;44;60;54;29;37;12;64;51;28;45;41;53;16;13;47;8;55;4;25;50;17;23;18;42;61;20;1;21;38;63;11;62;2;33;46;14;22;59;52;5;32;56;39;15;57;49;30;6;40;48;36;19;34;31;24;43
27;3;7;26;10;58;9;35;44;60;54;29;37;12;64;51;28;45;41;53;16;13;47;8;55;4;25;50;17;18;23;42;61;20;1;21;38;63;11;62;2;33;46;14;22;59;52;5;32;56;39;15;57;49;30;6;40;48;36;19;34;31;24;43;37;256
37;256;27;3;7;26;10;58;9;35;44;60;54;29;37;12;64;51;28;45;41;53;16;13;47;8;55;4;25;50;17;18;23;42;61;20;1;21;38;63;11;62;2;33;46;14;22;59;52;5;32;56;39;15;57;49;30;6;40;48;36;19;34;31;24;43
27;3;7;26;10;58;9;35;44;25;54;29;37;12;64;51;28;45;41;53;16;13;47;8;55;4;60;50;17;18;23;42;61;20;1;21;38;63;11;62;2;33;46;14;22;59;52;5;32;56;39;15;57;49;30;6;40;48;36;19;34;31;24;43;37;276
37;276;27;3;7;26;10;58;9;35;44;25;54;29;37;12;64;51;28;45;41;53;16;13;47;8;55;4;60;50;17;18;23;42;61;20;1;21;38;63;11;62;2;33;46;14;22;59;52;5;32;56;39;15;57;49;30;6;40;48;36;19;34;31;24;43
27;3;7;26;10;58;9;35;44;25;54;29;37;12;64;51;28;45;41;53;16;13;47;8;55;4;46;50;17;18;23;42;61;20;1;21;38;63;11;62;2;33;60;14;22;59;52;5;32;56;39;15;57;49;30;6;40;48;36;19;34;31;24;43;37;280
37;280;27;3;7;26;10;58;9;35;44;25;54;29;37;12;64;51;28;45;41;53;16;13;47;8;55;4;46;50;17;18;23;42;61;20;1;21;38;63;11;62;2;33;60;14;22;59;52;5;32;56;39;15;57;49;30;6;40;48;36;19;34;31;24;43
27;3;7;26;10;58;9;35;44;25;54;29;37;12;64;51;28;13;41;53;16;45;47;8;55;4;46;50;17;18;23;42;61;20;1;21;38;63;11;62;2;33;60;14;22;59;52;5;32;56;39;15;57;49;30;6;40;48;36;19;34;31;24;43;37;282
37;282;27;3;7;26;10;58;9;35;44;25;54;29;37;12;64;51;28;13;41;53;16;45;47;8;55;4;46;50;17;18;23;42;61;20;1;21;38;63;11;62;2;33;60;14;22;59;52;5;32;56;39;15;57;49;30;6;40;48;36;19;34;31;24;43
27;3;7;26;10;58;9;35;44;25;54;29;37;12;64;51;28;13;41;53;16;19;47;8;55;4;46;50;17;18;23;42;61;20;1;21;38;63;11;62;2;33;60;14;22;59;52;5;32;56;39;15;57;49;30;6;40;48;36;45;34;31;24;43;37;280
37;280;27;3;7;26;10;58;9;35;44;25;54;29;37;12;64;51;28;13;41;53;16;19;47;8;55;4;46;50;17;18;23;42;61;20;1;21;38;63;11;62;2;33;60;14;22;59;52;5;32;56;39;15;57;49;30;6;40;48;36;45;34;31;24;43
27;3;7;26;10;58;9;35;44;25;54;29;37;12;64;51;28;13;41;53;16;19;47;8;55;24;46;50;17;18;23;42;61;20;1;21;38;63;11;62;2;33;60;14;22;59;52;5;32;56;39;15;57;49;30;6;40;48;36;45;34;31;4;43;37;280
37;280;27;3;7;26;10;58;9;35;44;25;54;29;37;12;64;51;28;13;41;53;16;19;47;8;55;24;46;50;17;18;23;42;61;20;1;21;38;63;11;62;2;33;60;14;22;59;52;5;32;56;39;15;57;49;30;6;40;48;36;45;34;31;4;43
27;3;7;26;10;58;9;35;44;25;54;29;37;12;64;51;28;13;41;53;16;19;47;8;55;24;46;50;17;18;23;42;61;20;1;21;38;63;36;62;2;33;60;14;22;59;52;5;32;56;39;15;57;49;30;6;40;48;11;45;34;31;4;43;37;274
37;274;27;3;7;26;10;58;9;35;44;25;54;29;37;12;64;51;28;13;41;53;16;19;47;8;55;24;46;50;17;18;23;42;61;20;1;21;38;63;36;62;2;33;60;14;22;59;52;5;32;56;39;15;57;49;30;6;40;48;11;45;34;31;4;43
27;3;7;54;10;58;9;35;44;25;26;29;37;12;64;51;28;13;41;53;16;19;47;8;55;24;46;50;17;18;23;42;61;20;1;21;38;63;36;62;2;33;60;14;22;59;52;5;32;56;39;15;57;49;30;6;40;48;11;45;34;31;4;43;37;258
37;258;27;3;7;54;10;58;9;35;44;25;26;29;37;12;64;51;28;13;41;53;16;19;47;8;55;24;46;50;17;18;23;42;61;20;1;21;38;63;36;62;2;33;60;14;22;59;52;5;32;56;39;15;57;49;30;6;40;48;11;45;34;31;4;43
27;3;7;54;10;58;9;35;44;25;26;29;37;12;64;51;34;13;41;53;16;19;47;8;55;24;46;50;17;18;23;42;61;20;1;21;38;63;36;62;2;33;60;14;22;59;52;5;32;56;39;15;57;49;30;6;40;48;11;45;28;31;4;43;37;262
37;262;27;3;7;54;10;58;9;35;44;25;26;29;37;12;64;51;34;13;41;53;16;19;47;8;55;24;46;50;17;18;23;42;61;20;1;21;38;63;36;62;2;33;60;14;22;59;52;5;32;56;39;15;57;49;30;6;40;48;11;45;28;31;4;43
27;3;7;54;10;58;9;35;44;25;26;29;37;12;64;51;34;13;41;53;16;19;47;8;55;24;46;33;17;18;23;42;61;20;1;21;38;63;36;62;2;50;60;14;22;59;52;5;32;56;39;15;57;49;30;6;40;48;11;45;28;31;4;43;37;266
38;266;27;3;7;54;10;58;9;35;44;25;26;29;37;12;64;51;34;13;41;53;16;19;47;8;55;24;46;33;17;18;23;42;61;20;1;21;38;63;36;62;2;50;60;14;22;59;52;5;32;56;39;15;57;49;30;6;40;48;11;45;28;31;4;43
27;3;7;54;10;58;9;35;44;25;26;29;37;12;64;51;34;13;41;53;16;19;47;8;55;24;46;33;17;18;23;42;61;20;1;21;38;63;36;62;2;50;60;14;22;59;52;5;32;56;15;39;57;49;30;6;40;48;11;45;28;31;4;43;38;266
38;266;27;3;7;54;10;58;9;35;44;25;26;29;37;12;64;51;34;13;41;53;16;19;47;8;55;24;46;33;17;18;23;42;61;20;1;21;38;63;36;62;2;50;60;14;22;59;52;5;32;56;15;39;57;49;30;6;40;48;11;45;28;31;4;43
27;3;7;54;10;58;62;35;44;25;26;29;37;12;64;51;34;13;41;53;16;19;47;8;55;24;46;33;17;18;23;42;61;20;1;21;38;63;36;9;2;50;60;14;22;59;52;5;32;56;15;39;57;49;30;6;40;48;11;45;28;31;4;43;38;266
38;266;27;3;7;54;10;58;62;35;44;25;26;29;37;12;64;51;34;13;41;53;16;19;47;8;55;24;46;33;17;18;23;42;61;20;1;21;38;63;36;9;2;50;60;14;22;59;52;5;32;56;15;39;57;49;30;6;40;48;11;45;28;31;4;43
27;3;7;54;10;58;62;35;44;25;26;29;37;12;64;51;34;13;41;48;16;19;47;8;55;24;46;33;17;18;23;42;61;20;1;21;38;63;36;9;2;50;60;14;22;59;52;5;32;56;15;39;57;49;30;6;40;53;11;45;28;31;4;43;38;270
38;270;27;3;7;54;10;58;62;35;44;25;26;29;37;12;64;51;34;13;41;48;16;19;47;8;55;24;46;33;17;18;23;42;61;20;1;21;38;63;36;9;2;50;60;14;22;59;52;5;32;56;15;39;57;49;30;6;40;53;11;45;28;31;4;43
27;3;7;54;10;58;62;35;44;25;26;29;37;12;64;51;34;13;41;48;16;19;47;8;55;24;46;33;17;18;23;42;61;20;1;21;38;63;56;9;2;50;60;14;22;59;52;5;32;36;15;39;57;49;30;6;40;53;11;45;28;31;4;43;38;270
38;270;27;3;7;54;10;58;62;35;44;25;26;29;37;12;64;51;34;13;41;48;16;19;47;8;55;24;46;33;17;18;23;42;61;20;1;21;38;63;56;9;2;50;60;14;22;59;52;5;32;36;15;39;57;49;30;6;40;53;11;45;28;31;4;43
27;3;7;54;10;58;62;35;44;25;26;29;37;12;64;51;34;13;41;48;16;19;47;8;55;24;46;33;17;18;23;42;61;20;1;21;38;63;56;15;2;50;60;14;22;59;52;5;32;36;9;39;57;49;30;6;40;53;11;45;28;31;4;43;38;270
38;270;27;3;7;54;10;58;62;35;44;25;26;29;37;12;64;51;34;13;41;48;16;19;47;8;55;24;46;33;17;18;23;42;61;20;1;21;38;63;56;15;2;50;60;14;22;59;52;5;32;36;9;39;57;49;30;6;40;53;11;45;28;31;4;43
27;3;7;54;10;58;62;35;44;25;26;29;37;12;64;51;34;13;41;48;16;19;47;8;55;24;46;33;17;18;23;42;61;20;38;21;1;63;56;15;2;50;60;14;22;59;52;5;32;36;9;39;57;49;30;6;40;53;11;45;28;31;4;43;38;264
38;264;27;3;7;54;10;58;62;35;44;25;26;29;37;12;64;51;34;13;41;48;16;19;47;8;55;24;46;33;17;18;23;42;61;20;38;21;1;63;56;15;2;50;60;14;22;59;52;5;32;36;9;39;57;49;30;6;40;53;11;45;28;31;4;43
27;3;15;54;10;58;62;35;44;25;26;29;37;12;64;51;34;13;41;48;16;19;47;8;55;24;46;33;17;18;23;42;61;20;38;21;1;63;56;7;2;50;60;14;22;59;52;5;32;36;9;39;57;49;30;6;40;53;11;45;28;31;4;43;38;266
38;266;27;3;15;54;10;58;62;35;44;25;26;29;37;12;64;51;34;13;41;48;16;19;47;8;55;24;46;33;17;18;23;42;61;20;38;21;1;63;56;7;2;50;60;14;22;59;52;5;32;36;9;39;57;49;30;6;40;53;11;45;28;31;4;43
27;3;15;54;10;58;62;35;44;25;26;29;37;12;64;51;34;13;41;48;16;19;47;8;55;39;46;33;17;18;23;42;61;20;38;21;1;63;56;7;2;50;60;14;22;59;52;5;32;36;9;24;57;49;30;6;40;53;11;45;28;31;4;43;38;266
38;266;27;3;15;54;10;58;62;35;44;25;26;29;37;12;64;51;34;13;41;48;16;19;47;8;55;39;46;33;17;18;23;42;61;20;38;21;1;63;56;7;2;50;60;14;22;59;52;5;32;36;9;24;57;49;30;6;40;53;11;45;28;31;4;43
27;3;15;54;10;58;53;35;44;25;26;29;37;12;64;51;34;13;41;48;16;19;47;8;55;39;46;33;17;18;23;42;61;20;38;21;1;63;56;7;2;50;60;14;22;59;52;5;32;36;9;24;57;49;30;6;40;62;11;45;28;31;4;43;38;266
38;266;27;3;15;54;10;58;53;35;44;25;26;29;37;12;64;51;34;13;41;48;16;19;47;8;55;39;46;33;17;18;23;42;61;20;38;21;1;63;56;7;2;50;60;14;22;59;52;5;32;36;9;24;57;49;30;6;40;62;11;45;28;31;4;43
27;25;15;54;10;58;53;35;44;3;26;29;37;12;64;51;34;13;41;48;16;19;47;8;55;39;46;33;17;18;23;42;61;20;38;21;1;63;56;7;2;50;60;14;22;59;52;5;32;36;9;24;57;49;30;6;40;62;11;45;28;31;4;43;38;274
38;266;27;3;15;54;10;58;53;35;44;25;26;29;37;12;64;51;34;13;41;48;16;19;47;8;55;39;46;33;17;18;23;42;61;20;38;21;1;63;56;7;2;50;60;14;22;59;52;5;32;36;9;24;57;49;30;6;40;62;11;45;28;31;4;43
27;3;15;54;10;58;53;35;44;25;26;29;37;12;64;51;34;13;41;48;16;19;47;8;55;39;46;33;17;18;23;42;61;20;38;21;1;63;56;7;2;50;60;14;22;59;36;5;32;52;9;24;57;49;30;6;40;62;11;45;28;31;4;43;38;266
38;266;27;3;15;54;10;58;53;35;44;25;26;29;37;12;64;51;34;13;41;48;16;19;47;8;55;39;46;33;17;18;23;42;61;20;38;21;1;63;56;7;2;50;60;14;22;59;36;5;32;52;9;24;57;49;30;6;40;62;11;45;28;31;4;43
27;3;15;54;10;58;53;35;44;25;26;29;37;12;64;5;34;13;41;48;16;19;47;8;55;39;46;33;17;18;23;42;61;20;38;21;1;63;56;7;2;50;60;14;22;59;36;51;32;52;9;24;57;49;30;6;40;62;11;45;28;31;4;43;38;266
38;266;27;3;15;54;10;58;53;35;44;25;26;29;37;12;64;5;34;13;41;48;16;19;47;8;55;39;46;33;17;18;23;42;61;20;38;21;1;63;56;7;2;50;60;14;22;59;36;51;32;52;9;24;57;49;30;6;40;62;11;45;28;31;4;43
27;3;15;54;10;23;53;35;44;25;26;29;37;12;64;5;34;13;41;48;16;19;47;8;55;39;46;33;17;18;58;42;61;20;38;21;1;63;56;7;2;50;60;14;22;59;36;51;32;52;9;24;57;49;30;6;40;62;11;45;28;31;4;43;38;290
38;266;27;3;15;54;10;58;53;35;44;25;26;29;37;12;64;5;34;13;41;48;16;19;47;8;55;39;46;33;17;18;23;42;61;20;38;21;1;63;56;7;2;50;60;14;22;59;36;51;32;52;9;24;57;49;30;6;40;62;11;45;28;31;4;43
27;3;15;54;10;58;53;35;44;25;26;29;37;12;64;5;34;13;41;48;24;19;47;8;55;39;46;33;17;18;23;42;61;20;38;21;1;63;56;7;2;50;60;14;22;59;36;51;32;52;9;16;57;49;30;6;40;62;11;45;28;31;4;43;38;266
38;266;27;3;15;54;10;58;53;35;44;25;26;29;37;12;64;5;34;13;41;48;24;19;47;8;55;39;46;33;17;18;23;42;61;20;38;21;1;63;56;7;2;50;60;14;22;59;36;51;32;52;9;16;57;49;30;6;40;62;11;45;28;31;4;43
27;3;15;54;10;58;46;35;44;25;26;29;37;12;64;5;34;13;41;48;24;19;47;8;55;39;53;33;17;18;23;42;61;20;38;21;1;63;56;7;2;50;60;14;22;59;36;51;32;52;9;16;57;49;30;6;40;62;11;45;28;31;4;43;38;266
38;266;27;3;15;54;10;58;46;35;44;25;26;29;37;12;64;5;34;13;41;48;24;19;47;8;55;39;53;33;17;18;23;42;61;20;38;21;1;63;56;7;2;50;60;14;22;59;36;51;32;52;9;16;57;49;30;6;40;62;11;45;28;31;4;43
27;3;1;54;10;58;46;35;44;25;26;29;37;12;64;5;34;13;41;48;24;19;47;8;55;39;53;33;17;18;23;42;61;20;38;21;15;63;56;7;2;50;60;14;22;59;36;51;32;52;9;16;57;49;30;6;40;62;11;45;28;31;4;43;38;264
38;264;27;3;1;54;10;58;46;35;44;25;26;29;37;12;64;5;34;13;41;48;24;19;47;8;55;39;53;33;17;18;23;42;61;20;38;21;15;63;56;7;2;50;60;14;22;59;36;51;32;52;9;16;57;49;30;6;40;62;11;45;28;31;4;43
35;3;1;54;10;58;46;27;44;25;26;29;37;12;64;5;34;13;41;48;24;19;47;8;55;39;53;33;17;18;23;42;61;20;38;21;15;63;56;7;2;50;60;14;22;59;36;51;32;52;9;16;57;49;30;6;40;62;11;45;28;31;4;43;38;248
38;248;35;3;1;54;10;58;46;27;44;25;26;29;37;12;64;5;34;13;41;48;24;19;47;8;55;39;53;33;17;18;23;42;61;20;38;21;15;63;56;7;2;50;60;14;22;59;36;51;32;52;9;16;57;49;30;6;40;62;11;45;28;31;4;43
35;3;1;54;10;58;46;27;44;25;26;29;37;12;64;5;34;13;41;48;24;19;47;8;55;39;53;52;17;18;23;42;61;20;38;21;15;63;56;7;2;50;60;14;22;59;36;51;32;33;9;16;57;49;30;6;40;62;11;45;28;31;4;43;38;248
38;248;35;3;1;54;10;58;46;27;44;25;26;29;37;12;64;5;34;13;41;48;24;19;47;8;55;39;53;52;17;18;23;42;61;20;38;21;15;63;56;7;2;50;60;14;22;59;36;51;32;33;9;16;57;49;30;6;40;62;11;45;28;31;4;43
35;3;1;54;10;58;46;27;44;25;26;29;37;12;64;50;34;13;41;48;24;19;47;8;55;39;53;52;17;18;23;42;61;20;38;21;15;63;56;7;2;5;60;14;22;59;36;51;32;33;9;16;57;49;30;6;40;62;11;45;28;31;4;43;38;248
38;248;35;3;1;54;10;58;46;27;44;25;26;29;37;12;64;50;34;13;41;48;24;19;47;8;55;39;53;52;17;18;23;42;61;20;38;21;15;63;56;7;2;5;60;14;22;59;36;51;32;33;9;16;57;49;30;6;40;62;11;45;28;31;4;43
34;3;1;54;10;58;46;27;44;25;26;29;37;12;64;50;35;13;41;48;24;19;47;8;55;39;53;52;17;18;23;42;61;20;38;21;15;63;56;7;2;5;60;14;22;59;36;51;32;33;9;16;57;49;30;6;40;62;11;45;28;31;4;43;38;248
39;248;34;3;1;54;10;58;46;27;44;25;26;29;37;12;64;50;35;13;41;48;24;19;47;8;55;39;53;52;17;18;23;42;61;20;38;21;15;63;56;7;2;5;60;14;22;59;36;51;32;33;9;16;57;49;30;6;40;62;11;45;28;31;4;43
34;3;1;54;10;58;46;27;44;25;26;29;37;12;64;50;35;13;41;48;24;19;47;8;55;39;53;52;17;18;23;42;61;20;38;21;15;63;56;7;2;40;60;14;22;59;36;51;32;33;9;16;57;49;30;6;5;62;11;45;28;31;4;43;39;248
39;248;34;3;1;54;10;58;46;27;44;25;26;29;37;12;64;50;35;13;41;48;24;19;47;8;55;39;53;52;17;18;23;42;61;20;38;21;15;63;56;7;2;40;60;14;22;59;36;51;32;33;9;16;57;49;30;6;5;62;11;45;28;31;4;43
34;3;1;54;10;58;46;6;44;25;26;29;37;12;64;50;35;13;41;48;24;19;47;8;55;39;53;52;17;18;23;42;61;20;38;21;15;63;56;7;2;40;60;14;22;59;36;51;32;33;9;16;57;49;30;27;5;62;11;45;28;31;4;43;39;272
39;272;34;3;1;54;10;58;46;6;44;25;26;29;37;12;64;50;35;13;41;48;24;19;47;8;55;39;53;52;17;18;23;42;61;20;38;21;15;63;56;7;2;40;60;14;22;59;36;51;32;33;9;16;57;49;30;27;5;62;11;45;28;31;4;43
34;3;1;54;10;58;46;6;44;25;26;29;37;12;64;50;35;13;41;48;24;19;47;8;55;39;53;52;17;18;23;42;61;20;38;63;15;21;56;7;2;40;60;14;22;59;36;51;32;33;9;16;57;49;30;27;5;62;11;45;28;31;4;43;39;272
39;272;34;3;1;54;10;58;46;6;44;25;26;29;37;12;64;50;35;13;41;48;24;19;47;8;55;39;53;52;17;18;23;42;61;20;38;63;15;21;56;7;2;40;60;14;22;59;36;51;32;33;9;16;57;49;30;27;5;62;11;45;28;31;4;43
34;3;1;54;10;58;46;6;15;25;26;29;37;12;64;50;35;13;41;48;24;19;47;8;55;39;53;52;17;18;23;42;61;20;38;63;44;21;56;7;2;40;60;14;22;59;36;51;32;33;9;16;57;49;30;27;5;62;11;45;28;31;4;43;39;260
39;260;34;3;1;54;10;58;46;6;15;25;26;29;37;12;64;50;35;13;41;48;24;19;47;8;55;39;53;52;17;18;23;42;61;20;38;63;44;21;56;7;2;40;60;14;22;59;36;51;32;33;9;16;57;49;30;27;5;62;11;45;28;31;4;43
34;3;1;54;10;58;46;6;15;25;26;29;37;12;64;50;35;13;41;48;24;27;47;8;55;39;53;52;17;18;23;42;61;20;38;63;44;21;56;7;2;40;60;14;22;59;36;51;32;33;9;16;57;49;30;19;5;62;11;45;28;31;4;43;39;258
39;258;34;3;1;54;10;58;46;6;15;25;26;29;37;12;64;50;35;13;41;48;24;27;47;8;55;39;53;52;17;18;23;42;61;20;38;63;44;21;56;7;2;40;60;14;22;59;36;51;32;33;9;16;57;49;30;19;5;62;11;45;28;31;4;43
34;3;1;54;10;58;46;6;15;25;26;29;37;12;64;50;35;13;41;48;24;27;47;8;55;39;53;52;17;18;23;42;61;20;38;63;44;21;56;7;2;40;60;14;22;59;36;51;32;33;9;16;57;49;62;19;5;30;11;45;28;31;4;43;39;258
39;258;34;3;1;54;10;58;46;6;15;25;26;29;37;12;64;50;35;13;41;48;24;27;47;8;55;39;53;52;17;18;23;42;61;20;38;63;44;21;56;7;2;40;60;14;22;59;36;51;32;33;9;16;57;49;62;19;5;30;11;45;28;31;4;43
34;3;1;54;10;20;46;6;15;25;26;29;37;12;64;50;35;13;41;48;24;27;47;8;55;39;53;52;17;18;23;42;61;58;38;63;44;21;56;7;2;40;60;14;22;59;36;51;32;33;9;16;57;49;62;19;5;30;11;45;28;31;4;43;39;270
39;270;34;3;1;54;10;20;46;6;15;25;26;29;37;12;64;50;35;13;41;48;24;27;47;8;55;39;53;52;17;18;23;42;61;58;38;63;44;21;56;7;2;40;60;14;22;59;36;51;32;33;9;16;57;49;62;19;5;30;11;45;28;31;4;43
34;3;1;54;10;20;46;6;15;25;26;29;27;12;64;50;35;13;41;48;24;37;47;8;55;39;53;52;17;18;23;42;61;58;38;63;44;21;56;7;2;40;60;14;22;59;36;51;32;33;9;16;57;49;62;19;5;30;11;45;28;31;4;43;39;276
39;276;34;3;1;54;10;20;46;6;15;25;26;29;27;12;64;50;35;13;41;48;24;37;47;8;55;39;53;52;17;18;23;42;61;58;38;63;44;21;56;7;2;40;60;14;22;59;36;51;32;33;9;16;57;49;62;19;5;30;11;45;28;31;4;43
34;3;1;54;10;20;46;6;15;25;26;29;27;12;64;50;35;13;41;48;24;7;47;8;55;39;53;52;17;18;23;42;61;58;38;63;44;21;56;37;2;40;60;14;22;59;36;51;32;33;9;16;57;49;62;19;5;30;11;45;28;31;4;43;39;272
39;272;34;3;1;54;10;20;46;6;15;25;26;29;27;12;64;50;35;13;41;48;24;7;47;8;55;39;53;52;17;18;23;42;61;58;38;63;44;21;56;37;2;40;60;14;22;59;36;51;32;33;9;16;57;49;62;19;5;30;11;45;28;31;4;43
34;3;1;54;10;20;46;6;15;25;26;29;27;12;64;50;35;13;41;48;24;7;47;8;55;39;53;52;61;18;23;42;17;58;38;63;44;21;56;37;2;40;60;14;22;59;36;51;32;33;9;16;57;49;62;19;5;30;11;45;28;31;4;43;39;274
39;274;34;3;1;54;10;20;46;6;15;25;26;29;27;12;64;50;35;13;41;48;24;7;47;8;55;39;53;52;61;18;23;42;17;58;38;63;44;21;56;37;2;40;60;14;22;59;36;51;32;33;9;16;57;49;62;19;5;30;11;45;28;31;4;43
34;3;1;54;10;20;46;35;15;25;26;29;27;12;64;50;6;13;41;48;24;7;47;8;55;39;53;52;61;18;23;42;17;58;38;63;44;21;56;37;2;40;60;14;22;59;36;51;32;33;9;16;57;49;62;19;5;30;11;45;28;31;4;43;39;274
39;274;34;3;1;54;10;20;46;35;15;25;26;29;27;12;64;50;6;13;41;48;24;7;47;8;55;39;53;52;61;18;23;42;17;58;38;63;44;21;56;37;2;40;60;14;22;59;36;51;32;33;9;16;57;49;62;19;5;30;11;45;28;31;4;43
34;29;1;54;10;20;46;35;15;25;26;3;27;12;64;50;6;13;41;48;24;7;47;8;55;39;53;52;61;18;23;42;17;58;38;63;44;21;56;37;2;40;60;14;22;59;36;51;32;33;9;16;57;49;62;19;5;30;11;45;28;31;4;43;39;274
39;274;34;29;1;54;10;20;46;35;15;25;26;3;27;12;64;50;6;13;41;48;24;7;47;8;55;39;53;52;61;18;23;42;17;58;38;63;44;21;56;37;2;40;60;14;22;59;36;51;32;33;9;16;57;49;62;19;5;30;11;45;28;31;4;43
34;29;15;54;10;20;46;35;1;25;26;3;27;12;64;50;6;13;41;48;24;7;47;8;55;39;53;52;61;18;23;42;17;58;38;63;44;21;56;37;2;40;60;14;22;59;36;51;32;33;9;16;57;49;62;19;5;30;11;45;28;31;4;43;39;280
39;274;34;29;1;54;10;20;46;35;15;25;26;3;27;12;64;50;6;13;41;48;24;7;47;8;55;39;53;52;61;18;23;42;17;58;38;63;44;21;56;37;2;40;60;14;22;59;36;51;32;33;9;16;57;49;62;19;5;30;11;45;28;31;4;43
