"X1";"X304";"X43";"X11";"X37";"X32";"X53";"X20";"X35";"X41";"X15";"X40";"X50";"X26";"X13";"X14";"X34";"X1.1";"X19";"X42";"X7";"X6";"X29";"X57";"X16";"X2";"X18";"X38";"X12";"X46";"X8";"X36";"X58";"X45";"X64";"X56";"X55";"X17";"X22";"X5";"X61";"X3";"X10";"X59";"X51";"X31";"X33";"X47";"X9";"X48";"X39";"X62";"X24";"X44";"X63";"X4";"X25";"X23";"X21";"X54";"X27";"X60";"X28";"X52";"X49";"X30"
64;52;8;31;5;49;2;33;6;46;51;37;27;1;34;19;26;36;43;12;25;57;48;38;42;60;63;50;14;11;10;18;44;55;56;15;41;53;24;61;23;20;7;9;4;59;22;47;17;39;32;45;58;30;40;29;54;28;21;62;13;3;16;35;42;224
42;224;64;52;8;31;5;49;2;33;6;46;51;37;27;1;34;19;26;36;43;12;25;57;48;38;42;60;63;50;14;11;10;18;44;55;56;15;41;53;24;61;23;20;7;9;4;59;22;47;17;39;32;45;58;30;40;29;54;28;21;62;13;3;16;35
64;52;8;31;5;49;2;33;6;46;51;37;3;1;34;19;26;36;43;12;25;57;48;38;42;60;63;50;14;11;10;18;44;55;56;15;41;53;24;61;23;20;7;9;4;59;22;47;17;39;32;45;58;30;40;29;54;28;21;62;13;27;16;35;42;224
42;224;64;52;8;31;5;49;2;33;6;46;51;37;3;1;34;19;26;36;43;12;25;57;48;38;42;60;63;50;14;11;10;18;44;55;56;15;41;53;24;61;23;20;7;9;4;59;22;47;17;39;32;45;58;30;40;29;54;28;21;62;13;27;16;35
64;52;8;31;5;49;2;33;6;46;51;37;3;1;34;41;26;36;43;12;25;57;48;38;42;60;63;50;14;11;10;18;44;55;56;15;19;53;24;61;23;20;7;9;4;59;22;47;17;39;32;45;58;30;40;29;54;28;21;62;13;27;16;35;42;244
42;224;64;52;8;31;5;49;2;33;6;46;51;37;3;1;34;19;26;36;43;12;25;57;48;38;42;60;63;50;14;11;10;18;44;55;56;15;41;53;24;61;23;20;7;9;4;59;22;47;17;39;32;45;58;30;40;29;54;28;21;62;13;27;16;35
64;52;8;31;5;49;2;33;6;46;51;37;3;1;34;19;26;36;43;12;25;57;48;38;42;60;63;50;14;11;10;18;44;55;56;15;41;53;24;61;23;20;7;9;4;59;22;47;17;39;32;45;58;30;40;29;54;28;16;62;13;27;21;35;42;224
42;224;64;52;8;31;5;49;2;33;6;46;51;37;3;1;34;19;26;36;43;12;25;57;48;38;42;60;63;50;14;11;10;18;44;55;56;15;41;53;24;61;23;20;7;9;4;59;22;47;17;39;32;45;58;30;40;29;54;28;16;62;13;27;21;35
64;52;8;31;5;49;2;33;6;46;51;37;3;1;34;19;26;36;43;12;25;57;48;38;42;60;63;50;14;11;10;18;44;7;56;15;41;53;24;61;23;20;55;9;4;59;22;47;17;39;32;45;58;30;40;29;54;28;16;62;13;27;21;35;42;224
42;224;64;52;8;31;5;49;2;33;6;46;51;37;3;1;34;19;26;36;43;12;25;57;48;38;42;60;63;50;14;11;10;18;44;7;56;15;41;53;24;61;23;20;55;9;4;59;22;47;17;39;32;45;58;30;40;29;54;28;16;62;13;27;21;35
64;52;8;31;5;49;2;33;6;46;51;37;3;1;34;19;26;36;43;12;25;57;48;38;42;60;63;50;14;11;10;18;44;7;20;15;41;53;24;61;23;56;55;9;4;59;22;47;17;39;32;45;58;30;40;29;54;28;16;62;13;27;21;35;42;224
42;224;64;52;8;31;5;49;2;33;6;46;51;37;3;1;34;19;26;36;43;12;25;57;48;38;42;60;63;50;14;11;10;18;44;7;20;15;41;53;24;61;23;56;55;9;4;59;22;47;17;39;32;45;58;30;40;29;54;28;16;62;13;27;21;35
64;52;8;31;5;49;2;33;6;46;51;37;3;1;34;19;43;36;26;12;25;57;48;38;42;60;63;50;14;11;10;18;44;7;20;15;41;53;24;61;23;56;55;9;4;59;22;47;17;39;32;45;58;30;40;29;54;28;16;62;13;27;21;35;42;224
42;224;64;52;8;31;5;49;2;33;6;46;51;37;3;1;34;19;43;36;26;12;25;57;48;38;42;60;63;50;14;11;10;18;44;7;20;15;41;53;24;61;23;56;55;9;4;59;22;47;17;39;32;45;58;30;40;29;54;28;16;62;13;27;21;35
64;52;8;31;5;49;2;33;6;46;51;37;3;1;34;19;43;36;26;12;25;57;48;38;42;60;63;50;14;11;10;7;44;18;20;15;41;53;24;61;23;56;55;9;4;59;22;47;17;39;32;45;58;30;40;29;54;28;16;62;13;27;21;35;42;232
42;232;64;52;8;31;5;49;2;33;6;46;51;37;3;1;34;19;43;36;26;12;25;57;48;38;42;60;63;50;14;11;10;7;44;18;20;15;41;53;24;61;23;56;55;9;4;59;22;47;17;39;32;45;58;30;40;29;54;28;16;62;13;27;21;35
64;52;8;31;5;49;2;33;6;46;51;37;3;1;34;19;43;36;26;12;25;57;48;38;42;60;63;50;14;11;10;7;44;18;20;15;41;53;24;61;23;58;55;9;4;59;22;47;17;39;32;45;56;30;40;29;54;28;16;62;13;27;21;35;42;232
42;232;64;52;8;31;5;49;2;33;6;46;51;37;3;1;34;19;43;36;26;12;25;57;48;38;42;60;63;50;14;11;10;7;44;18;20;15;41;53;24;61;23;58;55;9;4;59;22;47;17;39;32;45;56;30;40;29;54;28;16;62;13;27;21;35
64;52;8;31;5;49;2;33;6;46;51;37;3;1;34;19;43;36;26;28;25;57;48;38;42;60;63;50;14;11;10;7;44;18;20;15;41;53;24;61;23;58;55;9;4;59;22;47;17;39;32;45;56;30;40;29;54;12;16;62;13;27;21;35;42;230
42;230;64;52;8;31;5;49;2;33;6;46;51;37;3;1;34;19;43;36;26;28;25;57;48;38;42;60;63;50;14;11;10;7;44;18;20;15;41;53;24;61;23;58;55;9;4;59;22;47;17;39;32;45;56;30;40;29;54;12;16;62;13;27;21;35
64;52;8;31;5;49;2;33;6;46;51;37;3;1;34;19;43;36;26;28;25;57;48;38;42;60;63;50;14;11;10;7;44;18;20;15;41;53;24;61;23;58;55;59;4;9;22;47;17;39;32;45;56;30;40;29;54;12;16;62;13;27;21;35;42;230
42;230;64;52;8;31;5;49;2;33;6;46;51;37;3;1;34;19;43;36;26;28;25;57;48;38;42;60;63;50;14;11;10;7;44;18;20;15;41;53;24;61;23;58;55;59;4;9;22;47;17;39;32;45;56;30;40;29;54;12;16;62;13;27;21;35
64;44;8;31;5;49;2;33;6;46;51;37;3;1;34;19;43;36;26;28;25;57;48;38;42;60;63;50;14;11;10;7;52;18;20;15;41;53;24;61;23;58;55;59;4;9;22;47;17;39;32;45;56;30;40;29;54;12;16;62;13;27;21;35;42;226
42;226;64;44;8;31;5;49;2;33;6;46;51;37;3;1;34;19;43;36;26;28;25;57;48;38;42;60;63;50;14;11;10;7;52;18;20;15;41;53;24;61;23;58;55;59;4;9;22;47;17;39;32;45;56;30;40;29;54;12;16;62;13;27;21;35
64;44;8;31;45;49;2;33;6;46;51;37;3;1;34;19;43;36;26;28;25;57;48;38;42;60;63;50;14;11;10;7;52;18;20;15;41;53;24;61;23;58;55;59;4;9;22;47;17;39;32;5;56;30;40;29;54;12;16;62;13;27;21;35;42;226
42;226;64;44;8;31;45;49;2;33;6;46;51;37;3;1;34;19;43;36;26;28;25;57;48;38;42;60;63;50;14;11;10;7;52;18;20;15;41;53;24;61;23;58;55;59;4;9;22;47;17;39;32;5;56;30;40;29;54;12;16;62;13;27;21;35
64;44;8;31;58;49;2;33;6;46;51;37;3;1;34;19;43;36;26;28;25;57;48;38;42;60;63;50;14;11;10;7;52;18;20;15;41;53;24;61;23;45;55;59;4;9;22;47;17;39;32;5;56;30;40;29;54;12;16;62;13;27;21;35;42;226
42;226;64;44;8;31;58;49;2;33;6;46;51;37;3;1;34;19;43;36;26;28;25;57;48;38;42;60;63;50;14;11;10;7;52;18;20;15;41;53;24;61;23;45;55;59;4;9;22;47;17;39;32;5;56;30;40;29;54;12;16;62;13;27;21;35
64;44;8;31;58;49;2;33;45;46;51;37;3;1;34;19;43;36;26;28;25;57;48;38;42;60;63;50;14;11;10;7;52;18;20;15;41;53;24;61;23;6;55;59;4;9;22;47;17;39;32;5;56;30;40;29;54;12;16;62;13;27;21;35;42;226
42;226;64;44;8;31;58;49;2;33;45;46;51;37;3;1;34;19;43;36;26;28;25;57;48;38;42;60;63;50;14;11;10;7;52;18;20;15;41;53;24;61;23;6;55;59;4;9;22;47;17;39;32;5;56;30;40;29;54;12;16;62;13;27;21;35
64;44;8;31;58;49;2;33;45;46;51;37;3;1;34;19;43;36;52;28;25;57;48;38;42;60;63;50;14;11;10;7;26;18;20;15;41;53;24;61;23;6;55;59;4;9;22;47;17;39;32;5;56;30;40;29;54;12;16;62;13;27;21;35;42;224
42;224;64;44;8;31;58;49;2;33;45;46;51;37;3;1;34;19;43;36;52;28;25;57;48;38;42;60;63;50;14;11;10;7;26;18;20;15;41;53;24;61;23;6;55;59;4;9;22;47;17;39;32;5;56;30;40;29;54;12;16;62;13;27;21;35
64;44;8;31;58;49;2;33;45;46;23;37;3;1;34;19;43;36;52;28;25;57;48;38;42;60;63;50;14;11;10;7;26;18;20;15;41;53;24;61;51;6;55;59;4;9;22;47;17;39;32;5;56;30;40;29;54;12;16;62;13;27;21;35;42;252
43;252;64;44;8;31;58;49;2;33;45;46;23;37;3;1;34;19;43;36;52;28;25;57;48;38;42;60;63;50;14;11;10;7;26;18;20;15;41;53;24;61;51;6;55;59;4;9;22;47;17;39;32;5;56;30;40;29;54;12;16;62;13;27;21;35
64;44;8;31;58;49;2;33;45;46;23;37;3;1;34;19;43;36;52;28;25;57;48;38;42;60;63;50;14;11;10;7;26;18;20;15;41;53;24;61;51;6;55;59;4;9;22;47;17;39;32;5;56;30;40;35;54;12;16;62;13;27;21;29;43;252
43;252;64;44;8;31;58;49;2;33;45;46;23;37;3;1;34;19;43;36;52;28;25;57;48;38;42;60;63;50;14;11;10;7;26;18;20;15;41;53;24;61;51;6;55;59;4;9;22;47;17;39;32;5;56;30;40;35;54;12;16;62;13;27;21;29
64;44;8;31;58;49;2;33;45;46;23;37;3;1;34;19;43;36;52;28;25;57;48;38;42;60;63;50;14;11;10;7;26;18;20;15;41;53;24;61;51;6;55;59;4;9;22;47;17;12;32;5;56;30;40;35;54;39;16;62;13;27;21;29;43;252
43;252;64;44;8;31;58;49;2;33;45;46;23;37;3;1;34;19;43;36;52;28;25;57;48;38;42;60;63;50;14;11;10;7;26;18;20;15;41;53;24;61;51;6;55;59;4;9;22;47;17;12;32;5;56;30;40;35;54;39;16;62;13;27;21;29
64;44;8;31;58;40;2;33;45;46;23;37;3;1;34;19;43;36;52;28;25;57;48;38;42;60;63;50;14;11;10;7;26;18;20;15;41;53;24;61;51;6;55;59;4;9;22;47;17;12;32;5;56;30;49;35;54;39;16;62;13;27;21;29;43;268
43;252;64;44;8;31;58;49;2;33;45;46;23;37;3;1;34;19;43;36;52;28;25;57;48;38;42;60;63;50;14;11;10;7;26;18;20;15;41;53;24;61;51;6;55;59;4;9;22;47;17;12;32;5;56;30;40;35;54;39;16;62;13;27;21;29
64;44;8;31;58;49;2;33;45;46;23;37;3;1;34;19;43;36;52;28;25;57;54;38;42;60;63;50;14;11;10;7;26;18;20;15;41;53;24;61;51;6;55;59;4;9;22;47;17;12;32;5;56;30;40;35;48;39;16;62;13;27;21;29;43;252
43;252;64;44;8;31;58;49;2;33;45;46;23;37;3;1;34;19;43;36;52;28;25;57;54;38;42;60;63;50;14;11;10;7;26;18;20;15;41;53;24;61;51;6;55;59;4;9;22;47;17;12;32;5;56;30;40;35;48;39;16;62;13;27;21;29
64;44;8;31;58;49;2;33;45;46;23;37;3;1;34;19;43;36;52;28;25;57;54;38;42;60;63;50;14;11;10;7;26;18;20;15;41;30;24;61;51;6;55;59;4;9;22;47;17;12;32;5;56;53;40;35;48;39;16;62;13;27;21;29;43;252
43;252;64;44;8;31;58;49;2;33;45;46;23;37;3;1;34;19;43;36;52;28;25;57;54;38;42;60;63;50;14;11;10;7;26;18;20;15;41;30;24;61;51;6;55;59;4;9;22;47;17;12;32;5;56;53;40;35;48;39;16;62;13;27;21;29
64;44;8;31;58;49;2;33;45;46;23;37;3;1;34;19;43;36;52;28;25;57;54;38;42;60;63;50;14;11;10;4;26;18;20;15;41;30;24;61;51;6;55;59;7;9;22;47;17;12;32;5;56;53;40;35;48;39;16;62;13;27;21;29;43;248
43;248;64;44;8;31;58;49;2;33;45;46;23;37;3;1;34;19;43;36;52;28;25;57;54;38;42;60;63;50;14;11;10;4;26;18;20;15;41;30;24;61;51;6;55;59;7;9;22;47;17;12;32;5;56;53;40;35;48;39;16;62;13;27;21;29
64;44;8;31;58;49;2;33;45;46;23;37;3;1;34;19;43;36;52;28;25;57;54;38;42;60;63;50;14;11;10;4;26;18;20;15;41;59;24;61;51;6;55;30;7;9;22;47;17;12;32;5;56;53;40;35;48;39;16;62;13;27;21;29;43;268
43;268;64;44;8;31;58;49;2;33;45;46;23;37;3;1;34;19;43;36;52;28;25;57;54;38;42;60;63;50;14;11;10;4;26;18;20;15;41;59;24;61;51;6;55;30;7;9;22;47;17;12;32;5;56;53;40;35;48;39;16;62;13;27;21;29
64;44;8;31;58;49;2;33;45;46;23;37;3;1;34;19;43;36;52;28;25;57;12;38;42;60;63;50;14;11;10;4;26;18;20;15;41;59;24;61;51;6;55;30;7;9;22;47;17;54;32;5;56;53;40;35;48;39;16;62;13;27;21;29;43;268
43;268;64;44;8;31;58;49;2;33;45;46;23;37;3;1;34;19;43;36;52;28;25;57;12;38;42;60;63;50;14;11;10;4;26;18;20;15;41;59;24;61;51;6;55;30;7;9;22;47;17;54;32;5;56;53;40;35;48;39;16;62;13;27;21;29
64;44;8;31;58;49;18;33;45;46;23;37;3;1;34;19;43;36;52;28;25;57;12;38;42;60;63;50;14;11;10;4;26;2;20;15;41;59;24;61;51;6;55;30;7;9;22;47;17;54;32;5;56;53;40;35;48;39;16;62;13;27;21;29;43;268
43;268;64;44;8;31;58;49;18;33;45;46;23;37;3;1;34;19;43;36;52;28;25;57;12;38;42;60;63;50;14;11;10;4;26;2;20;15;41;59;24;61;51;6;55;30;7;9;22;47;17;54;32;5;56;53;40;35;48;39;16;62;13;27;21;29
64;44;8;31;58;49;18;33;45;46;23;37;3;1;34;19;43;36;52;28;25;57;12;38;42;60;63;50;14;11;10;4;26;2;20;15;41;9;24;61;51;6;55;30;7;59;22;47;17;54;32;5;56;53;40;35;48;39;16;62;13;27;21;29;43;272
43;272;64;44;8;31;58;49;18;33;45;46;23;37;3;1;34;19;43;36;52;28;25;57;12;38;42;60;63;50;14;11;10;4;26;2;20;15;41;9;24;61;51;6;55;30;7;59;22;47;17;54;32;5;56;53;40;35;48;39;16;62;13;27;21;29
64;44;51;31;58;49;18;33;45;46;23;37;3;1;34;19;43;36;52;28;25;57;12;38;42;60;63;50;14;11;10;4;26;2;20;15;41;9;24;61;8;6;55;30;7;59;22;47;17;54;32;5;56;53;40;35;48;39;16;62;13;27;21;29;43;272
43;272;64;44;51;31;58;49;18;33;45;46;23;37;3;1;34;19;43;36;52;28;25;57;12;38;42;60;63;50;14;11;10;4;26;2;20;15;41;9;24;61;8;6;55;30;7;59;22;47;17;54;32;5;56;53;40;35;48;39;16;62;13;27;21;29
64;44;51;31;58;49;18;33;56;46;23;37;3;1;34;19;43;36;52;28;25;57;12;38;42;60;63;50;14;11;10;4;26;2;20;15;41;9;24;61;8;6;55;30;7;59;22;47;17;54;32;5;45;53;40;35;48;39;16;62;13;27;21;29;43;272
43;272;64;44;51;31;58;49;18;33;56;46;23;37;3;1;34;19;43;36;52;28;25;57;12;38;42;60;63;50;14;11;10;4;26;2;20;15;41;9;24;61;8;6;55;30;7;59;22;47;17;54;32;5;45;53;40;35;48;39;16;62;13;27;21;29
64;44;51;31;58;49;18;33;56;46;23;37;3;1;34;19;43;36;52;28;25;57;12;38;42;60;63;50;13;11;10;4;26;2;20;15;41;9;24;61;8;6;55;30;7;59;22;47;17;54;32;5;45;53;40;35;48;39;16;62;14;27;21;29;43;272
43;272;64;44;51;31;58;49;18;33;56;46;23;37;3;1;34;19;43;36;52;28;25;57;12;38;42;60;63;50;13;11;10;4;26;2;20;15;41;9;24;61;8;6;55;30;7;59;22;47;17;54;32;5;45;53;40;35;48;39;16;62;14;27;21;29
36;44;51;31;58;49;18;33;56;46;23;37;3;1;34;19;43;64;52;28;25;57;12;38;42;60;63;50;13;11;10;4;26;2;20;15;41;9;24;61;8;6;55;30;7;59;22;47;17;54;32;5;45;53;40;35;48;39;16;62;14;27;21;29;43;272
43;272;36;44;51;31;58;49;18;33;56;46;23;37;3;1;34;19;43;64;52;28;25;57;12;38;42;60;63;50;13;11;10;4;26;2;20;15;41;9;24;61;8;6;55;30;7;59;22;47;17;54;32;5;45;53;40;35;48;39;16;62;14;27;21;29
36;44;51;31;58;49;18;33;56;46;23;37;3;1;34;19;43;64;52;28;25;57;12;38;42;60;63;50;13;11;10;4;26;2;20;15;41;9;24;61;8;6;55;30;7;59;22;47;17;16;32;5;45;53;40;35;48;39;54;62;14;27;21;29;43;272
43;272;36;44;51;31;58;49;18;33;56;46;23;37;3;1;34;19;43;64;52;28;25;57;12;38;42;60;63;50;13;11;10;4;26;2;20;15;41;9;24;61;8;6;55;30;7;59;22;47;17;16;32;5;45;53;40;35;48;39;54;62;14;27;21;29
36;44;51;31;58;49;18;33;56;46;23;37;3;1;34;19;43;64;52;28;25;57;12;38;2;60;63;50;13;11;10;4;26;42;20;15;41;9;24;61;8;6;55;30;7;59;22;47;17;16;32;5;45;53;40;35;48;39;54;62;14;27;21;29;43;272
43;272;36;44;51;31;58;49;18;33;56;46;23;37;3;1;34;19;43;64;52;28;25;57;12;38;2;60;63;50;13;11;10;4;26;42;20;15;41;9;24;61;8;6;55;30;7;59;22;47;17;16;32;5;45;53;40;35;48;39;54;62;14;27;21;29
36;44;51;31;58;49;18;33;56;46;23;37;3;1;34;19;43;64;52;28;25;57;12;38;2;60;63;50;13;11;10;4;26;42;20;15;41;9;24;61;8;6;35;30;7;59;22;47;17;16;32;5;45;53;40;55;48;39;54;62;14;27;21;29;43;272
43;272;36;44;51;31;58;49;18;33;56;46;23;37;3;1;34;19;43;64;52;28;25;57;12;38;2;60;63;50;13;11;10;4;26;42;20;15;41;9;24;61;8;6;35;30;7;59;22;47;17;16;32;5;45;53;40;55;48;39;54;62;14;27;21;29
36;44;51;31;58;49;18;33;56;46;23;37;63;1;34;19;43;64;52;28;25;57;12;38;2;60;3;50;13;11;10;4;26;42;20;15;41;9;24;61;8;6;35;30;7;59;22;47;17;16;32;5;45;53;40;55;48;39;54;62;14;27;21;29;43;272
43;272;36;44;51;31;58;49;18;33;56;46;23;37;63;1;34;19;43;64;52;28;25;57;12;38;2;60;3;50;13;11;10;4;26;42;20;15;41;9;24;61;8;6;35;30;7;59;22;47;17;16;32;5;45;53;40;55;48;39;54;62;14;27;21;29
36;44;51;31;58;49;18;33;56;46;23;37;63;1;34;19;43;64;52;28;25;57;12;38;2;60;3;50;30;11;10;4;26;42;20;15;41;9;24;61;8;6;35;13;7;59;22;47;17;16;32;5;45;53;40;55;48;39;54;62;14;27;21;29;43;260
43;260;36;44;51;31;58;49;18;33;56;46;23;37;63;1;34;19;43;64;52;28;25;57;12;38;2;60;3;50;30;11;10;4;26;42;20;15;41;9;24;61;8;6;35;13;7;59;22;47;17;16;32;5;45;53;40;55;48;39;54;62;14;27;21;29
44;36;51;31;58;49;18;33;56;46;23;37;63;1;34;19;43;64;52;28;25;57;12;38;2;60;3;50;30;11;10;4;26;42;20;15;41;9;24;61;8;6;35;13;7;59;22;47;17;16;32;5;45;53;40;55;48;39;54;62;14;27;21;29;43;260
44;260;44;36;51;31;58;49;18;33;56;46;23;37;63;1;34;19;43;64;52;28;25;57;12;38;2;60;3;50;30;11;10;4;26;42;20;15;41;9;24;61;8;6;35;13;7;59;22;47;17;16;32;5;45;53;40;55;48;39;54;62;14;27;21;29
44;36;51;31;58;49;18;33;56;46;23;37;63;1;34;19;43;64;52;28;25;57;12;38;2;60;3;50;61;11;10;4;26;42;20;15;41;9;24;30;8;6;35;13;7;59;22;47;17;16;32;5;45;53;40;55;48;39;54;62;14;27;21;29;44;260
44;260;44;36;51;31;58;49;18;33;56;46;23;37;63;1;34;19;43;64;52;28;25;57;12;38;2;60;3;50;61;11;10;4;26;42;20;15;41;9;24;30;8;6;35;13;7;59;22;47;17;16;32;5;45;53;40;55;48;39;54;62;14;27;21;29
44;36;31;51;58;49;18;33;56;46;23;37;63;1;34;19;43;64;52;28;25;57;12;38;2;60;3;50;61;11;10;4;26;42;20;15;41;9;24;30;8;6;35;13;7;59;22;47;17;16;32;5;45;53;40;55;48;39;54;62;14;27;21;29;44;262
44;262;44;36;31;51;58;49;18;33;56;46;23;37;63;1;34;19;43;64;52;28;25;57;12;38;2;60;3;50;61;11;10;4;26;42;20;15;41;9;24;30;8;6;35;13;7;59;22;47;17;16;32;5;45;53;40;55;48;39;54;62;14;27;21;29
44;36;31;51;58;49;18;33;56;46;23;37;63;1;34;19;43;64;52;28;25;57;12;38;2;60;3;50;61;11;24;4;26;42;20;15;41;9;10;30;8;6;35;13;7;59;22;47;17;16;32;5;45;53;40;55;48;39;54;62;14;27;21;29;44;262
44;262;44;36;31;51;58;49;18;33;56;46;23;37;63;1;34;19;43;64;52;28;25;57;12;38;2;60;3;50;61;11;24;4;26;42;20;15;41;9;10;30;8;6;35;13;7;59;22;47;17;16;32;5;45;53;40;55;48;39;54;62;14;27;21;29
44;36;31;51;58;49;18;33;56;46;3;37;63;1;34;19;43;64;52;28;25;57;12;38;2;60;23;50;61;11;24;4;26;42;20;15;41;9;10;30;8;6;35;13;7;59;22;47;17;16;32;5;45;53;40;55;48;39;54;62;14;27;21;29;44;254
44;254;44;36;31;51;58;49;18;33;56;46;3;37;63;1;34;19;43;64;52;28;25;57;12;38;2;60;23;50;61;11;24;4;26;42;20;15;41;9;10;30;8;6;35;13;7;59;22;47;17;16;32;5;45;53;40;55;48;39;54;62;14;27;21;29
44;36;31;51;58;49;18;33;56;46;3;37;63;1;34;19;43;64;52;28;25;57;12;38;2;60;23;50;61;11;24;4;26;42;20;15;45;9;10;30;8;6;35;13;7;59;22;47;17;16;32;5;41;53;40;55;48;39;54;62;14;27;21;29;44;266
44;266;44;36;31;51;58;49;18;33;56;46;3;37;63;1;34;19;43;64;52;28;25;57;12;38;2;60;23;50;61;11;24;4;26;42;20;15;45;9;10;30;8;6;35;13;7;59;22;47;17;16;32;5;41;53;40;55;48;39;54;62;14;27;21;29
44;36;31;51;58;49;18;33;56;46;5;37;63;1;34;19;43;64;52;28;25;57;12;38;2;60;23;50;61;11;24;4;26;42;20;15;45;9;10;30;8;6;35;13;7;59;22;47;17;16;32;3;41;53;40;55;48;39;54;62;14;27;21;29;44;266
44;266;44;36;31;51;58;49;18;33;56;46;5;37;63;1;34;19;43;64;52;28;25;57;12;38;2;60;23;50;61;11;24;4;26;42;20;15;45;9;10;30;8;6;35;13;7;59;22;47;17;16;32;3;41;53;40;55;48;39;54;62;14;27;21;29
44;36;31;51;58;49;18;33;56;46;5;37;63;1;34;19;43;64;52;28;25;57;12;38;2;60;6;50;61;11;24;4;26;42;20;15;45;9;10;30;8;23;35;13;7;59;22;47;17;16;32;3;41;53;40;55;48;39;54;62;14;27;21;29;44;250
44;250;44;36;31;51;58;49;18;33;56;46;5;37;63;1;34;19;43;64;52;28;25;57;12;38;2;60;6;50;61;11;24;4;26;42;20;15;45;9;10;30;8;23;35;13;7;59;22;47;17;16;32;3;41;53;40;55;48;39;54;62;14;27;21;29
44;36;31;51;58;49;18;33;56;46;5;37;63;1;34;19;43;64;52;28;25;57;12;38;2;60;6;50;61;11;24;4;26;23;20;15;45;9;10;30;8;42;35;13;7;59;22;47;17;16;32;3;41;53;40;55;48;39;54;62;14;27;21;29;44;250
44;250;44;36;31;51;58;49;18;33;56;46;5;37;63;1;34;19;43;64;52;28;25;57;12;38;2;60;6;50;61;11;24;4;26;23;20;15;45;9;10;30;8;42;35;13;7;59;22;47;17;16;32;3;41;53;40;55;48;39;54;62;14;27;21;29
44;36;31;51;58;49;18;33;56;46;5;37;63;1;34;19;43;64;52;28;25;57;12;38;2;60;6;50;61;11;24;4;15;23;20;26;45;9;10;30;8;42;35;13;7;59;22;47;17;16;32;3;41;53;40;55;48;39;54;62;14;27;21;29;44;254
44;254;44;36;31;51;58;49;18;33;56;46;5;37;63;1;34;19;43;64;52;28;25;57;12;38;2;60;6;50;61;11;24;4;15;23;20;26;45;9;10;30;8;42;35;13;7;59;22;47;17;16;32;3;41;53;40;55;48;39;54;62;14;27;21;29
44;36;22;51;58;49;18;33;56;46;5;37;63;1;34;19;43;64;52;28;25;57;12;38;2;60;6;50;61;11;24;4;15;23;20;26;45;9;10;30;8;42;35;13;7;59;31;47;17;16;32;3;41;53;40;55;48;39;54;62;14;27;21;29;44;260
44;260;44;36;22;51;58;49;18;33;56;46;5;37;63;1;34;19;43;64;52;28;25;57;12;38;2;60;6;50;61;11;24;4;15;23;20;26;45;9;10;30;8;42;35;13;7;59;31;47;17;16;32;3;41;53;40;55;48;39;54;62;14;27;21;29
44;36;22;51;58;49;18;33;56;46;10;37;63;1;34;19;43;64;52;28;25;57;12;38;2;60;6;50;61;11;24;4;15;23;20;26;45;9;5;30;8;42;35;13;7;59;31;47;17;16;32;3;41;53;40;55;48;39;54;62;14;27;21;29;44;254
44;254;44;36;22;51;58;49;18;33;56;46;10;37;63;1;34;19;43;64;52;28;25;57;12;38;2;60;6;50;61;11;24;4;15;23;20;26;45;9;5;30;8;42;35;13;7;59;31;47;17;16;32;3;41;53;40;55;48;39;54;62;14;27;21;29
44;36;22;51;58;49;18;33;56;46;10;37;63;1;34;19;43;64;52;28;25;57;12;38;2;60;6;50;61;11;24;4;15;23;20;26;45;9;5;30;8;42;35;13;7;59;54;47;17;16;32;3;41;53;40;55;48;39;31;62;14;27;21;29;44;254
44;254;44;36;22;51;58;49;18;33;56;46;10;37;63;1;34;19;43;64;52;28;25;57;12;38;2;60;6;50;61;11;24;4;15;23;20;26;45;9;5;30;8;42;35;13;7;59;54;47;17;16;32;3;41;53;40;55;48;39;31;62;14;27;21;29
44;36;22;51;58;49;7;33;56;46;10;37;63;1;34;19;43;64;52;28;25;57;12;38;2;60;6;50;61;11;24;4;15;23;20;26;45;9;5;30;8;42;35;13;18;59;54;47;17;16;32;3;41;53;40;55;48;39;31;62;14;27;21;29;44;254
44;254;44;36;22;51;58;49;7;33;56;46;10;37;63;1;34;19;43;64;52;28;25;57;12;38;2;60;6;50;61;11;24;4;15;23;20;26;45;9;5;30;8;42;35;13;18;59;54;47;17;16;32;3;41;53;40;55;48;39;31;62;14;27;21;29
44;36;22;51;58;49;7;33;56;46;10;37;63;42;34;19;43;64;52;28;25;57;12;38;2;60;6;50;61;11;24;4;15;23;20;26;45;9;5;30;8;1;35;13;18;59;54;47;17;16;32;3;41;53;40;55;48;39;31;62;14;27;21;29;44;238
44;238;44;36;22;51;58;49;7;33;56;46;10;37;63;42;34;19;43;64;52;28;25;57;12;38;2;60;6;50;61;11;24;4;15;23;20;26;45;9;5;30;8;1;35;13;18;59;54;47;17;16;32;3;41;53;40;55;48;39;31;62;14;27;21;29
44;36;22;51;58;4;7;33;56;46;10;37;63;42;34;19;43;64;52;28;25;57;12;38;2;60;6;50;61;11;24;49;15;23;20;26;45;9;5;30;8;1;35;13;18;59;54;47;17;16;32;3;41;53;40;55;48;39;31;62;14;27;21;29;44;242
44;242;44;36;22;51;58;4;7;33;56;46;10;37;63;42;34;19;43;64;52;28;25;57;12;38;2;60;6;50;61;11;24;49;15;23;20;26;45;9;5;30;8;1;35;13;18;59;54;47;17;16;32;3;41;53;40;55;48;39;31;62;14;27;21;29
