"X1";"X27466";"X5";"X3";"X20";"X13";"X19";"X9";"X16";"X32";"X7";"X8";"X25";"X4";"X29";"X17";"X23";"X2";"X6";"X1.1";"X15";"X31";"X27";"X26";"X21";"X18";"X30";"X11";"X14";"X10";"X28";"X12";"X24";"X22"
67;26330;30;1;23;18;31;21;22;15;20;32;28;26;14;5;3;2;25;6;9;11;13;16;7;24;4;19;12;29;10;27;8;17
30;1;23;18;31;21;22;15;20;32;28;26;14;5;3;2;4;6;9;11;13;16;7;24;25;19;12;29;10;27;8;17;67;27034
67;26330;30;1;23;18;31;21;22;15;20;32;28;26;14;5;3;2;25;6;9;11;13;16;7;24;4;19;12;29;10;27;8;17
30;1;23;18;31;21;22;15;20;32;28;26;14;5;3;2;25;29;9;11;13;16;7;24;4;19;12;6;10;27;8;17;67;27180
67;26330;30;1;23;18;31;21;22;15;20;32;28;26;14;5;3;2;25;6;9;11;13;16;7;24;4;19;12;29;10;27;8;17
30;1;23;18;31;21;22;15;20;32;28;26;14;5;3;13;25;6;9;11;2;16;7;24;4;19;12;29;10;27;8;17;67;26490
67;26490;30;1;23;18;31;21;22;15;20;32;28;26;14;5;3;13;25;6;9;11;2;16;7;24;4;19;12;29;10;27;8;17
30;1;23;18;31;21;22;15;20;32;17;26;14;5;3;13;25;6;9;11;2;16;7;24;4;19;12;29;10;27;8;28;67;26330
67;26330;30;1;23;18;31;21;22;15;20;32;17;26;14;5;3;13;25;6;9;11;2;16;7;24;4;19;12;29;10;27;8;28
30;1;23;18;31;21;22;15;20;32;17;13;14;5;3;26;25;6;9;11;2;16;7;24;4;19;12;29;10;27;8;28;67;25418
68;25418;30;1;23;18;31;21;22;15;20;32;17;13;14;5;3;26;25;6;9;11;2;16;7;24;4;19;12;29;10;27;8;28
10;1;23;18;31;21;22;15;20;32;17;13;14;5;3;26;25;6;9;11;2;16;7;24;4;19;12;29;30;27;8;28;68;26376
68;26376;10;1;23;18;31;21;22;15;20;32;17;13;14;5;3;26;25;6;9;11;2;16;7;24;4;19;12;29;30;27;8;28
10;1;23;18;31;21;22;15;20;32;17;13;14;5;3;26;25;6;9;11;2;12;7;24;4;19;16;29;30;27;8;28;68;26156
68;26156;10;1;23;18;31;21;22;15;20;32;17;13;14;5;3;26;25;6;9;11;2;12;7;24;4;19;16;29;30;27;8;28
10;1;23;18;31;21;22;15;20;32;17;13;14;5;3;26;19;6;9;11;2;12;7;24;4;25;16;29;30;27;8;28;68;26636
68;26156;10;1;23;18;31;21;22;15;20;32;17;13;14;5;3;26;25;6;9;11;2;12;7;24;4;19;16;29;30;27;8;28
10;1;23;18;31;21;22;15;20;32;27;13;14;5;3;26;25;6;9;11;2;12;7;24;4;19;16;29;30;17;8;28;68;25716
68;25716;10;1;23;18;31;21;22;15;20;32;27;13;14;5;3;26;25;6;9;11;2;12;7;24;4;19;16;29;30;17;8;28
10;1;23;18;31;21;22;15;20;32;27;13;14;5;3;26;25;6;9;11;16;12;7;24;4;19;2;29;30;17;8;28;68;25736
68;25736;10;1;23;18;31;21;22;15;20;32;27;13;14;5;3;26;25;6;9;11;16;12;7;24;4;19;2;29;30;17;8;28
10;1;23;18;31;21;22;15;20;32;27;13;9;5;3;26;25;6;14;11;16;12;7;24;4;19;2;29;30;17;8;28;68;25416
68;25416;10;1;23;18;31;21;22;15;20;32;27;13;9;5;3;26;25;6;14;11;16;12;7;24;4;19;2;29;30;17;8;28
10;1;23;18;17;21;22;15;20;32;27;13;9;5;3;26;25;6;14;11;16;12;7;24;4;19;2;29;30;31;8;28;68;25596
68;25596;10;1;23;18;17;21;22;15;20;32;27;13;9;5;3;26;25;6;14;11;16;12;7;24;4;19;2;29;30;31;8;28
10;1;23;18;17;21;22;15;20;32;27;3;9;5;13;26;25;6;14;11;16;12;7;24;4;19;2;29;30;31;8;28;68;25896
68;25896;10;1;23;18;17;21;22;15;20;32;27;3;9;5;13;26;25;6;14;11;16;12;7;24;4;19;2;29;30;31;8;28
10;1;23;18;17;21;22;15;20;32;27;3;2;5;13;26;25;6;14;11;16;12;7;24;4;19;9;29;30;31;8;28;68;26176
68;26176;10;1;23;18;17;21;22;15;20;32;27;3;2;5;13;26;25;6;14;11;16;12;7;24;4;19;9;29;30;31;8;28
10;1;23;13;17;21;22;15;20;32;27;3;2;5;18;26;25;6;14;11;16;12;7;24;4;19;9;29;30;31;8;28;68;26456
68;26456;10;1;23;13;17;21;22;15;20;32;27;3;2;5;18;26;25;6;14;11;16;12;7;24;4;19;9;29;30;31;8;28
10;1;21;13;17;23;22;15;20;32;27;3;2;5;18;26;25;6;14;11;16;12;7;24;4;19;9;29;30;31;8;28;68;26456
68;26456;10;1;21;13;17;23;22;15;20;32;27;3;2;5;18;26;25;6;14;11;16;12;7;24;4;19;9;29;30;31;8;28
10;1;21;13;17;23;22;15;20;32;27;3;2;5;16;26;25;6;14;11;18;12;7;24;4;19;9;29;30;31;8;28;68;26668
68;26456;10;1;21;13;17;23;22;15;20;32;27;3;2;5;18;26;25;6;14;11;16;12;7;24;4;19;9;29;30;31;8;28
10;1;21;13;17;23;22;15;20;32;27;3;30;5;18;26;25;6;14;11;16;12;7;24;4;19;9;29;2;31;8;28;68;25882
68;25882;10;1;21;13;17;23;22;15;20;32;27;3;30;5;18;26;25;6;14;11;16;12;7;24;4;19;9;29;2;31;8;28
10;1;21;13;17;23;22;26;20;32;27;3;30;5;18;15;25;6;14;11;16;12;7;24;4;19;9;29;2;31;8;28;68;26978
68;25882;10;1;21;13;17;23;22;15;20;32;27;3;30;5;18;26;25;6;14;11;16;12;7;24;4;19;9;29;2;31;8;28
10;1;21;13;17;23;22;15;20;32;27;3;30;2;18;26;25;6;14;11;16;12;7;24;4;19;9;29;5;31;8;28;68;25762
68;25762;10;1;21;13;17;23;22;15;20;32;27;3;30;2;18;26;25;6;14;11;16;12;7;24;4;19;9;29;5;31;8;28
10;1;21;13;17;23;22;15;20;32;27;3;30;2;18;26;25;6;28;11;16;12;7;24;4;19;9;29;5;31;8;14;68;25894
68;25894;10;1;21;13;17;23;22;15;20;32;27;3;30;2;18;26;25;6;28;11;16;12;7;24;4;19;9;29;5;31;8;14
23;1;21;13;17;10;22;15;20;32;27;3;30;2;18;26;25;6;28;11;16;12;7;24;4;19;9;29;5;31;8;14;68;25728
68;25728;23;1;21;13;17;10;22;15;20;32;27;3;30;2;18;26;25;6;28;11;16;12;7;24;4;19;9;29;5;31;8;14
4;1;21;13;17;10;22;15;20;32;27;3;30;2;18;26;25;6;28;11;16;12;7;24;23;19;9;29;5;31;8;14;68;26500
68;25728;23;1;21;13;17;10;22;15;20;32;27;3;30;2;18;26;25;6;28;11;16;12;7;24;4;19;9;29;5;31;8;14
23;1;21;13;17;6;22;15;20;32;27;3;30;2;18;26;25;10;28;11;16;12;7;24;4;19;9;29;5;31;8;14;68;25688
68;25688;23;1;21;13;17;6;22;15;20;32;27;3;30;2;18;26;25;10;28;11;16;12;7;24;4;19;9;29;5;31;8;14
23;1;21;13;17;6;22;15;20;32;27;3;30;24;18;26;25;10;28;11;16;12;7;2;4;19;9;29;5;31;8;14;68;25280
69;25280;23;1;21;13;17;6;22;15;20;32;27;3;30;24;18;26;25;10;28;11;16;12;7;2;4;19;9;29;5;31;8;14
23;1;21;13;17;6;22;15;20;11;27;3;30;24;18;26;25;10;28;32;16;12;7;2;4;19;9;29;5;31;8;14;69;25950
69;25950;23;1;21;13;17;6;22;15;20;11;27;3;30;24;18;26;25;10;28;32;16;12;7;2;4;19;9;29;5;31;8;14
23;1;21;16;17;6;22;15;20;11;27;3;30;24;18;26;25;10;28;32;13;12;7;2;4;19;9;29;5;31;8;14;69;25990
69;25990;23;1;21;16;17;6;22;15;20;11;27;3;30;24;18;26;25;10;28;32;13;12;7;2;4;19;9;29;5;31;8;14
23;1;21;16;7;6;22;15;20;11;27;3;30;24;18;26;25;10;28;32;13;12;17;2;4;19;9;29;5;31;8;14;69;26338
69;25990;23;1;21;16;17;6;22;15;20;11;27;3;30;24;18;26;25;10;28;32;13;12;7;2;4;19;9;29;5;31;8;14
23;1;21;16;17;6;22;15;20;11;27;3;30;12;18;26;25;10;28;32;13;24;7;2;4;19;9;29;5;31;8;14;69;25816
69;25816;23;1;21;16;17;6;22;15;20;11;27;3;30;12;18;26;25;10;28;32;13;24;7;2;4;19;9;29;5;31;8;14
23;1;21;16;17;8;22;15;20;11;27;3;30;12;18;26;25;10;28;32;13;24;7;2;4;19;9;29;5;31;6;14;69;26256
69;25816;23;1;21;16;17;6;22;15;20;11;27;3;30;12;18;26;25;10;28;32;13;24;7;2;4;19;9;29;5;31;8;14
23;1;21;16;17;6;22;15;20;11;27;3;30;12;18;26;4;10;28;32;13;24;7;2;25;19;9;29;5;31;8;14;69;27008
69;27008;23;1;21;16;17;6;22;15;20;11;27;3;30;12;18;26;4;10;28;32;13;24;7;2;25;19;9;29;5;31;8;14
23;1;21;16;17;6;22;15;20;11;27;3;30;12;18;26;4;10;28;32;13;24;7;2;5;19;9;29;25;31;8;14;69;27230
69;27008;23;1;21;16;17;6;22;15;20;11;27;3;30;12;18;26;4;10;28;32;13;24;7;2;25;19;9;29;5;31;8;14
23;1;21;16;4;6;22;15;20;11;27;3;30;12;18;26;17;10;28;32;13;24;7;2;25;19;9;29;5;31;8;14;69;26902
69;26902;23;1;21;16;4;6;22;15;20;11;27;3;30;12;18;26;17;10;28;32;13;24;7;2;25;19;9;29;5;31;8;14
23;1;21;16;4;6;22;15;20;11;27;3;30;12;18;26;17;10;28;32;13;24;14;2;25;19;9;29;5;31;8;7;69;27162
69;27162;23;1;21;16;4;6;22;15;20;11;27;3;30;12;18;26;17;10;28;32;13;24;14;2;25;19;9;29;5;31;8;7
23;1;21;16;4;6;22;15;20;11;27;3;30;12;18;26;14;10;28;32;13;24;17;2;25;19;9;29;5;31;8;7;69;27372
69;27372;23;1;21;16;4;6;22;15;20;11;27;3;30;12;18;26;14;10;28;32;13;24;17;2;25;19;9;29;5;31;8;7
23;1;21;16;11;6;22;15;20;4;27;3;30;12;18;26;14;10;28;32;13;24;17;2;25;19;9;29;5;31;8;7;69;26972
69;26972;23;1;21;16;11;6;22;15;20;4;27;3;30;12;18;26;14;10;28;32;13;24;17;2;25;19;9;29;5;31;8;7
23;1;21;16;11;6;10;15;20;4;27;3;30;12;18;26;14;22;28;32;13;24;17;2;25;19;9;29;5;31;8;7;69;26760
69;26760;23;1;21;16;11;6;10;15;20;4;27;3;30;12;18;26;14;22;28;32;13;24;17;2;25;19;9;29;5;31;8;7
23;1;21;16;11;6;10;15;20;4;27;3;30;12;18;26;14;22;28;32;13;24;17;2;25;19;9;5;29;31;8;7;69;26766
69;26766;23;1;21;16;11;6;10;15;20;4;27;3;30;12;18;26;14;22;28;32;13;24;17;2;25;19;9;5;29;31;8;7
23;1;21;16;11;6;10;15;20;4;27;3;30;12;18;2;14;22;28;32;13;24;17;26;25;19;9;5;29;31;8;7;69;26690
69;26690;23;1;21;16;11;6;10;15;20;4;27;3;30;12;18;2;14;22;28;32;13;24;17;26;25;19;9;5;29;31;8;7
23;1;21;16;11;6;10;15;20;32;27;3;30;12;18;2;14;22;28;4;13;24;17;26;25;19;9;5;29;31;8;7;69;27236
69;27236;23;1;21;16;11;6;10;15;20;32;27;3;30;12;18;2;14;22;28;4;13;24;17;26;25;19;9;5;29;31;8;7
23;1;21;16;11;6;10;15;20;32;19;3;30;12;18;2;14;22;28;4;13;24;17;26;25;27;9;5;29;31;8;7;69;27076
69;27076;23;1;21;16;11;6;10;15;20;32;19;3;30;12;18;2;14;22;28;4;13;24;17;26;25;27;9;5;29;31;8;7
23;1;21;16;11;6;10;15;20;32;19;3;30;12;18;24;14;22;28;4;13;2;17;26;25;27;9;5;29;31;8;7;69;27142
69;27142;23;1;21;16;11;6;10;15;20;32;19;3;30;12;18;24;14;22;28;4;13;2;17;26;25;27;9;5;29;31;8;7
23;1;21;16;11;6;10;15;20;32;19;3;30;12;18;24;14;22;28;4;13;2;17;27;25;26;9;5;29;31;8;7;69;27222
69;27222;23;1;21;16;11;6;10;15;20;32;19;3;30;12;18;24;14;22;28;4;13;2;17;27;25;26;9;5;29;31;8;7
23;1;21;16;11;6;10;15;20;32;19;3;30;12;14;24;18;22;28;4;13;2;17;27;25;26;9;5;29;31;8;7;69;26536
69;26536;23;1;21;16;11;6;10;15;20;32;19;3;30;12;14;24;18;22;28;4;13;2;17;27;25;26;9;5;29;31;8;7
23;1;12;16;11;6;10;15;20;32;19;3;30;21;14;24;18;22;28;4;13;2;17;27;25;26;9;5;29;31;8;7;69;25858
70;25858;23;1;12;16;11;6;10;15;20;32;19;3;30;21;14;24;18;22;28;4;13;2;17;27;25;26;9;5;29;31;8;7
23;1;12;18;11;6;10;15;20;32;19;3;30;21;14;24;16;22;28;4;13;2;17;27;25;26;9;5;29;31;8;7;70;26212
70;26212;23;1;12;18;11;6;10;15;20;32;19;3;30;21;14;24;16;22;28;4;13;2;17;27;25;26;9;5;29;31;8;7
23;1;12;18;11;6;10;15;20;32;19;3;30;29;14;24;16;22;28;4;13;2;17;27;25;26;9;5;21;31;8;7;70;26132
70;26132;23;1;12;18;11;6;10;15;20;32;19;3;30;29;14;24;16;22;28;4;13;2;17;27;25;26;9;5;21;31;8;7
23;1;12;18;11;6;10;15;20;32;19;3;30;29;14;24;16;22;28;4;13;21;17;27;25;26;9;5;2;31;8;7;70;26648
70;26132;23;1;12;18;11;6;10;15;20;32;19;3;30;29;14;24;16;22;28;4;13;2;17;27;25;26;9;5;21;31;8;7
23;1;12;18;11;14;10;15;20;32;19;3;30;29;6;24;16;22;28;4;13;2;17;27;25;26;9;5;21;31;8;7;70;26292
70;26132;23;1;12;18;11;6;10;15;20;32;19;3;30;29;14;24;16;22;28;4;13;2;17;27;25;26;9;5;21;31;8;7
23;1;12;18;11;6;10;15;20;32;19;3;30;24;14;29;16;22;28;4;13;2;17;27;25;26;9;5;21;31;8;7;70;27012
70;27012;23;1;12;18;11;6;10;15;20;32;19;3;30;24;14;29;16;22;28;4;13;2;17;27;25;26;9;5;21;31;8;7
23;1;12;32;11;6;10;15;20;18;19;3;30;24;14;29;16;22;28;4;13;2;17;27;25;26;9;5;21;31;8;7;70;26812
70;26812;23;1;12;32;11;6;10;15;20;18;19;3;30;24;14;29;16;22;28;4;13;2;17;27;25;26;9;5;21;31;8;7
23;1;12;32;30;6;10;15;20;18;19;3;11;24;14;29;16;22;28;4;13;2;17;27;25;26;9;5;21;31;8;7;70;26774
70;26774;23;1;12;32;30;6;10;15;20;18;19;3;11;24;14;29;16;22;28;4;13;2;17;27;25;26;9;5;21;31;8;7
23;1;12;32;30;6;10;15;20;18;19;3;11;24;14;29;8;22;28;4;13;2;17;27;25;26;9;5;21;31;16;7;70;26614
70;26614;23;1;12;32;30;6;10;15;20;18;19;3;11;24;14;29;8;22;28;4;13;2;17;27;25;26;9;5;21;31;16;7
23;1;12;32;30;6;10;15;20;18;19;3;11;24;14;29;8;21;28;4;13;2;17;27;25;26;9;5;22;31;16;7;70;26654
70;26654;23;1;12;32;30;6;10;15;20;18;19;3;11;24;14;29;8;21;28;4;13;2;17;27;25;26;9;5;22;31;16;7
23;1;12;32;30;6;10;15;31;18;19;3;11;24;14;29;8;21;28;4;13;2;17;27;25;26;9;5;22;20;16;7;70;26654
70;26654;23;1;12;32;30;6;10;15;31;18;19;3;11;24;14;29;8;21;28;4;13;2;17;27;25;26;9;5;22;20;16;7
23;1;12;32;30;6;10;15;31;18;19;3;11;24;14;29;8;21;28;4;2;13;17;27;25;26;9;5;22;20;16;7;70;26614
70;26614;23;1;12;32;30;6;10;15;31;18;19;3;11;24;14;29;8;21;28;4;2;13;17;27;25;26;9;5;22;20;16;7
23;1;12;32;30;6;10;15;31;18;19;3;11;24;14;29;8;21;28;4;2;13;17;25;27;26;9;5;22;20;16;7;70;26774
70;26774;23;1;12;32;30;6;10;15;31;18;19;3;11;24;14;29;8;21;28;4;2;13;17;25;27;26;9;5;22;20;16;7
23;1;12;32;30;6;10;24;31;18;19;3;11;15;14;29;8;21;28;4;2;13;17;25;27;26;9;5;22;20;16;7;70;27074
70;27074;23;1;12;32;30;6;10;24;31;18;19;3;11;15;14;29;8;21;28;4;2;13;17;25;27;26;9;5;22;20;16;7
23;1;12;32;30;6;10;24;31;18;19;3;11;15;14;29;8;21;28;4;2;13;17;25;9;26;27;5;22;20;16;7;70;27258
70;27074;23;1;12;32;30;6;10;24;31;18;19;3;11;15;14;29;8;21;28;4;2;13;17;25;27;26;9;5;22;20;16;7
23;1;12;32;30;6;10;24;31;18;19;3;11;15;14;29;8;21;28;4;2;13;17;25;26;27;9;5;22;20;16;7;70;26954
70;26954;23;1;12;32;30;6;10;24;31;18;19;3;11;15;14;29;8;21;28;4;2;13;17;25;26;27;9;5;22;20;16;7
23;1;12;32;30;6;10;24;31;18;19;3;11;15;14;29;8;21;9;4;2;13;17;25;26;27;28;5;22;20;16;7;70;27062
70;27062;23;1;12;32;30;6;10;24;31;18;19;3;11;15;14;29;8;21;9;4;2;13;17;25;26;27;28;5;22;20;16;7
23;1;12;32;30;6;10;24;31;18;16;3;11;15;14;29;8;21;9;4;2;13;17;25;26;27;28;5;22;20;19;7;70;26762
70;26762;23;1;12;32;30;6;10;24;31;18;16;3;11;15;14;29;8;21;9;4;2;13;17;25;26;27;28;5;22;20;19;7
23;1;12;32;30;6;10;24;31;18;16;3;11;15;14;29;21;8;9;4;2;13;17;25;26;27;28;5;22;20;19;7;70;27184
70;27184;23;1;12;32;30;6;10;24;31;18;16;3;11;15;14;29;21;8;9;4;2;13;17;25;26;27;28;5;22;20;19;7
23;1;12;32;30;6;10;24;31;18;16;3;11;15;14;29;21;8;9;4;27;13;17;25;26;2;28;5;22;20;19;7;70;27810
70;27810;23;1;12;32;30;6;10;24;31;18;16;3;11;15;14;29;21;8;9;4;27;13;17;25;26;2;28;5;22;20;19;7
25;1;12;32;30;6;10;24;31;18;16;3;11;15;14;29;21;8;9;4;27;13;17;23;26;2;28;5;22;20;19;7;70;27930
71;27930;25;1;12;32;30;6;10;24;31;18;16;3;11;15;14;29;21;8;9;4;27;13;17;23;26;2;28;5;22;20;19;7
25;1;12;32;30;18;10;24;31;6;16;3;11;15;14;29;21;8;9;4;27;13;17;23;26;2;28;5;22;20;19;7;71;27866
71;27866;25;1;12;32;30;18;10;24;31;6;16;3;11;15;14;29;21;8;9;4;27;13;17;23;26;2;28;5;22;20;19;7
25;1;12;32;30;18;10;24;8;6;16;3;11;15;14;29;21;31;9;4;27;13;17;23;26;2;28;5;22;20;19;7;71;27550
71;27550;25;1;12;32;30;18;10;24;8;6;16;3;11;15;14;29;21;31;9;4;27;13;17;23;26;2;28;5;22;20;19;7
25;1;12;32;30;18;29;24;8;6;16;3;11;15;14;10;21;31;9;4;27;13;17;23;26;2;28;5;22;20;19;7;71;27980
71;27550;25;1;12;32;30;18;10;24;8;6;16;3;11;15;14;29;21;31;9;4;27;13;17;23;26;2;28;5;22;20;19;7
25;1;12;32;30;18;10;16;8;6;24;3;11;15;14;29;21;31;9;4;27;13;17;23;26;2;28;5;22;20;19;7;71;27642
71;27642;25;1;12;32;30;18;10;16;8;6;24;3;11;15;14;29;21;31;9;4;27;13;17;23;26;2;28;5;22;20;19;7
25;1;12;32;30;18;10;16;8;6;24;3;11;15;14;29;21;19;9;4;27;13;17;23;26;2;28;5;22;20;31;7;71;27902
71;27902;25;1;12;32;30;18;10;16;8;6;24;3;11;15;14;29;21;19;9;4;27;13;17;23;26;2;28;5;22;20;31;7
25;1;12;32;30;18;10;16;8;6;11;3;24;15;14;29;21;19;9;4;27;13;17;23;26;2;28;5;22;20;31;7;71;28358
71;27902;25;1;12;32;30;18;10;16;8;6;24;3;11;15;14;29;21;19;9;4;27;13;17;23;26;2;28;5;22;20;31;7
25;1;12;32;30;18;10;16;8;6;24;3;11;15;14;29;21;28;9;4;27;13;17;23;26;2;19;5;22;20;31;7;71;28002
71;28002;25;1;12;32;30;18;10;16;8;6;24;3;11;15;14;29;21;28;9;4;27;13;17;23;26;2;19;5;22;20;31;7
17;1;12;32;30;18;10;16;8;6;24;3;11;15;14;29;21;28;9;4;27;13;25;23;26;2;19;5;22;20;31;7;71;28082
71;28082;17;1;12;32;30;18;10;16;8;6;24;3;11;15;14;29;21;28;9;4;27;13;25;23;26;2;19;5;22;20;31;7
17;1;12;32;30;18;26;16;8;6;24;3;11;15;14;29;21;28;9;4;27;13;25;23;10;2;19;5;22;20;31;7;71;28220
71;28220;17;1;12;32;30;18;26;16;8;6;24;3;11;15;14;29;21;28;9;4;27;13;25;23;10;2;19;5;22;20;31;7
17;1;12;32;30;18;26;16;8;28;24;3;11;15;14;29;21;6;9;4;27;13;25;23;10;2;19;5;22;20;31;7;71;28008
71;28008;17;1;12;32;30;18;26;16;8;28;24;3;11;15;14;29;21;6;9;4;27;13;25;23;10;2;19;5;22;20;31;7
17;1;12;32;30;18;26;16;8;31;24;3;11;15;14;29;21;6;9;4;27;13;25;23;10;2;19;5;22;20;28;7;71;27968
71;27968;17;1;12;32;30;18;26;16;8;31;24;3;11;15;14;29;21;6;9;4;27;13;25;23;10;2;19;5;22;20;28;7
17;1;12;32;30;18;26;16;8;21;24;3;11;15;14;29;31;6;9;4;27;13;25;23;10;2;19;5;22;20;28;7;71;27488
71;27488;17;1;12;32;30;18;26;16;8;21;24;3;11;15;14;29;31;6;9;4;27;13;25;23;10;2;19;5;22;20;28;7
16;1;12;32;30;18;26;17;8;21;24;3;11;15;14;29;31;6;9;4;27;13;25;23;10;2;19;5;22;20;28;7;71;27316
71;27316;16;1;12;32;30;18;26;17;8;21;24;3;11;15;14;29;31;6;9;4;27;13;25;23;10;2;19;5;22;20;28;7
16;1;12;32;30;18;9;17;8;21;24;3;11;15;14;29;31;6;26;4;27;13;25;23;10;2;19;5;22;20;28;7;71;27806
71;27316;16;1;12;32;30;18;26;17;8;21;24;3;11;15;14;29;31;6;9;4;27;13;25;23;10;2;19;5;22;20;28;7
16;1;12;32;30;18;26;17;8;21;24;3;11;15;14;6;31;29;9;4;27;13;25;23;10;2;19;5;22;20;28;7;71;27378
71;27316;16;1;12;32;30;18;26;17;8;21;24;3;11;15;14;29;31;6;9;4;27;13;25;23;10;2;19;5;22;20;28;7
16;1;12;3;30;18;26;17;8;21;24;32;11;15;14;29;31;6;9;4;27;13;25;23;10;2;19;5;22;20;28;7;71;27362
71;27362;16;1;12;3;30;18;26;17;8;21;24;32;11;15;14;29;31;6;9;4;27;13;25;23;10;2;19;5;22;20;28;7
16;1;12;3;30;18;26;17;8;21;24;32;19;15;14;29;31;6;9;4;27;13;25;23;10;2;11;5;22;20;28;7;71;27714
71;27714;16;1;12;3;30;18;26;17;8;21;24;32;19;15;14;29;31;6;9;4;27;13;25;23;10;2;11;5;22;20;28;7
16;1;12;3;30;18;26;17;8;21;24;32;19;15;14;28;31;6;9;4;27;13;25;23;10;2;11;5;22;20;29;7;71;27154
71;27154;16;1;12;3;30;18;26;17;8;21;24;32;19;15;14;28;31;6;9;4;27;13;25;23;10;2;11;5;22;20;29;7
16;1;12;3;30;18;26;17;8;21;24;32;19;11;14;28;31;6;9;4;27;13;25;23;10;2;15;5;22;20;29;7;71;27034
71;27034;16;1;12;3;30;18;26;17;8;21;24;32;19;11;14;28;31;6;9;4;27;13;25;23;10;2;15;5;22;20;29;7
9;1;12;3;30;18;26;17;8;21;24;32;19;11;14;28;31;6;16;4;27;13;25;23;10;2;15;5;22;20;29;7;71;27154
72;27154;9;1;12;3;30;18;26;17;8;21;24;32;19;11;14;28;31;6;16;4;27;13;25;23;10;2;15;5;22;20;29;7
25;1;12;3;30;18;26;17;8;21;24;32;19;11;14;28;31;6;16;4;27;13;9;23;10;2;15;5;22;20;29;7;72;27292
72;27292;25;1;12;3;30;18;26;17;8;21;24;32;19;11;14;28;31;6;16;4;27;13;9;23;10;2;15;5;22;20;29;7
25;1;12;3;30;18;26;17;8;21;24;32;19;11;14;23;31;6;16;4;27;13;9;28;10;2;15;5;22;20;29;7;72;26932
72;26932;25;1;12;3;30;18;26;17;8;21;24;32;19;11;14;23;31;6;16;4;27;13;9;28;10;2;15;5;22;20;29;7
25;1;12;3;30;18;26;17;8;21;24;32;19;11;14;23;31;6;16;4;27;5;9;28;10;2;15;13;22;20;29;7;72;26892
72;26892;25;1;12;3;30;18;26;17;8;21;24;32;19;11;14;23;31;6;16;4;27;5;9;28;10;2;15;13;22;20;29;7
25;1;12;3;30;18;26;17;8;21;24;32;19;11;14;23;31;6;16;4;15;5;9;28;10;2;27;13;22;20;29;7;72;27698
72;26892;25;1;12;3;30;18;26;17;8;21;24;32;19;11;14;23;31;6;16;4;27;5;9;28;10;2;15;13;22;20;29;7
25;29;12;3;30;18;26;17;8;21;24;32;19;11;14;23;31;6;16;4;27;5;9;28;10;2;15;13;22;20;1;7;72;26538
72;26538;25;29;12;3;30;18;26;17;8;21;24;32;19;11;14;23;31;6;16;4;27;5;9;28;10;2;15;13;22;20;1;7
25;29;12;3;30;18;26;17;8;21;24;32;19;11;14;23;31;4;16;6;27;5;9;28;10;2;15;13;22;20;1;7;72;26358
72;26358;25;29;12;3;30;18;26;17;8;21;24;32;19;11;14;23;31;4;16;6;27;5;9;28;10;2;15;13;22;20;1;7
25;29;12;3;30;18;26;17;8;21;24;32;19;11;14;23;4;31;16;6;27;5;9;28;10;2;15;13;22;20;1;7;72;27332
72;26358;25;29;12;3;30;18;26;17;8;21;24;32;19;11;14;23;31;4;16;6;27;5;9;28;10;2;15;13;22;20;1;7
15;29;12;3;30;18;26;17;8;21;24;32;19;11;14;23;31;4;16;6;27;5;9;28;10;2;25;13;22;20;1;7;72;26870
72;26358;25;29;12;3;30;18;26;17;8;21;24;32;19;11;14;23;31;4;16;6;27;5;9;28;10;2;15;13;22;20;1;7
25;29;12;3;30;18;26;20;8;21;24;32;19;11;14;23;31;4;16;6;27;5;9;28;10;2;15;13;22;17;1;7;72;26478
72;26478;25;29;12;3;30;18;26;20;8;21;24;32;19;11;14;23;31;4;16;6;27;5;9;28;10;2;15;13;22;17;1;7
25;29;12;3;30;18;26;10;8;21;24;32;19;11;14;23;31;4;16;6;27;5;9;28;20;2;15;13;22;17;1;7;72;26066
72;26066;25;29;12;3;30;18;26;10;8;21;24;32;19;11;14;23;31;4;16;6;27;5;9;28;20;2;15;13;22;17;1;7
25;29;12;3;30;18;26;10;8;21;24;32;19;9;14;23;31;4;16;6;27;5;11;28;20;2;15;13;22;17;1;7;72;26226
72;26226;25;29;12;3;30;18;26;10;8;21;24;32;19;9;14;23;31;4;16;6;27;5;11;28;20;2;15;13;22;17;1;7
25;29;12;19;30;18;26;10;8;21;24;32;3;9;14;23;31;4;16;6;27;5;11;28;20;2;15;13;22;17;1;7;72;25996
72;25996;25;29;12;19;30;18;26;10;8;21;24;32;3;9;14;23;31;4;16;6;27;5;11;28;20;2;15;13;22;17;1;7
25;29;12;19;30;18;26;10;8;21;24;32;3;9;14;23;31;4;16;6;28;5;11;27;20;2;15;13;22;17;1;7;72;26216
72;26216;25;29;12;19;30;18;26;10;8;21;24;32;3;9;14;23;31;4;16;6;28;5;11;27;20;2;15;13;22;17;1;7
25;29;12;19;30;18;26;10;8;21;24;32;3;9;14;23;31;4;7;6;28;5;11;27;20;2;15;13;22;17;1;16;72;26096
72;26096;25;29;12;19;30;18;26;10;8;21;24;32;3;9;14;23;31;4;7;6;28;5;11;27;20;2;15;13;22;17;1;16
25;29;12;19;30;18;26;10;8;21;24;32;3;22;14;23;31;4;7;6;28;5;11;27;20;2;15;13;9;17;1;16;72;26362
