"X1";"X262";"X40";"X18";"X5";"X17";"X16";"X24";"X55";"X19";"X53";"X23";"X38";"X37";"X47";"X63";"X45";"X35";"X22";"X61";"X4";"X8";"X30";"X41";"X10";"X20";"X7";"X31";"X50";"X60";"X42";"X39";"X46";"X27";"X43";"X32";"X9";"X14";"X1.1";"X44";"X57";"X64";"X13";"X56";"X6";"X49";"X62";"X29";"X2";"X48";"X25";"X52";"X3";"X59";"X58";"X33";"X12";"X26";"X28";"X54";"X51";"X21";"X15";"X34";"X36";"X11"
36;286;11;54;20;31;35;13;62;19;64;63;27;61;10;6;57;48;56;51;50;53;34;49;37;43;26;42;38;4;8;59;9;45;18;44;47;29;39;1;33;7;2;58;25;21;36;15;40;12;28;32;41;60;30;16;55;52;14;22;17;24;46;5;3;23
11;54;20;31;35;13;62;19;57;63;27;61;10;6;64;48;56;51;50;53;34;49;37;43;26;42;38;4;8;59;9;45;18;44;47;29;39;1;33;7;2;58;25;21;36;15;40;12;28;32;41;60;30;16;55;52;14;22;17;24;46;5;3;23;36;280
37;280;11;54;20;31;35;13;62;19;57;63;27;61;10;6;64;48;56;51;50;53;34;49;37;43;26;42;38;4;8;59;9;45;18;44;47;29;39;1;33;7;2;58;25;21;36;15;40;12;28;32;41;60;30;16;55;52;14;22;17;24;46;5;3;23
11;54;20;31;35;13;62;19;57;63;27;61;10;6;64;48;56;51;50;53;34;49;37;43;26;42;38;4;8;59;9;45;25;44;47;29;39;1;33;7;2;58;18;21;36;15;40;12;28;32;41;60;30;16;55;52;14;22;17;24;46;5;3;23;37;276
37;276;11;54;20;31;35;13;62;19;57;63;27;61;10;6;64;48;56;51;50;53;34;49;37;43;26;42;38;4;8;59;9;45;25;44;47;29;39;1;33;7;2;58;18;21;36;15;40;12;28;32;41;60;30;16;55;52;14;22;17;24;46;5;3;23
11;54;22;31;35;13;62;19;57;63;27;61;10;6;64;48;56;51;50;53;34;49;37;43;26;42;38;4;8;59;9;45;25;44;47;29;39;1;33;7;2;58;18;21;36;15;40;12;28;32;41;60;30;16;55;52;14;20;17;24;46;5;3;23;37;280
37;280;11;54;22;31;35;13;62;19;57;63;27;61;10;6;64;48;56;51;50;53;34;49;37;43;26;42;38;4;8;59;9;45;25;44;47;29;39;1;33;7;2;58;18;21;36;15;40;12;28;32;41;60;30;16;55;52;14;20;17;24;46;5;3;23
11;54;22;31;35;13;62;19;57;63;7;61;10;6;64;48;56;51;50;53;34;49;37;43;26;42;38;4;8;59;9;45;25;44;47;29;39;1;33;27;2;58;18;21;36;15;40;12;28;32;41;60;30;16;55;52;14;20;17;24;46;5;3;23;37;268
37;268;11;54;22;31;35;13;62;19;57;63;7;61;10;6;64;48;56;51;50;53;34;49;37;43;26;42;38;4;8;59;9;45;25;44;47;29;39;1;33;27;2;58;18;21;36;15;40;12;28;32;41;60;30;16;55;52;14;20;17;24;46;5;3;23
11;54;22;31;35;13;4;19;57;63;7;61;10;6;64;48;56;51;50;53;34;49;37;43;26;42;38;62;8;59;9;45;25;44;47;29;39;1;33;27;2;58;18;21;36;15;40;12;28;32;41;60;30;16;55;52;14;20;17;24;46;5;3;23;37;260
37;260;11;54;22;31;35;13;4;19;57;63;7;61;10;6;64;48;56;51;50;53;34;49;37;43;26;42;38;62;8;59;9;45;25;44;47;29;39;1;33;27;2;58;18;21;36;15;40;12;28;32;41;60;30;16;55;52;14;20;17;24;46;5;3;23
11;54;22;31;35;13;4;19;57;63;7;61;10;6;64;48;56;51;50;53;34;49;39;43;26;42;38;62;8;59;9;45;25;44;47;29;37;1;33;27;2;58;18;21;36;15;40;12;28;32;41;60;30;16;55;52;14;20;17;24;46;5;3;23;37;264
37;264;11;54;22;31;35;13;4;19;57;63;7;61;10;6;64;48;56;51;50;53;34;49;39;43;26;42;38;62;8;59;9;45;25;44;47;29;37;1;33;27;2;58;18;21;36;15;40;12;28;32;41;60;30;16;55;52;14;20;17;24;46;5;3;23
11;54;22;31;35;13;4;19;57;63;7;61;10;6;64;48;56;51;50;53;34;49;39;43;26;42;38;62;8;59;9;45;25;44;47;29;37;1;33;27;2;58;18;21;20;15;40;12;28;32;41;60;30;16;55;52;14;36;17;24;46;5;3;23;37;264
37;264;11;54;22;31;35;13;4;19;57;63;7;61;10;6;64;48;56;51;50;53;34;49;39;43;26;42;38;62;8;59;9;45;25;44;47;29;37;1;33;27;2;58;18;21;20;15;40;12;28;32;41;60;30;16;55;52;14;36;17;24;46;5;3;23
11;54;22;31;35;13;4;19;57;63;7;61;10;6;64;48;56;51;23;53;34;49;39;43;26;42;38;62;8;59;9;45;25;44;47;29;37;1;33;27;2;58;18;21;20;15;40;12;28;32;41;60;30;16;55;52;14;36;17;24;46;5;3;50;37;232
37;232;11;54;22;31;35;13;4;19;57;63;7;61;10;6;64;48;56;51;23;53;34;49;39;43;26;42;38;62;8;59;9;45;25;44;47;29;37;1;33;27;2;58;18;21;20;15;40;12;28;32;41;60;30;16;55;52;14;36;17;24;46;5;3;50
11;54;22;31;35;13;4;19;57;63;7;61;10;6;64;48;56;51;23;53;34;49;39;43;26;42;38;62;8;59;9;45;25;44;47;29;37;1;33;27;2;58;18;21;20;15;40;12;28;32;41;60;30;16;55;52;14;36;17;46;24;5;3;50;37;232
37;232;11;54;22;31;35;13;4;19;57;63;7;61;10;6;64;48;56;51;23;53;34;49;39;43;26;42;38;62;8;59;9;45;25;44;47;29;37;1;33;27;2;58;18;21;20;15;40;12;28;32;41;60;30;16;55;52;14;36;17;46;24;5;3;50
11;54;22;31;35;13;4;19;57;63;7;61;10;6;64;48;56;51;23;53;34;49;39;43;26;42;38;62;8;59;9;45;25;44;47;29;37;1;18;27;2;58;33;21;20;15;40;12;28;32;41;60;30;16;55;52;14;36;17;46;24;5;3;50;37;238
37;238;11;54;22;31;35;13;4;19;57;63;7;61;10;6;64;48;56;51;23;53;34;49;39;43;26;42;38;62;8;59;9;45;25;44;47;29;37;1;18;27;2;58;33;21;20;15;40;12;28;32;41;60;30;16;55;52;14;36;17;46;24;5;3;50
11;54;22;31;35;13;4;19;57;63;7;61;10;6;64;48;56;51;23;53;34;49;39;43;52;42;38;62;8;59;9;45;25;44;47;29;37;1;18;27;2;58;33;21;20;15;40;12;28;32;41;60;30;16;55;26;14;36;17;46;24;5;3;50;37;238
37;238;11;54;22;31;35;13;4;19;57;63;7;61;10;6;64;48;56;51;23;53;34;49;39;43;52;42;38;62;8;59;9;45;25;44;47;29;37;1;18;27;2;58;33;21;20;15;40;12;28;32;41;60;30;16;55;26;14;36;17;46;24;5;3;50
11;54;22;31;35;13;4;19;57;63;7;61;10;6;64;48;56;51;23;53;34;49;39;43;52;42;38;62;8;59;9;45;25;44;47;29;37;1;18;27;2;58;26;21;20;15;40;12;28;32;41;60;30;16;55;33;14;36;17;46;24;5;3;50;37;238
37;238;11;54;22;31;35;13;4;19;57;63;7;61;10;6;64;48;56;51;23;53;34;49;39;43;52;42;38;62;8;59;9;45;25;44;47;29;37;1;18;27;2;58;26;21;20;15;40;12;28;32;41;60;30;16;55;33;14;36;17;46;24;5;3;50
11;54;22;31;35;13;4;19;27;63;7;61;10;6;64;48;56;51;23;53;34;49;39;43;52;42;38;62;8;59;9;45;25;44;47;29;37;1;18;57;2;58;26;21;20;15;40;12;28;32;41;60;30;16;55;33;14;36;17;46;24;5;3;50;37;238
37;238;11;54;22;31;35;13;4;19;27;63;7;61;10;6;64;48;56;51;23;53;34;49;39;43;52;42;38;62;8;59;9;45;25;44;47;29;37;1;18;57;2;58;26;21;20;15;40;12;28;32;41;60;30;16;55;33;14;36;17;46;24;5;3;50
11;51;22;31;35;13;4;19;27;63;7;61;10;6;64;48;56;54;23;53;34;49;39;43;52;42;38;62;8;59;9;45;25;44;47;29;37;1;18;57;2;58;26;21;20;15;40;12;28;32;41;60;30;16;55;33;14;36;17;46;24;5;3;50;37;238
37;238;11;51;22;31;35;13;4;19;27;63;7;61;10;6;64;48;56;54;23;53;34;49;39;43;52;42;38;62;8;59;9;45;25;44;47;29;37;1;18;57;2;58;26;21;20;15;40;12;28;32;41;60;30;16;55;33;14;36;17;46;24;5;3;50
11;51;22;31;35;13;19;4;27;63;7;61;10;6;64;48;56;54;23;53;34;49;39;43;52;42;38;62;8;59;9;45;25;44;47;29;37;1;18;57;2;58;26;21;20;15;40;12;28;32;41;60;30;16;55;33;14;36;17;46;24;5;3;50;37;246
37;246;11;51;22;31;35;13;19;4;27;63;7;61;10;6;64;48;56;54;23;53;34;49;39;43;52;42;38;62;8;59;9;45;25;44;47;29;37;1;18;57;2;58;26;21;20;15;40;12;28;32;41;60;30;16;55;33;14;36;17;46;24;5;3;50
11;51;22;31;35;13;19;4;27;63;7;47;10;6;64;48;56;54;23;53;34;49;39;43;52;42;38;62;8;59;9;45;25;44;61;29;37;1;18;57;2;58;26;21;20;15;40;12;28;32;41;60;30;16;55;33;14;36;17;46;24;5;3;50;37;242
37;242;11;51;22;31;35;13;19;4;27;63;7;47;10;6;64;48;56;54;23;53;34;49;39;43;52;42;38;62;8;59;9;45;25;44;61;29;37;1;18;57;2;58;26;21;20;15;40;12;28;32;41;60;30;16;55;33;14;36;17;46;24;5;3;50
11;51;22;31;35;13;19;4;27;47;7;63;10;6;64;48;56;54;23;53;34;49;39;43;52;42;38;62;8;59;9;45;25;44;61;29;37;1;18;57;2;58;26;21;20;15;40;12;28;32;41;60;30;16;55;33;14;36;17;46;24;5;3;50;37;242
37;242;11;51;22;31;35;13;19;4;27;47;7;63;10;6;64;48;56;54;23;53;34;49;39;43;52;42;38;62;8;59;9;45;25;44;61;29;37;1;18;57;2;58;26;21;20;15;40;12;28;32;41;60;30;16;55;33;14;36;17;46;24;5;3;50
11;51;22;31;35;13;19;4;27;21;7;63;10;6;64;48;56;54;23;53;34;49;39;43;52;42;38;62;8;59;9;45;25;44;61;29;37;1;18;57;2;58;26;47;20;15;40;12;28;32;41;60;30;16;55;33;14;36;17;46;24;5;3;50;37;238
37;238;11;51;22;31;35;13;19;4;27;21;7;63;10;6;64;48;56;54;23;53;34;49;39;43;52;42;38;62;8;59;9;45;25;44;61;29;37;1;18;57;2;58;26;47;20;15;40;12;28;32;41;60;30;16;55;33;14;36;17;46;24;5;3;50
11;51;22;31;35;13;57;4;27;21;7;63;10;6;64;48;56;54;23;53;34;49;39;43;52;42;38;62;8;59;9;45;25;44;61;29;37;1;18;19;2;58;26;47;20;15;40;12;28;32;41;60;30;16;55;33;14;36;17;46;24;5;3;50;37;238
37;238;11;51;22;31;35;13;57;4;27;21;7;63;10;6;64;48;56;54;23;53;34;49;39;43;52;42;38;62;8;59;9;45;25;44;61;29;37;1;18;19;2;58;26;47;20;15;40;12;28;32;41;60;30;16;55;33;14;36;17;46;24;5;3;50
11;51;22;31;35;13;57;4;27;21;7;63;10;6;64;48;56;54;23;53;34;49;39;43;52;42;38;62;8;59;9;45;25;44;61;29;37;1;18;19;2;58;26;47;20;15;40;50;28;32;41;60;30;16;55;33;14;36;17;46;24;5;3;12;37;238
37;238;11;51;22;31;35;13;57;4;27;21;7;63;10;6;64;48;56;54;23;53;34;49;39;43;52;42;38;62;8;59;9;45;25;44;61;29;37;1;18;19;2;58;26;47;20;15;40;50;28;32;41;60;30;16;55;33;14;36;17;46;24;5;3;12
11;51;22;31;35;13;50;4;27;21;7;63;10;6;64;48;56;54;23;53;34;49;39;43;52;42;38;62;8;59;9;45;25;44;61;29;37;1;18;19;2;58;26;47;20;15;40;57;28;32;41;60;30;16;55;33;14;36;17;46;24;5;3;12;37;238
38;238;11;51;22;31;35;13;50;4;27;21;7;63;10;6;64;48;56;54;23;53;34;49;39;43;52;42;38;62;8;59;9;45;25;44;61;29;37;1;18;19;2;58;26;47;20;15;40;57;28;32;41;60;30;16;55;33;14;36;17;46;24;5;3;12
11;51;22;31;13;35;50;4;27;21;7;63;10;6;64;48;56;54;23;53;34;49;39;43;52;42;38;62;8;59;9;45;25;44;61;29;37;1;18;19;2;58;26;47;20;15;40;57;28;32;41;60;30;16;55;33;14;36;17;46;24;5;3;12;38;242
38;242;11;51;22;31;13;35;50;4;27;21;7;63;10;6;64;48;56;54;23;53;34;49;39;43;52;42;38;62;8;59;9;45;25;44;61;29;37;1;18;19;2;58;26;47;20;15;40;57;28;32;41;60;30;16;55;33;14;36;17;46;24;5;3;12
11;51;22;31;13;35;50;4;27;21;7;63;10;6;64;48;56;54;23;53;34;49;39;43;52;42;14;62;8;59;9;45;25;44;61;29;37;1;18;19;2;58;26;47;20;15;40;57;28;32;41;60;30;16;55;33;38;36;17;46;24;5;3;12;38;246
38;246;11;51;22;31;13;35;50;4;27;21;7;63;10;6;64;48;56;54;23;53;34;49;39;43;52;42;14;62;8;59;9;45;25;44;61;29;37;1;18;19;2;58;26;47;20;15;40;57;28;32;41;60;30;16;55;33;38;36;17;46;24;5;3;12
11;51;22;41;13;35;50;4;27;21;7;63;10;6;64;48;56;54;23;53;34;49;39;43;52;42;14;62;8;59;9;45;25;44;61;29;37;1;18;19;2;58;26;47;20;15;40;57;28;32;31;60;30;16;55;33;38;36;17;46;24;5;3;12;38;250
38;250;11;51;22;41;13;35;50;4;27;21;7;63;10;6;64;48;56;54;23;53;34;49;39;43;52;42;14;62;8;59;9;45;25;44;61;29;37;1;18;19;2;58;26;47;20;15;40;57;28;32;31;60;30;16;55;33;38;36;17;46;24;5;3;12
11;51;22;41;13;35;50;4;27;21;7;63;26;6;64;48;56;54;23;53;34;49;39;43;52;42;14;62;8;59;9;45;25;44;61;29;37;1;18;19;2;58;10;47;20;15;40;57;28;32;31;60;30;16;55;33;38;36;17;46;24;5;3;12;38;250
38;250;11;51;22;41;13;35;50;4;27;21;7;63;26;6;64;48;56;54;23;53;34;49;39;43;52;42;14;62;8;59;9;45;25;44;61;29;37;1;18;19;2;58;10;47;20;15;40;57;28;32;31;60;30;16;55;33;38;36;17;46;24;5;3;12
11;14;22;41;13;35;50;4;27;21;7;63;26;6;64;48;56;54;23;53;34;49;39;43;52;42;51;62;8;59;9;45;25;44;61;29;37;1;18;19;2;58;10;47;20;15;40;57;28;32;31;60;30;16;55;33;38;36;17;46;24;5;3;12;38;246
38;246;11;14;22;41;13;35;50;4;27;21;7;63;26;6;64;48;56;54;23;53;34;49;39;43;52;42;51;62;8;59;9;45;25;44;61;29;37;1;18;19;2;58;10;47;20;15;40;57;28;32;31;60;30;16;55;33;38;36;17;46;24;5;3;12
11;14;22;41;13;35;50;4;27;21;7;63;26;6;64;48;56;54;23;53;34;49;39;43;52;42;51;36;8;59;9;45;25;44;61;29;37;1;18;19;2;58;10;47;20;15;40;57;28;32;31;60;30;16;55;33;38;62;17;46;24;5;3;12;38;250
38;250;11;14;22;41;13;35;50;4;27;21;7;63;26;6;64;48;56;54;23;53;34;49;39;43;52;42;51;36;8;59;9;45;25;44;61;29;37;1;18;19;2;58;10;47;20;15;40;57;28;32;31;60;30;16;55;33;38;62;17;46;24;5;3;12
11;14;16;41;13;35;50;4;27;21;7;63;26;6;64;48;56;54;23;53;34;49;39;43;52;42;51;36;8;59;9;45;25;44;61;29;37;1;18;19;2;58;10;47;20;15;40;57;28;32;31;60;30;22;55;33;38;62;17;46;24;5;3;12;38;248
38;248;11;14;16;41;13;35;50;4;27;21;7;63;26;6;64;48;56;54;23;53;34;49;39;43;52;42;51;36;8;59;9;45;25;44;61;29;37;1;18;19;2;58;10;47;20;15;40;57;28;32;31;60;30;22;55;33;38;62;17;46;24;5;3;12
11;14;16;41;13;35;50;4;27;21;7;63;26;6;64;48;56;54;23;53;34;49;39;43;52;42;51;36;8;59;9;45;25;44;61;29;37;1;18;19;57;58;10;47;20;15;40;2;28;32;31;60;30;22;55;33;38;62;17;46;24;5;3;12;38;248
38;248;11;14;16;41;13;35;50;4;27;21;7;63;26;6;64;48;56;54;23;53;34;49;39;43;52;42;51;36;8;59;9;45;25;44;61;29;37;1;18;19;57;58;10;47;20;15;40;2;28;32;31;60;30;22;55;33;38;62;17;46;24;5;3;12
11;29;16;41;13;35;50;4;27;21;7;63;26;6;64;48;56;54;23;53;34;49;39;43;52;42;51;36;8;59;9;45;25;44;61;14;37;1;18;19;57;58;10;47;20;15;40;2;28;32;31;60;30;22;55;33;38;62;17;46;24;5;3;12;38;248
38;248;11;29;16;41;13;35;50;4;27;21;7;63;26;6;64;48;56;54;23;53;34;49;39;43;52;42;51;36;8;59;9;45;25;44;61;14;37;1;18;19;57;58;10;47;20;15;40;2;28;32;31;60;30;22;55;33;38;62;17;46;24;5;3;12
11;29;16;41;13;35;50;4;27;21;7;63;26;6;64;48;56;54;23;53;34;49;39;43;52;42;51;36;8;59;9;17;25;44;61;14;37;1;18;19;57;58;10;47;20;15;40;2;28;32;31;60;30;22;55;33;38;62;45;46;24;5;3;12;38;248
38;248;11;29;16;41;13;35;50;4;27;21;7;63;26;6;64;48;56;54;23;53;34;49;39;43;52;42;51;36;8;59;9;17;25;44;61;14;37;1;18;19;57;58;10;47;20;15;40;2;28;32;31;60;30;22;55;33;38;62;45;46;24;5;3;12
11;29;16;41;13;35;50;4;27;21;7;63;26;6;64;48;56;54;23;53;34;49;39;43;52;42;51;36;15;59;9;17;25;44;61;14;37;1;18;19;57;58;10;47;20;8;40;2;28;32;31;60;30;22;55;33;38;62;45;46;24;5;3;12;38;240
38;240;11;29;16;41;13;35;50;4;27;21;7;63;26;6;64;48;56;54;23;53;34;49;39;43;52;42;51;36;15;59;9;17;25;44;61;14;37;1;18;19;57;58;10;47;20;8;40;2;28;32;31;60;30;22;55;33;38;62;45;46;24;5;3;12
11;29;16;41;13;35;50;4;27;21;7;63;54;6;64;48;56;26;23;53;34;49;39;43;52;42;51;36;15;59;9;17;25;44;61;14;37;1;18;19;57;58;10;47;20;8;40;2;28;32;31;60;30;22;55;33;38;62;45;46;24;5;3;12;38;240
38;240;11;29;16;41;13;35;50;4;27;21;7;63;54;6;64;48;56;26;23;53;34;49;39;43;52;42;51;36;15;59;9;17;25;44;61;14;37;1;18;19;57;58;10;47;20;8;40;2;28;32;31;60;30;22;55;33;38;62;45;46;24;5;3;12
11;29;16;41;13;35;50;4;27;21;7;63;54;6;64;48;56;26;23;53;34;49;39;43;52;42;51;36;15;59;20;17;25;44;61;14;37;1;18;19;57;58;10;47;9;8;40;2;28;32;31;60;30;22;55;33;38;62;45;46;24;5;3;12;38;240
38;240;11;29;16;41;13;35;50;4;27;21;7;63;54;6;64;48;56;26;23;53;34;49;39;43;52;42;51;36;15;59;20;17;25;44;61;14;37;1;18;19;57;58;10;47;9;8;40;2;28;32;31;60;30;22;55;33;38;62;45;46;24;5;3;12
11;29;16;41;13;35;50;4;51;21;7;63;54;6;64;48;56;26;23;53;34;49;39;43;52;42;27;36;15;59;20;17;25;44;61;14;37;1;18;19;57;58;10;47;9;8;40;2;28;32;31;60;30;22;55;33;38;62;45;46;24;5;3;12;38;244
38;244;11;29;16;41;13;35;50;4;51;21;7;63;54;6;64;48;56;26;23;53;34;49;39;43;52;42;27;36;15;59;20;17;25;44;61;14;37;1;18;19;57;58;10;47;9;8;40;2;28;32;31;60;30;22;55;33;38;62;45;46;24;5;3;12
11;29;16;41;13;35;50;4;51;21;7;63;10;6;64;48;56;26;23;53;34;49;39;43;52;42;27;36;15;59;20;17;25;44;61;14;37;1;18;19;57;58;54;47;9;8;40;2;28;32;31;60;30;22;55;33;38;62;45;46;24;5;3;12;38;244
38;244;11;29;16;41;13;35;50;4;51;21;7;63;10;6;64;48;56;26;23;53;34;49;39;43;52;42;27;36;15;59;20;17;25;44;61;14;37;1;18;19;57;58;54;47;9;8;40;2;28;32;31;60;30;22;55;33;38;62;45;46;24;5;3;12
11;29;16;41;13;35;50;4;51;21;7;63;10;6;64;48;56;26;23;53;34;49;39;43;52;42;27;36;15;59;20;17;25;44;61;14;37;1;18;19;57;58;54;47;9;8;40;2;28;32;31;60;46;22;55;33;38;62;45;30;24;5;3;12;38;244
38;244;11;29;16;41;13;35;50;4;51;21;7;63;10;6;64;48;56;26;23;53;34;49;39;43;52;42;27;36;15;59;20;17;25;44;61;14;37;1;18;19;57;58;54;47;9;8;40;2;28;32;31;60;46;22;55;33;38;62;45;30;24;5;3;12
11;29;16;41;13;35;50;4;51;21;7;63;10;6;64;48;56;26;23;53;34;49;39;43;52;42;27;36;15;59;20;17;25;44;61;14;37;1;18;19;57;58;54;47;9;8;40;2;28;32;31;60;46;22;55;33;38;62;3;30;24;5;45;12;38;244
38;244;11;29;16;41;13;35;50;4;51;21;7;63;10;6;64;48;56;26;23;53;34;49;39;43;52;42;27;36;15;59;20;17;25;44;61;14;37;1;18;19;57;58;54;47;9;8;40;2;28;32;31;60;46;22;55;33;38;62;3;30;24;5;45;12
11;29;16;41;13;35;50;4;51;21;7;63;10;6;64;48;56;26;23;53;34;49;39;54;52;42;27;36;15;59;20;17;25;44;61;14;37;1;18;19;57;58;43;47;9;8;40;2;28;32;31;60;46;22;55;33;38;62;3;30;24;5;45;12;38;244
38;244;11;29;16;41;13;35;50;4;51;21;7;63;10;6;64;48;56;26;23;53;34;49;39;54;52;42;27;36;15;59;20;17;25;44;61;14;37;1;18;19;57;58;43;47;9;8;40;2;28;32;31;60;46;22;55;33;38;62;3;30;24;5;45;12
11;29;16;18;13;35;50;4;51;21;7;63;10;6;64;48;56;26;23;53;34;49;39;54;52;42;27;36;15;59;20;17;25;44;61;14;37;1;41;19;57;58;43;47;9;8;40;2;28;32;31;60;46;22;55;33;38;62;3;30;24;5;45;12;38;240
38;240;11;29;16;18;13;35;50;4;51;21;7;63;10;6;64;48;56;26;23;53;34;49;39;54;52;42;27;36;15;59;20;17;25;44;61;14;37;1;41;19;57;58;43;47;9;8;40;2;28;32;31;60;46;22;55;33;38;62;3;30;24;5;45;12
11;54;16;18;13;35;50;4;51;21;7;63;10;6;64;48;56;26;23;53;34;49;39;29;52;42;27;36;15;59;20;17;25;44;61;14;37;1;41;19;57;58;43;47;9;8;40;2;28;32;31;60;46;22;55;33;38;62;3;30;24;5;45;12;38;240
39;240;11;54;16;18;13;35;50;4;51;21;7;63;10;6;64;48;56;26;23;53;34;49;39;29;52;42;27;36;15;59;20;17;25;44;61;14;37;1;41;19;57;58;43;47;9;8;40;2;28;32;31;60;46;22;55;33;38;62;3;30;24;5;45;12
11;54;16;18;13;35;50;4;51;21;7;63;10;6;64;48;56;26;23;53;34;49;39;29;52;42;27;36;15;59;20;17;25;44;61;14;37;1;41;19;57;58;43;47;9;8;40;12;28;32;31;60;46;22;55;33;38;62;3;30;24;5;45;2;39;240
39;240;11;54;16;18;13;35;50;4;51;21;7;63;10;6;64;48;56;26;23;53;34;49;39;29;52;42;27;36;15;59;20;17;25;44;61;14;37;1;41;19;57;58;43;47;9;8;40;12;28;32;31;60;46;22;55;33;38;62;3;30;24;5;45;2
11;54;16;18;13;35;50;4;51;21;7;63;10;6;29;48;56;26;23;53;34;49;39;64;52;42;27;36;15;59;20;17;25;44;61;14;37;1;41;19;57;58;43;47;9;8;40;12;28;32;31;60;46;22;55;33;38;62;3;30;24;5;45;2;39;238
39;238;11;54;16;18;13;35;50;4;51;21;7;63;10;6;29;48;56;26;23;53;34;49;39;64;52;42;27;36;15;59;20;17;25;44;61;14;37;1;41;19;57;58;43;47;9;8;40;12;28;32;31;60;46;22;55;33;38;62;3;30;24;5;45;2
11;54;16;18;13;35;50;4;51;21;7;63;10;6;29;12;56;26;23;53;34;49;39;64;52;42;27;36;15;59;20;17;25;44;61;14;37;1;41;19;57;58;43;47;9;8;40;48;28;32;31;60;46;22;55;33;38;62;3;30;24;5;45;2;39;238
39;238;11;54;16;18;13;35;50;4;51;21;7;63;10;6;29;12;56;26;23;53;34;49;39;64;52;42;27;36;15;59;20;17;25;44;61;14;37;1;41;19;57;58;43;47;9;8;40;48;28;32;31;60;46;22;55;33;38;62;3;30;24;5;45;2
11;54;16;18;13;17;50;4;51;21;7;63;10;6;29;12;56;26;23;53;34;49;39;64;52;42;27;36;15;59;20;35;25;44;61;14;37;1;41;19;57;58;43;47;9;8;40;48;28;32;31;60;46;22;55;33;38;62;3;30;24;5;45;2;39;232
39;232;11;54;16;18;13;17;50;4;51;21;7;63;10;6;29;12;56;26;23;53;34;49;39;64;52;42;27;36;15;59;20;35;25;44;61;14;37;1;41;19;57;58;43;47;9;8;40;48;28;32;31;60;46;22;55;33;38;62;3;30;24;5;45;2
11;54;16;18;13;17;50;4;51;21;7;63;10;6;29;12;56;26;23;53;34;49;39;64;33;42;27;36;15;59;20;35;25;44;61;14;37;1;41;19;57;58;43;47;9;8;40;48;28;32;31;60;46;22;55;52;38;62;3;30;24;5;45;2;39;232
39;232;11;54;16;18;13;17;50;4;51;21;7;63;10;6;29;12;56;26;23;53;34;49;39;64;33;42;27;36;15;59;20;35;25;44;61;14;37;1;41;19;57;58;43;47;9;8;40;48;28;32;31;60;46;22;55;52;38;62;3;30;24;5;45;2
43;54;16;18;13;17;50;4;51;21;7;63;10;6;29;12;56;26;23;53;34;49;39;64;33;42;27;36;15;59;20;35;25;44;61;14;37;1;41;19;57;58;11;47;9;8;40;48;28;32;31;60;46;22;55;52;38;62;3;30;24;5;45;2;39;232
39;232;43;54;16;18;13;17;50;4;51;21;7;63;10;6;29;12;56;26;23;53;34;49;39;64;33;42;27;36;15;59;20;35;25;44;61;14;37;1;41;19;57;58;11;47;9;8;40;48;28;32;31;60;46;22;55;52;38;62;3;30;24;5;45;2
43;54;16;18;13;17;50;8;51;21;7;63;10;6;29;12;56;26;23;53;34;49;39;64;33;42;27;36;15;59;20;35;25;44;61;14;37;1;41;19;57;58;11;47;9;4;40;48;28;32;31;60;46;22;55;52;38;62;3;30;24;5;45;2;39;232
39;232;43;54;16;18;13;17;50;8;51;21;7;63;10;6;29;12;56;26;23;53;34;49;39;64;33;42;27;36;15;59;20;35;25;44;61;14;37;1;41;19;57;58;11;47;9;4;40;48;28;32;31;60;46;22;55;52;38;62;3;30;24;5;45;2
43;54;16;18;13;17;50;8;51;21;7;63;10;6;29;12;56;26;23;53;34;49;39;64;33;42;27;36;15;59;20;31;25;44;61;14;37;1;41;19;57;58;11;47;9;4;40;48;28;32;35;60;46;22;55;52;38;62;3;30;24;5;45;2;39;240
39;240;43;54;16;18;13;17;50;8;51;21;7;63;10;6;29;12;56;26;23;53;34;49;39;64;33;42;27;36;15;59;20;31;25;44;61;14;37;1;41;19;57;58;11;47;9;4;40;48;28;32;35;60;46;22;55;52;38;62;3;30;24;5;45;2
43;54;16;18;13;17;50;8;51;21;7;63;10;6;29;12;56;26;23;53;34;49;39;47;33;42;27;36;15;59;20;31;25;44;61;14;37;1;41;19;57;58;11;64;9;4;40;48;28;32;35;60;46;22;55;52;38;62;3;30;24;5;45;2;39;244
39;244;43;54;16;18;13;17;50;8;51;21;7;63;10;6;29;12;56;26;23;53;34;49;39;47;33;42;27;36;15;59;20;31;25;44;61;14;37;1;41;19;57;58;11;64;9;4;40;48;28;32;35;60;46;22;55;52;38;62;3;30;24;5;45;2
43;54;16;18;13;17;50;8;51;21;7;63;52;6;29;12;56;26;23;53;34;49;39;47;33;42;27;36;15;59;20;31;25;44;61;14;37;1;41;19;57;58;11;64;9;4;40;48;28;32;35;60;46;22;55;10;38;62;3;30;24;5;45;2;39;244
39;244;43;54;16;18;13;17;50;8;51;21;7;63;52;6;29;12;56;26;23;53;34;49;39;47;33;42;27;36;15;59;20;31;25;44;61;14;37;1;41;19;57;58;11;64;9;4;40;48;28;32;35;60;46;22;55;10;38;62;3;30;24;5;45;2
43;54;16;18;13;17;50;8;51;21;7;63;52;6;29;12;56;26;23;53;34;49;39;47;33;42;27;36;15;59;20;31;25;44;61;14;35;1;41;19;57;58;11;64;9;4;40;48;28;32;37;60;46;22;55;10;38;62;3;30;24;5;45;2;39;252
