"X1";"X280";"X13";"X33";"X49";"X64";"X46";"X21";"X43";"X14";"X22";"X52";"X58";"X30";"X36";"X15";"X39";"X10";"X35";"X50";"X12";"X47";"X51";"X7";"X9";"X44";"X24";"X27";"X3";"X41";"X25";"X6";"X8";"X11";"X31";"X60";"X28";"X48";"X29";"X32";"X5";"X45";"X42";"X62";"X1.1";"X16";"X40";"X37";"X59";"X63";"X26";"X56";"X57";"X34";"X19";"X23";"X2";"X54";"X18";"X4";"X55";"X17";"X61";"X38";"X20";"X53"
42;282;51;45;13;10;26;1;42;46;6;61;53;56;58;16;36;12;29;44;18;21;62;25;4;28;32;34;40;19;22;39;3;31;20;47;17;9;63;35;7;37;38;14;11;15;24;48;60;30;49;57;33;5;52;59;43;55;64;50;8;54;23;2;41;27
51;45;13;10;26;1;42;46;6;61;53;56;35;16;36;12;29;44;18;21;62;25;4;28;32;34;40;19;22;39;3;31;20;47;17;9;63;58;7;37;38;14;11;15;24;48;60;30;49;57;33;5;52;59;43;55;64;50;8;54;23;2;41;27;42;282
42;282;51;45;13;10;26;1;42;46;6;61;53;56;35;16;36;12;29;44;18;21;62;25;4;28;32;34;40;19;22;39;3;31;20;47;17;9;63;58;7;37;38;14;11;15;24;48;60;30;49;57;33;5;52;59;43;55;64;50;8;54;23;2;41;27
51;45;13;10;26;1;42;46;6;61;53;56;35;16;36;34;29;44;18;21;62;25;4;28;32;12;40;19;22;39;3;31;20;47;17;9;63;58;7;37;38;14;11;15;24;48;60;30;49;57;33;5;52;59;43;55;64;50;8;54;23;2;41;27;42;282
42;282;51;45;13;10;26;1;42;46;6;61;53;56;35;16;36;34;29;44;18;21;62;25;4;28;32;12;40;19;22;39;3;31;20;47;17;9;63;58;7;37;38;14;11;15;24;48;60;30;49;57;33;5;52;59;43;55;64;50;8;54;23;2;41;27
12;45;13;10;26;1;42;46;6;61;53;56;35;16;36;34;29;44;18;21;62;25;4;28;32;51;40;19;22;39;3;31;20;47;17;9;63;58;7;37;38;14;11;15;24;48;60;30;49;57;33;5;52;59;43;55;64;50;8;54;23;2;41;27;42;282
42;282;12;45;13;10;26;1;42;46;6;61;53;56;35;16;36;34;29;44;18;21;62;25;4;28;32;51;40;19;22;39;3;31;20;47;17;9;63;58;7;37;38;14;11;15;24;48;60;30;49;57;33;5;52;59;43;55;64;50;8;54;23;2;41;27
12;45;13;10;26;1;42;46;6;61;53;56;35;16;36;34;29;44;18;21;11;25;4;28;32;51;40;19;22;39;3;31;20;47;17;9;63;58;7;37;38;14;62;15;24;48;60;30;49;57;33;5;52;59;43;55;64;50;8;54;23;2;41;27;42;282
42;282;12;45;13;10;26;1;42;46;6;61;53;56;35;16;36;34;29;44;18;21;11;25;4;28;32;51;40;19;22;39;3;31;20;47;17;9;63;58;7;37;38;14;62;15;24;48;60;30;49;57;33;5;52;59;43;55;64;50;8;54;23;2;41;27
20;45;13;10;26;1;42;46;6;61;53;56;35;16;36;34;29;44;18;21;11;25;4;28;32;51;40;19;22;39;3;31;12;47;17;9;63;58;7;37;38;14;62;15;24;48;60;30;49;57;33;5;52;59;43;55;64;50;8;54;23;2;41;27;42;286
42;286;20;45;13;10;26;1;42;46;6;61;53;56;35;16;36;34;29;44;18;21;11;25;4;28;32;51;40;19;22;39;3;31;12;47;17;9;63;58;7;37;38;14;62;15;24;48;60;30;49;57;33;5;52;59;43;55;64;50;8;54;23;2;41;27
20;45;13;10;26;38;42;46;6;61;53;56;35;16;36;34;29;44;18;21;11;25;4;28;32;51;40;19;22;39;3;31;12;47;17;9;63;58;7;37;1;14;62;15;24;48;60;30;49;57;33;5;52;59;43;55;64;50;8;54;23;2;41;27;42;270
42;270;20;45;13;10;26;38;42;46;6;61;53;56;35;16;36;34;29;44;18;21;11;25;4;28;32;51;40;19;22;39;3;31;12;47;17;9;63;58;7;37;1;14;62;15;24;48;60;30;49;57;33;5;52;59;43;55;64;50;8;54;23;2;41;27
20;45;13;10;26;38;42;46;6;61;53;56;35;16;58;34;29;44;18;21;11;25;4;28;32;51;40;19;22;39;3;31;12;47;17;9;63;36;7;37;1;14;62;15;24;48;60;30;49;57;33;5;52;59;43;55;64;50;8;54;23;2;41;27;42;260
42;260;20;45;13;10;26;38;42;46;6;61;53;56;35;16;58;34;29;44;18;21;11;25;4;28;32;51;40;19;22;39;3;31;12;47;17;9;63;36;7;37;1;14;62;15;24;48;60;30;49;57;33;5;52;59;43;55;64;50;8;54;23;2;41;27
20;45;13;10;26;38;42;46;6;61;53;56;35;16;58;34;29;44;18;21;11;25;4;28;32;51;40;19;22;39;23;31;12;47;17;9;63;36;7;37;1;14;62;15;24;48;60;30;49;57;33;5;52;59;43;55;64;50;8;54;3;2;41;27;42;260
42;260;20;45;13;10;26;38;42;46;6;61;53;56;35;16;58;34;29;44;18;21;11;25;4;28;32;51;40;19;22;39;23;31;12;47;17;9;63;36;7;37;1;14;62;15;24;48;60;30;49;57;33;5;52;59;43;55;64;50;8;54;3;2;41;27
20;45;13;10;26;38;52;46;6;61;53;56;35;16;58;34;29;44;18;21;11;25;4;28;32;51;40;19;22;39;23;31;12;47;17;9;63;36;7;37;1;14;62;15;24;48;60;30;49;57;33;5;42;59;43;55;64;50;8;54;3;2;41;27;42;260
42;260;20;45;13;10;26;38;52;46;6;61;53;56;35;16;58;34;29;44;18;21;11;25;4;28;32;51;40;19;22;39;23;31;12;47;17;9;63;36;7;37;1;14;62;15;24;48;60;30;49;57;33;5;42;59;43;55;64;50;8;54;3;2;41;27
20;45;13;22;26;38;52;46;6;61;53;56;35;16;58;34;29;44;18;21;11;25;4;28;32;51;40;19;10;39;23;31;12;47;17;9;63;36;7;37;1;14;62;15;24;48;60;30;49;57;33;5;42;59;43;55;64;50;8;54;3;2;41;27;42;252
42;252;20;45;13;22;26;38;52;46;6;61;53;56;35;16;58;34;29;44;18;21;11;25;4;28;32;51;40;19;10;39;23;31;12;47;17;9;63;36;7;37;1;14;62;15;24;48;60;30;49;57;33;5;42;59;43;55;64;50;8;54;3;2;41;27
20;45;13;22;26;38;52;46;6;61;53;56;35;16;58;34;2;44;18;21;11;25;4;28;32;51;40;19;10;39;23;31;12;47;17;9;63;36;7;37;1;14;62;15;24;48;60;30;49;57;33;5;42;59;43;55;64;50;8;54;3;29;41;27;42;268
42;268;20;45;13;22;26;38;52;46;6;61;53;56;35;16;58;34;2;44;18;21;11;25;4;28;32;51;40;19;10;39;23;31;12;47;17;9;63;36;7;37;1;14;62;15;24;48;60;30;49;57;33;5;42;59;43;55;64;50;8;54;3;29;41;27
20;45;33;22;26;38;52;46;6;61;53;56;35;16;58;34;2;44;18;21;11;25;4;28;32;51;40;19;10;39;23;31;12;47;17;9;63;36;7;37;1;14;62;15;24;48;60;30;49;57;13;5;42;59;43;55;64;50;8;54;3;29;41;27;42;266
42;266;20;45;33;22;26;38;52;46;6;61;53;56;35;16;58;34;2;44;18;21;11;25;4;28;32;51;40;19;10;39;23;31;12;47;17;9;63;36;7;37;1;14;62;15;24;48;60;30;49;57;13;5;42;59;43;55;64;50;8;54;3;29;41;27
20;45;33;22;26;38;52;46;6;61;53;56;35;16;58;34;2;44;18;13;11;25;4;28;32;51;40;19;10;39;23;31;12;47;17;9;63;36;7;37;1;14;62;15;24;48;60;30;49;57;21;5;42;59;43;55;64;50;8;54;3;29;41;27;42;270
42;270;20;45;33;22;26;38;52;46;6;61;53;56;35;16;58;34;2;44;18;13;11;25;4;28;32;51;40;19;10;39;23;31;12;47;17;9;63;36;7;37;1;14;62;15;24;48;60;30;49;57;21;5;42;59;43;55;64;50;8;54;3;29;41;27
20;45;33;22;26;38;52;46;6;61;53;56;35;16;58;34;2;44;18;13;11;25;4;28;32;51;40;19;10;39;23;31;12;47;17;9;63;36;7;37;1;14;27;15;24;48;60;30;49;57;21;5;42;59;43;55;64;50;8;54;3;29;41;62;42;270
42;270;20;45;33;22;26;38;52;46;6;61;53;56;35;16;58;34;2;44;18;13;11;25;4;28;32;51;40;19;10;39;23;31;12;47;17;9;63;36;7;37;1;14;27;15;24;48;60;30;49;57;21;5;42;59;43;55;64;50;8;54;3;29;41;62
20;45;33;22;26;38;52;46;6;61;53;56;35;16;58;34;2;44;18;13;11;25;4;48;32;51;40;19;10;39;23;31;12;47;17;9;63;36;7;37;1;14;27;15;24;28;60;30;49;57;21;5;42;59;43;55;64;50;8;54;3;29;41;62;42;282
42;282;20;45;33;22;26;38;52;46;6;61;53;56;35;16;58;34;2;44;18;13;11;25;4;48;32;51;40;19;10;39;23;31;12;47;17;9;63;36;7;37;1;14;27;15;24;28;60;30;49;57;21;5;42;59;43;55;64;50;8;54;3;29;41;62
20;45;33;22;26;38;30;46;6;61;53;56;35;16;58;34;2;44;18;13;11;25;4;48;32;51;40;19;10;39;23;31;12;47;17;9;63;36;7;37;1;14;27;15;24;28;60;52;49;57;21;5;42;59;43;55;64;50;8;54;3;29;41;62;42;282
42;282;20;45;33;22;26;38;30;46;6;61;53;56;35;16;58;34;2;44;18;13;11;25;4;48;32;51;40;19;10;39;23;31;12;47;17;9;63;36;7;37;1;14;27;15;24;28;60;52;49;57;21;5;42;59;43;55;64;50;8;54;3;29;41;62
20;45;33;22;26;38;30;46;6;61;53;56;35;31;58;34;2;44;18;13;11;25;4;48;32;51;40;19;10;39;23;16;12;47;17;9;63;36;7;37;1;14;27;15;24;28;60;52;49;57;21;5;42;59;43;55;64;50;8;54;3;29;41;62;42;282
42;282;20;45;33;22;26;38;30;46;6;61;53;56;35;31;58;34;2;44;18;13;11;25;4;48;32;51;40;19;10;39;23;16;12;47;17;9;63;36;7;37;1;14;27;15;24;28;60;52;49;57;21;5;42;59;43;55;64;50;8;54;3;29;41;62
20;45;33;22;39;38;30;46;6;61;53;56;35;31;58;34;2;44;18;13;11;25;4;48;32;51;40;19;10;26;23;16;12;47;17;9;63;36;7;37;1;14;27;15;24;28;60;52;49;57;21;5;42;59;43;55;64;50;8;54;3;29;41;62;42;286
42;286;20;45;33;22;39;38;30;46;6;61;53;56;35;31;58;34;2;44;18;13;11;25;4;48;32;51;40;19;10;26;23;16;12;47;17;9;63;36;7;37;1;14;27;15;24;28;60;52;49;57;21;5;42;59;43;55;64;50;8;54;3;29;41;62
20;45;33;22;39;38;30;46;6;61;53;56;35;31;58;34;2;44;18;13;11;25;4;48;32;51;40;19;10;26;23;16;12;47;17;9;5;36;7;37;1;14;27;15;24;28;60;52;49;57;21;63;42;59;43;55;64;50;8;54;3;29;41;62;42;286
43;286;20;45;33;22;39;38;30;46;6;61;53;56;35;31;58;34;2;44;18;13;11;25;4;48;32;51;40;19;10;26;23;16;12;47;17;9;5;36;7;37;1;14;27;15;24;28;60;52;49;57;21;63;42;59;43;55;64;50;8;54;3;29;41;62
20;45;33;22;39;38;30;46;6;61;60;56;35;31;58;34;2;44;18;13;11;25;4;48;32;51;40;19;10;26;23;16;12;47;17;9;5;36;7;37;1;14;27;15;24;28;53;52;49;57;21;63;42;59;43;55;64;50;8;54;3;29;41;62;43;290
43;290;20;45;33;22;39;38;30;46;6;61;60;56;35;31;58;34;2;44;18;13;11;25;4;48;32;51;40;19;10;26;23;16;12;47;17;9;5;36;7;37;1;14;27;15;24;28;53;52;49;57;21;63;42;59;43;55;64;50;8;54;3;29;41;62
20;45;33;22;39;38;30;46;6;61;60;56;35;31;58;34;2;44;18;13;11;25;4;48;32;51;40;19;10;26;23;16;12;47;17;9;5;36;7;37;59;14;27;15;24;28;53;52;49;57;21;63;42;1;43;55;64;50;8;54;3;29;41;62;43;290
43;290;20;45;33;22;39;38;30;46;6;61;60;56;35;31;58;34;2;44;18;13;11;25;4;48;32;51;40;19;10;26;23;16;12;47;17;9;5;36;7;37;59;14;27;15;24;28;53;52;49;57;21;63;42;1;43;55;64;50;8;54;3;29;41;62
20;45;33;22;39;38;30;46;6;61;60;56;9;31;58;34;2;44;18;13;11;25;4;48;32;51;40;19;10;26;23;16;12;47;17;35;5;36;7;37;59;14;27;15;24;28;53;52;49;57;21;63;42;1;43;55;64;50;8;54;3;29;41;62;43;290
43;290;20;45;33;22;39;38;30;46;6;61;60;56;9;31;58;34;2;44;18;13;11;25;4;48;32;51;40;19;10;26;23;16;12;47;17;35;5;36;7;37;59;14;27;15;24;28;53;52;49;57;21;63;42;1;43;55;64;50;8;54;3;29;41;62
20;45;33;22;39;38;30;46;6;61;60;56;9;31;58;34;2;44;18;13;11;25;4;48;32;51;40;19;10;26;23;16;28;47;17;35;5;36;7;37;59;14;27;15;24;12;53;52;49;57;21;63;42;1;43;55;64;50;8;54;3;29;41;62;43;288
43;288;20;45;33;22;39;38;30;46;6;61;60;56;9;31;58;34;2;44;18;13;11;25;4;48;32;51;40;19;10;26;23;16;28;47;17;35;5;36;7;37;59;14;27;15;24;12;53;52;49;57;21;63;42;1;43;55;64;50;8;54;3;29;41;62
20;45;33;22;39;38;30;46;6;61;60;56;9;31;58;34;2;44;18;13;11;25;4;48;32;51;40;23;10;26;19;16;28;47;17;35;5;36;7;37;59;14;27;15;24;12;53;52;49;57;21;63;42;1;43;55;64;50;8;54;3;29;41;62;43;288
43;288;20;45;33;22;39;38;30;46;6;61;60;56;9;31;58;34;2;44;18;13;11;25;4;48;32;51;40;23;10;26;19;16;28;47;17;35;5;36;7;37;59;14;27;15;24;12;53;52;49;57;21;63;42;1;43;55;64;50;8;54;3;29;41;62
20;45;33;22;39;38;30;46;6;61;60;56;9;31;58;34;2;44;18;13;11;25;4;48;32;51;40;23;10;26;19;43;28;47;17;35;5;36;7;37;59;14;27;15;24;12;53;52;49;57;21;63;42;1;16;55;64;50;8;54;3;29;41;62;43;290
43;288;20;45;33;22;39;38;30;46;6;61;60;56;9;31;58;34;2;44;18;13;11;25;4;48;32;51;40;23;10;26;19;16;28;47;17;35;5;36;7;37;59;14;27;15;24;12;53;52;49;57;21;63;42;1;43;55;64;50;8;54;3;29;41;62
20;45;33;22;39;38;30;46;6;61;60;56;9;31;58;34;4;44;18;13;11;25;2;48;32;51;40;23;10;26;19;16;28;47;17;35;5;36;7;37;59;14;27;15;24;12;53;52;49;57;21;63;42;1;43;55;64;50;8;54;3;29;41;62;43;292
43;292;20;45;33;22;39;38;30;46;6;61;60;56;9;31;58;34;4;44;18;13;11;25;2;48;32;51;40;23;10;26;19;16;28;47;17;35;5;36;7;37;59;14;27;15;24;12;53;52;49;57;21;63;42;1;43;55;64;50;8;54;3;29;41;62
20;43;33;22;39;38;30;46;6;61;60;56;9;31;58;34;4;44;18;13;11;25;2;48;32;51;40;23;10;26;19;16;28;47;17;35;5;36;7;37;59;14;27;15;24;12;53;52;49;57;21;63;42;1;45;55;64;50;8;54;3;29;41;62;43;292
43;292;20;43;33;22;39;38;30;46;6;61;60;56;9;31;58;34;4;44;18;13;11;25;2;48;32;51;40;23;10;26;19;16;28;47;17;35;5;36;7;37;59;14;27;15;24;12;53;52;49;57;21;63;42;1;45;55;64;50;8;54;3;29;41;62
20;43;33;22;39;38;30;46;6;61;60;56;9;31;58;34;4;44;18;13;11;25;2;48;32;51;40;23;10;26;19;16;28;47;53;35;5;36;7;37;59;14;27;15;24;12;17;52;49;57;21;63;42;1;45;55;64;50;8;54;3;29;41;62;43;296
43;292;20;43;33;22;39;38;30;46;6;61;60;56;9;31;58;34;4;44;18;13;11;25;2;48;32;51;40;23;10;26;19;16;28;47;17;35;5;36;7;37;59;14;27;15;24;12;53;52;49;57;21;63;42;1;45;55;64;50;8;54;3;29;41;62
20;43;33;22;39;38;30;46;6;51;60;56;9;31;58;34;4;44;18;13;11;25;2;48;32;61;40;23;10;26;19;16;28;47;17;35;5;36;7;37;59;14;27;15;24;12;53;52;49;57;21;63;42;1;45;55;64;50;8;54;3;29;41;62;43;304
43;304;20;43;33;22;39;38;30;46;6;51;60;56;9;31;58;34;4;44;18;13;11;25;2;48;32;61;40;23;10;26;19;16;28;47;17;35;5;36;7;37;59;14;27;15;24;12;53;52;49;57;21;63;42;1;45;55;64;50;8;54;3;29;41;62
20;43;33;22;39;38;30;46;41;51;60;56;9;31;58;34;4;44;18;13;11;25;2;48;32;61;40;23;10;26;19;16;28;47;17;35;5;36;7;37;59;14;27;15;24;12;53;52;49;57;21;63;42;1;45;55;64;50;8;54;3;29;6;62;43;304
43;304;20;43;33;22;39;38;30;46;41;51;60;56;9;31;58;34;4;44;18;13;11;25;2;48;32;61;40;23;10;26;19;16;28;47;17;35;5;36;7;37;59;14;27;15;24;12;53;52;49;57;21;63;42;1;45;55;64;50;8;54;3;29;6;62
20;43;33;30;39;38;22;46;41;51;60;56;9;31;58;34;4;44;18;13;11;25;2;48;32;61;40;23;10;26;19;16;28;47;17;35;5;36;7;37;59;14;27;15;24;12;53;52;49;57;21;63;42;1;45;55;64;50;8;54;3;29;6;62;43;304
43;304;20;43;33;30;39;38;22;46;41;51;60;56;9;31;58;34;4;44;18;13;11;25;2;48;32;61;40;23;10;26;19;16;28;47;17;35;5;36;7;37;59;14;27;15;24;12;53;52;49;57;21;63;42;1;45;55;64;50;8;54;3;29;6;62
20;43;33;30;39;38;22;46;41;51;60;56;9;31;58;34;55;44;18;13;11;25;2;48;32;61;40;23;10;26;19;16;28;47;17;35;5;36;7;37;59;14;27;15;24;12;53;52;49;57;21;63;42;1;45;4;64;50;8;54;3;29;6;62;43;308
43;308;20;43;33;30;39;38;22;46;41;51;60;56;9;31;58;34;55;44;18;13;11;25;2;48;32;61;40;23;10;26;19;16;28;47;17;35;5;36;7;37;59;14;27;15;24;12;53;52;49;57;21;63;42;1;45;4;64;50;8;54;3;29;6;62
20;43;33;30;39;38;22;46;41;51;60;58;9;31;56;34;55;44;18;13;11;25;2;48;32;61;40;23;10;26;19;16;28;47;17;35;5;36;7;37;59;14;27;15;24;12;53;52;49;57;21;63;42;1;45;4;64;50;8;54;3;29;6;62;43;298
43;298;20;43;33;30;39;38;22;46;41;51;60;58;9;31;56;34;55;44;18;13;11;25;2;48;32;61;40;23;10;26;19;16;28;47;17;35;5;36;7;37;59;14;27;15;24;12;53;52;49;57;21;63;42;1;45;4;64;50;8;54;3;29;6;62
20;43;33;30;39;38;22;46;41;51;60;58;9;31;56;34;55;44;35;13;11;25;2;48;32;61;40;23;10;26;19;16;28;47;17;18;5;36;7;37;59;14;27;15;24;12;53;52;49;57;21;63;42;1;45;4;64;50;8;54;3;29;6;62;43;286
43;286;20;43;33;30;39;38;22;46;41;51;60;58;9;31;56;34;55;44;35;13;11;25;2;48;32;61;40;23;10;26;19;16;28;47;17;18;5;36;7;37;59;14;27;15;24;12;53;52;49;57;21;63;42;1;45;4;64;50;8;54;3;29;6;62
20;43;33;30;39;38;9;46;41;51;60;58;22;31;56;34;55;44;35;13;11;25;2;48;32;61;40;23;10;26;19;16;28;47;17;18;5;36;7;37;59;14;27;15;24;12;53;52;49;57;21;63;42;1;45;4;64;50;8;54;3;29;6;62;43;286
43;286;20;43;33;30;39;38;9;46;41;51;60;58;22;31;56;34;55;44;35;13;11;25;2;48;32;61;40;23;10;26;19;16;28;47;17;18;5;36;7;37;59;14;27;15;24;12;53;52;49;57;21;63;42;1;45;4;64;50;8;54;3;29;6;62
20;43;33;30;39;38;9;46;41;51;60;58;22;31;56;34;2;44;35;13;11;25;55;48;32;61;40;23;10;26;19;16;28;47;17;18;5;36;7;37;59;14;27;15;24;12;53;52;49;57;21;63;42;1;45;4;64;50;8;54;3;29;6;62;43;298
43;298;20;43;33;30;39;38;9;46;41;51;60;58;22;31;56;34;2;44;35;13;11;25;55;48;32;61;40;23;10;26;19;16;28;47;17;18;5;36;7;37;59;14;27;15;24;12;53;52;49;57;21;63;42;1;45;4;64;50;8;54;3;29;6;62
20;43;33;30;39;38;9;35;41;51;60;58;22;31;56;34;2;44;46;13;11;25;55;48;32;61;40;23;10;26;19;16;28;47;17;18;5;36;7;37;59;14;27;15;24;12;53;52;49;57;21;63;42;1;45;4;64;50;8;54;3;29;6;62;43;298
43;298;20;43;33;30;39;38;9;35;41;51;60;58;22;31;56;34;2;44;46;13;11;25;55;48;32;61;40;23;10;26;19;16;28;47;17;18;5;36;7;37;59;14;27;15;24;12;53;52;49;57;21;63;42;1;45;4;64;50;8;54;3;29;6;62
20;43;33;30;39;38;9;35;41;51;60;58;22;31;56;34;2;44;46;13;11;25;55;48;32;61;40;23;10;26;19;28;16;47;17;18;5;36;7;37;59;14;27;15;24;12;53;52;49;57;21;63;42;1;45;4;64;50;8;54;3;29;6;62;43;302
43;302;20;43;33;30;39;38;9;35;41;51;60;58;22;31;56;34;2;44;46;13;11;25;55;48;32;61;40;23;10;26;19;28;16;47;17;18;5;36;7;37;59;14;27;15;24;12;53;52;49;57;21;63;42;1;45;4;64;50;8;54;3;29;6;62
20;43;33;30;39;38;9;35;41;51;60;58;22;31;56;34;2;44;46;13;11;25;55;48;32;61;40;23;10;26;19;28;16;47;17;18;5;36;7;37;59;14;27;15;24;12;53;52;49;57;21;63;3;1;45;4;64;50;8;54;42;29;6;62;43;302
44;302;20;43;33;30;39;38;9;35;41;51;60;58;22;31;56;34;2;44;46;13;11;25;55;48;32;61;40;23;10;26;19;28;16;47;17;18;5;36;7;37;59;14;27;15;24;12;53;52;49;57;21;63;3;1;45;4;64;50;8;54;42;29;6;62
20;43;33;30;39;38;9;35;41;4;60;58;22;31;56;34;2;44;46;13;11;25;55;48;32;61;40;23;10;26;19;28;16;47;17;18;5;36;7;37;59;14;27;15;24;12;53;52;49;57;21;63;3;1;45;51;64;50;8;54;42;29;6;62;44;286
44;286;20;43;33;30;39;38;9;35;41;4;60;58;22;31;56;34;2;44;46;13;11;25;55;48;32;61;40;23;10;26;19;28;16;47;17;18;5;36;7;37;59;14;27;15;24;12;53;52;49;57;21;63;3;1;45;51;64;50;8;54;42;29;6;62
20;43;33;30;39;38;9;35;41;4;60;58;22;31;56;34;2;44;46;13;11;25;55;48;32;61;40;23;10;26;5;28;16;47;17;18;19;36;7;37;59;14;27;15;24;12;53;52;49;57;21;63;3;1;45;51;64;50;8;54;42;29;6;62;44;286
44;286;20;43;33;30;39;38;9;35;41;4;60;58;22;31;56;34;2;44;46;13;11;25;55;48;32;61;40;23;10;26;5;28;16;47;17;18;19;36;7;37;59;14;27;15;24;12;53;52;49;57;21;63;3;1;45;51;64;50;8;54;42;29;6;62
20;43;33;30;39;38;9;35;41;4;60;58;22;31;56;34;2;44;46;13;11;25;55;48;61;32;40;23;10;26;5;28;16;47;17;18;19;36;7;37;59;14;27;15;24;12;53;52;49;57;21;63;3;1;45;51;64;50;8;54;42;29;6;62;44;286
44;286;20;43;33;30;39;38;9;35;41;4;60;58;22;31;56;34;2;44;46;13;11;25;55;48;61;32;40;23;10;26;5;28;16;47;17;18;19;36;7;37;59;14;27;15;24;12;53;52;49;57;21;63;3;1;45;51;64;50;8;54;42;29;6;62
20;43;33;30;39;38;9;35;41;4;60;58;22;31;56;34;2;44;3;13;11;25;55;48;61;32;40;23;10;26;5;28;16;47;17;18;19;36;7;37;59;14;27;15;24;12;53;52;49;57;21;63;46;1;45;51;64;50;8;54;42;29;6;62;44;266
44;266;20;43;33;30;39;38;9;35;41;4;60;58;22;31;56;34;2;44;3;13;11;25;55;48;61;32;40;23;10;26;5;28;16;47;17;18;19;36;7;37;59;14;27;15;24;12;53;52;49;57;21;63;46;1;45;51;64;50;8;54;42;29;6;62
20;43;33;30;39;38;9;35;41;26;60;58;22;31;56;34;2;44;3;13;11;25;55;48;61;32;40;23;10;4;5;28;16;47;17;18;19;36;7;37;59;14;27;15;24;12;53;52;49;57;21;63;46;1;45;51;64;50;8;54;42;29;6;62;44;274
44;274;20;43;33;30;39;38;9;35;41;26;60;58;22;31;56;34;2;44;3;13;11;25;55;48;61;32;40;23;10;4;5;28;16;47;17;18;19;36;7;37;59;14;27;15;24;12;53;52;49;57;21;63;46;1;45;51;64;50;8;54;42;29;6;62
20;43;33;30;39;38;9;35;41;26;60;58;22;31;56;34;2;44;3;13;11;25;55;48;61;32;40;23;10;4;5;28;16;47;17;18;19;36;7;37;59;14;27;15;24;12;53;52;49;57;21;63;46;1;45;51;6;50;8;54;42;29;64;62;44;274
44;274;20;43;33;30;39;38;9;35;41;26;60;58;22;31;56;34;2;44;3;13;11;25;55;48;61;32;40;23;10;4;5;28;16;47;17;18;19;36;7;37;59;14;27;15;24;12;53;52;49;57;21;63;46;1;45;51;6;50;8;54;42;29;64;62
62;43;33;30;39;38;9;35;41;26;60;58;22;31;56;34;2;44;3;13;11;25;55;48;61;32;40;23;10;4;5;28;16;47;17;18;19;36;7;37;59;14;27;15;24;12;53;52;49;57;21;63;46;1;45;51;6;50;8;54;42;29;64;20;44;274
44;274;62;43;33;30;39;38;9;35;41;26;60;58;22;31;56;34;2;44;3;13;11;25;55;48;61;32;40;23;10;4;5;28;16;47;17;18;19;36;7;37;59;14;27;15;24;12;53;52;49;57;21;63;46;1;45;51;6;50;8;54;42;29;64;20
62;43;33;30;39;38;9;35;41;26;60;58;22;56;31;34;2;44;3;13;11;25;55;48;61;32;40;23;10;4;5;28;16;47;17;18;19;36;7;37;59;14;27;15;24;12;53;52;49;57;21;63;46;1;45;51;6;50;8;54;42;29;64;20;44;280
44;280;62;43;33;30;39;38;9;35;41;26;60;58;22;56;31;34;2;44;3;13;11;25;55;48;61;32;40;23;10;4;5;28;16;47;17;18;19;36;7;37;59;14;27;15;24;12;53;52;49;57;21;63;46;1;45;51;6;50;8;54;42;29;64;20
62;4;33;30;39;38;9;35;41;26;60;58;22;56;31;34;2;44;3;13;11;25;55;48;61;32;40;23;10;43;5;28;16;47;17;18;19;36;7;37;59;14;27;15;24;12;53;52;49;57;21;63;46;1;45;51;6;50;8;54;42;29;64;20;44;280
44;280;62;4;33;30;39;38;9;35;41;26;60;58;22;56;31;34;2;44;3;13;11;25;55;48;61;32;40;23;10;43;5;28;16;47;17;18;19;36;7;37;59;14;27;15;24;12;53;52;49;57;21;63;46;1;45;51;6;50;8;54;42;29;64;20
62;4;33;30;39;38;9;35;41;26;60;58;22;56;31;34;2;44;3;13;11;25;55;48;61;32;40;23;10;43;5;28;16;47;17;18;19;36;7;21;59;14;27;15;24;12;53;52;49;57;37;63;46;1;45;51;6;50;8;54;42;29;64;20;44;280
44;280;62;4;33;30;39;38;9;35;41;26;60;58;22;56;31;34;2;44;3;13;11;25;55;48;61;32;40;23;10;43;5;28;16;47;17;18;19;36;7;21;59;14;27;15;24;12;53;52;49;57;37;63;46;1;45;51;6;50;8;54;42;29;64;20
62;4;33;30;39;38;9;35;41;26;60;58;22;56;31;34;2;44;3;13;11;25;55;48;61;32;40;23;10;12;5;28;16;47;17;18;19;36;7;21;59;14;27;15;24;43;53;52;49;57;37;63;46;1;45;51;6;50;8;54;42;29;64;20;44;288
44;280;62;4;33;30;39;38;9;35;41;26;60;58;22;56;31;34;2;44;3;13;11;25;55;48;61;32;40;23;10;43;5;28;16;47;17;18;19;36;7;21;59;14;27;15;24;12;53;52;49;57;37;63;46;1;45;51;6;50;8;54;42;29;64;20
62;4;33;30;39;38;9;35;41;26;60;58;22;56;31;34;2;44;3;13;11;25;36;48;61;32;40;23;10;43;5;28;16;47;17;18;19;55;7;21;59;14;27;15;24;12;53;52;49;57;37;63;46;1;45;51;6;50;8;54;42;29;64;20;44;280
44;280;62;4;33;30;39;38;9;35;41;26;60;58;22;56;31;34;2;44;3;13;11;25;36;48;61;32;40;23;10;43;5;28;16;47;17;18;19;55;7;21;59;14;27;15;24;12;53;52;49;57;37;63;46;1;45;51;6;50;8;54;42;29;64;20
62;4;33;30;39;38;9;35;41;26;60;58;22;56;31;34;2;47;3;13;11;25;36;48;61;32;40;23;10;43;5;28;16;44;17;18;19;55;7;21;59;14;27;15;24;12;53;52;49;57;37;63;46;1;45;51;6;50;8;54;42;29;64;20;44;280
