"X1";"X26636";"X4";"X29";"X26";"X13";"X21";"X10";"X22";"X28";"X16";"X30";"X15";"X23";"X14";"X1.1";"X9";"X32";"X27";"X31";"X3";"X6";"X24";"X12";"X7";"X25";"X18";"X5";"X2";"X19";"X17";"X11";"X8";"X20"
80;24728;30;25;7;22;23;12;26;8;19;5;32;28;6;1;18;31;24;13;2;27;16;10;15;17;9;29;21;14;4;3;20;11
30;25;7;22;23;6;26;8;19;5;32;28;12;1;18;31;24;13;2;27;16;10;15;17;9;29;21;14;4;3;20;11;80;24468
80;24468;30;25;7;22;23;6;26;8;19;5;32;28;12;1;18;31;24;13;2;27;16;10;15;17;9;29;21;14;4;3;20;11
30;25;7;22;23;6;26;8;19;5;32;28;12;1;4;31;24;13;2;27;16;10;15;17;9;29;21;14;18;3;20;11;80;25316
80;24468;30;25;7;22;23;6;26;8;19;5;32;28;12;1;18;31;24;13;2;27;16;10;15;17;9;29;21;14;4;3;20;11
30;25;7;22;23;6;26;24;19;5;32;28;12;1;18;31;8;13;2;27;16;10;15;17;9;29;21;14;4;3;20;11;80;24376
80;24376;30;25;7;22;23;6;26;24;19;5;32;28;12;1;18;31;8;13;2;27;16;10;15;17;9;29;21;14;4;3;20;11
30;25;7;22;23;6;26;24;19;5;32;28;12;1;18;31;8;13;2;27;16;10;15;17;4;29;21;14;9;3;20;11;80;24916
80;24916;30;25;7;22;23;6;26;24;19;5;32;28;12;1;18;31;8;13;2;27;16;10;15;17;4;29;21;14;9;3;20;11
30;25;7;22;23;6;26;24;19;5;32;28;12;1;27;31;8;13;2;18;16;10;15;17;4;29;21;14;9;3;20;11;80;25096
80;24916;30;25;7;22;23;6;26;24;19;5;32;28;12;1;18;31;8;13;2;27;16;10;15;17;4;29;21;14;9;3;20;11
30;25;7;22;23;13;26;24;19;5;32;28;12;1;18;31;8;6;2;27;16;10;15;17;4;29;21;14;9;3;20;11;80;25236
80;25236;30;25;7;22;23;13;26;24;19;5;32;28;12;1;18;31;8;6;2;27;16;10;15;17;4;29;21;14;9;3;20;11
30;27;7;22;23;13;26;24;19;5;32;28;12;1;18;31;8;6;2;25;16;10;15;17;4;29;21;14;9;3;20;11;80;25036
80;25036;30;27;7;22;23;13;26;24;19;5;32;28;12;1;18;31;8;6;2;25;16;10;15;17;4;29;21;14;9;3;20;11
30;27;7;22;23;13;26;24;31;5;32;28;12;1;18;19;8;6;2;25;16;10;15;17;4;29;21;14;9;3;20;11;80;25096
80;25096;30;27;7;22;23;13;26;24;31;5;32;28;12;1;18;19;8;6;2;25;16;10;15;17;4;29;21;14;9;3;20;11
30;27;7;22;23;17;26;24;31;5;32;28;12;1;18;19;8;6;2;25;16;10;15;13;4;29;21;14;9;3;20;11;80;24626
80;24626;30;27;7;22;23;17;26;24;31;5;32;28;12;1;18;19;8;6;2;25;16;10;15;13;4;29;21;14;9;3;20;11
30;27;6;22;23;17;26;24;31;5;32;28;12;1;18;19;8;7;2;25;16;10;15;13;4;29;21;14;9;3;20;11;80;24746
80;24746;30;27;6;22;23;17;26;24;31;5;32;28;12;1;18;19;8;7;2;25;16;10;15;13;4;29;21;14;9;3;20;11
30;27;6;22;23;4;26;24;31;5;32;28;12;1;18;19;8;7;2;25;16;10;15;13;17;29;21;14;9;3;20;11;80;24872
80;24746;30;27;6;22;23;17;26;24;31;5;32;28;12;1;18;19;8;7;2;25;16;10;15;13;4;29;21;14;9;3;20;11
30;27;6;22;23;17;26;24;31;5;32;28;12;1;18;19;8;7;2;25;16;10;15;13;29;4;21;14;9;3;20;11;80;24246
80;24246;30;27;6;22;23;17;26;24;31;5;32;28;12;1;18;19;8;7;2;25;16;10;15;13;29;4;21;14;9;3;20;11
7;27;6;22;23;17;26;24;31;5;32;28;12;1;18;19;8;30;2;25;16;10;15;13;29;4;21;14;9;3;20;11;80;24796
80;24246;30;27;6;22;23;17;26;24;31;5;32;28;12;1;18;19;8;7;2;25;16;10;15;13;29;4;21;14;9;3;20;11
30;27;6;22;23;17;26;28;31;5;32;24;12;1;18;19;8;7;2;25;16;10;15;13;29;4;21;14;9;3;20;11;80;24286
80;24286;30;27;6;22;23;17;26;28;31;5;32;24;12;1;18;19;8;7;2;25;16;10;15;13;29;4;21;14;9;3;20;11
30;27;17;22;23;6;26;28;31;5;32;24;12;1;18;19;8;7;2;25;16;10;15;13;29;4;21;14;9;3;20;11;80;24286
80;24286;30;27;17;22;23;6;26;28;31;5;32;24;12;1;18;19;8;7;2;25;16;10;15;13;29;4;21;14;9;3;20;11
30;27;17;22;23;6;26;28;31;12;32;24;5;1;18;19;8;7;2;25;16;10;15;13;29;4;21;14;9;3;20;11;80;24686
80;24286;30;27;17;22;23;6;26;28;31;5;32;24;12;1;18;19;8;7;2;25;16;10;15;13;29;4;21;14;9;3;20;11
30;23;17;22;27;6;26;28;31;5;32;24;12;1;18;19;8;7;2;25;16;10;15;13;29;4;21;14;9;3;20;11;80;24286
80;24286;30;23;17;22;27;6;26;28;31;5;32;24;12;1;18;19;8;7;2;25;16;10;15;13;29;4;21;14;9;3;20;11
30;23;9;22;27;6;26;28;31;5;32;24;12;1;18;19;8;7;2;25;16;10;15;13;29;4;21;14;17;3;20;11;80;25342
81;24286;30;23;17;22;27;6;26;28;31;5;32;24;12;1;18;19;8;7;2;25;16;10;15;13;29;4;21;14;9;3;20;11
30;23;17;22;27;6;26;28;31;5;32;24;12;1;18;19;8;7;2;20;16;10;15;13;29;4;21;14;9;3;25;11;81;24926
81;24286;30;23;17;22;27;6;26;28;31;5;32;24;12;1;18;19;8;7;2;25;16;10;15;13;29;4;21;14;9;3;20;11
30;23;17;22;27;6;26;28;31;5;32;4;12;1;18;19;8;7;2;25;16;10;15;13;29;24;21;14;9;3;20;11;81;24130
81;24130;30;23;17;22;27;6;26;28;31;5;32;4;12;1;18;19;8;7;2;25;16;10;15;13;29;24;21;14;9;3;20;11
30;23;17;22;28;6;26;27;31;5;32;4;12;1;18;19;8;7;2;25;16;10;15;13;29;24;21;14;9;3;20;11;81;24230
81;24230;30;23;17;22;28;6;26;27;31;5;32;4;12;1;18;19;8;7;2;25;16;10;15;13;29;24;21;14;9;3;20;11
30;23;17;22;28;6;26;27;31;5;32;4;12;1;18;19;8;7;2;25;16;9;15;13;29;24;21;14;10;3;20;11;81;24590
81;24230;30;23;17;22;28;6;26;27;31;5;32;4;12;1;18;19;8;7;2;25;16;10;15;13;29;24;21;14;9;3;20;11
30;23;17;22;28;19;26;27;31;5;32;4;12;1;18;6;8;7;2;25;16;10;15;13;29;24;21;14;9;3;20;11;81;24512
81;24230;30;23;17;22;28;6;26;27;31;5;32;4;12;1;18;19;8;7;2;25;16;10;15;13;29;24;21;14;9;3;20;11
21;23;17;22;28;6;26;27;31;5;32;4;12;1;18;19;8;7;2;25;16;10;15;13;29;24;30;14;9;3;20;11;81;24470
81;24470;21;23;17;22;28;6;26;27;31;5;32;4;12;1;18;19;8;7;2;25;16;10;15;13;29;24;30;14;9;3;20;11
25;23;17;22;28;6;26;27;31;5;32;4;12;1;18;19;8;7;2;21;16;10;15;13;29;24;30;14;9;3;20;11;81;24670
81;24670;25;23;17;22;28;6;26;27;31;5;32;4;12;1;18;19;8;7;2;21;16;10;15;13;29;24;30;14;9;3;20;11
25;23;17;22;28;6;26;27;31;5;32;4;9;1;18;19;8;7;2;21;16;10;15;13;29;24;30;14;12;3;20;11;81;25090
81;24670;25;23;17;22;28;6;26;27;31;5;32;4;12;1;18;19;8;7;2;21;16;10;15;13;29;24;30;14;9;3;20;11
25;23;8;22;28;6;26;27;31;5;32;4;12;1;18;19;17;7;2;21;16;10;15;13;29;24;30;14;9;3;20;11;81;24856
81;24856;25;23;8;22;28;6;26;27;31;5;32;4;12;1;18;19;17;7;2;21;16;10;15;13;29;24;30;14;9;3;20;11
25;23;8;22;28;6;26;27;31;5;32;4;12;1;18;19;17;7;2;21;14;10;15;13;29;24;30;16;9;3;20;11;81;24576
81;24576;25;23;8;22;28;6;26;27;31;5;32;4;12;1;18;19;17;7;2;21;14;10;15;13;29;24;30;16;9;3;20;11
25;23;8;22;28;6;26;27;31;9;32;4;12;1;18;19;17;7;2;21;14;10;15;13;29;24;30;16;5;3;20;11;81;24536
81;24536;25;23;8;22;28;6;26;27;31;9;32;4;12;1;18;19;17;7;2;21;14;10;15;13;29;24;30;16;5;3;20;11
25;13;8;22;28;6;26;27;31;9;32;4;12;1;18;19;17;7;2;21;14;10;15;23;29;24;30;16;5;3;20;11;81;26450
81;24536;25;23;8;22;28;6;26;27;31;9;32;4;12;1;18;19;17;7;2;21;14;10;15;13;29;24;30;16;5;3;20;11
25;23;8;22;28;6;26;27;31;9;32;4;12;1;18;19;24;7;2;21;14;10;15;13;29;17;30;16;5;3;20;11;81;23576
81;23576;25;23;8;22;28;6;26;27;31;9;32;4;12;1;18;19;24;7;2;21;14;10;15;13;29;17;30;16;5;3;20;11
25;23;8;22;28;6;26;27;31;24;32;4;12;1;18;19;9;7;2;21;14;10;15;13;29;17;30;16;5;3;20;11;81;25050
81;23576;25;23;8;22;28;6;26;27;31;9;32;4;12;1;18;19;24;7;2;21;14;10;15;13;29;17;30;16;5;3;20;11
25;8;23;22;28;6;26;27;31;9;32;4;12;1;18;19;24;7;2;21;14;10;15;13;29;17;30;16;5;3;20;11;81;24024
81;24024;25;8;23;22;28;6;26;27;31;9;32;4;12;1;18;19;24;7;2;21;14;10;15;13;29;17;30;16;5;3;20;11
25;8;23;22;17;6;26;27;31;9;32;4;12;1;18;19;24;7;2;21;14;10;15;13;29;28;30;16;5;3;20;11;81;24724
81;24024;25;8;23;22;28;6;26;27;31;9;32;4;12;1;18;19;24;7;2;21;14;10;15;13;29;17;30;16;5;3;20;11
25;8;23;22;28;6;26;27;31;9;32;4;12;11;18;19;24;7;2;21;14;10;15;13;29;17;30;16;5;3;20;1;81;23744
81;23744;25;8;23;22;28;6;26;27;31;9;32;4;12;11;18;19;24;7;2;21;14;10;15;13;29;17;30;16;5;3;20;1
25;8;23;22;28;24;26;27;31;9;32;4;12;11;18;19;6;7;2;21;14;10;15;13;29;17;30;16;5;3;20;1;81;24386
81;23744;25;8;23;22;28;6;26;27;31;9;32;4;12;11;18;19;24;7;2;21;14;10;15;13;29;17;30;16;5;3;20;1
4;8;23;22;28;6;26;27;31;9;32;25;12;11;18;19;24;7;2;21;14;10;15;13;29;17;30;16;5;3;20;1;81;24720
81;23744;25;8;23;22;28;6;26;27;31;9;32;4;12;11;18;19;24;7;2;21;14;10;15;13;29;17;30;16;5;3;20;1
25;8;23;22;28;6;26;27;31;9;32;4;1;11;18;19;24;7;2;21;14;10;15;13;29;17;30;16;5;3;20;12;81;25264
82;23744;25;8;23;22;28;6;26;27;31;9;32;4;12;11;18;19;24;7;2;21;14;10;15;13;29;17;30;16;5;3;20;1
25;8;31;22;28;6;26;27;23;9;32;4;12;11;18;19;24;7;2;21;14;10;15;13;29;17;30;16;5;3;20;1;82;24144
82;24144;25;8;31;22;28;6;26;27;23;9;32;4;12;11;18;19;24;7;2;21;14;10;15;13;29;17;30;16;5;3;20;1
25;10;31;22;28;6;26;27;23;9;32;4;12;11;18;19;24;7;2;21;14;8;15;13;29;17;30;16;5;3;20;1;82;23984
82;23984;25;10;31;22;28;6;26;27;23;9;32;4;12;11;18;19;24;7;2;21;14;8;15;13;29;17;30;16;5;3;20;1
25;10;31;22;28;6;26;27;23;9;32;30;12;11;18;19;24;7;2;21;14;8;15;13;29;17;4;16;5;3;20;1;82;23296
82;23296;25;10;31;22;28;6;26;27;23;9;32;30;12;11;18;19;24;7;2;21;14;8;15;13;29;17;4;16;5;3;20;1
25;10;31;22;28;6;26;27;23;9;32;30;12;11;18;19;24;14;2;21;7;8;15;13;29;17;4;16;5;3;20;1;82;23816
82;23296;25;10;31;22;28;6;26;27;23;9;32;30;12;11;18;19;24;7;2;21;14;8;15;13;29;17;4;16;5;3;20;1
25;10;31;18;28;6;26;27;23;9;32;30;12;11;22;19;24;7;2;21;14;8;15;13;29;17;4;16;5;3;20;1;82;23536
82;23536;25;10;31;18;28;6;26;27;23;9;32;30;12;11;22;19;24;7;2;21;14;8;15;13;29;17;4;16;5;3;20;1
25;22;31;18;28;6;26;27;23;9;32;30;12;11;10;19;24;7;2;21;14;8;15;13;29;17;4;16;5;3;20;1;82;23052
82;23052;25;22;31;18;28;6;26;27;23;9;32;30;12;11;10;19;24;7;2;21;14;8;15;13;29;17;4;16;5;3;20;1
25;22;31;18;28;6;26;27;23;9;32;30;12;19;10;11;24;7;2;21;14;8;15;13;29;17;4;16;5;3;20;1;82;23700
82;23700;25;22;31;18;28;6;26;27;23;9;32;30;12;19;10;11;24;7;2;21;14;8;15;13;29;17;4;16;5;3;20;1
25;22;31;18;28;6;26;27;23;10;32;30;12;19;9;11;24;7;2;21;14;8;15;13;29;17;4;16;5;3;20;1;82;23820
82;23820;25;22;31;18;28;6;26;27;23;10;32;30;12;19;9;11;24;7;2;21;14;8;15;13;29;17;4;16;5;3;20;1
25;22;31;18;28;6;26;27;23;10;32;30;12;3;9;11;24;7;2;21;14;8;15;13;29;17;4;16;5;19;20;1;82;23360
82;23360;25;22;31;18;28;6;26;27;23;10;32;30;12;3;9;11;24;7;2;21;14;8;15;13;29;17;4;16;5;19;20;1
25;22;31;18;28;6;26;27;19;10;32;30;12;3;9;11;24;7;2;21;14;8;15;13;29;17;4;16;5;23;20;1;82;23820
82;23360;25;22;31;18;28;6;26;27;23;10;32;30;12;3;9;11;24;7;2;21;14;8;15;13;29;17;4;16;5;19;20;1
25;22;31;18;28;6;26;27;23;10;32;30;12;3;9;11;24;7;2;21;14;8;15;13;5;17;4;16;29;19;20;1;82;23426
82;23360;25;22;31;18;28;6;26;27;23;10;32;30;12;3;9;11;24;7;2;21;14;8;15;13;29;17;4;16;5;19;20;1
25;22;31;18;28;6;26;27;23;20;32;30;12;3;9;11;24;7;2;21;14;8;15;13;29;17;4;16;5;19;10;1;82;23738
82;23738;25;22;31;18;28;6;26;27;23;20;32;30;12;3;9;11;24;7;2;21;14;8;15;13;29;17;4;16;5;19;10;1
25;22;31;18;28;6;26;29;23;20;32;30;12;3;9;11;24;7;2;21;14;8;15;13;27;17;4;16;5;19;10;1;82;24338
82;23738;25;22;31;18;28;6;26;27;23;20;32;30;12;3;9;11;24;7;2;21;14;8;15;13;29;17;4;16;5;19;10;1
25;22;31;18;28;6;26;27;23;21;32;30;12;3;9;11;24;7;2;20;14;8;15;13;29;17;4;16;5;19;10;1;82;24378
82;23738;25;22;31;18;28;6;26;27;23;20;32;30;12;3;9;11;24;7;2;21;14;8;15;13;29;17;4;16;5;19;10;1
25;22;31;18;28;6;26;27;23;20;32;30;7;3;9;11;24;12;2;21;14;8;15;13;29;17;4;16;5;19;10;1;82;23978
82;23978;25;22;31;18;28;6;26;27;23;20;32;30;7;3;9;11;24;12;2;21;14;8;15;13;29;17;4;16;5;19;10;1
25;8;31;18;28;6;26;27;23;20;32;30;7;3;9;11;24;12;2;21;14;22;15;13;29;17;4;16;5;19;10;1;82;24586
82;23978;25;22;31;18;28;6;26;27;23;20;32;30;7;3;9;11;24;12;2;21;14;8;15;13;29;17;4;16;5;19;10;1
25;22;31;18;28;6;26;27;23;20;32;30;7;3;9;11;24;12;2;21;14;8;15;13;29;4;17;16;5;19;10;1;82;24834
82;23978;25;22;31;18;28;6;26;27;23;20;32;30;7;3;9;11;24;12;2;21;14;8;15;13;29;17;4;16;5;19;10;1
25;22;31;18;28;9;26;27;23;20;32;30;7;3;6;11;24;12;2;21;14;8;15;13;29;17;4;16;5;19;10;1;82;23858
82;23858;25;22;31;18;28;9;26;27;23;20;32;30;7;3;6;11;24;12;2;21;14;8;15;13;29;17;4;16;5;19;10;1
25;22;31;18;28;9;26;27;23;20;32;30;7;3;6;11;16;12;2;21;14;8;15;13;29;17;4;24;5;19;10;1;82;24514
82;23858;25;22;31;18;28;9;26;27;23;20;32;30;7;3;6;11;24;12;2;21;14;8;15;13;29;17;4;16;5;19;10;1
25;22;31;18;28;9;26;27;23;20;32;30;7;3;12;11;24;6;2;21;14;8;15;13;29;17;4;16;5;19;10;1;82;23898
83;23898;25;22;31;18;28;9;26;27;23;20;32;30;7;3;12;11;24;6;2;21;14;8;15;13;29;17;4;16;5;19;10;1
25;22;17;18;28;9;26;27;23;20;32;30;7;3;12;11;24;6;2;21;14;8;15;13;29;31;4;16;5;19;10;1;83;24318
83;23898;25;22;31;18;28;9;26;27;23;20;32;30;7;3;12;11;24;6;2;21;14;8;15;13;29;17;4;16;5;19;10;1
25;27;31;18;28;9;26;22;23;20;32;30;7;3;12;11;24;6;2;21;14;8;15;13;29;17;4;16;5;19;10;1;83;23698
83;23698;25;27;31;18;28;9;26;22;23;20;32;30;7;3;12;11;24;6;2;21;14;8;15;13;29;17;4;16;5;19;10;1
25;27;30;18;28;9;26;22;23;20;32;31;7;3;12;11;24;6;2;21;14;8;15;13;29;17;4;16;5;19;10;1;83;23598
83;23598;25;27;30;18;28;9;26;22;23;20;32;31;7;3;12;11;24;6;2;21;14;8;15;13;29;17;4;16;5;19;10;1
25;27;30;18;28;9;26;22;14;20;32;31;7;3;12;11;24;6;2;21;23;8;15;13;29;17;4;16;5;19;10;1;83;23970
83;23970;25;27;30;18;28;9;26;22;14;20;32;31;7;3;12;11;24;6;2;21;23;8;15;13;29;17;4;16;5;19;10;1
25;27;30;18;28;9;26;22;14;20;32;31;7;3;12;11;10;6;2;21;23;8;15;13;29;17;4;16;5;19;24;1;83;23550
83;23550;25;27;30;18;28;9;26;22;14;20;32;31;7;3;12;11;10;6;2;21;23;8;15;13;29;17;4;16;5;19;24;1
1;27;30;18;28;9;26;22;14;20;32;31;7;3;12;11;10;6;2;21;23;8;15;13;29;17;4;16;5;19;24;25;83;24758
83;23550;25;27;30;18;28;9;26;22;14;20;32;31;7;3;12;11;10;6;2;21;23;8;15;13;29;17;4;16;5;19;24;1
25;27;30;18;28;9;26;22;14;20;32;3;7;31;12;11;10;6;2;21;23;8;15;13;29;17;4;16;5;19;24;1;83;24626
83;23550;25;27;30;18;28;9;26;22;14;20;32;31;7;3;12;11;10;6;2;21;23;8;15;13;29;17;4;16;5;19;24;1
25;27;30;18;28;9;26;22;14;20;32;31;7;16;12;11;10;6;2;21;23;8;15;13;29;17;4;3;5;19;24;1;83;23870
83;23870;25;27;30;18;28;9;26;22;14;20;32;31;7;16;12;11;10;6;2;21;23;8;15;13;29;17;4;3;5;19;24;1
25;27;30;18;28;9;26;22;14;20;32;31;7;16;12;11;10;6;2;29;23;8;15;13;21;17;4;3;5;19;24;1;83;23990
83;23990;25;27;30;18;28;9;26;22;14;20;32;31;7;16;12;11;10;6;2;29;23;8;15;13;21;17;4;3;5;19;24;1
25;27;30;18;28;9;26;22;5;20;32;31;7;16;12;11;10;6;2;29;23;8;15;13;21;17;4;3;14;19;24;1;83;23830
83;23830;25;27;30;18;28;9;26;22;5;20;32;31;7;16;12;11;10;6;2;29;23;8;15;13;21;17;4;3;14;19;24;1
25;27;30;18;28;9;14;22;5;20;32;31;7;16;12;11;10;6;2;29;23;8;15;13;21;17;4;3;26;19;24;1;83;25338
83;23830;25;27;30;18;28;9;26;22;5;20;32;31;7;16;12;11;10;6;2;29;23;8;15;13;21;17;4;3;14;19;24;1
25;27;30;18;28;9;26;22;5;20;32;31;11;16;12;7;10;6;2;29;23;8;15;13;21;17;4;3;14;19;24;1;83;23870
83;23870;25;27;30;18;28;9;26;22;5;20;32;31;11;16;12;7;10;6;2;29;23;8;15;13;21;17;4;3;14;19;24;1
28;27;30;18;25;9;26;22;5;20;32;31;11;16;12;7;10;6;2;29;23;8;15;13;21;17;4;3;14;19;24;1;83;24090
83;24090;28;27;30;18;25;9;26;22;5;20;32;31;11;16;12;7;10;6;2;29;23;8;15;13;21;17;4;3;14;19;24;1
28;16;30;18;25;9;26;22;5;20;32;31;11;27;12;7;10;6;2;29;23;8;15;13;21;17;4;3;14;19;24;1;83;25140
83;24090;28;27;30;18;25;9;26;22;5;20;32;31;11;16;12;7;10;6;2;29;23;8;15;13;21;17;4;3;14;19;24;1
28;27;30;18;25;9;26;22;5;20;32;31;11;16;12;7;10;6;2;15;23;8;29;13;21;17;4;3;14;19;24;1;83;24560
83;24090;28;27;30;18;25;9;26;22;5;20;32;31;11;16;12;7;10;6;2;29;23;8;15;13;21;17;4;3;14;19;24;1
28;27;30;18;25;9;26;22;5;20;32;31;19;16;12;7;10;6;2;29;23;8;15;13;21;17;4;3;14;11;24;1;83;25390
83;24090;28;27;30;18;25;9;26;22;5;20;32;31;11;16;12;7;10;6;2;29;23;8;15;13;21;17;4;3;14;19;24;1
18;27;30;28;25;9;26;22;5;20;32;31;11;16;12;7;10;6;2;29;23;8;15;13;21;17;4;3;14;19;24;1;83;23730
83;23730;18;27;30;28;25;9;26;22;5;20;32;31;11;16;12;7;10;6;2;29;23;8;15;13;21;17;4;3;14;19;24;1
18;27;30;28;21;9;26;22;5;20;32;31;11;16;12;7;10;6;2;29;23;8;15;13;25;17;4;3;14;19;24;1;83;24030
83;24030;18;27;30;28;21;9;26;22;5;20;32;31;11;16;12;7;10;6;2;29;23;8;15;13;25;17;4;3;14;19;24;1
18;27;5;28;21;9;26;22;30;20;32;31;11;16;12;7;10;6;2;29;23;8;15;13;25;17;4;3;14;19;24;1;83;23962
83;23962;18;27;5;28;21;9;26;22;30;20;32;31;11;16;12;7;10;6;2;29;23;8;15;13;25;17;4;3;14;19;24;1
18;27;5;17;21;9;26;22;30;20;32;31;11;16;12;7;10;6;2;29;23;8;15;13;25;28;4;3;14;19;24;1;83;24422
84;24422;18;27;5;17;21;9;26;22;30;20;32;31;11;16;12;7;10;6;2;29;23;8;15;13;25;28;4;3;14;19;24;1
18;27;5;17;21;9;26;2;30;20;32;31;11;16;12;7;10;6;22;29;23;8;15;13;25;28;4;3;14;19;24;1;84;25294
84;24422;18;27;5;17;21;9;26;22;30;20;32;31;11;16;12;7;10;6;2;29;23;8;15;13;25;28;4;3;14;19;24;1
18;27;5;17;21;9;26;22;30;20;32;31;11;16;12;7;10;6;2;19;23;8;15;13;25;28;4;3;14;29;24;1;84;24702
84;24422;18;27;5;17;21;9;26;22;30;20;32;31;11;16;12;7;10;6;2;29;23;8;15;13;25;28;4;3;14;19;24;1
18;27;5;17;21;9;19;22;30;20;32;31;11;16;12;7;10;6;2;29;23;8;15;13;25;28;4;3;14;26;24;1;84;24802
84;24422;18;27;5;17;21;9;26;22;30;20;32;31;11;16;12;7;10;6;2;29;23;8;15;13;25;28;4;3;14;19;24;1
18;27;5;17;21;9;26;22;30;20;32;31;11;16;12;7;10;6;2;29;23;8;15;25;13;28;4;3;14;19;24;1;84;24686
84;24686;18;27;5;17;21;9;26;22;30;20;32;31;11;16;12;7;10;6;2;29;23;8;15;25;13;28;4;3;14;19;24;1
18;27;5;17;21;9;26;22;30;20;32;31;11;16;12;7;10;6;2;29;23;8;15;25;13;28;4;3;14;1;24;19;84;25030
84;24686;18;27;5;17;21;9;26;22;30;20;32;31;11;16;12;7;10;6;2;29;23;8;15;25;13;28;4;3;14;19;24;1
18;27;5;17;21;9;2;22;30;20;32;31;11;16;12;7;10;6;26;29;23;8;15;25;13;28;4;3;14;19;24;1;84;26196
84;24686;18;27;5;17;21;9;26;22;30;20;32;31;11;16;12;7;10;6;2;29;23;8;15;25;13;28;4;3;14;19;24;1
28;27;5;17;21;9;26;22;30;20;32;31;11;16;12;7;10;6;2;29;23;8;15;25;13;18;4;3;14;19;24;1;84;24526
84;24526;28;27;5;17;21;9;26;22;30;20;32;31;11;16;12;7;10;6;2;29;23;8;15;25;13;18;4;3;14;19;24;1
20;27;5;17;21;9;26;22;30;28;32;31;11;16;12;7;10;6;2;29;23;8;15;25;13;18;4;3;14;19;24;1;84;25166
84;25166;20;27;5;17;21;9;26;22;30;28;32;31;11;16;12;7;10;6;2;29;23;8;15;25;13;18;4;3;14;19;24;1
20;27;29;17;21;9;26;22;30;28;32;31;11;16;12;7;10;6;2;5;23;8;15;25;13;18;4;3;14;19;24;1;84;25688
84;25166;20;27;5;17;21;9;26;22;30;28;32;31;11;16;12;7;10;6;2;29;23;8;15;25;13;18;4;3;14;19;24;1
20;27;5;17;21;9;26;22;30;28;32;31;11;16;12;19;10;6;2;29;23;8;15;25;13;18;4;3;14;7;24;1;84;25582
84;25166;20;27;5;17;21;9;26;22;30;28;32;31;11;16;12;7;10;6;2;29;23;8;15;25;13;18;4;3;14;19;24;1
20;27;5;17;21;9;26;22;30;28;32;31;11;12;16;7;10;6;2;29;23;8;15;25;13;18;4;3;14;19;24;1;84;25346
84;25346;20;27;5;17;21;9;26;22;30;28;32;31;11;12;16;7;10;6;2;29;23;8;15;25;13;18;4;3;14;19;24;1
20;27;5;17;21;9;26;22;30;28;32;31;4;12;16;7;10;6;2;29;23;8;15;25;13;18;11;3;14;19;24;1;84;26426
84;25346;20;27;5;17;21;9;26;22;30;28;32;31;11;12;16;7;10;6;2;29;23;8;15;25;13;18;4;3;14;19;24;1
20;27;5;17;21;9;26;22;30;28;32;31;11;12;16;7;10;6;2;29;23;8;15;25;13;18;4;1;14;19;24;3;84;25746
84;25346;20;27;5;17;21;9;26;22;30;28;32;31;11;12;16;7;10;6;2;29;23;8;15;25;13;18;4;3;14;19;24;1
20;27;5;17;21;9;26;22;30;28;25;31;11;12;16;7;10;6;2;29;23;8;15;32;13;18;4;3;14;19;24;1;84;25066
84;25066;20;27;5;17;21;9;26;22;30;28;25;31;11;12;16;7;10;6;2;29;23;8;15;32;13;18;4;3;14;19;24;1
20;27;5;17;21;9;26;22;30;28;25;31;11;12;16;7;10;6;2;29;23;8;15;32;13;18;4;1;14;19;24;3;84;25466
84;25066;20;27;5;17;21;9;26;22;30;28;25;31;11;12;16;7;10;6;2;29;23;8;15;32;13;18;4;3;14;19;24;1
20;27;5;17;21;9;26;22;30;28;7;31;11;12;16;25;10;6;2;29;23;8;15;32;13;18;4;3;14;19;24;1;84;24866
84;24866;20;27;5;17;21;9;26;22;30;28;7;31;11;12;16;25;10;6;2;29;23;8;15;32;13;18;4;3;14;19;24;1
20;27;5;17;21;9;26;22;30;28;7;31;11;12;16;25;10;6;2;29;23;18;15;32;13;8;4;3;14;19;24;1;84;24712
84;24712;20;27;5;17;21;9;26;22;30;28;7;31;11;12;16;25;10;6;2;29;23;18;15;32;13;8;4;3;14;19;24;1
20;27;5;17;21;9;26;22;30;28;7;31;11;12;16;25;10;6;29;2;23;18;15;32;13;8;4;3;14;19;24;1;84;24972
84;24972;20;27;5;17;21;9;26;22;30;28;7;31;11;12;16;25;10;6;29;2;23;18;15;32;13;8;4;3;14;19;24;1
20;27;5;17;21;9;26;22;30;28;7;31;32;12;16;25;10;6;29;2;23;18;15;11;13;8;4;3;14;19;24;1;84;25560
84;24972;20;27;5;17;21;9;26;22;30;28;7;31;11;12;16;25;10;6;29;2;23;18;15;32;13;8;4;3;14;19;24;1
20;14;5;17;21;9;26;22;30;28;7;31;11;12;16;25;10;6;29;2;23;18;15;32;13;8;4;3;27;19;24;1;84;25212
85;24972;20;27;5;17;21;9;26;22;30;28;7;31;11;12;16;25;10;6;29;2;23;18;15;32;13;8;4;3;14;19;24;1
20;27;5;17;1;9;26;22;30;28;7;31;11;12;16;25;10;6;29;2;23;18;15;32;13;8;4;3;14;19;24;21;85;25530
85;25530;20;27;5;17;1;9;26;22;30;28;7;31;11;12;16;25;10;6;29;2;23;18;15;32;13;8;4;3;14;19;24;21
20;27;5;17;24;9;26;22;30;28;7;31;11;12;16;25;10;6;29;2;23;18;15;32;13;8;4;3;14;19;1;21;85;25112
