"X1";"X282";"X29";"X64";"X8";"X57";"X38";"X33";"X46";"X47";"X20";"X32";"X39";"X36";"X41";"X15";"X58";"X59";"X50";"X24";"X43";"X60";"X10";"X11";"X6";"X14";"X30";"X34";"X3";"X4";"X44";"X26";"X27";"X19";"X45";"X49";"X1.1";"X25";"X53";"X13";"X16";"X12";"X61";"X56";"X51";"X21";"X28";"X62";"X48";"X37";"X54";"X5";"X18";"X42";"X23";"X55";"X52";"X31";"X22";"X7";"X17";"X40";"X9";"X2";"X63";"X35"
33;268;58;17;10;46;9;38;55;30;6;20;64;56;32;21;16;62;5;12;28;22;27;44;3;61;59;37;18;31;35;43;40;19;25;47;7;42;52;33;50;15;14;51;45;4;24;11;26;41;13;36;60;57;48;1;39;49;53;2;63;8;34;23;54;29
58;17;10;46;9;38;55;30;6;20;64;56;32;21;16;62;5;12;28;22;27;44;3;61;59;37;18;31;35;43;40;19;25;47;7;42;52;33;50;15;14;51;45;4;24;11;26;41;13;36;60;2;48;1;39;49;53;57;63;8;34;23;54;29;33;268
33;268;58;17;10;46;9;38;55;30;6;20;64;56;32;21;16;62;5;12;28;22;27;44;3;61;59;37;18;31;35;43;40;19;25;47;7;42;52;33;50;15;14;51;45;4;24;11;26;41;13;36;60;2;48;1;39;49;53;57;63;8;34;23;54;29
58;17;10;46;9;38;55;30;6;20;64;56;32;23;16;62;5;12;28;22;27;44;3;61;59;37;18;31;35;43;40;19;25;47;7;42;52;33;50;15;14;51;45;4;24;11;26;41;13;36;60;2;48;1;39;49;53;57;63;8;34;21;54;29;33;256
33;256;58;17;10;46;9;38;55;30;6;20;64;56;32;23;16;62;5;12;28;22;27;44;3;61;59;37;18;31;35;43;40;19;25;47;7;42;52;33;50;15;14;51;45;4;24;11;26;41;13;36;60;2;48;1;39;49;53;57;63;8;34;21;54;29
58;17;10;46;9;38;55;30;6;20;64;56;32;23;16;62;5;12;28;22;27;29;3;61;59;37;18;31;35;43;40;19;25;47;7;42;52;33;50;15;14;51;45;4;24;11;26;41;13;36;60;2;48;1;39;49;53;57;63;8;34;21;54;44;33;250
33;250;58;17;10;46;9;38;55;30;6;20;64;56;32;23;16;62;5;12;28;22;27;29;3;61;59;37;18;31;35;43;40;19;25;47;7;42;52;33;50;15;14;51;45;4;24;11;26;41;13;36;60;2;48;1;39;49;53;57;63;8;34;21;54;44
58;17;10;46;9;38;55;30;6;20;64;56;32;23;16;62;5;12;28;22;27;29;3;61;59;37;18;31;35;43;40;19;25;47;7;42;52;33;50;15;14;51;45;4;24;11;26;41;13;36;60;2;48;1;39;49;53;57;63;21;34;8;54;44;33;250
33;250;58;17;10;46;9;38;55;30;6;20;64;56;32;23;16;62;5;12;28;22;27;29;3;61;59;37;18;31;35;43;40;19;25;47;7;42;52;33;50;15;14;51;45;4;24;11;26;41;13;36;60;2;48;1;39;49;53;57;63;21;34;8;54;44
58;17;10;46;9;38;55;30;6;20;64;56;32;23;16;62;5;12;28;22;27;29;3;61;59;37;18;31;35;43;40;19;25;47;7;42;52;33;50;15;14;51;45;4;24;11;26;41;13;57;60;2;48;1;39;49;53;36;63;21;34;8;54;44;33;250
33;250;58;17;10;46;9;38;55;30;6;20;64;56;32;23;16;62;5;12;28;22;27;29;3;61;59;37;18;31;35;43;40;19;25;47;7;42;52;33;50;15;14;51;45;4;24;11;26;41;13;57;60;2;48;1;39;49;53;36;63;21;34;8;54;44
58;17;10;46;9;38;55;30;6;20;64;56;32;23;21;62;5;12;28;22;27;29;3;61;59;37;18;31;35;43;40;19;25;47;7;42;52;33;50;15;14;51;45;4;24;11;26;41;13;57;60;2;48;1;39;49;53;36;63;16;34;8;54;44;33;254
33;254;58;17;10;46;9;38;55;30;6;20;64;56;32;23;21;62;5;12;28;22;27;29;3;61;59;37;18;31;35;43;40;19;25;47;7;42;52;33;50;15;14;51;45;4;24;11;26;41;13;57;60;2;48;1;39;49;53;36;63;16;34;8;54;44
58;17;10;46;9;38;55;30;6;20;64;56;32;23;21;62;5;12;28;22;27;29;3;61;59;37;18;31;35;43;40;19;25;47;7;42;52;33;50;15;14;51;45;4;24;11;26;41;54;57;60;2;48;1;39;49;53;36;63;16;34;8;13;44;33;254
33;254;58;17;10;46;9;38;55;30;6;20;64;56;32;23;21;62;5;12;28;22;27;29;3;61;59;37;18;31;35;43;40;19;25;47;7;42;52;33;50;15;14;51;45;4;24;11;26;41;54;57;60;2;48;1;39;49;53;36;63;16;34;8;13;44
58;17;10;46;9;38;55;30;6;20;64;56;32;23;21;62;5;12;28;22;27;29;3;61;59;37;18;31;35;43;40;19;25;47;7;42;52;33;50;63;14;51;45;4;24;11;26;41;54;57;60;2;48;1;39;49;53;36;15;16;34;8;13;44;33;254
33;254;58;17;10;46;9;38;55;30;6;20;64;56;32;23;21;62;5;12;28;22;27;29;3;61;59;37;18;31;35;43;40;19;25;47;7;42;52;33;50;63;14;51;45;4;24;11;26;41;54;57;60;2;48;1;39;49;53;36;15;16;34;8;13;44
58;17;10;46;9;38;55;30;6;20;64;56;32;23;21;62;5;12;28;22;27;29;3;61;59;37;18;31;35;43;40;19;25;47;7;42;52;33;50;63;14;51;45;4;24;11;26;48;54;57;60;2;41;1;39;49;53;36;15;16;34;8;13;44;33;254
33;254;58;17;10;46;9;38;55;30;6;20;64;56;32;23;21;62;5;12;28;22;27;29;3;61;59;37;18;31;35;43;40;19;25;47;7;42;52;33;50;63;14;51;45;4;24;11;26;48;54;57;60;2;41;1;39;49;53;36;15;16;34;8;13;44
58;17;10;46;9;38;55;30;6;20;64;56;32;23;21;62;5;12;28;22;27;29;3;61;59;37;35;31;18;43;40;19;25;47;7;42;52;33;50;63;14;51;45;4;24;11;26;48;54;57;60;2;41;1;39;49;53;36;15;16;34;8;13;44;33;274
33;274;58;17;10;46;9;38;55;30;6;20;64;56;32;23;21;62;5;12;28;22;27;29;3;61;59;37;35;31;18;43;40;19;25;47;7;42;52;33;50;63;14;51;45;4;24;11;26;48;54;57;60;2;41;1;39;49;53;36;15;16;34;8;13;44
58;17;27;46;9;38;55;30;6;20;64;56;32;23;21;62;5;12;28;22;10;29;3;61;59;37;35;31;18;43;40;19;25;47;7;42;52;33;50;63;14;51;45;4;24;11;26;48;54;57;60;2;41;1;39;49;53;36;15;16;34;8;13;44;33;272
33;272;58;17;27;46;9;38;55;30;6;20;64;56;32;23;21;62;5;12;28;22;10;29;3;61;59;37;35;31;18;43;40;19;25;47;7;42;52;33;50;63;14;51;45;4;24;11;26;48;54;57;60;2;41;1;39;49;53;36;15;16;34;8;13;44
58;17;27;46;9;38;55;30;6;20;64;56;32;23;21;62;5;12;28;22;10;29;3;61;59;37;25;31;18;43;40;19;35;47;7;42;52;33;50;63;14;51;45;4;24;11;26;48;54;57;60;2;41;1;39;49;53;36;15;16;34;8;13;44;33;264
33;264;58;17;27;46;9;38;55;30;6;20;64;56;32;23;21;62;5;12;28;22;10;29;3;61;59;37;25;31;18;43;40;19;35;47;7;42;52;33;50;63;14;51;45;4;24;11;26;48;54;57;60;2;41;1;39;49;53;36;15;16;34;8;13;44
58;17;27;46;9;38;55;30;6;20;64;56;32;23;24;62;5;12;28;22;10;29;3;61;59;37;25;31;18;43;40;19;35;47;7;42;52;33;50;63;14;51;45;4;21;11;26;48;54;57;60;2;41;1;39;49;53;36;15;16;34;8;13;44;33;248
33;248;58;17;27;46;9;38;55;30;6;20;64;56;32;23;24;62;5;12;28;22;10;29;3;61;59;37;25;31;18;43;40;19;35;47;7;42;52;33;50;63;14;51;45;4;21;11;26;48;54;57;60;2;41;1;39;49;53;36;15;16;34;8;13;44
58;17;27;46;9;38;55;30;6;20;64;56;32;23;24;62;5;12;28;22;10;29;3;61;59;50;25;31;18;43;40;19;35;47;7;42;52;33;37;63;14;51;45;4;21;11;26;48;54;57;60;2;41;1;39;49;53;36;15;16;34;8;13;44;33;254
33;254;58;17;27;46;9;38;55;30;6;20;64;56;32;23;24;62;5;12;28;22;10;29;3;61;59;50;25;31;18;43;40;19;35;47;7;42;52;33;37;63;14;51;45;4;21;11;26;48;54;57;60;2;41;1;39;49;53;36;15;16;34;8;13;44
58;17;27;46;9;38;55;30;6;20;64;56;32;23;24;62;5;12;28;22;10;29;3;61;59;50;25;31;18;43;40;19;35;47;7;42;52;33;37;63;14;51;45;4;11;21;26;48;54;57;60;2;41;1;39;49;53;36;15;16;34;8;13;44;33;242
33;242;58;17;27;46;9;38;55;30;6;20;64;56;32;23;24;62;5;12;28;22;10;29;3;61;59;50;25;31;18;43;40;19;35;47;7;42;52;33;37;63;14;51;45;4;11;21;26;48;54;57;60;2;41;1;39;49;53;36;15;16;34;8;13;44
58;17;27;46;9;38;55;30;6;20;64;56;32;23;24;49;5;12;28;22;10;29;3;61;59;50;25;31;18;43;40;19;35;47;7;42;52;33;37;63;14;51;45;4;11;21;26;48;54;57;60;2;41;1;39;62;53;36;15;16;34;8;13;44;33;242
33;242;58;17;27;46;9;38;55;30;6;20;64;56;32;23;24;49;5;12;28;22;10;29;3;61;59;50;25;31;18;43;40;19;35;47;7;42;52;33;37;63;14;51;45;4;11;21;26;48;54;57;60;2;41;1;39;62;53;36;15;16;34;8;13;44
58;17;27;46;50;38;55;30;6;20;64;56;32;23;24;49;5;12;28;22;10;29;3;61;59;9;25;31;18;43;40;19;35;47;7;42;52;33;37;63;14;51;45;4;11;21;26;48;54;57;60;2;41;1;39;62;53;36;15;16;34;8;13;44;33;242
33;242;58;17;27;46;50;38;55;30;6;20;64;56;32;23;24;49;5;12;28;22;10;29;3;61;59;9;25;31;18;43;40;19;35;47;7;42;52;33;37;63;14;51;45;4;11;21;26;48;54;57;60;2;41;1;39;62;53;36;15;16;34;8;13;44
58;17;27;46;25;38;55;30;6;20;64;56;32;23;24;49;5;12;28;22;10;29;3;61;59;9;50;31;18;43;40;19;35;47;7;42;52;33;37;63;14;51;45;4;11;21;26;48;54;57;60;2;41;1;39;62;53;36;15;16;34;8;13;44;33;234
34;234;58;17;27;46;25;38;55;30;6;20;64;56;32;23;24;49;5;12;28;22;10;29;3;61;59;9;50;31;18;43;40;19;35;47;7;42;52;33;37;63;14;51;45;4;11;21;26;48;54;57;60;2;41;1;39;62;53;36;15;16;34;8;13;44
58;17;27;33;25;38;55;30;6;20;64;56;32;23;24;49;5;12;28;22;10;29;3;61;59;9;50;31;18;43;40;19;35;47;7;42;52;46;37;63;14;51;45;4;11;21;26;48;54;57;60;2;41;1;39;62;53;36;15;16;34;8;13;44;34;234
34;234;58;17;27;33;25;38;55;30;6;20;64;56;32;23;24;49;5;12;28;22;10;29;3;61;59;9;50;31;18;43;40;19;35;47;7;42;52;46;37;63;14;51;45;4;11;21;26;48;54;57;60;2;41;1;39;62;53;36;15;16;34;8;13;44
58;17;27;33;25;38;55;30;6;20;64;56;32;23;24;49;5;12;28;37;10;29;3;61;59;9;50;31;18;43;40;19;35;47;7;42;52;46;22;63;14;51;45;4;11;21;26;48;54;57;60;2;41;1;39;62;53;36;15;16;34;8;13;44;34;230
34;230;58;17;27;33;25;38;55;30;6;20;64;56;32;23;24;49;5;12;28;37;10;29;3;61;59;9;50;31;18;43;40;19;35;47;7;42;52;46;22;63;14;51;45;4;11;21;26;48;54;57;60;2;41;1;39;62;53;36;15;16;34;8;13;44
58;17;27;33;25;38;55;30;6;20;64;56;32;23;24;49;5;12;28;37;10;29;3;18;59;9;50;31;61;43;40;19;35;47;7;42;52;46;22;63;14;51;45;4;11;21;26;48;54;57;60;2;41;1;39;62;53;36;15;16;34;8;13;44;34;230
34;230;58;17;27;33;25;38;55;30;6;20;64;56;32;23;24;49;5;12;28;37;10;29;3;18;59;9;50;31;61;43;40;19;35;47;7;42;52;46;22;63;14;51;45;4;11;21;26;48;54;57;60;2;41;1;39;62;53;36;15;16;34;8;13;44
58;17;27;33;25;38;55;30;5;20;64;56;32;23;24;49;6;12;28;37;10;29;3;18;59;9;50;31;61;43;40;19;35;47;7;42;52;46;22;63;14;51;45;4;11;21;26;48;54;57;60;2;41;1;39;62;53;36;15;16;34;8;13;44;34;218
34;218;58;17;27;33;25;38;55;30;5;20;64;56;32;23;24;49;6;12;28;37;10;29;3;18;59;9;50;31;61;43;40;19;35;47;7;42;52;46;22;63;14;51;45;4;11;21;26;48;54;57;60;2;41;1;39;62;53;36;15;16;34;8;13;44
58;17;27;33;25;38;55;30;5;20;64;15;32;23;24;49;6;12;28;37;10;29;3;18;59;9;50;31;61;43;40;19;35;47;7;42;52;46;22;63;14;51;45;4;11;21;26;48;54;57;60;2;41;1;39;62;53;36;56;16;34;8;13;44;34;218
34;218;58;17;27;33;25;38;55;30;5;20;64;15;32;23;24;49;6;12;28;37;10;29;3;18;59;9;50;31;61;43;40;19;35;47;7;42;52;46;22;63;14;51;45;4;11;21;26;48;54;57;60;2;41;1;39;62;53;36;56;16;34;8;13;44
58;17;27;33;25;38;55;30;5;20;64;15;32;23;24;49;6;12;28;37;10;29;3;18;59;9;50;31;61;43;40;19;35;44;7;42;52;46;22;63;14;51;45;4;11;21;26;48;54;57;60;2;41;1;39;62;53;36;56;16;34;8;13;47;34;218
34;218;58;17;27;33;25;38;55;30;5;20;64;15;32;23;24;49;6;12;28;37;10;29;3;18;59;9;50;31;61;43;40;19;35;44;7;42;52;46;22;63;14;51;45;4;11;21;26;48;54;57;60;2;41;1;39;62;53;36;56;16;34;8;13;47
58;17;27;33;25;38;55;30;5;20;64;15;32;23;24;49;6;12;28;37;8;29;3;18;59;9;50;31;61;43;40;19;35;44;7;42;52;46;22;63;14;51;45;4;11;21;26;48;54;57;60;2;41;1;39;62;53;36;56;16;34;10;13;47;34;218
34;218;58;17;27;33;25;38;55;30;5;20;64;15;32;23;24;49;6;12;28;37;8;29;3;18;59;9;50;31;61;43;40;19;35;44;7;42;52;46;22;63;14;51;45;4;11;21;26;48;54;57;60;2;41;1;39;62;53;36;56;16;34;10;13;47
58;17;3;33;25;38;55;30;5;20;64;15;32;23;24;49;6;12;28;37;8;29;27;18;59;9;50;31;61;43;40;19;35;44;7;42;52;46;22;63;14;51;45;4;11;21;26;48;54;57;60;2;41;1;39;62;53;36;56;16;34;10;13;47;34;218
34;218;58;17;3;33;25;38;55;30;5;20;64;15;32;23;24;49;6;12;28;37;8;29;27;18;59;9;50;31;61;43;40;19;35;44;7;42;52;46;22;63;14;51;45;4;11;21;26;48;54;57;60;2;41;1;39;62;53;36;56;16;34;10;13;47
58;17;3;33;25;38;55;30;5;20;64;15;32;23;24;49;6;12;28;37;8;29;27;18;59;9;50;63;61;43;40;19;35;44;7;42;52;46;22;31;14;51;45;4;11;21;26;48;54;57;60;2;41;1;39;62;53;36;56;16;34;10;13;47;34;218
34;218;58;17;3;33;25;38;55;30;5;20;64;15;32;23;24;49;6;12;28;37;8;29;27;18;59;9;50;63;61;43;40;19;35;44;7;42;52;46;22;31;14;51;45;4;11;21;26;48;54;57;60;2;41;1;39;62;53;36;56;16;34;10;13;47
58;17;3;37;25;38;55;30;5;20;64;15;32;23;24;49;6;12;28;33;8;29;27;18;59;9;50;63;61;43;40;19;35;44;7;42;52;46;22;31;14;51;45;4;11;21;26;48;54;57;60;2;41;1;39;62;53;36;56;16;34;10;13;47;34;216
34;216;58;17;3;37;25;38;55;30;5;20;64;15;32;23;24;49;6;12;28;33;8;29;27;18;59;9;50;63;61;43;40;19;35;44;7;42;52;46;22;31;14;51;45;4;11;21;26;48;54;57;60;2;41;1;39;62;53;36;56;16;34;10;13;47
58;17;3;37;25;38;55;30;5;20;64;15;32;23;24;49;6;12;28;33;8;29;27;18;59;9;50;63;61;43;40;19;35;44;7;42;4;46;22;31;14;51;45;52;11;21;26;48;54;57;60;2;41;1;39;62;53;36;56;16;34;10;13;47;34;216
34;216;58;17;3;37;25;38;55;30;5;20;64;15;32;23;24;49;6;12;28;33;8;29;27;18;59;9;50;63;61;43;40;19;35;44;7;42;4;46;22;31;14;51;45;52;11;21;26;48;54;57;60;2;41;1;39;62;53;36;56;16;34;10;13;47
58;15;3;37;25;38;55;30;5;20;64;17;32;23;24;49;6;12;28;33;8;29;27;18;59;9;50;63;61;43;40;19;35;44;7;42;4;46;22;31;14;51;45;52;11;21;26;48;54;57;60;2;41;1;39;62;53;36;56;16;34;10;13;47;34;216
34;216;58;15;3;37;25;38;55;30;5;20;64;17;32;23;24;49;6;12;28;33;8;29;27;18;59;9;50;63;61;43;40;19;35;44;7;42;4;46;22;31;14;51;45;52;11;21;26;48;54;57;60;2;41;1;39;62;53;36;56;16;34;10;13;47
18;15;3;37;25;38;55;30;5;20;64;17;32;23;24;49;6;12;28;33;8;29;27;58;59;9;50;63;61;43;40;19;35;44;7;42;4;46;22;31;14;51;45;52;11;21;26;48;54;57;60;2;41;1;39;62;53;36;56;16;34;10;13;47;34;216
34;216;18;15;3;37;25;38;55;30;5;20;64;17;32;23;24;49;6;12;28;33;8;29;27;58;59;9;50;63;61;43;40;19;35;44;7;42;4;46;22;31;14;51;45;52;11;21;26;48;54;57;60;2;41;1;39;62;53;36;56;16;34;10;13;47
18;15;3;37;25;38;55;30;5;20;64;17;32;23;61;49;6;12;28;33;8;29;27;58;59;9;50;63;24;43;40;19;35;44;7;42;4;46;22;31;14;51;45;52;11;21;26;48;54;57;60;2;41;1;39;62;53;36;56;16;34;10;13;47;34;252
34;252;18;15;3;37;25;38;55;30;5;20;64;17;32;23;61;49;6;12;28;33;8;29;27;58;59;9;50;63;24;43;40;19;35;44;7;42;4;46;22;31;14;51;45;52;11;21;26;48;54;57;60;2;41;1;39;62;53;36;56;16;34;10;13;47
18;15;3;37;25;38;55;30;5;20;64;17;32;23;61;49;6;12;28;33;24;29;27;58;59;9;50;63;8;43;40;19;35;44;7;42;4;46;22;31;14;51;45;52;11;21;26;48;54;57;60;2;41;1;39;62;53;36;56;16;34;10;13;47;34;252
34;252;18;15;3;37;25;38;55;30;5;20;64;17;32;23;61;49;6;12;28;33;24;29;27;58;59;9;50;63;8;43;40;19;35;44;7;42;4;46;22;31;14;51;45;52;11;21;26;48;54;57;60;2;41;1;39;62;53;36;56;16;34;10;13;47
18;15;3;37;25;38;55;30;5;20;64;17;32;23;61;49;6;12;28;33;24;29;27;58;59;9;50;63;8;43;40;19;35;44;26;42;4;46;22;31;14;51;45;52;11;21;7;48;54;57;60;2;41;1;39;62;53;36;56;16;34;10;13;47;34;258
34;258;18;15;3;37;25;38;55;30;5;20;64;17;32;23;61;49;6;12;28;33;24;29;27;58;59;9;50;63;8;43;40;19;35;44;26;42;4;46;22;31;14;51;45;52;11;21;7;48;54;57;60;2;41;1;39;62;53;36;56;16;34;10;13;47
18;15;3;37;25;38;55;30;5;20;64;17;32;23;61;49;6;12;28;33;42;29;27;58;59;9;50;63;8;43;40;19;35;44;26;24;4;46;22;31;14;51;45;52;11;21;7;48;54;57;60;2;41;1;39;62;53;36;56;16;34;10;13;47;34;258
34;258;18;15;3;37;25;38;55;30;5;20;64;17;32;23;61;49;6;12;28;33;42;29;27;58;59;9;50;63;8;43;40;19;35;44;26;24;4;46;22;31;14;51;45;52;11;21;7;48;54;57;60;2;41;1;39;62;53;36;56;16;34;10;13;47
47;15;3;37;25;38;55;30;5;20;64;17;32;23;61;49;6;12;28;33;42;29;27;58;59;9;50;63;8;43;40;19;35;44;26;24;4;46;22;31;14;51;45;52;11;21;7;48;54;57;60;2;41;1;39;62;53;36;56;16;34;10;13;18;34;258
34;258;47;15;3;37;25;38;55;30;5;20;64;17;32;23;61;49;6;12;28;33;42;29;27;58;59;9;50;63;8;43;40;19;35;44;26;24;4;46;22;31;14;51;45;52;11;21;7;48;54;57;60;2;41;1;39;62;53;36;56;16;34;10;13;18
47;15;3;37;25;38;55;30;5;20;64;17;32;23;61;49;6;12;28;33;42;29;27;58;59;9;50;63;57;43;40;19;35;44;26;24;4;46;22;31;14;51;45;52;11;21;7;48;54;8;60;2;41;1;39;62;53;36;56;16;34;10;13;18;34;258
34;258;47;15;3;37;25;38;55;30;5;20;64;17;32;23;61;49;6;12;28;33;42;29;27;58;59;9;50;63;57;43;40;19;35;44;26;24;4;46;22;31;14;51;45;52;11;21;7;48;54;8;60;2;41;1;39;62;53;36;56;16;34;10;13;18
47;15;3;37;25;38;55;30;5;20;64;17;32;23;61;49;6;12;28;33;42;29;27;63;59;9;50;58;57;43;40;19;35;44;26;24;4;46;22;31;14;51;45;52;11;21;7;48;54;8;60;2;41;1;39;62;53;36;56;16;34;10;13;18;34;262
35;262;47;15;3;37;25;38;55;30;5;20;64;17;32;23;61;49;6;12;28;33;42;29;27;63;59;9;50;58;57;43;40;19;35;44;26;24;4;46;22;31;14;51;45;52;11;21;7;48;54;8;60;2;41;1;39;62;53;36;56;16;34;10;13;18
47;15;3;37;25;38;55;30;5;20;64;48;32;23;61;49;6;12;28;33;42;29;27;63;59;9;50;58;57;43;40;19;35;44;26;24;4;46;22;31;14;51;45;52;11;21;7;17;54;8;60;2;41;1;39;62;53;36;56;16;34;10;13;18;35;262
35;262;47;15;3;37;25;38;55;30;5;20;64;48;32;23;61;49;6;12;28;33;42;29;27;63;59;9;50;58;57;43;40;19;35;44;26;24;4;46;22;31;14;51;45;52;11;21;7;17;54;8;60;2;41;1;39;62;53;36;56;16;34;10;13;18
47;15;3;37;25;38;55;30;5;20;64;48;32;23;61;49;6;12;28;33;42;29;27;63;59;9;51;58;57;43;40;19;35;44;26;24;4;46;22;31;14;50;45;52;11;21;7;17;54;8;60;2;41;1;39;62;53;36;56;16;34;10;13;18;35;274
35;262;47;15;3;37;25;38;55;30;5;20;64;48;32;23;61;49;6;12;28;33;42;29;27;63;59;9;50;58;57;43;40;19;35;44;26;24;4;46;22;31;14;51;45;52;11;21;7;17;54;8;60;2;41;1;39;62;53;36;56;16;34;10;13;18
47;15;3;37;25;38;55;30;5;20;64;48;32;23;61;49;6;12;28;33;42;29;27;63;59;9;50;58;57;43;40;19;35;44;26;24;4;46;22;31;14;51;45;52;11;21;7;17;54;8;60;2;41;10;39;62;53;36;56;16;34;1;13;18;35;262
35;262;47;15;3;37;25;38;55;30;5;20;64;48;32;23;61;49;6;12;28;33;42;29;27;63;59;9;50;58;57;43;40;19;35;44;26;24;4;46;22;31;14;51;45;52;11;21;7;17;54;8;60;2;41;10;39;62;53;36;56;16;34;1;13;18
47;15;3;37;25;38;55;30;5;20;64;48;32;23;61;49;6;12;28;33;42;29;27;63;59;9;60;58;57;43;40;19;35;44;26;24;4;46;22;31;14;51;45;52;11;21;7;17;54;8;50;2;41;10;39;62;53;36;56;16;34;1;13;18;35;278
35;262;47;15;3;37;25;38;55;30;5;20;64;48;32;23;61;49;6;12;28;33;42;29;27;63;59;9;50;58;57;43;40;19;35;44;26;24;4;46;22;31;14;51;45;52;11;21;7;17;54;8;60;2;41;10;39;62;53;36;56;16;34;1;13;18
47;15;3;37;25;38;55;30;5;20;64;48;32;23;61;49;6;12;28;33;42;29;27;50;59;9;63;58;57;43;40;19;35;44;26;24;4;46;22;31;14;51;45;52;11;21;7;17;54;8;60;2;41;10;39;62;53;36;56;16;34;1;13;18;35;278
35;262;47;15;3;37;25;38;55;30;5;20;64;48;32;23;61;49;6;12;28;33;42;29;27;63;59;9;50;58;57;43;40;19;35;44;26;24;4;46;22;31;14;51;45;52;11;21;7;17;54;8;60;2;41;10;39;62;53;36;56;16;34;1;13;18
47;15;3;37;25;38;55;30;5;20;64;48;32;23;61;49;6;12;28;33;42;29;10;63;59;9;50;58;57;43;40;19;35;44;26;24;4;46;22;31;14;51;45;52;11;21;7;17;54;8;60;2;41;27;39;62;53;36;56;16;34;1;13;18;35;262
35;262;47;15;3;37;25;38;55;30;5;20;64;48;32;23;61;49;6;12;28;33;42;29;10;63;59;9;50;58;57;43;40;19;35;44;26;24;4;46;22;31;14;51;45;52;11;21;7;17;54;8;60;2;41;27;39;62;53;36;56;16;34;1;13;18
47;15;11;37;25;38;55;30;5;20;64;48;32;23;61;49;6;12;28;33;42;29;10;63;59;9;50;58;57;43;40;19;35;44;26;24;4;46;22;31;14;51;45;52;3;21;7;17;54;8;60;2;41;27;39;62;53;36;56;16;34;1;13;18;35;260
35;260;47;15;11;37;25;38;55;30;5;20;64;48;32;23;61;49;6;12;28;33;42;29;10;63;59;9;50;58;57;43;40;19;35;44;26;24;4;46;22;31;14;51;45;52;3;21;7;17;54;8;60;2;41;27;39;62;53;36;56;16;34;1;13;18
47;15;59;37;25;38;55;30;5;20;64;48;32;23;61;49;6;12;28;33;42;29;10;63;11;9;50;58;57;43;40;19;35;44;26;24;4;46;22;31;14;51;45;52;3;21;7;17;54;8;60;2;41;27;39;62;53;36;56;16;34;1;13;18;35;260
35;260;47;15;59;37;25;38;55;30;5;20;64;48;32;23;61;49;6;12;28;33;42;29;10;63;11;9;50;58;57;43;40;19;35;44;26;24;4;46;22;31;14;51;45;52;3;21;7;17;54;8;60;2;41;27;39;62;53;36;56;16;34;1;13;18
47;15;59;37;25;38;55;30;5;20;64;48;32;23;61;49;6;12;28;33;42;29;10;63;11;9;50;54;57;43;40;19;35;44;26;24;4;46;22;31;14;51;45;52;3;21;7;17;58;8;60;2;41;27;39;62;53;36;56;16;34;1;13;18;35;264
35;264;47;15;59;37;25;38;55;30;5;20;64;48;32;23;61;49;6;12;28;33;42;29;10;63;11;9;50;54;57;43;40;19;35;44;26;24;4;46;22;31;14;51;45;52;3;21;7;17;58;8;60;2;41;27;39;62;53;36;56;16;34;1;13;18
47;15;59;21;25;38;55;30;5;20;64;48;32;23;61;49;6;12;28;33;42;29;10;63;11;9;50;54;57;43;40;19;35;44;26;24;4;46;22;31;14;51;45;52;3;37;7;17;58;8;60;2;41;27;39;62;53;36;56;16;34;1;13;18;35;276
35;276;47;15;59;21;25;38;55;30;5;20;64;48;32;23;61;49;6;12;28;33;42;29;10;63;11;9;50;54;57;43;40;19;35;44;26;24;4;46;22;31;14;51;45;52;3;37;7;17;58;8;60;2;41;27;39;62;53;36;56;16;34;1;13;18
47;15;59;21;25;38;55;30;5;20;64;48;28;23;61;49;6;12;32;33;42;29;10;63;11;9;50;54;57;43;40;19;35;44;26;24;4;46;22;31;14;51;45;52;3;37;7;17;58;8;60;2;41;27;39;62;53;36;56;16;34;1;13;18;35;268
35;268;47;15;59;21;25;38;55;30;5;20;64;48;28;23;61;49;6;12;32;33;42;29;10;63;11;9;50;54;57;43;40;19;35;44;26;24;4;46;22;31;14;51;45;52;3;37;7;17;58;8;60;2;41;27;39;62;53;36;56;16;34;1;13;18
47;15;59;21;25;38;55;30;5;20;64;48;28;23;61;49;6;12;32;33;42;29;10;63;11;9;50;54;57;43;40;19;35;44;26;24;4;46;22;31;14;51;36;52;3;37;7;17;58;8;60;2;41;27;39;62;53;45;56;16;34;1;13;18;35;268
35;268;47;15;59;21;25;38;55;30;5;20;64;48;28;23;61;49;6;12;32;33;42;29;10;63;11;9;50;54;57;43;40;19;35;44;26;24;4;46;22;31;14;51;36;52;3;37;7;17;58;8;60;2;41;27;39;62;53;45;56;16;34;1;13;18
47;15;59;21;25;38;55;30;5;20;64;48;45;23;61;49;6;12;32;33;42;29;10;63;11;9;50;54;57;43;40;19;35;44;26;24;4;46;22;31;14;51;36;52;3;37;7;17;58;8;60;2;41;27;39;62;53;28;56;16;34;1;13;18;35;268
35;268;47;15;59;21;25;38;55;30;5;20;64;48;45;23;61;49;6;12;32;33;42;29;10;63;11;9;50;54;57;43;40;19;35;44;26;24;4;46;22;31;14;51;36;52;3;37;7;17;58;8;60;2;41;27;39;62;53;28;56;16;34;1;13;18
47;15;59;21;25;38;55;30;5;20;64;48;45;23;61;49;6;12;32;33;42;29;10;63;11;9;50;54;57;43;40;19;35;44;26;24;4;46;17;31;14;51;36;52;3;37;7;22;58;8;60;2;41;27;39;62;53;28;56;16;34;1;13;18;35;268
