"X1";"X27744";"X30";"X8";"X29";"X18";"X10";"X17";"X16";"X1.1";"X12";"X20";"X28";"X13";"X3";"X7";"X32";"X31";"X2";"X4";"X5";"X11";"X14";"X23";"X21";"X22";"X9";"X25";"X6";"X26";"X24";"X27";"X19";"X15"
27;2;10;8;3;28;22;24;9;23;32;4;11;6;19;12;14;15;21;13;16;17;18;31;26;5;29;25;30;7;1;20;82;26738
82;26398;27;2;10;8;3;28;22;24;9;23;18;4;11;6;19;12;14;15;21;13;16;17;32;31;26;5;29;25;30;7;1;20
27;2;14;8;3;28;22;24;9;23;18;4;11;6;19;12;10;15;21;13;16;17;32;31;26;5;29;25;30;7;1;20;82;26098
82;26098;27;2;14;8;3;28;22;24;9;23;18;4;11;6;19;12;10;15;21;13;16;17;32;31;26;5;29;25;30;7;1;20
27;2;14;8;3;28;22;24;9;23;1;4;11;6;19;12;10;15;21;13;16;17;32;31;26;5;29;25;30;7;18;20;82;25974
82;25974;27;2;14;8;3;28;22;24;9;23;1;4;11;6;19;12;10;15;21;13;16;17;32;31;26;5;29;25;30;7;18;20
31;2;14;8;3;28;22;24;9;23;1;4;11;6;19;12;10;15;21;13;16;17;32;27;26;5;29;25;30;7;18;20;82;26454
82;25974;27;2;14;8;3;28;22;24;9;23;1;4;11;6;19;12;10;15;21;13;16;17;32;31;26;5;29;25;30;7;18;20
28;2;14;8;3;27;22;24;9;23;1;4;11;6;19;12;10;15;21;13;16;17;32;31;26;5;29;25;30;7;18;20;82;25994
82;25994;28;2;14;8;3;27;22;24;9;23;1;4;11;6;19;12;10;15;21;13;16;17;32;31;26;5;29;25;30;7;18;20
28;2;14;8;3;27;22;24;9;23;1;4;11;6;19;12;10;32;21;13;16;17;15;31;26;5;29;25;30;7;18;20;82;26378
82;26378;28;2;14;8;3;27;22;24;9;23;1;4;11;6;19;12;10;32;21;13;16;17;15;31;26;5;29;25;30;7;18;20
28;2;14;8;4;27;22;24;9;23;1;3;11;6;19;12;10;32;21;13;16;17;15;31;26;5;29;25;30;7;18;20;82;26478
82;26478;28;2;14;8;4;27;22;24;9;23;1;3;11;6;19;12;10;32;21;13;16;17;15;31;26;5;29;25;30;7;18;20
28;2;14;32;4;27;22;24;9;23;1;3;11;6;19;12;10;8;21;13;16;17;15;31;26;5;29;25;30;7;18;20;82;26890
82;26478;28;2;14;8;4;27;22;24;9;23;1;3;11;6;19;12;10;32;21;13;16;17;15;31;26;5;29;25;30;7;18;20
28;2;14;5;4;27;22;24;9;23;1;3;11;6;19;12;10;32;21;13;16;17;15;31;26;8;29;25;30;7;18;20;82;26138
83;26138;28;2;14;5;4;27;22;24;9;23;1;3;11;6;19;12;10;32;21;13;16;17;15;31;26;8;29;25;30;7;18;20
28;2;14;5;4;27;22;24;9;23;1;3;11;6;19;12;10;32;30;13;16;17;15;31;26;8;29;25;21;7;18;20;83;26918
83;26918;28;2;14;5;4;27;22;24;9;23;1;3;11;6;19;12;10;32;30;13;16;17;15;31;26;8;29;25;21;7;18;20
28;2;14;5;4;27;22;24;9;23;29;3;11;6;19;12;10;32;30;13;16;17;15;31;26;8;1;25;21;7;18;20;83;28186
83;26918;28;2;14;5;4;27;22;24;9;23;1;3;11;6;19;12;10;32;30;13;16;17;15;31;26;8;29;25;21;7;18;20
28;2;14;5;4;27;25;24;9;23;1;3;11;6;19;12;10;32;30;13;16;17;15;31;26;8;29;22;21;7;18;20;83;26918
83;26918;28;2;14;5;4;27;25;24;9;23;1;3;11;6;19;12;10;32;30;13;16;17;15;31;26;8;29;22;21;7;18;20
28;2;14;5;4;27;12;24;9;23;1;3;11;6;19;25;10;32;30;13;16;17;15;31;26;8;29;22;21;7;18;20;83;26908
83;26908;28;2;14;5;4;27;12;24;9;23;1;3;11;6;19;25;10;32;30;13;16;17;15;31;26;8;29;22;21;7;18;20
28;2;14;5;4;27;12;24;7;23;1;3;11;6;19;25;10;32;30;13;16;17;15;31;26;8;29;22;21;9;18;20;83;27168
83;27168;28;2;14;5;4;27;12;24;7;23;1;3;11;6;19;25;10;32;30;13;16;17;15;31;26;8;29;22;21;9;18;20
28;2;14;5;8;27;12;24;7;23;1;3;11;6;19;25;10;32;30;13;16;17;15;31;26;4;29;22;21;9;18;20;83;27348
83;27168;28;2;14;5;4;27;12;24;7;23;1;3;11;6;19;25;10;32;30;13;16;17;15;31;26;8;29;22;21;9;18;20
28;2;14;5;4;27;12;24;30;23;1;3;11;6;19;25;10;32;7;13;16;17;15;31;26;8;29;22;21;9;18;20;83;27642
83;27168;28;2;14;5;4;27;12;24;7;23;1;3;11;6;19;25;10;32;30;13;16;17;15;31;26;8;29;22;21;9;18;20
28;1;14;5;4;27;12;24;7;23;2;3;11;6;19;25;10;32;30;13;16;17;15;31;26;8;29;22;21;9;18;20;83;27148
83;27148;28;1;14;5;4;27;12;24;7;23;2;3;11;6;19;25;10;32;30;13;16;17;15;31;26;8;29;22;21;9;18;20
28;1;14;5;4;27;12;24;7;23;2;3;11;6;19;25;10;32;30;13;16;17;15;31;26;8;29;22;21;18;9;20;83;27252
83;27252;28;1;14;5;4;27;12;24;7;23;2;3;11;6;19;25;10;32;30;13;16;17;15;31;26;8;29;22;21;18;9;20
28;1;14;5;4;27;12;24;7;23;2;3;11;6;19;25;10;32;13;30;16;17;15;31;26;8;29;22;21;18;9;20;83;27340
83;27340;28;1;14;5;4;27;12;24;7;23;2;3;11;6;19;25;10;32;13;30;16;17;15;31;26;8;29;22;21;18;9;20
28;29;14;5;4;27;12;24;7;23;2;3;11;6;19;25;10;32;13;30;16;17;15;31;26;8;1;22;21;18;9;20;83;28054
83;27340;28;1;14;5;4;27;12;24;7;23;2;3;11;6;19;25;10;32;13;30;16;17;15;31;26;8;29;22;21;18;9;20
28;1;15;5;4;27;12;24;7;23;2;3;11;6;19;25;10;32;13;30;16;17;14;31;26;8;29;22;21;18;9;20;83;27380
83;27380;28;1;15;5;4;27;12;24;7;23;2;3;11;6;19;25;10;32;13;30;16;17;14;31;26;8;29;22;21;18;9;20
28;1;15;5;32;27;12;24;7;23;2;3;11;6;19;25;10;4;13;30;16;17;14;31;26;8;29;22;21;18;9;20;83;27764
83;27380;28;1;15;5;4;27;12;24;7;23;2;3;11;6;19;25;10;32;13;30;16;17;14;31;26;8;29;22;21;18;9;20
28;1;15;5;4;27;12;17;7;23;2;3;11;6;19;25;10;32;13;30;16;24;14;31;26;8;29;22;21;18;9;20;83;27300
83;27300;28;1;15;5;4;27;12;17;7;23;2;3;11;6;19;25;10;32;13;30;16;24;14;31;26;8;29;22;21;18;9;20
28;1;2;5;4;27;12;17;7;23;15;3;11;6;19;25;10;32;13;30;16;24;14;31;26;8;29;22;21;18;9;20;83;27180
83;27180;28;1;2;5;4;27;12;17;7;23;15;3;11;6;19;25;10;32;13;30;16;24;14;31;26;8;29;22;21;18;9;20
28;1;2;17;4;27;12;5;7;23;15;3;11;6;19;25;10;32;13;30;16;24;14;31;26;8;29;22;21;18;9;20;83;27194
83;27194;28;1;2;17;4;27;12;5;7;23;15;3;11;6;19;25;10;32;13;30;16;24;14;31;26;8;29;22;21;18;9;20
28;1;32;17;4;27;12;5;7;23;15;3;11;6;19;25;10;2;13;30;16;24;14;31;26;8;29;22;21;18;9;20;83;27102
83;27102;28;1;32;17;4;27;12;5;7;23;15;3;11;6;19;25;10;2;13;30;16;24;14;31;26;8;29;22;21;18;9;20
28;1;32;17;4;27;12;5;7;23;15;3;11;6;19;25;10;31;13;30;16;24;14;2;26;8;29;22;21;18;9;20;83;27316
83;27316;28;1;32;17;4;27;12;5;7;23;15;3;11;6;19;25;10;31;13;30;16;24;14;2;26;8;29;22;21;18;9;20
28;1;32;23;4;27;12;5;7;17;15;3;11;6;19;25;10;31;13;30;16;24;14;2;26;8;29;22;21;18;9;20;83;26596
83;26596;28;1;32;23;4;27;12;5;7;17;15;3;11;6;19;25;10;31;13;30;16;24;14;2;26;8;29;22;21;18;9;20
28;1;32;23;4;27;12;5;7;17;15;6;11;3;19;25;10;31;13;30;16;24;14;2;26;8;29;22;21;18;9;20;83;26396
84;26396;28;1;32;23;4;27;12;5;7;17;15;6;11;3;19;25;10;31;13;30;16;24;14;2;26;8;29;22;21;18;9;20
28;1;32;23;4;27;12;5;18;17;15;6;11;3;19;25;10;31;13;30;16;24;14;2;26;8;29;22;21;7;9;20;84;26670
84;26670;28;1;32;23;4;27;12;5;18;17;15;6;11;3;19;25;10;31;13;30;16;24;14;2;26;8;29;22;21;7;9;20
28;1;32;23;4;27;12;5;9;17;15;6;11;3;19;25;10;31;13;30;16;24;14;2;26;8;29;22;21;7;18;20;84;26152
84;26152;28;1;32;23;4;27;12;5;9;17;15;6;11;3;19;25;10;31;13;30;16;24;14;2;26;8;29;22;21;7;18;20
28;1;32;23;29;27;12;5;9;17;15;6;11;3;19;25;10;31;13;30;16;24;14;2;26;8;4;22;21;7;18;20;84;26754
84;26152;28;1;32;23;4;27;12;5;9;17;15;6;11;3;19;25;10;31;13;30;16;24;14;2;26;8;29;22;21;7;18;20
28;1;32;23;4;27;12;5;9;17;15;11;6;3;19;25;10;31;13;30;16;24;14;2;26;8;29;22;21;7;18;20;84;26112
84;26112;28;1;32;23;4;27;12;5;9;17;15;11;6;3;19;25;10;31;13;30;16;24;14;2;26;8;29;22;21;7;18;20
28;23;32;1;4;27;12;5;9;17;15;11;6;3;19;25;10;31;13;30;16;24;14;2;26;8;29;22;21;7;18;20;84;26336
84;26112;28;1;32;23;4;27;12;5;9;17;15;11;6;3;19;25;10;31;13;30;16;24;14;2;26;8;29;22;21;7;18;20
28;1;32;23;4;27;12;5;9;17;15;11;6;3;19;25;10;29;13;30;16;24;14;2;26;8;31;22;21;7;18;20;84;26392
84;26112;28;1;32;23;4;27;12;5;9;17;15;11;6;3;19;25;10;31;13;30;16;24;14;2;26;8;29;22;21;7;18;20
28;1;32;23;4;27;12;5;9;17;6;11;15;3;19;25;10;31;13;30;16;24;14;2;26;8;29;22;21;7;18;20;84;26392
84;26112;28;1;32;23;4;27;12;5;9;17;15;11;6;3;19;25;10;31;13;30;16;24;14;2;26;8;29;22;21;7;18;20
11;1;32;23;4;27;12;5;9;17;15;28;6;3;19;25;10;31;13;30;16;24;14;2;26;8;29;22;21;7;18;20;84;25928
84;25928;11;1;32;23;4;27;12;5;9;17;15;28;6;3;19;25;10;31;13;30;16;24;14;2;26;8;29;22;21;7;18;20
11;1;28;23;4;27;12;5;9;17;15;32;6;3;19;25;10;31;13;30;16;24;14;2;26;8;29;22;21;7;18;20;84;25788
84;25788;11;1;28;23;4;27;12;5;9;17;15;32;6;3;19;25;10;31;13;30;16;24;14;2;26;8;29;22;21;7;18;20
11;1;28;23;4;27;12;5;9;17;15;32;6;3;19;13;10;31;25;30;16;24;14;2;26;8;29;22;21;7;18;20;84;25612
84;25612;11;1;28;23;4;27;12;5;9;17;15;32;6;3;19;13;10;31;25;30;16;24;14;2;26;8;29;22;21;7;18;20
11;1;28;23;4;27;12;5;9;17;15;6;32;3;19;13;10;31;25;30;16;24;14;2;26;8;29;22;21;7;18;20;84;26272
84;25612;11;1;28;23;4;27;12;5;9;17;15;32;6;3;19;13;10;31;25;30;16;24;14;2;26;8;29;22;21;7;18;20
24;1;28;23;4;27;12;5;9;17;15;32;6;3;19;13;10;31;25;30;16;11;14;2;26;8;29;22;21;7;18;20;84;26410
84;25612;11;1;28;23;4;27;12;5;9;17;15;32;6;3;19;13;10;31;25;30;16;24;14;2;26;8;29;22;21;7;18;20
11;1;28;23;4;27;12;5;9;17;15;32;6;3;19;13;20;31;25;30;16;24;14;2;26;8;29;22;21;7;18;10;84;27016
84;25612;11;1;28;23;4;27;12;5;9;17;15;32;6;3;19;13;10;31;25;30;16;24;14;2;26;8;29;22;21;7;18;20
11;1;28;23;4;27;12;5;9;17;15;32;6;3;19;13;10;31;25;30;21;24;14;2;26;8;29;22;16;7;18;20;84;26236
84;25612;11;1;28;23;4;27;12;5;9;17;15;32;6;3;19;13;10;31;25;30;16;24;14;2;26;8;29;22;21;7;18;20
11;1;28;23;4;27;12;5;20;17;15;32;6;3;19;13;10;31;25;30;16;24;14;2;26;8;29;22;21;7;18;9;84;26538
84;25612;11;1;28;23;4;27;12;5;9;17;15;32;6;3;19;13;10;31;25;30;16;24;14;2;26;8;29;22;21;7;18;20
11;1;28;26;4;27;12;5;9;17;15;32;6;3;19;13;10;31;25;30;16;24;14;2;23;8;29;22;21;7;18;20;84;25532
84;25532;11;1;28;26;4;27;12;5;9;17;15;32;6;3;19;13;10;31;25;30;16;24;14;2;23;8;29;22;21;7;18;20
11;1;28;26;4;27;12;5;9;17;15;32;6;3;19;13;10;7;25;30;16;24;14;2;23;8;29;22;21;31;18;20;84;25446
84;25446;11;1;28;26;4;27;12;5;9;17;15;32;6;3;19;13;10;7;25;30;16;24;14;2;23;8;29;22;21;31;18;20
11;1;28;32;4;27;12;5;9;17;15;26;6;3;19;13;10;7;25;30;16;24;14;2;23;8;29;22;21;31;18;20;84;25346
84;25346;11;1;28;32;4;27;12;5;9;17;15;26;6;3;19;13;10;7;25;30;16;24;14;2;23;8;29;22;21;31;18;20
11;1;28;32;4;27;12;5;9;17;15;26;10;3;19;13;6;7;25;30;16;24;14;2;23;8;29;22;21;31;18;20;84;25266
84;25266;11;1;28;32;4;27;12;5;9;17;15;26;10;3;19;13;6;7;25;30;16;24;14;2;23;8;29;22;21;31;18;20
11;1;28;6;4;27;12;5;9;17;15;26;10;3;19;13;32;7;25;30;16;24;14;2;23;8;29;22;21;31;18;20;84;26224
85;25266;11;1;28;32;4;27;12;5;9;17;15;26;10;3;19;13;6;7;25;30;16;24;14;2;23;8;29;22;21;31;18;20
11;1;28;32;4;27;12;5;21;17;15;26;10;3;19;13;6;7;25;30;16;24;14;2;23;8;29;22;9;31;18;20;85;25530
85;25266;11;1;28;32;4;27;12;5;9;17;15;26;10;3;19;13;6;7;25;30;16;24;14;2;23;8;29;22;21;31;18;20
11;1;28;32;4;27;12;5;9;17;15;26;3;10;19;13;6;7;25;30;16;24;14;2;23;8;29;22;21;31;18;20;85;26506
85;25266;11;1;28;32;4;27;12;5;9;17;15;26;10;3;19;13;6;7;25;30;16;24;14;2;23;8;29;22;21;31;18;20
11;1;28;32;4;27;12;5;9;17;15;26;10;20;19;13;6;7;25;30;16;24;14;2;23;8;29;22;21;31;18;3;85;25806
85;25266;11;1;28;32;4;27;12;5;9;17;15;26;10;3;19;13;6;7;25;30;16;24;14;2;23;8;29;22;21;31;18;20
11;1;28;32;4;27;20;5;9;17;15;26;10;3;19;13;6;7;25;30;16;24;14;2;23;8;29;22;21;31;18;12;85;26872
85;25266;11;1;28;32;4;27;12;5;9;17;15;26;10;3;19;13;6;7;25;30;16;24;14;2;23;8;29;22;21;31;18;20
11;1;28;19;4;27;12;5;9;17;15;26;10;3;32;13;6;7;25;30;16;24;14;2;23;8;29;22;21;31;18;20;85;25626
85;25266;11;1;28;32;4;27;12;5;9;17;15;26;10;3;19;13;6;7;25;30;16;24;14;2;23;8;29;22;21;31;18;20
11;1;28;32;4;27;12;5;9;17;21;26;10;3;19;13;6;7;25;30;16;24;14;2;23;8;29;22;15;31;18;20;85;25496
85;25496;11;1;28;32;4;27;12;5;9;17;21;26;10;3;19;13;6;7;25;30;16;24;14;2;23;8;29;22;15;31;18;20
11;31;28;32;4;27;12;5;9;17;21;26;10;3;19;13;6;7;25;30;16;24;14;2;23;8;29;22;15;1;18;20;85;24974
85;24974;11;31;28;32;4;27;12;5;9;17;21;26;10;3;19;13;6;7;25;30;16;24;14;2;23;8;29;22;15;1;18;20
11;31;28;32;4;27;12;5;9;17;21;26;24;3;19;13;6;7;25;30;16;10;14;2;23;8;29;22;15;1;18;20;85;26008
85;24974;11;31;28;32;4;27;12;5;9;17;21;26;10;3;19;13;6;7;25;30;16;24;14;2;23;8;29;22;15;1;18;20
11;1;28;32;4;27;12;5;9;17;21;26;10;3;19;13;6;7;25;30;16;24;14;2;23;8;29;22;15;31;18;20;85;25496
85;25496;11;1;28;32;4;27;12;5;9;17;21;26;10;3;19;13;6;7;25;30;16;24;14;2;23;8;29;22;15;31;18;20
11;1;28;32;4;2;12;5;9;17;21;26;10;3;19;13;6;7;25;30;16;24;14;27;23;8;29;22;15;31;18;20;85;25602
85;25602;11;1;28;32;4;2;12;5;9;17;21;26;10;3;19;13;6;7;25;30;16;24;14;27;23;8;29;22;15;31;18;20
11;1;28;32;4;2;12;5;9;31;21;26;10;3;19;13;6;7;25;30;16;24;14;27;23;8;29;22;15;17;18;20;85;25502
85;25502;11;1;28;32;4;2;12;5;9;31;21;26;10;3;19;13;6;7;25;30;16;24;14;27;23;8;29;22;15;17;18;20
11;1;25;32;4;2;12;5;9;31;21;26;10;3;19;13;6;7;28;30;16;24;14;27;23;8;29;22;15;17;18;20;85;25522
85;25522;11;1;25;32;4;2;12;5;9;31;21;26;10;3;19;13;6;7;28;30;16;24;14;27;23;8;29;22;15;17;18;20
11;1;25;32;4;2;12;5;9;31;21;16;10;3;19;13;6;7;28;30;26;24;14;27;23;8;29;22;15;17;18;20;85;26360
85;26360;11;1;25;32;4;2;12;5;9;31;21;16;10;3;19;13;6;7;28;30;26;24;14;27;23;8;29;22;15;17;18;20
11;1;25;32;4;2;12;5;9;31;21;17;10;3;19;13;6;7;28;30;26;24;14;27;23;8;29;22;15;16;18;20;85;25904
85;25904;11;1;25;32;4;2;12;5;9;31;21;17;10;3;19;13;6;7;28;30;26;24;14;27;23;8;29;22;15;16;18;20
11;1;25;32;4;2;12;10;9;31;21;17;5;3;19;13;6;7;28;30;26;24;14;27;23;8;29;22;15;16;18;20;85;25664
85;25664;11;1;25;32;4;2;12;10;9;31;21;17;5;3;19;13;6;7;28;30;26;24;14;27;23;8;29;22;15;16;18;20
11;1;25;32;4;2;12;10;9;31;21;17;5;14;19;13;6;7;28;30;26;24;3;27;23;8;29;22;15;16;18;20;85;26064
85;26064;11;1;25;32;4;2;12;10;9;31;21;17;5;14;19;13;6;7;28;30;26;24;3;27;23;8;29;22;15;16;18;20
11;1;15;32;4;2;12;10;9;31;21;17;5;14;19;13;6;7;28;30;26;24;3;27;23;8;29;22;25;16;18;20;85;25740
85;25740;11;1;15;32;4;2;12;10;9;31;21;17;5;14;19;13;6;7;28;30;26;24;3;27;23;8;29;22;25;16;18;20
11;1;31;32;4;2;12;10;9;15;21;17;5;14;19;13;6;7;28;30;26;24;3;27;23;8;29;22;25;16;18;20;85;26016
85;26016;11;1;31;32;4;2;12;10;9;15;21;17;5;14;19;13;6;7;28;30;26;24;3;27;23;8;29;22;25;16;18;20
11;21;31;32;4;2;12;10;9;15;1;17;5;14;19;13;6;7;28;30;26;24;3;27;23;8;29;22;25;16;18;20;85;25898
85;25898;11;21;31;32;4;2;12;10;9;15;1;17;5;14;19;13;6;7;28;30;26;24;3;27;23;8;29;22;25;16;18;20
11;21;31;32;4;2;12;10;9;15;1;17;5;14;19;13;6;7;27;30;26;24;3;28;23;8;29;22;25;16;18;20;85;26018
86;26018;11;21;31;32;4;2;12;10;9;15;1;17;5;14;19;13;6;7;27;30;26;24;3;28;23;8;29;22;25;16;18;20
11;21;31;27;4;2;12;10;9;15;1;17;5;14;19;13;6;7;32;30;26;24;3;28;23;8;29;22;25;16;18;20;86;25338
86;25338;11;21;31;27;4;2;12;10;9;15;1;17;5;14;19;13;6;7;32;30;26;24;3;28;23;8;29;22;25;16;18;20
11;21;31;27;4;2;12;10;9;25;1;17;5;14;19;13;6;7;32;30;26;24;3;28;23;8;29;22;15;16;18;20;86;25466
86;25338;11;21;31;27;4;2;12;10;9;15;1;17;5;14;19;13;6;7;32;30;26;24;3;28;23;8;29;22;25;16;18;20
26;21;31;27;4;2;12;10;9;15;1;17;5;14;19;13;6;7;32;30;11;24;3;28;23;8;29;22;25;16;18;20;86;25612
86;25338;11;21;31;27;4;2;12;10;9;15;1;17;5;14;19;13;6;7;32;30;26;24;3;28;23;8;29;22;25;16;18;20
11;21;31;27;4;2;12;10;9;20;1;17;5;14;19;13;6;7;32;30;26;24;3;28;23;8;29;22;25;16;18;15;86;25212
86;25212;11;21;31;27;4;2;12;10;9;20;1;17;5;14;19;13;6;7;32;30;26;24;3;28;23;8;29;22;25;16;18;15
11;21;31;7;4;2;12;10;9;20;1;17;5;14;19;13;6;27;32;30;26;24;3;28;23;8;29;22;25;16;18;15;86;24960
86;24960;11;21;31;7;4;2;12;10;9;20;1;17;5;14;19;13;6;27;32;30;26;24;3;28;23;8;29;22;25;16;18;15
11;21;31;7;4;2;12;10;9;20;1;17;5;19;14;13;6;27;32;30;26;24;3;28;23;8;29;22;25;16;18;15;86;25102
86;25102;11;21;31;7;4;2;12;10;9;20;1;17;5;19;14;13;6;27;32;30;26;24;3;28;23;8;29;22;25;16;18;15
11;21;31;7;4;2;12;10;9;20;1;23;5;19;14;13;6;27;32;30;26;24;3;28;17;8;29;22;25;16;18;15;86;25382
86;25382;11;21;31;7;4;2;12;10;9;20;1;23;5;19;14;13;6;27;32;30;26;24;3;28;17;8;29;22;25;16;18;15
11;21;31;7;4;2;12;10;25;20;1;23;5;19;14;13;6;27;32;30;26;24;3;28;17;8;29;22;9;16;18;15;86;26302
86;25382;11;21;31;7;4;2;12;10;9;20;1;23;5;19;14;13;6;27;32;30;26;24;3;28;17;8;29;22;25;16;18;15
11;21;31;10;4;2;12;7;9;20;1;23;5;19;14;13;6;27;32;30;26;24;3;28;17;8;29;22;25;16;18;15;86;25422
86;25422;11;21;31;10;4;2;12;7;9;20;1;23;5;19;14;13;6;27;32;30;26;24;3;28;17;8;29;22;25;16;18;15
11;21;31;10;4;2;12;7;9;20;1;23;5;19;14;13;6;27;32;30;26;3;24;28;17;8;29;22;25;16;18;15;86;24658
86;24658;11;21;31;10;4;2;12;7;9;20;1;23;5;19;14;13;6;27;32;30;26;3;24;28;17;8;29;22;25;16;18;15
11;21;31;10;4;2;12;7;9;20;1;25;5;19;14;13;6;27;32;30;26;3;24;28;17;8;29;22;23;16;18;15;86;24718
86;24718;11;21;31;10;4;2;12;7;9;20;1;25;5;19;14;13;6;27;32;30;26;3;24;28;17;8;29;22;23;16;18;15
11;21;31;10;4;2;12;7;9;20;1;25;5;28;14;13;6;27;32;30;26;3;24;19;17;8;29;22;23;16;18;15;86;24478
86;24478;11;21;31;10;4;2;12;7;9;20;1;25;5;28;14;13;6;27;32;30;26;3;24;19;17;8;29;22;23;16;18;15
11;16;31;10;4;2;12;7;9;20;1;25;5;28;14;13;6;27;32;30;26;3;24;19;17;8;29;22;23;21;18;15;86;23996
86;23996;11;16;31;10;4;2;12;7;9;20;1;25;5;28;14;13;6;27;32;30;26;3;24;19;17;8;29;22;23;21;18;15
11;16;31;10;4;2;12;7;9;20;1;25;29;28;14;13;6;27;32;30;26;3;24;19;17;8;5;22;23;21;18;15;86;24684
86;23996;11;16;31;10;4;2;12;7;9;20;1;25;5;28;14;13;6;27;32;30;26;3;24;19;17;8;29;22;23;21;18;15
11;16;31;10;4;2;12;7;9;21;1;25;5;28;14;13;6;27;32;30;26;3;24;19;17;8;29;22;23;20;18;15;86;23876
86;23876;11;16;31;10;4;2;12;7;9;21;1;25;5;28;14;13;6;27;32;30;26;3;24;19;17;8;29;22;23;20;18;15
11;16;2;10;4;31;12;7;9;21;1;25;5;28;14;13;6;27;32;30;26;3;24;19;17;8;29;22;23;20;18;15;86;23876
86;23876;11;16;2;10;4;31;12;7;9;21;1;25;5;28;14;13;6;27;32;30;26;3;24;19;17;8;29;22;23;20;18;15
11;16;2;10;4;27;12;7;9;21;1;25;5;28;14;13;6;31;32;30;26;3;24;19;17;8;29;22;23;20;18;15;86;23716
86;23716;11;16;2;10;4;27;12;7;9;21;1;25;5;28;14;13;6;31;32;30;26;3;24;19;17;8;29;22;23;20;18;15
11;16;2;27;4;10;12;7;9;21;1;25;5;28;14;13;6;31;32;30;26;3;24;19;17;8;29;22;23;20;18;15;86;23912
86;23716;11;16;2;10;4;27;12;7;9;21;1;25;5;28;14;13;6;31;32;30;26;3;24;19;17;8;29;22;23;20;18;15
11;32;2;10;4;27;12;7;9;21;1;25;5;28;14;13;6;31;16;30;26;3;24;19;17;8;29;22;23;20;18;15;86;24774
86;23716;11;16;2;10;4;27;12;7;9;21;1;25;5;28;14;13;6;31;32;30;26;3;24;19;17;8;29;22;23;20;18;15
11;16;2;10;4;27;12;7;9;21;1;25;5;23;14;13;6;31;32;30;26;3;24;19;17;8;29;22;28;20;18;15;86;23596
87;23596;11;16;2;10;4;27;12;7;9;21;1;25;5;23;14;13;6;31;32;30;26;3;24;19;17;8;29;22;28;20;18;15
11;16;2;10;4;27;28;7;9;21;1;25;5;23;14;13;6;31;32;30;26;3;24;19;17;8;29;22;12;20;18;15;87;25344
87;23596;11;16;2;10;4;27;12;7;9;21;1;25;5;23;14;13;6;31;32;30;26;3;24;19;17;8;29;22;28;20;18;15
11;16;2;10;20;27;12;7;9;21;1;25;5;23;14;13;6;31;32;30;26;3;24;19;17;8;29;22;28;4;18;15;87;24378
87;23596;11;16;2;10;4;27;12;7;9;21;1;25;5;23;14;13;6;31;32;30;26;3;24;19;17;8;29;22;28;20;18;15
11;16;2;10;4;27;12;7;24;21;1;25;5;23;14;13;6;31;32;30;26;3;9;19;17;8;29;22;28;20;18;15;87;24572
87;23596;11;16;2;10;4;27;12;7;9;21;1;25;5;23;14;13;6;31;32;30;26;3;24;19;17;8;29;22;28;20;18;15
11;16;2;10;4;27;12;7;9;21;1;25;5;23;14;3;6;31;32;30;26;13;24;19;17;8;29;22;28;20;18;15;87;23176
87;23176;11;16;2;10;4;27;12;7;9;21;1;25;5;23;14;3;6;31;32;30;26;13;24;19;17;8;29;22;28;20;18;15
11;31;2;10;4;27;12;7;9;21;1;25;5;23;14;3;6;16;32;30;26;13;24;19;17;8;29;22;28;20;18;15;87;24068
87;23176;11;16;2;10;4;27;12;7;9;21;1;25;5;23;14;3;6;31;32;30;26;13;24;19;17;8;29;22;28;20;18;15
11;16;2;10;4;27;12;7;9;21;1;25;5;23;14;3;29;31;32;30;26;13;24;19;17;8;6;22;28;20;18;15;87;25820
87;23176;11;16;2;10;4;27;12;7;9;21;1;25;5;23;14;3;6;31;32;30;26;13;24;19;17;8;29;22;28;20;18;15
11;12;2;10;4;27;16;7;9;21;1;25;5;23;14;3;6;31;32;30;26;13;24;19;17;8;29;22;28;20;18;15;87;23336
87;23336;11;12;2;10;4;27;16;7;9;21;1;25;5;23;14;3;6;31;32;30;26;13;24;19;17;8;29;22;28;20;18;15
11;12;2;10;4;27;16;7;9;21;1;25;5;23;14;3;6;31;32;30;20;13;24;19;17;8;29;22;28;26;18;15;87;23696
87;23336;11;12;2;10;4;27;16;7;9;21;1;25;5;23;14;3;6;31;32;30;26;13;24;19;17;8;29;22;28;20;18;15
11;12;2;10;4;27;16;7;9;21;8;25;5;23;14;3;6;31;32;30;26;13;24;19;17;1;29;22;28;20;18;15;87;23696
87;23696;11;12;2;10;4;27;16;7;9;21;8;25;5;23;14;3;6;31;32;30;26;13;24;19;17;1;29;22;28;20;18;15
11;12;2;10;4;27;16;7;9;21;24;25;5;23;14;3;6;31;32;30;26;13;8;19;17;1;29;22;28;20;18;15;87;24846
87;23696;11;12;2;10;4;27;16;7;9;21;8;25;5;23;14;3;6;31;32;30;26;13;24;19;17;1;29;22;28;20;18;15
11;12;2;10;4;27;16;15;9;21;8;25;5;23;14;3;6;31;32;30;26;13;24;19;17;1;29;22;28;20;18;7;87;23696
87;23696;11;12;2;10;4;27;16;15;9;21;8;25;5;23;14;3;6;31;32;30;26;13;24;19;17;1;29;22;28;20;18;7
