"X1";"X292";"X38";"X34";"X16";"X5";"X30";"X39";"X48";"X49";"X57";"X7";"X46";"X17";"X13";"X61";"X42";"X26";"X33";"X22";"X20";"X59";"X21";"X36";"X11";"X19";"X53";"X64";"X58";"X31";"X50";"X4";"X45";"X52";"X9";"X25";"X62";"X1.1";"X41";"X14";"X37";"X8";"X3";"X43";"X27";"X6";"X54";"X29";"X12";"X28";"X55";"X24";"X32";"X44";"X51";"X60";"X40";"X23";"X35";"X2";"X15";"X63";"X18";"X56";"X10";"X47"
34;274;33;36;4;18;28;30;29;8;41;51;40;39;31;17;63;23;56;52;19;22;16;21;32;46;50;35;47;37;34;61;58;62;25;60;54;1;45;59;64;2;20;38;55;57;3;53;15;24;26;49;14;7;13;10;43;9;44;12;5;48;6;42;27;11
33;36;4;18;28;30;29;8;41;51;40;39;31;17;60;23;56;52;19;22;16;21;32;46;50;35;47;37;34;61;58;62;25;63;54;1;45;59;64;2;20;38;55;57;3;53;15;24;26;49;14;7;13;10;43;9;44;12;5;48;6;42;27;11;34;282
34;282;33;36;4;18;28;30;29;8;41;51;40;39;31;17;60;23;56;52;19;22;16;21;32;46;50;35;47;37;34;61;58;62;25;63;54;1;45;59;64;2;20;38;55;57;3;53;15;24;26;49;14;7;13;10;43;9;44;12;5;48;6;42;27;11
33;36;4;18;28;30;29;8;41;51;40;39;31;17;60;23;56;52;19;22;16;21;32;37;50;35;47;46;34;61;58;62;25;63;54;1;45;59;64;2;20;38;55;57;3;53;15;24;26;49;14;7;13;10;43;9;44;12;5;48;6;42;27;11;34;278
34;278;33;36;4;18;28;30;29;8;41;51;40;39;31;17;60;23;56;52;19;22;16;21;32;37;50;35;47;46;34;61;58;62;25;63;54;1;45;59;64;2;20;38;55;57;3;53;15;24;26;49;14;7;13;10;43;9;44;12;5;48;6;42;27;11
33;36;4;18;28;30;29;8;41;51;40;39;31;17;60;23;56;52;19;22;16;21;32;13;50;35;47;46;34;61;58;62;25;63;54;1;45;59;64;2;20;38;55;57;3;53;15;24;26;49;14;7;37;10;43;9;44;12;5;48;6;42;27;11;34;278
34;278;33;36;4;18;28;30;29;8;41;51;40;39;31;17;60;23;56;52;19;22;16;21;32;13;50;35;47;46;34;61;58;62;25;63;54;1;45;59;64;2;20;38;55;57;3;53;15;24;26;49;14;7;37;10;43;9;44;12;5;48;6;42;27;11
54;36;4;18;28;30;29;8;41;51;40;39;31;17;60;23;56;52;19;22;16;21;32;13;50;35;47;46;34;61;58;62;25;63;33;1;45;59;64;2;20;38;55;57;3;53;15;24;26;49;14;7;37;10;43;9;44;12;5;48;6;42;27;11;34;276
34;276;54;36;4;18;28;30;29;8;41;51;40;39;31;17;60;23;56;52;19;22;16;21;32;13;50;35;47;46;34;61;58;62;25;63;33;1;45;59;64;2;20;38;55;57;3;53;15;24;26;49;14;7;37;10;43;9;44;12;5;48;6;42;27;11
54;36;4;18;28;30;29;8;41;51;40;39;20;17;60;23;56;52;19;22;16;21;32;13;50;35;47;46;34;61;58;62;25;63;33;1;45;59;64;2;31;38;55;57;3;53;15;24;26;49;14;7;37;10;43;9;44;12;5;48;6;42;27;11;34;276
34;276;54;36;4;18;28;30;29;8;41;51;40;39;20;17;60;23;56;52;19;22;16;21;32;13;50;35;47;46;34;61;58;62;25;63;33;1;45;59;64;2;31;38;55;57;3;53;15;24;26;49;14;7;37;10;43;9;44;12;5;48;6;42;27;11
54;36;4;18;28;30;29;8;41;51;40;39;20;17;60;23;56;52;19;22;16;21;32;13;50;35;47;46;34;61;58;62;25;63;33;1;45;59;64;2;31;38;5;57;3;53;15;24;26;49;14;7;37;10;43;9;44;12;55;48;6;42;27;11;34;276
34;276;54;36;4;18;28;30;29;8;41;51;40;39;20;17;60;23;56;52;19;22;16;21;32;13;50;35;47;46;34;61;58;62;25;63;33;1;45;59;64;2;31;38;5;57;3;53;15;24;26;49;14;7;37;10;43;9;44;12;55;48;6;42;27;11
54;36;4;18;28;30;29;8;41;51;40;39;20;17;60;23;56;52;19;22;16;21;32;13;50;35;47;46;34;61;58;62;25;63;33;1;45;43;64;2;31;38;5;57;3;53;15;24;26;49;14;7;37;10;59;9;44;12;55;48;6;42;27;11;34;276
34;276;54;36;4;18;28;30;29;8;41;51;40;39;20;17;60;23;56;52;19;22;16;21;32;13;50;35;47;46;34;61;58;62;25;63;33;1;45;43;64;2;31;38;5;57;3;53;15;24;26;49;14;7;37;10;59;9;44;12;55;48;6;42;27;11
54;36;4;18;28;30;29;8;41;51;40;39;20;64;60;23;56;52;19;22;16;21;32;13;50;35;47;46;34;61;58;62;25;63;33;1;45;43;17;2;31;38;5;57;3;53;15;24;26;49;14;7;37;10;59;9;44;12;55;48;6;42;27;11;34;282
34;282;54;36;4;18;28;30;29;8;41;51;40;39;20;64;60;23;56;52;19;22;16;21;32;13;50;35;47;46;34;61;58;62;25;63;33;1;45;43;17;2;31;38;5;57;3;53;15;24;26;49;14;7;37;10;59;9;44;12;55;48;6;42;27;11
54;36;4;18;28;30;29;8;41;51;1;39;20;64;60;23;56;52;19;22;16;21;32;13;50;35;47;46;34;61;58;62;25;63;33;40;45;43;17;2;31;38;5;57;3;53;15;24;26;49;14;7;37;10;59;9;44;12;55;48;6;42;27;11;34;298
34;298;54;36;4;18;28;30;29;8;41;51;1;39;20;64;60;23;56;52;19;22;16;21;32;13;50;35;47;46;34;61;58;62;25;63;33;40;45;43;17;2;31;38;5;57;3;53;15;24;26;49;14;7;37;10;59;9;44;12;55;48;6;42;27;11
54;36;4;18;28;30;29;8;41;51;1;39;20;64;60;23;56;52;19;22;16;21;32;13;50;35;47;46;34;61;58;62;25;63;33;40;38;43;17;2;31;45;5;57;3;53;15;24;26;49;14;7;37;10;59;9;44;12;55;48;6;42;27;11;34;294
34;294;54;36;4;18;28;30;29;8;41;51;1;39;20;64;60;23;56;52;19;22;16;21;32;13;50;35;47;46;34;61;58;62;25;63;33;40;38;43;17;2;31;45;5;57;3;53;15;24;26;49;14;7;37;10;59;9;44;12;55;48;6;42;27;11
54;36;4;18;28;30;29;8;41;51;1;39;20;64;38;23;56;52;19;22;16;21;32;13;50;35;47;46;34;61;58;62;25;63;33;40;60;43;17;2;31;45;5;57;3;53;15;24;26;49;14;7;37;10;59;9;44;12;55;48;6;42;27;11;34;298
34;298;54;36;4;18;28;30;29;8;41;51;1;39;20;64;38;23;56;52;19;22;16;21;32;13;50;35;47;46;34;61;58;62;25;63;33;40;60;43;17;2;31;45;5;57;3;53;15;24;26;49;14;7;37;10;59;9;44;12;55;48;6;42;27;11
54;36;4;18;28;30;29;8;41;51;1;39;20;64;38;23;56;52;19;22;16;21;32;13;50;35;47;46;34;61;58;62;25;63;33;31;60;43;17;2;40;45;5;57;3;53;15;24;26;49;14;7;37;10;59;9;44;12;55;48;6;42;27;11;34;298
34;298;54;36;4;18;28;30;29;8;41;51;1;39;20;64;38;23;56;52;19;22;16;21;32;13;50;35;47;46;34;61;58;62;25;63;33;31;60;43;17;2;40;45;5;57;3;53;15;24;26;49;14;7;37;10;59;9;44;12;55;48;6;42;27;11
54;36;4;18;28;30;29;8;41;51;1;39;20;64;38;47;56;52;19;22;16;21;32;13;50;35;23;46;34;61;58;62;25;63;33;31;60;43;17;2;40;45;5;57;3;53;15;24;26;49;14;7;37;10;59;9;44;12;55;48;6;42;27;11;34;274
35;274;54;36;4;18;28;30;29;8;41;51;1;39;20;64;38;47;56;52;19;22;16;21;32;13;50;35;23;46;34;61;58;62;25;63;33;31;60;43;17;2;40;45;5;57;3;53;15;24;26;49;14;7;37;10;59;9;44;12;55;48;6;42;27;11
54;36;4;18;28;30;29;8;41;51;1;39;20;64;38;45;56;52;19;22;16;21;32;13;50;35;23;46;34;61;58;62;25;63;33;31;60;43;17;2;40;47;5;57;3;53;15;24;26;49;14;7;37;10;59;9;44;12;55;48;6;42;27;11;35;274
35;274;54;36;4;18;28;30;29;8;41;51;1;39;20;64;38;45;56;52;19;22;16;21;32;13;50;35;23;46;34;61;58;62;25;63;33;31;60;43;17;2;40;47;5;57;3;53;15;24;26;49;14;7;37;10;59;9;44;12;55;48;6;42;27;11
54;36;4;18;28;30;29;8;41;51;1;39;20;64;38;45;56;52;19;22;16;21;6;13;50;35;23;46;34;61;58;62;25;63;33;31;60;43;17;2;40;47;5;57;3;53;15;24;26;49;14;7;37;10;59;9;44;12;55;48;32;42;27;11;35;274
35;274;54;36;4;18;28;30;29;8;41;51;1;39;20;64;38;45;56;52;19;22;16;21;6;13;50;35;23;46;34;61;58;62;25;63;33;31;60;43;17;2;40;47;5;57;3;53;15;24;26;49;14;7;37;10;59;9;44;12;55;48;32;42;27;11
54;36;4;18;28;30;29;8;41;51;1;39;20;64;38;45;56;52;19;22;16;21;6;13;50;35;23;46;34;61;58;62;40;63;33;31;60;43;17;2;25;47;5;57;3;53;15;24;26;49;14;7;37;10;59;9;44;12;55;48;32;42;27;11;35;274
35;274;54;36;4;18;28;30;29;8;41;51;1;39;20;64;38;45;56;52;19;22;16;21;6;13;50;35;23;46;34;61;58;62;40;63;33;31;60;43;17;2;25;47;5;57;3;53;15;24;26;49;14;7;37;10;59;9;44;12;55;48;32;42;27;11
54;36;4;18;28;30;29;8;41;51;1;39;20;64;38;45;56;52;19;22;16;21;6;13;50;35;23;46;34;61;58;62;40;63;33;31;60;43;17;2;25;47;5;57;3;53;15;24;26;49;14;9;37;10;59;7;44;12;55;48;32;42;27;11;35;274
35;274;54;36;4;18;28;30;29;8;41;51;1;39;20;64;38;45;56;52;19;22;16;21;6;13;50;35;23;46;34;61;58;62;40;63;33;31;60;43;17;2;25;47;5;57;3;53;15;24;26;49;14;9;37;10;59;7;44;12;55;48;32;42;27;11
54;36;4;18;28;30;29;8;41;51;1;39;20;64;38;45;56;52;19;22;16;21;6;7;50;35;23;46;34;61;58;62;40;63;33;31;60;43;17;2;25;47;5;57;3;53;15;24;26;49;14;9;37;10;59;13;44;12;55;48;32;42;27;11;35;274
35;274;54;36;4;18;28;30;29;8;41;51;1;39;20;64;38;45;56;52;19;22;16;21;6;7;50;35;23;46;34;61;58;62;40;63;33;31;60;43;17;2;25;47;5;57;3;53;15;24;26;49;14;9;37;10;59;13;44;12;55;48;32;42;27;11
54;36;4;18;28;30;29;8;41;51;1;39;20;64;38;45;56;52;19;22;16;21;6;7;50;35;23;46;34;61;58;62;40;63;33;31;60;43;5;2;25;47;17;57;3;53;15;24;26;49;14;9;37;10;59;13;44;12;55;48;32;42;27;11;35;274
35;274;54;36;4;18;28;30;29;8;41;51;1;39;20;64;38;45;56;52;19;22;16;21;6;7;50;35;23;46;34;61;58;62;40;63;33;31;60;43;5;2;25;47;17;57;3;53;15;24;26;49;14;9;37;10;59;13;44;12;55;48;32;42;27;11
54;36;4;18;28;30;29;8;41;51;24;39;20;64;38;45;56;52;19;22;16;21;6;7;50;35;23;46;34;61;58;62;40;63;33;31;60;43;5;2;25;47;17;57;3;53;15;1;26;49;14;9;37;10;59;13;44;12;55;48;32;42;27;11;35;250
35;250;54;36;4;18;28;30;29;8;41;51;24;39;20;64;38;45;56;52;19;22;16;21;6;7;50;35;23;46;34;61;58;62;40;63;33;31;60;43;5;2;25;47;17;57;3;53;15;1;26;49;14;9;37;10;59;13;44;12;55;48;32;42;27;11
54;36;4;46;28;30;29;8;41;51;24;39;20;64;38;45;56;52;19;22;16;21;6;7;50;35;23;18;34;61;58;62;40;63;33;31;60;43;5;2;25;47;17;57;3;53;15;1;26;49;14;9;37;10;59;13;44;12;55;48;32;42;27;11;35;266
35;266;54;36;4;46;28;30;29;8;41;51;24;39;20;64;38;45;56;52;19;22;16;21;6;7;50;35;23;18;34;61;58;62;40;63;33;31;60;43;5;2;25;47;17;57;3;53;15;1;26;49;14;9;37;10;59;13;44;12;55;48;32;42;27;11
54;36;4;46;28;30;29;7;41;51;24;39;20;64;38;45;56;52;19;22;16;21;6;8;50;35;23;18;34;61;58;62;40;63;33;31;60;43;5;2;25;47;17;57;3;53;15;1;26;49;14;9;37;10;59;13;44;12;55;48;32;42;27;11;35;270
35;270;54;36;4;46;28;30;29;7;41;51;24;39;20;64;38;45;56;52;19;22;16;21;6;8;50;35;23;18;34;61;58;62;40;63;33;31;60;43;5;2;25;47;17;57;3;53;15;1;26;49;14;9;37;10;59;13;44;12;55;48;32;42;27;11
54;36;4;46;28;30;29;7;41;51;23;39;20;64;38;45;56;52;19;22;16;21;6;8;50;35;24;18;34;61;58;62;40;63;33;31;60;43;5;2;25;47;17;57;3;53;15;1;26;49;14;9;37;10;59;13;44;12;55;48;32;42;27;11;35;274
35;274;54;36;4;46;28;30;29;7;41;51;23;39;20;64;38;45;56;52;19;22;16;21;6;8;50;35;24;18;34;61;58;62;40;63;33;31;60;43;5;2;25;47;17;57;3;53;15;1;26;49;14;9;37;10;59;13;44;12;55;48;32;42;27;11
54;36;4;46;28;30;29;7;41;51;23;39;15;64;38;45;56;52;19;22;16;21;6;8;50;35;24;18;34;61;58;62;40;63;33;31;60;43;5;2;25;47;17;57;3;53;20;1;26;49;14;9;37;10;59;13;44;12;55;48;32;42;27;11;35;274
35;274;54;36;4;46;28;30;29;7;41;51;23;39;15;64;38;45;56;52;19;22;16;21;6;8;50;35;24;18;34;61;58;62;40;63;33;31;60;43;5;2;25;47;17;57;3;53;20;1;26;49;14;9;37;10;59;13;44;12;55;48;32;42;27;11
54;36;4;46;28;30;29;7;41;51;23;39;15;64;38;45;56;52;5;22;16;21;6;8;50;35;24;18;34;61;58;62;40;63;33;31;60;43;19;2;25;47;17;57;3;53;20;1;26;49;14;9;37;10;59;13;44;12;55;48;32;42;27;11;35;276
35;276;54;36;4;46;28;30;29;7;41;51;23;39;15;64;38;45;56;52;5;22;16;21;6;8;50;35;24;18;34;61;58;62;40;63;33;31;60;43;19;2;25;47;17;57;3;53;20;1;26;49;14;9;37;10;59;13;44;12;55;48;32;42;27;11
54;36;4;46;28;30;29;7;41;51;23;39;15;64;38;45;56;52;5;22;16;21;6;8;50;35;24;18;34;61;58;62;40;63;33;31;60;43;19;2;25;47;17;57;3;27;20;1;26;49;14;9;37;10;59;13;44;12;55;48;32;42;53;11;35;288
35;276;54;36;4;46;28;30;29;7;41;51;23;39;15;64;38;45;56;52;5;22;16;21;6;8;50;35;24;18;34;61;58;62;40;63;33;31;60;43;19;2;25;47;17;57;3;53;20;1;26;49;14;9;37;10;59;13;44;12;55;48;32;42;27;11
54;36;4;46;28;30;29;7;41;51;23;39;15;64;38;45;56;52;5;22;16;21;6;8;50;35;24;18;34;61;58;62;40;63;33;31;60;43;19;2;25;47;17;57;3;48;20;1;26;49;14;9;37;10;59;13;44;12;55;53;32;42;27;11;35;284
35;284;54;36;4;46;28;30;29;7;41;51;23;39;15;64;38;45;56;52;5;22;16;21;6;8;50;35;24;18;34;61;58;62;40;63;33;31;60;43;19;2;25;47;17;57;3;48;20;1;26;49;14;9;37;10;59;13;44;12;55;53;32;42;27;11
54;36;4;46;28;30;29;7;41;51;23;37;15;64;38;45;56;52;5;22;16;21;6;8;50;35;24;18;34;61;58;62;40;63;33;31;60;43;19;2;25;47;17;57;3;48;20;1;26;49;14;9;39;10;59;13;44;12;55;53;32;42;27;11;35;284
35;284;54;36;4;46;28;30;29;7;41;51;23;37;15;64;38;45;56;52;5;22;16;21;6;8;50;35;24;18;34;61;58;62;40;63;33;31;60;43;19;2;25;47;17;57;3;48;20;1;26;49;14;9;39;10;59;13;44;12;55;53;32;42;27;11
54;36;4;46;28;30;29;7;41;51;23;37;15;64;38;16;56;52;5;22;45;21;6;8;50;35;24;18;34;61;58;62;40;63;33;31;60;43;19;2;25;47;17;57;3;48;20;1;26;49;14;9;39;10;59;13;44;12;55;53;32;42;27;11;35;284
35;284;54;36;4;46;28;30;29;7;41;51;23;37;15;64;38;16;56;52;5;22;45;21;6;8;50;35;24;18;34;61;58;62;40;63;33;31;60;43;19;2;25;47;17;57;3;48;20;1;26;49;14;9;39;10;59;13;44;12;55;53;32;42;27;11
54;36;4;46;28;30;29;7;41;51;23;37;15;64;38;16;56;52;5;22;45;21;6;8;50;35;24;18;34;61;58;62;40;63;33;31;60;43;19;2;25;47;17;57;3;48;20;1;26;49;14;9;39;10;59;13;55;12;44;53;32;42;27;11;35;284
35;284;54;36;4;46;28;30;29;7;41;51;23;37;15;64;38;16;56;52;5;22;45;21;6;8;50;35;24;18;34;61;58;62;40;63;33;31;60;43;19;2;25;47;17;57;3;48;20;1;26;49;14;9;39;10;59;13;55;12;44;53;32;42;27;11
54;36;55;46;28;30;29;7;41;51;23;37;15;64;38;16;56;52;5;22;45;21;6;8;50;35;24;18;34;61;58;62;40;63;33;31;60;43;19;2;25;47;17;57;3;48;20;1;26;49;14;9;39;10;59;13;4;12;44;53;32;42;27;11;35;276
35;276;54;36;55;46;28;30;29;7;41;51;23;37;15;64;38;16;56;52;5;22;45;21;6;8;50;35;24;18;34;61;58;62;40;63;33;31;60;43;19;2;25;47;17;57;3;48;20;1;26;49;14;9;39;10;59;13;4;12;44;53;32;42;27;11
54;36;55;46;28;30;29;7;41;51;23;37;15;64;38;16;60;52;5;22;45;21;6;8;50;35;24;18;34;61;58;62;40;63;33;31;56;43;19;2;25;47;17;57;3;48;20;1;26;49;14;9;39;10;59;13;4;12;44;53;32;42;27;11;35;276
35;276;54;36;55;46;28;30;29;7;41;51;23;37;15;64;38;16;60;52;5;22;45;21;6;8;50;35;24;18;34;61;58;62;40;63;33;31;56;43;19;2;25;47;17;57;3;48;20;1;26;49;14;9;39;10;59;13;4;12;44;53;32;42;27;11
54;36;55;46;28;30;29;7;41;51;23;37;15;64;38;16;60;52;5;22;45;21;6;8;50;35;24;18;34;61;58;62;40;63;33;31;56;43;19;2;32;47;17;57;3;48;20;1;26;49;14;9;39;10;59;13;4;12;44;53;25;42;27;11;35;276
36;276;54;36;55;46;28;30;29;7;41;51;23;37;15;64;38;16;60;52;5;22;45;21;6;8;50;35;24;18;34;61;58;62;40;63;33;31;56;43;19;2;32;47;17;57;3;48;20;1;26;49;14;9;39;10;59;13;4;12;44;53;25;42;27;11
54;36;55;46;28;30;29;7;41;51;23;37;15;64;38;16;60;52;5;26;45;21;6;8;50;35;24;18;34;61;58;62;40;63;33;31;56;43;19;2;32;47;17;57;3;48;20;1;22;49;14;9;39;10;59;13;4;12;44;53;25;42;27;11;36;280
36;280;54;36;55;46;28;30;29;7;41;51;23;37;15;64;38;16;60;52;5;26;45;21;6;8;50;35;24;18;34;61;58;62;40;63;33;31;56;43;19;2;32;47;17;57;3;48;20;1;22;49;14;9;39;10;59;13;4;12;44;53;25;42;27;11
54;36;55;46;28;30;29;7;41;51;23;37;15;64;38;16;60;52;5;26;45;21;34;8;50;35;24;18;6;61;58;62;40;63;33;31;56;43;19;2;32;47;17;57;3;48;20;1;22;49;14;9;39;10;59;13;4;12;44;53;25;42;27;11;36;280
36;280;54;36;55;46;28;30;29;7;41;51;23;37;15;64;38;16;60;52;5;26;45;21;34;8;50;35;24;18;6;61;58;62;40;63;33;31;56;43;19;2;32;47;17;57;3;48;20;1;22;49;14;9;39;10;59;13;4;12;44;53;25;42;27;11
54;36;55;46;28;30;29;7;41;51;23;37;15;64;45;16;60;52;5;26;38;21;34;8;50;35;24;18;6;61;58;62;40;63;33;31;56;43;19;2;32;47;17;57;3;48;20;1;22;49;14;9;39;10;59;13;4;12;44;53;25;42;27;11;36;280
36;280;54;36;55;46;28;30;29;7;41;51;23;37;15;64;45;16;60;52;5;26;38;21;34;8;50;35;24;18;6;61;58;62;40;63;33;31;56;43;19;2;32;47;17;57;3;48;20;1;22;49;14;9;39;10;59;13;4;12;44;53;25;42;27;11
54;36;55;46;28;30;29;7;16;51;23;37;15;64;45;41;60;52;5;26;38;21;34;8;50;35;24;18;6;61;58;62;40;63;33;31;56;43;19;2;32;47;17;57;3;48;20;1;22;49;14;9;39;10;59;13;4;12;44;53;25;42;27;11;36;280
36;280;54;36;55;46;28;30;29;7;16;51;23;37;15;64;45;41;60;52;5;26;38;21;34;8;50;35;24;18;6;61;58;62;40;63;33;31;56;43;19;2;32;47;17;57;3;48;20;1;22;49;14;9;39;10;59;13;4;12;44;53;25;42;27;11
54;36;55;46;28;30;29;7;16;51;23;37;15;64;45;41;60;52;5;26;38;21;34;8;50;35;24;18;6;61;58;62;40;63;33;31;56;43;19;2;32;47;17;57;3;48;20;1;22;49;14;9;27;10;59;13;4;12;44;53;25;42;39;11;36;280
36;280;54;36;55;46;28;30;29;7;16;51;23;37;15;64;45;41;60;52;5;26;38;21;34;8;50;35;24;18;6;61;58;62;40;63;33;31;56;43;19;2;32;47;17;57;3;48;20;1;22;49;14;9;27;10;59;13;4;12;44;53;25;42;39;11
54;36;55;46;28;30;29;7;16;51;4;37;15;64;45;41;60;52;5;26;38;21;34;8;50;35;24;18;6;61;58;62;40;63;33;31;56;43;19;2;32;47;17;57;3;48;20;1;22;49;14;9;27;10;59;13;23;12;44;53;25;42;39;11;36;292
36;292;54;36;55;46;28;30;29;7;16;51;4;37;15;64;45;41;60;52;5;26;38;21;34;8;50;35;24;18;6;61;58;62;40;63;33;31;56;43;19;2;32;47;17;57;3;48;20;1;22;49;14;9;27;10;59;13;23;12;44;53;25;42;39;11
54;36;55;46;28;30;29;7;16;51;4;37;15;64;45;41;60;52;5;26;38;21;34;8;50;35;24;18;6;61;58;62;40;63;33;31;56;43;19;2;32;47;17;57;3;48;20;22;1;49;14;9;27;10;59;13;23;12;44;53;25;42;39;11;36;292
36;292;54;36;55;46;28;30;29;7;16;51;4;37;15;64;45;41;60;52;5;26;38;21;34;8;50;35;24;18;6;61;58;62;40;63;33;31;56;43;19;2;32;47;17;57;3;48;20;22;1;49;14;9;27;10;59;13;23;12;44;53;25;42;39;11
54;36;55;18;28;30;29;7;16;51;4;37;15;64;45;41;60;52;5;26;38;21;34;8;50;35;24;46;6;61;58;62;40;63;33;31;56;43;19;2;32;47;17;57;3;48;20;22;1;49;14;9;27;10;59;13;23;12;44;53;25;42;39;11;36;276
36;276;54;36;55;18;28;30;29;7;16;51;4;37;15;64;45;41;60;52;5;26;38;21;34;8;50;35;24;46;6;61;58;62;40;63;33;31;56;43;19;2;32;47;17;57;3;48;20;22;1;49;14;9;27;10;59;13;23;12;44;53;25;42;39;11
54;36;55;18;28;30;29;7;16;51;4;37;15;64;45;41;6;52;5;26;38;21;34;8;50;35;24;46;60;61;58;62;40;63;33;31;56;43;19;2;32;47;17;57;3;48;20;22;1;49;14;9;27;10;59;13;23;12;44;53;25;42;39;11;36;276
36;276;54;36;55;18;28;30;29;7;16;51;4;37;15;64;45;41;6;52;5;26;38;21;34;8;50;35;24;46;60;61;58;62;40;63;33;31;56;43;19;2;32;47;17;57;3;48;20;22;1;49;14;9;27;10;59;13;23;12;44;53;25;42;39;11
54;36;55;18;28;30;29;7;16;51;4;37;15;64;45;41;6;52;5;26;38;21;34;8;50;27;24;46;60;61;58;62;40;63;33;31;56;43;19;2;32;47;17;57;3;48;20;22;1;49;14;9;35;10;59;13;23;12;44;53;25;42;39;11;36;276
36;276;54;36;55;18;28;30;29;7;16;51;4;37;15;64;45;41;6;52;5;26;38;21;34;8;50;27;24;46;60;61;58;62;40;63;33;31;56;43;19;2;32;47;17;57;3;48;20;22;1;49;14;9;35;10;59;13;23;12;44;53;25;42;39;11
54;36;55;18;28;30;29;7;16;51;4;37;15;64;45;41;6;52;5;26;38;21;34;8;50;27;24;46;60;61;58;62;40;63;33;31;56;43;19;2;32;47;17;57;3;48;20;13;1;49;14;9;35;10;59;22;23;12;44;53;25;42;39;11;36;276
36;276;54;36;55;18;28;30;29;7;16;51;4;37;15;64;45;41;6;52;5;26;38;21;34;8;50;27;24;46;60;61;58;62;40;63;33;31;56;43;19;2;32;47;17;57;3;48;20;13;1;49;14;9;35;10;59;22;23;12;44;53;25;42;39;11
54;36;55;18;28;30;29;7;16;51;4;37;15;64;45;41;6;52;5;26;38;21;34;8;50;27;24;46;60;61;58;62;40;63;33;31;56;43;19;2;32;47;17;57;3;48;20;13;1;35;14;9;49;10;59;22;23;12;44;53;25;42;39;11;36;276
36;276;54;36;55;18;28;30;29;7;16;51;4;37;15;64;45;41;6;52;5;26;38;21;34;8;50;27;24;46;60;61;58;62;40;63;33;31;56;43;19;2;32;47;17;57;3;48;20;13;1;35;14;9;49;10;59;22;23;12;44;53;25;42;39;11
54;36;55;18;28;30;29;7;16;51;4;22;15;64;45;41;6;52;5;26;38;21;34;8;50;27;24;46;60;61;58;62;40;63;33;31;56;43;19;2;32;47;17;57;3;48;20;13;1;35;14;9;49;10;59;37;23;12;44;53;25;42;39;11;36;276
36;276;54;36;55;18;28;30;29;7;16;51;4;22;15;64;45;41;6;52;5;26;38;21;34;8;50;27;24;46;60;61;58;62;40;63;33;31;56;43;19;2;32;47;17;57;3;48;20;13;1;35;14;9;49;10;59;37;23;12;44;53;25;42;39;11
54;36;55;18;28;30;29;7;16;51;4;22;15;64;45;41;6;52;5;26;38;21;34;8;50;27;24;46;60;61;58;62;40;63;33;31;56;43;19;2;32;47;17;57;3;48;20;13;1;35;14;9;49;12;59;37;23;10;44;53;25;42;39;11;36;276
36;276;54;36;55;18;28;30;29;7;16;51;4;22;15;64;45;41;6;52;5;26;38;21;34;8;50;27;24;46;60;61;58;62;40;63;33;31;56;43;19;2;32;47;17;57;3;48;20;13;1;35;14;9;49;12;59;37;23;10;44;53;25;42;39;11
54;36;55;18;28;30;29;7;16;51;4;22;15;64;45;47;6;52;5;26;38;21;34;8;50;27;24;46;60;61;58;62;40;63;33;31;56;43;19;2;32;41;17;57;3;48;20;13;1;35;14;9;49;12;59;37;23;10;44;53;25;42;39;11;36;276
36;276;54;36;55;18;28;30;29;7;16;51;4;22;15;64;45;47;6;52;5;26;38;21;34;8;50;27;24;46;60;61;58;62;40;63;33;31;56;43;19;2;32;41;17;57;3;48;20;13;1;35;14;9;49;12;59;37;23;10;44;53;25;42;39;11
54;36;55;18;28;30;29;7;16;51;4;22;15;64;45;47;6;52;5;26;38;21;34;8;50;27;24;46;60;61;58;62;40;63;33;31;56;43;19;2;32;41;17;3;57;48;20;13;1;35;14;9;49;12;59;37;23;10;44;53;25;42;39;11;36;264
36;264;54;36;55;18;28;30;29;7;16;51;4;22;15;64;45;47;6;52;5;26;38;21;34;8;50;27;24;46;60;61;58;62;40;63;33;31;56;43;19;2;32;41;17;3;57;48;20;13;1;35;14;9;49;12;59;37;23;10;44;53;25;42;39;11
54;36;55;18;28;30;29;7;16;51;4;22;15;64;45;47;41;52;5;26;38;21;34;8;50;27;24;46;60;61;58;62;40;63;33;31;56;43;19;2;32;6;17;3;57;48;20;13;1;35;14;9;49;12;59;37;23;10;44;53;25;42;39;11;36;276
36;276;54;36;55;18;28;30;29;7;16;51;4;22;15;64;45;47;41;52;5;26;38;21;34;8;50;27;24;46;60;61;58;62;40;63;33;31;56;43;19;2;32;6;17;3;57;48;20;13;1;35;14;9;49;12;59;37;23;10;44;53;25;42;39;11
54;36;55;18;28;30;29;7;16;51;4;22;15;64;45;47;41;52;5;26;38;21;34;8;50;27;24;46;60;58;61;62;40;63;33;31;56;43;19;2;32;6;17;3;57;48;20;13;1;35;14;9;49;12;59;37;23;10;44;53;25;42;39;11;36;280
36;280;54;36;55;18;28;30;29;7;16;51;4;22;15;64;45;47;41;52;5;26;38;21;34;8;50;27;24;46;60;58;61;62;40;63;33;31;56;43;19;2;32;6;17;3;57;48;20;13;1;35;14;9;49;12;59;37;23;10;44;53;25;42;39;11
54;36;55;18;28;30;29;7;16;51;4;22;15;64;45;47;41;52;5;26;38;21;34;8;50;27;24;46;60;58;61;62;40;63;33;31;56;43;19;57;32;6;17;3;2;48;20;13;1;35;14;9;49;12;59;37;23;10;44;53;25;42;39;11;36;280
