"X1";"X282";"X35";"X5";"X10";"X20";"X52";"X57";"X25";"X59";"X41";"X53";"X22";"X34";"X30";"X40";"X49";"X50";"X9";"X3";"X33";"X23";"X12";"X58";"X37";"X7";"X27";"X51";"X47";"X61";"X60";"X1.1";"X38";"X31";"X16";"X62";"X32";"X48";"X8";"X21";"X2";"X24";"X54";"X43";"X45";"X36";"X39";"X55";"X46";"X64";"X13";"X26";"X6";"X17";"X44";"X4";"X11";"X14";"X15";"X19";"X42";"X56";"X18";"X63";"X29";"X28"
30;296;40;55;31;37;43;25;28;58;9;5;49;26;23;30;16;15;24;6;4;61;62;19;54;11;10;22;7;17;8;39;21;46;18;44;63;47;32;45;51;36;50;64;33;52;12;35;53;14;3;59;34;2;42;41;38;56;27;13;57;20;60;1;48;29
40;55;31;37;43;25;28;58;9;5;49;26;23;30;16;15;24;6;56;61;62;19;54;11;10;22;7;17;8;39;21;46;18;44;63;47;32;45;51;36;50;64;33;52;12;35;53;14;3;59;34;2;42;41;38;4;27;13;57;20;60;1;48;29;30;292
30;292;40;55;31;37;43;25;28;58;9;5;49;26;23;30;16;15;24;6;56;61;62;19;54;11;10;22;7;17;8;39;21;46;18;44;63;47;32;45;51;36;50;64;33;52;12;35;53;14;3;59;34;2;42;41;38;4;27;13;57;20;60;1;48;29
40;23;31;37;43;25;28;58;9;5;49;26;55;30;16;15;24;6;56;61;62;19;54;11;10;22;7;17;8;39;21;46;18;44;63;47;32;45;51;36;50;64;33;52;12;35;53;14;3;59;34;2;42;41;38;4;27;13;57;20;60;1;48;29;30;292
30;292;40;23;31;37;43;25;28;58;9;5;49;26;55;30;16;15;24;6;56;61;62;19;54;11;10;22;7;17;8;39;21;46;18;44;63;47;32;45;51;36;50;64;33;52;12;35;53;14;3;59;34;2;42;41;38;4;27;13;57;20;60;1;48;29
40;23;31;37;43;25;28;58;9;5;49;26;55;30;16;15;24;6;56;61;62;19;54;11;10;22;7;17;14;39;21;46;18;44;63;47;32;45;51;36;50;64;33;52;12;35;53;8;3;59;34;2;42;41;38;4;27;13;57;20;60;1;48;29;30;292
30;292;40;23;31;37;43;25;28;58;9;5;49;26;55;30;16;15;24;6;56;61;62;19;54;11;10;22;7;17;14;39;21;46;18;44;63;47;32;45;51;36;50;64;33;52;12;35;53;8;3;59;34;2;42;41;38;4;27;13;57;20;60;1;48;29
40;23;31;37;43;25;28;58;9;5;49;26;55;30;16;15;24;6;56;61;62;19;54;11;10;22;7;17;14;39;60;46;18;44;63;47;32;45;51;36;50;64;33;52;12;35;53;8;3;59;34;2;42;41;38;4;27;13;57;20;21;1;48;29;30;292
30;292;40;23;31;37;43;25;28;58;9;5;49;26;55;30;16;15;24;6;56;61;62;19;54;11;10;22;7;17;14;39;60;46;18;44;63;47;32;45;51;36;50;64;33;52;12;35;53;8;3;59;34;2;42;41;38;4;27;13;57;20;21;1;48;29
40;23;31;37;43;25;28;58;9;5;49;26;55;30;16;15;24;6;56;61;62;53;54;11;10;22;7;17;14;39;60;46;18;44;63;47;32;45;51;36;50;64;33;52;12;35;19;8;3;59;34;2;42;41;38;4;27;13;57;20;21;1;48;29;30;290
30;290;40;23;31;37;43;25;28;58;9;5;49;26;55;30;16;15;24;6;56;61;62;53;54;11;10;22;7;17;14;39;60;46;18;44;63;47;32;45;51;36;50;64;33;52;12;35;19;8;3;59;34;2;42;41;38;4;27;13;57;20;21;1;48;29
40;23;31;37;43;25;28;58;9;5;49;26;55;30;16;15;24;6;56;61;62;53;54;11;10;22;7;17;14;39;60;46;18;44;63;47;32;45;51;36;50;64;33;52;12;35;19;8;3;59;34;2;42;4;38;41;27;13;57;20;21;1;48;29;30;290
30;290;40;23;31;37;43;25;28;58;9;5;49;26;55;30;16;15;24;6;56;61;62;53;54;11;10;22;7;17;14;39;60;46;18;44;63;47;32;45;51;36;50;64;33;52;12;35;19;8;3;59;34;2;42;4;38;41;27;13;57;20;21;1;48;29
40;23;31;37;43;25;28;58;9;5;49;26;55;30;16;15;24;6;56;61;62;53;54;11;10;22;7;17;14;39;60;46;18;44;63;47;32;45;51;36;34;64;33;52;12;35;19;8;3;59;50;2;42;4;38;41;27;13;57;20;21;1;48;29;30;290
30;290;40;23;31;37;43;25;28;58;9;5;49;26;55;30;16;15;24;6;56;61;62;53;54;11;10;22;7;17;14;39;60;46;18;44;63;47;32;45;51;36;34;64;33;52;12;35;19;8;3;59;50;2;42;4;38;41;27;13;57;20;21;1;48;29
40;23;31;33;43;25;28;58;9;5;49;26;55;30;16;15;24;6;56;61;62;53;54;11;10;22;7;17;14;39;60;46;18;44;63;47;32;45;51;36;34;64;37;52;12;35;19;8;3;59;50;2;42;4;38;41;27;13;57;20;21;1;48;29;30;294
30;294;40;23;31;33;43;25;28;58;9;5;49;26;55;30;16;15;24;6;56;61;62;53;54;11;10;22;7;17;14;39;60;46;18;44;63;47;32;45;51;36;34;64;37;52;12;35;19;8;3;59;50;2;42;4;38;41;27;13;57;20;21;1;48;29
40;24;31;33;43;25;28;58;9;5;49;26;55;30;16;15;23;6;56;61;62;53;54;11;10;22;7;17;14;39;60;46;18;44;63;47;32;45;51;36;34;64;37;52;12;35;19;8;3;59;50;2;42;4;38;41;27;13;57;20;21;1;48;29;30;298
30;298;40;24;31;33;43;25;28;58;9;5;49;26;55;30;16;15;23;6;56;61;62;53;54;11;10;22;7;17;14;39;60;46;18;44;63;47;32;45;51;36;34;64;37;52;12;35;19;8;3;59;50;2;42;4;38;41;27;13;57;20;21;1;48;29
40;24;31;33;43;25;28;58;9;5;49;26;55;30;16;15;23;6;56;61;62;53;54;11;10;22;7;17;14;39;60;46;18;44;63;47;32;45;51;36;34;64;37;52;12;35;4;8;3;59;50;2;42;19;38;41;27;13;57;20;21;1;48;29;30;298
30;298;40;24;31;33;43;25;28;58;9;5;49;26;55;30;16;15;23;6;56;61;62;53;54;11;10;22;7;17;14;39;60;46;18;44;63;47;32;45;51;36;34;64;37;52;12;35;4;8;3;59;50;2;42;19;38;41;27;13;57;20;21;1;48;29
40;24;31;33;43;25;28;58;9;5;49;26;55;59;16;15;23;6;56;61;62;53;54;11;10;22;7;17;14;39;60;46;18;44;63;47;32;45;51;36;34;64;37;52;12;35;4;8;3;30;50;2;42;19;38;41;27;13;57;20;21;1;48;29;30;298
30;298;40;24;31;33;43;25;28;58;9;5;49;26;55;59;16;15;23;6;56;61;62;53;54;11;10;22;7;17;14;39;60;46;18;44;63;47;32;45;51;36;34;64;37;52;12;35;4;8;3;30;50;2;42;19;38;41;27;13;57;20;21;1;48;29
40;24;31;33;43;25;28;58;9;5;49;26;55;59;16;15;23;6;56;61;62;53;54;11;10;22;7;17;14;39;60;46;18;44;63;47;32;45;51;36;34;64;37;52;12;35;4;8;3;30;50;2;42;19;41;38;27;13;57;20;21;1;48;29;30;298
30;298;40;24;31;33;43;25;28;58;9;5;49;26;55;59;16;15;23;6;56;61;62;53;54;11;10;22;7;17;14;39;60;46;18;44;63;47;32;45;51;36;34;64;37;52;12;35;4;8;3;30;50;2;42;19;41;38;27;13;57;20;21;1;48;29
40;24;31;33;43;25;28;58;9;5;49;26;55;59;16;15;23;6;56;61;62;53;54;11;10;22;63;17;14;39;60;46;18;44;7;47;32;45;51;36;34;64;37;52;12;35;4;8;3;30;50;2;42;19;41;38;27;13;57;20;21;1;48;29;30;284
30;284;40;24;31;33;43;25;28;58;9;5;49;26;55;59;16;15;23;6;56;61;62;53;54;11;10;22;63;17;14;39;60;46;18;44;7;47;32;45;51;36;34;64;37;52;12;35;4;8;3;30;50;2;42;19;41;38;27;13;57;20;21;1;48;29
40;24;31;33;43;25;28;58;9;5;49;26;60;59;16;15;23;6;56;61;62;53;54;11;10;22;63;17;14;39;55;46;18;44;7;47;32;45;51;36;34;64;37;52;12;35;4;8;3;30;50;2;42;19;41;38;27;13;57;20;21;1;48;29;30;284
30;284;40;24;31;33;43;25;28;58;9;5;49;26;60;59;16;15;23;6;56;61;62;53;54;11;10;22;63;17;14;39;55;46;18;44;7;47;32;45;51;36;34;64;37;52;12;35;4;8;3;30;50;2;42;19;41;38;27;13;57;20;21;1;48;29
40;24;31;33;43;25;28;58;9;5;49;26;60;59;16;15;23;6;56;61;62;53;54;11;10;22;63;17;14;39;55;46;18;44;7;47;32;45;51;36;34;64;37;52;12;35;8;4;3;30;50;2;42;19;41;38;27;13;57;20;21;1;48;29;30;284
30;284;40;24;31;33;43;25;28;58;9;5;49;26;60;59;16;15;23;6;56;61;62;53;54;11;10;22;63;17;14;39;55;46;18;44;7;47;32;45;51;36;34;64;37;52;12;35;8;4;3;30;50;2;42;19;41;38;27;13;57;20;21;1;48;29
26;24;31;33;43;25;28;58;9;5;49;40;60;59;16;15;23;6;56;61;62;53;54;11;10;22;63;17;14;39;55;46;18;44;7;47;32;45;51;36;34;64;37;52;12;35;8;4;3;30;50;2;42;19;41;38;27;13;57;20;21;1;48;29;30;284
30;284;26;24;31;33;43;25;28;58;9;5;49;40;60;59;16;15;23;6;56;61;62;53;54;11;10;22;63;17;14;39;55;46;18;44;7;47;32;45;51;36;34;64;37;52;12;35;8;4;3;30;50;2;42;19;41;38;27;13;57;20;21;1;48;29
26;24;31;33;43;25;28;58;42;5;49;40;60;59;16;15;23;6;56;61;62;53;54;11;10;22;63;17;14;39;55;46;18;44;7;47;32;45;51;36;34;64;37;52;12;35;8;4;3;30;50;2;9;19;41;38;27;13;57;20;21;1;48;29;30;284
31;284;26;24;31;33;43;25;28;58;42;5;49;40;60;59;16;15;23;6;56;61;62;53;54;11;10;22;63;17;14;39;55;46;18;44;7;47;32;45;51;36;34;64;37;52;12;35;8;4;3;30;50;2;9;19;41;38;27;13;57;20;21;1;48;29
26;24;31;33;57;25;28;58;42;5;49;40;60;59;16;15;23;6;56;61;62;53;54;11;10;22;63;17;14;39;55;46;18;44;7;47;32;45;51;36;34;64;37;52;12;35;8;4;3;30;50;2;9;19;41;38;27;13;43;20;21;1;48;29;31;284
31;284;26;24;31;33;57;25;28;58;42;5;49;40;60;59;16;15;23;6;56;61;62;53;54;11;10;22;63;17;14;39;55;46;18;44;7;47;32;45;51;36;34;64;37;52;12;35;8;4;3;30;50;2;9;19;41;38;27;13;43;20;21;1;48;29
26;24;31;33;57;25;28;58;42;5;49;40;60;59;16;15;23;6;56;61;62;53;54;11;10;22;63;17;14;39;55;46;18;50;7;47;32;45;51;36;34;64;37;52;12;35;8;4;3;30;44;2;9;19;41;38;27;13;43;20;21;1;48;29;31;284
31;284;26;24;31;33;57;25;28;58;42;5;49;40;60;59;16;15;23;6;56;61;62;53;54;11;10;22;63;17;14;39;55;46;18;50;7;47;32;45;51;36;34;64;37;52;12;35;8;4;3;30;44;2;9;19;41;38;27;13;43;20;21;1;48;29
26;24;31;33;57;25;28;58;42;5;49;40;60;59;16;15;23;6;56;61;62;64;54;11;10;22;63;17;14;39;55;46;18;50;7;47;32;45;51;36;34;53;37;52;12;35;8;4;3;30;44;2;9;19;41;38;27;13;43;20;21;1;48;29;31;282
31;282;26;24;31;33;57;25;28;58;42;5;49;40;60;59;16;15;23;6;56;61;62;64;54;11;10;22;63;17;14;39;55;46;18;50;7;47;32;45;51;36;34;53;37;52;12;35;8;4;3;30;44;2;9;19;41;38;27;13;43;20;21;1;48;29
26;24;31;33;57;25;28;58;42;5;49;40;60;59;52;15;23;6;56;61;62;64;54;11;10;22;63;17;14;39;55;46;18;50;7;47;32;45;51;36;34;53;37;16;12;35;8;4;3;30;44;2;9;19;41;38;27;13;43;20;21;1;48;29;31;278
31;278;26;24;31;33;57;25;28;58;42;5;49;40;60;59;52;15;23;6;56;61;62;64;54;11;10;22;63;17;14;39;55;46;18;50;7;47;32;45;51;36;34;53;37;16;12;35;8;4;3;30;44;2;9;19;41;38;27;13;43;20;21;1;48;29
26;24;31;33;57;25;28;58;42;5;49;10;60;59;52;15;23;6;56;61;62;64;54;11;40;22;63;17;14;39;55;46;18;50;7;47;32;45;51;36;34;53;37;16;12;35;8;4;3;30;44;2;9;19;41;38;27;13;43;20;21;1;48;29;31;278
31;278;26;24;31;33;57;25;28;58;42;5;49;10;60;59;52;15;23;6;56;61;62;64;54;11;40;22;63;17;14;39;55;46;18;50;7;47;32;45;51;36;34;53;37;16;12;35;8;4;3;30;44;2;9;19;41;38;27;13;43;20;21;1;48;29
11;24;31;33;57;25;28;58;42;5;49;10;60;59;52;15;23;6;56;61;62;64;54;26;40;22;63;17;14;39;55;46;18;50;7;47;32;45;51;36;34;53;37;16;12;35;8;4;3;30;44;2;9;19;41;38;27;13;43;20;21;1;48;29;31;278
31;278;11;24;31;33;57;25;28;58;42;5;49;10;60;59;52;15;23;6;56;61;62;64;54;26;40;22;63;17;14;39;55;46;18;50;7;47;32;45;51;36;34;53;37;16;12;35;8;4;3;30;44;2;9;19;41;38;27;13;43;20;21;1;48;29
11;24;31;33;19;25;28;58;42;5;49;10;60;59;52;15;23;6;56;61;62;64;54;26;40;22;63;17;14;39;55;46;18;50;7;47;32;45;51;36;34;53;37;16;12;35;8;4;3;30;44;2;9;57;41;38;27;13;43;20;21;1;48;29;31;278
31;278;11;24;31;33;19;25;28;58;42;5;49;10;60;59;52;15;23;6;56;61;62;64;54;26;40;22;63;17;14;39;55;46;18;50;7;47;32;45;51;36;34;53;37;16;12;35;8;4;3;30;44;2;9;57;41;38;27;13;43;20;21;1;48;29
11;24;31;33;19;25;28;58;42;5;49;10;60;2;52;15;23;6;56;61;62;64;54;26;40;22;63;17;14;39;55;46;18;50;7;47;32;45;51;36;34;53;37;16;12;35;8;4;3;30;44;59;9;57;41;38;27;13;43;20;21;1;48;29;31;294
31;294;11;24;31;33;19;25;28;58;42;5;49;10;60;2;52;15;23;6;56;61;62;64;54;26;40;22;63;17;14;39;55;46;18;50;7;47;32;45;51;36;34;53;37;16;12;35;8;4;3;30;44;59;9;57;41;38;27;13;43;20;21;1;48;29
11;15;31;33;19;25;28;58;42;5;49;10;60;2;52;24;23;6;56;61;62;64;54;26;40;22;63;17;14;39;55;46;18;50;7;47;32;45;51;36;34;53;37;16;12;35;8;4;3;30;44;59;9;57;41;38;27;13;43;20;21;1;48;29;31;294
31;294;11;15;31;33;19;25;28;58;42;5;49;10;60;2;52;24;23;6;56;61;62;64;54;26;40;22;63;17;14;39;55;46;18;50;7;47;32;45;51;36;34;53;37;16;12;35;8;4;3;30;44;59;9;57;41;38;27;13;43;20;21;1;48;29
11;15;31;33;19;25;28;58;42;5;49;10;18;2;52;24;23;6;56;61;62;64;54;26;40;22;63;17;14;39;55;46;60;50;7;47;32;45;51;36;34;53;37;16;12;35;8;4;3;30;44;59;9;57;41;38;27;13;43;20;21;1;48;29;31;296
31;296;11;15;31;33;19;25;28;58;42;5;49;10;18;2;52;24;23;6;56;61;62;64;54;26;40;22;63;17;14;39;55;46;60;50;7;47;32;45;51;36;34;53;37;16;12;35;8;4;3;30;44;59;9;57;41;38;27;13;43;20;21;1;48;29
11;15;31;14;19;25;28;58;42;5;49;10;18;2;52;24;23;6;56;61;62;64;54;26;40;22;63;17;33;39;55;46;60;50;7;47;32;45;51;36;34;53;37;16;12;35;8;4;3;30;44;59;9;57;41;38;27;13;43;20;21;1;48;29;31;296
31;296;11;15;31;14;19;25;28;58;42;5;49;10;18;2;52;24;23;6;56;61;62;64;54;26;40;22;63;17;33;39;55;46;60;50;7;47;32;45;51;36;34;53;37;16;12;35;8;4;3;30;44;59;9;57;41;38;27;13;43;20;21;1;48;29
11;15;31;14;19;25;28;58;42;5;49;10;18;2;52;24;23;6;56;61;62;64;54;26;40;22;63;17;33;39;46;55;60;50;7;47;32;45;51;36;34;53;37;16;12;35;8;4;3;30;44;59;9;57;41;38;27;13;43;20;21;1;48;29;31;292
31;292;11;15;31;14;19;25;28;58;42;5;49;10;18;2;52;24;23;6;56;61;62;64;54;26;40;22;63;17;33;39;46;55;60;50;7;47;32;45;51;36;34;53;37;16;12;35;8;4;3;30;44;59;9;57;41;38;27;13;43;20;21;1;48;29
11;15;31;14;19;25;28;58;42;5;49;10;18;2;52;24;23;6;56;61;62;64;54;26;40;22;63;21;33;39;46;55;60;50;7;47;32;45;51;36;34;53;37;16;12;35;8;4;3;30;44;59;9;57;41;38;27;13;43;20;17;1;48;29;31;288
31;288;11;15;31;14;19;25;28;58;42;5;49;10;18;2;52;24;23;6;56;61;62;64;54;26;40;22;63;21;33;39;46;55;60;50;7;47;32;45;51;36;34;53;37;16;12;35;8;4;3;30;44;59;9;57;41;38;27;13;43;20;17;1;48;29
11;15;31;14;19;25;28;58;42;5;49;10;18;2;52;24;23;6;63;61;62;64;54;26;40;22;56;21;33;39;46;55;60;50;7;47;32;45;51;36;34;53;37;16;12;35;8;4;3;30;44;59;9;57;41;38;27;13;43;20;17;1;48;29;31;296
31;296;11;15;31;14;19;25;28;58;42;5;49;10;18;2;52;24;23;6;63;61;62;64;54;26;40;22;56;21;33;39;46;55;60;50;7;47;32;45;51;36;34;53;37;16;12;35;8;4;3;30;44;59;9;57;41;38;27;13;43;20;17;1;48;29
11;15;31;14;19;25;28;58;42;5;49;10;18;2;52;24;23;6;63;61;62;64;54;26;40;22;56;21;33;39;46;55;60;50;7;47;20;45;51;36;34;53;37;16;12;35;8;4;3;30;44;59;9;57;41;38;27;13;43;32;17;1;48;29;31;288
31;288;11;15;31;14;19;25;28;58;42;5;49;10;18;2;52;24;23;6;63;61;62;64;54;26;40;22;56;21;33;39;46;55;60;50;7;47;20;45;51;36;34;53;37;16;12;35;8;4;3;30;44;59;9;57;41;38;27;13;43;32;17;1;48;29
11;15;31;14;19;25;28;58;42;5;49;10;18;2;52;24;23;6;63;61;62;64;54;26;40;22;56;21;33;39;46;55;60;50;7;47;20;45;51;36;34;53;37;16;12;35;8;4;3;30;44;59;9;57;41;38;27;13;43;32;48;1;17;29;31;288
31;288;11;15;31;14;19;25;28;58;42;5;49;10;18;2;52;24;23;6;63;61;62;64;54;26;40;22;56;21;33;39;46;55;60;50;7;47;20;45;51;36;34;53;37;16;12;35;8;4;3;30;44;59;9;57;41;38;27;13;43;32;48;1;17;29
11;15;31;14;19;25;28;58;42;5;49;10;18;2;52;24;23;6;63;51;62;64;54;26;40;22;56;21;33;39;46;55;60;50;7;47;20;45;61;36;34;53;37;16;12;35;8;4;3;30;44;59;9;57;41;38;27;13;43;32;48;1;17;29;31;300
31;288;11;15;31;14;19;25;28;58;42;5;49;10;18;2;52;24;23;6;63;61;62;64;54;26;40;22;56;21;33;39;46;55;60;50;7;47;20;45;51;36;34;53;37;16;12;35;8;4;3;30;44;59;9;57;41;38;27;13;43;32;48;1;17;29
11;15;31;50;19;25;28;58;42;5;49;10;18;2;52;24;23;6;63;61;62;64;54;26;40;22;56;21;33;39;46;55;60;14;7;47;20;45;51;36;34;53;37;16;12;35;8;4;3;30;44;59;9;57;41;38;27;13;43;32;48;1;17;29;31;292
31;292;11;15;31;50;19;25;28;58;42;5;49;10;18;2;52;24;23;6;63;61;62;64;54;26;40;22;56;21;33;39;46;55;60;14;7;47;20;45;51;36;34;53;37;16;12;35;8;4;3;30;44;59;9;57;41;38;27;13;43;32;48;1;17;29
11;15;31;50;19;25;28;58;42;5;49;10;18;2;52;24;23;6;63;61;62;64;54;26;43;22;56;21;33;39;46;55;60;14;7;47;20;45;51;36;34;53;37;16;12;35;8;4;3;30;44;59;9;57;41;38;27;13;40;32;48;1;17;29;31;292
31;292;11;15;31;50;19;25;28;58;42;5;49;10;18;2;52;24;23;6;63;61;62;64;54;26;43;22;56;21;33;39;46;55;60;14;7;47;20;45;51;36;34;53;37;16;12;35;8;4;3;30;44;59;9;57;41;38;27;13;40;32;48;1;17;29
26;15;31;50;19;25;28;58;42;5;49;10;18;2;52;24;23;6;63;61;62;64;54;11;43;22;56;21;33;39;46;55;60;14;7;47;20;45;51;36;34;53;37;16;12;35;8;4;3;30;44;59;9;57;41;38;27;13;40;32;48;1;17;29;31;292
32;292;26;15;31;50;19;25;28;58;42;5;49;10;18;2;52;24;23;6;63;61;62;64;54;11;43;22;56;21;33;39;46;55;60;14;7;47;20;45;51;36;34;53;37;16;12;35;8;4;3;30;44;59;9;57;41;38;27;13;40;32;48;1;17;29
26;15;31;50;19;25;28;58;42;5;49;10;18;2;52;24;45;6;63;61;62;64;54;11;43;22;56;21;33;39;46;55;60;14;7;47;20;23;51;36;34;53;37;16;12;35;8;4;3;30;44;59;9;57;41;38;27;13;40;32;48;1;17;29;32;300
32;300;26;15;31;50;19;25;28;58;42;5;49;10;18;2;52;24;45;6;63;61;62;64;54;11;43;22;56;21;33;39;46;55;60;14;7;47;20;23;51;36;34;53;37;16;12;35;8;4;3;30;44;59;9;57;41;38;27;13;40;32;48;1;17;29
26;15;31;50;19;25;28;58;4;5;49;10;18;2;52;24;45;6;63;61;62;64;54;11;43;22;56;21;33;39;46;55;60;14;7;47;20;23;51;36;34;53;37;16;12;35;8;42;3;30;44;59;9;57;41;38;27;13;40;32;48;1;17;29;32;300
32;300;26;15;31;50;19;25;28;58;4;5;49;10;18;2;52;24;45;6;63;61;62;64;54;11;43;22;56;21;33;39;46;55;60;14;7;47;20;23;51;36;34;53;37;16;12;35;8;42;3;30;44;59;9;57;41;38;27;13;40;32;48;1;17;29
26;15;31;50;19;25;28;58;4;5;49;1;18;2;52;24;45;6;63;61;62;64;54;11;43;22;56;21;33;39;46;55;60;14;7;47;20;23;51;36;34;53;37;16;12;35;8;42;3;30;44;59;9;57;41;38;27;13;40;32;48;10;17;29;32;300
32;300;26;15;31;50;19;25;28;58;4;5;49;1;18;2;52;24;45;6;63;61;62;64;54;11;43;22;56;21;33;39;46;55;60;14;7;47;20;23;51;36;34;53;37;16;12;35;8;42;3;30;44;59;9;57;41;38;27;13;40;32;48;10;17;29
26;15;31;50;19;25;28;58;4;5;49;1;18;2;52;24;45;6;55;61;62;64;54;11;43;22;56;21;33;39;46;63;60;14;7;47;20;23;51;36;34;53;37;16;12;35;8;42;3;30;44;59;9;57;41;38;27;13;40;32;48;10;17;29;32;298
32;298;26;15;31;50;19;25;28;58;4;5;49;1;18;2;52;24;45;6;55;61;62;64;54;11;43;22;56;21;33;39;46;63;60;14;7;47;20;23;51;36;34;53;37;16;12;35;8;42;3;30;44;59;9;57;41;38;27;13;40;32;48;10;17;29
26;15;31;50;19;25;28;58;4;5;49;1;18;2;52;24;45;6;55;21;62;64;54;11;43;22;56;61;33;39;46;63;60;14;7;47;20;23;51;36;34;53;37;16;12;35;8;42;3;30;44;59;9;57;41;38;27;13;40;32;48;10;17;29;32;290
32;290;26;15;31;50;19;25;28;58;4;5;49;1;18;2;52;24;45;6;55;21;62;64;54;11;43;22;56;61;33;39;46;63;60;14;7;47;20;23;51;36;34;53;37;16;12;35;8;42;3;30;44;59;9;57;41;38;27;13;40;32;48;10;17;29
26;15;31;50;19;25;28;58;4;5;49;1;54;2;52;24;45;6;55;21;62;64;18;11;43;22;56;61;33;39;46;63;60;14;7;47;20;23;51;36;34;53;37;16;12;35;8;42;3;30;44;59;9;57;41;38;27;13;40;32;48;10;17;29;32;290
32;290;26;15;31;50;19;25;28;58;4;5;49;1;54;2;52;24;45;6;55;21;62;64;18;11;43;22;56;61;33;39;46;63;60;14;7;47;20;23;51;36;34;53;37;16;12;35;8;42;3;30;44;59;9;57;41;38;27;13;40;32;48;10;17;29
26;15;31;50;19;25;28;58;4;5;49;1;52;2;54;24;45;6;55;21;62;64;18;11;43;22;56;61;33;39;46;63;60;14;7;47;20;23;51;36;34;53;37;16;12;35;8;42;3;30;44;59;9;57;41;38;27;13;40;32;48;10;17;29;32;290
32;290;26;15;31;50;19;25;28;58;4;5;49;1;52;2;54;24;45;6;55;21;62;64;18;11;43;22;56;61;33;39;46;63;60;14;7;47;20;23;51;36;34;53;37;16;12;35;8;42;3;30;44;59;9;57;41;38;27;13;40;32;48;10;17;29
26;15;31;50;19;25;28;58;4;5;49;1;52;2;54;24;45;6;55;21;62;64;18;11;43;22;56;61;33;39;36;63;60;14;7;47;20;23;51;46;34;53;37;16;12;35;8;42;3;30;44;59;9;57;41;38;27;13;40;32;48;10;17;29;32;290
32;290;26;15;31;50;19;25;28;58;4;5;49;1;52;2;54;24;45;6;55;21;62;64;18;11;43;22;56;61;33;39;36;63;60;14;7;47;20;23;51;46;34;53;37;16;12;35;8;42;3;30;44;59;9;57;41;38;27;13;40;32;48;10;17;29
26;15;31;50;19;25;28;58;4;5;49;1;52;2;54;24;45;6;55;21;62;64;18;11;43;22;56;61;33;39;41;63;60;14;7;47;20;23;51;46;34;53;37;16;12;35;8;42;3;30;44;59;9;57;36;38;27;13;40;32;48;10;17;29;32;290
32;290;26;15;31;50;19;25;28;58;4;5;49;1;52;2;54;24;45;6;55;21;62;64;18;11;43;22;56;61;33;39;41;63;60;14;7;47;20;23;51;46;34;53;37;16;12;35;8;42;3;30;44;59;9;57;36;38;27;13;40;32;48;10;17;29
26;15;31;50;19;25;28;58;4;5;49;1;42;2;54;24;45;6;55;21;62;64;18;11;43;22;56;61;33;39;41;63;60;14;7;47;20;23;51;46;34;53;37;16;12;35;8;52;3;30;44;59;9;57;36;38;27;13;40;32;48;10;17;29;32;290
32;290;26;15;31;50;19;25;28;58;4;5;49;1;42;2;54;24;45;6;55;21;62;64;18;11;43;22;56;61;33;39;41;63;60;14;7;47;20;23;51;46;34;53;37;16;12;35;8;52;3;30;44;59;9;57;36;38;27;13;40;32;48;10;17;29
26;15;31;50;19;25;28;58;4;5;49;1;42;2;54;24;45;6;55;21;62;64;18;11;43;22;56;61;9;39;41;63;60;14;7;47;20;23;51;46;34;53;37;16;12;35;8;52;3;30;44;59;33;57;36;38;27;13;40;32;48;10;17;29;32;290
32;290;26;15;31;50;19;25;28;58;4;5;49;1;42;2;54;24;45;6;55;21;62;64;18;11;43;22;56;61;9;39;41;63;60;14;7;47;20;23;51;46;34;53;37;16;12;35;8;52;3;30;44;59;33;57;36;38;27;13;40;32;48;10;17;29
26;15;31;50;42;25;28;58;4;5;49;1;19;2;54;24;45;6;55;21;62;64;18;11;43;22;56;61;9;39;41;63;60;14;7;47;20;23;51;46;34;53;37;16;12;35;8;52;3;30;44;59;33;57;36;38;27;13;40;32;48;10;17;29;32;290
32;290;26;15;31;50;42;25;28;58;4;5;49;1;19;2;54;24;45;6;55;21;62;64;18;11;43;22;56;61;9;39;41;63;60;14;7;47;20;23;51;46;34;53;37;16;12;35;8;52;3;30;44;59;33;57;36;38;27;13;40;32;48;10;17;29
26;15;31;50;42;25;28;58;4;5;49;1;19;2;27;24;45;6;55;21;62;64;18;11;43;22;56;61;9;39;41;63;60;14;7;47;20;23;51;46;34;53;37;16;12;35;8;52;3;30;44;59;33;57;36;38;54;13;40;32;48;10;17;29;32;292
32;292;26;15;31;50;42;25;28;58;4;5;49;1;19;2;27;24;45;6;55;21;62;64;18;11;43;22;56;61;9;39;41;63;60;14;7;47;20;23;51;46;34;53;37;16;12;35;8;52;3;30;44;59;33;57;36;38;54;13;40;32;48;10;17;29
26;15;31;50;42;25;28;58;4;5;49;1;19;2;27;24;45;6;55;21;62;64;18;11;43;22;56;61;9;39;41;63;60;14;7;47;29;23;51;46;34;53;37;16;12;35;8;52;3;30;44;59;33;57;36;38;54;13;40;32;48;10;17;20;32;284
32;284;26;15;31;50;42;25;28;58;4;5;49;1;19;2;27;24;45;6;55;21;62;64;18;11;43;22;56;61;9;39;41;63;60;14;7;47;29;23;51;46;34;53;37;16;12;35;8;52;3;30;44;59;33;57;36;38;54;13;40;32;48;10;17;20
26;15;31;50;42;25;28;58;4;5;49;1;19;2;27;24;45;52;55;21;62;64;18;11;43;22;56;61;9;39;41;63;60;14;7;47;29;23;51;46;34;53;37;16;12;35;8;6;3;30;44;59;33;57;36;38;54;13;40;32;48;10;17;20;32;284
