"X1";"X27956";"X7";"X21";"X9";"X20";"X32";"X24";"X22";"X14";"X1.1";"X8";"X31";"X13";"X17";"X5";"X2";"X30";"X12";"X4";"X19";"X3";"X25";"X26";"X16";"X18";"X29";"X11";"X6";"X15";"X23";"X27";"X10";"X28"
14;28;4;3;6;13;30;27;1;24;2;9;18;32;21;8;25;31;12;23;26;11;5;29;16;7;19;17;10;20;22;15;76;25900
76;25900;14;28;4;3;6;13;30;27;1;24;2;9;18;32;21;8;25;31;12;23;26;11;5;29;16;7;19;17;10;20;22;15
14;28;4;3;6;13;30;11;1;24;2;9;18;32;21;8;25;31;12;23;26;27;5;29;16;7;19;17;10;20;22;15;76;26314
76;26314;14;28;4;3;6;13;30;11;1;24;2;9;18;32;21;8;25;31;12;23;26;27;5;29;16;7;19;17;10;20;22;15
6;28;4;3;14;13;30;11;1;24;2;9;18;32;21;8;25;31;12;23;26;27;5;29;16;7;19;17;10;20;22;15;76;26194
76;26194;6;28;4;3;14;13;30;11;1;24;2;9;18;32;21;8;25;31;12;23;26;27;5;29;16;7;19;17;10;20;22;15
6;28;4;3;14;13;30;11;1;8;2;9;18;32;21;24;25;31;12;23;26;27;5;29;16;7;19;17;10;20;22;15;76;26976
76;26976;6;28;4;3;14;13;30;11;1;8;2;9;18;32;21;24;25;31;12;23;26;27;5;29;16;7;19;17;10;20;22;15
6;28;4;3;14;13;30;11;1;8;2;9;18;32;21;24;25;31;10;23;26;27;5;29;16;7;19;17;12;20;22;15;76;27456
77;27456;6;28;4;3;14;13;30;11;1;8;2;9;18;32;21;24;25;31;10;23;26;27;5;29;16;7;19;17;12;20;22;15
6;28;4;3;14;13;30;11;1;8;2;9;18;32;21;24;25;31;10;23;26;27;5;29;16;7;22;17;12;20;19;15;77;27456
77;27456;6;28;4;3;14;13;30;11;1;8;2;9;18;32;21;24;25;31;10;23;26;27;5;29;16;7;22;17;12;20;19;15
6;28;4;3;14;13;30;11;1;8;2;9;24;32;21;18;25;31;10;23;26;27;5;29;16;7;22;17;12;20;19;15;77;27816
77;27816;6;28;4;3;14;13;30;11;1;8;2;9;24;32;21;18;25;31;10;23;26;27;5;29;16;7;22;17;12;20;19;15
6;28;4;3;14;13;30;11;1;8;2;9;24;32;21;18;25;31;10;22;26;27;5;29;16;7;23;17;12;20;19;15;77;27776
77;27776;6;28;4;3;14;13;30;11;1;8;2;9;24;32;21;18;25;31;10;22;26;27;5;29;16;7;23;17;12;20;19;15
6;28;4;3;14;13;30;11;1;8;2;9;24;32;31;18;25;21;10;22;26;27;5;29;16;7;23;17;12;20;19;15;77;28136
77;27776;6;28;4;3;14;13;30;11;1;8;2;9;24;32;21;18;25;31;10;22;26;27;5;29;16;7;23;17;12;20;19;15
6;28;4;3;14;13;30;11;1;9;2;8;24;32;21;18;25;31;10;22;26;27;5;29;16;7;23;17;12;20;19;15;77;27376
77;27376;6;28;4;3;14;13;30;11;1;9;2;8;24;32;21;18;25;31;10;22;26;27;5;29;16;7;23;17;12;20;19;15
6;20;4;3;14;13;30;11;1;9;2;8;24;32;21;18;25;31;10;22;26;27;5;29;16;7;23;17;12;28;19;15;77;27696
77;27376;6;28;4;3;14;13;30;11;1;9;2;8;24;32;21;18;25;31;10;22;26;27;5;29;16;7;23;17;12;20;19;15
6;28;4;3;14;13;30;11;1;9;20;8;24;32;21;18;25;31;10;22;26;27;5;29;16;7;23;17;12;2;19;15;77;27340
77;27340;6;28;4;3;14;13;30;11;1;9;20;8;24;32;21;18;25;31;10;22;26;27;5;29;16;7;23;17;12;2;19;15
6;28;4;3;14;13;30;11;19;9;20;8;24;32;21;18;25;31;10;22;26;27;5;29;16;7;23;17;12;2;1;15;77;26674
77;26674;6;28;4;3;14;13;30;11;19;9;20;8;24;32;21;18;25;31;10;22;26;27;5;29;16;7;23;17;12;2;1;15
6;28;4;3;14;13;30;26;19;9;20;8;24;32;21;18;25;31;10;22;11;27;5;29;16;7;23;17;12;2;1;15;77;25948
77;25948;6;28;4;3;14;13;30;26;19;9;20;8;24;32;21;18;25;31;10;22;11;27;5;29;16;7;23;17;12;2;1;15
6;28;4;3;14;13;30;26;19;9;20;8;24;32;21;18;25;1;10;22;11;27;5;29;16;7;23;17;12;2;31;15;77;26930
77;25948;6;28;4;3;14;13;30;26;19;9;20;8;24;32;21;18;25;31;10;22;11;27;5;29;16;7;23;17;12;2;1;15
6;28;4;3;14;13;30;26;19;9;20;8;24;32;21;23;25;31;10;22;11;27;5;29;16;7;18;17;12;2;1;15;77;25628
77;25628;6;28;4;3;14;13;30;26;19;9;20;8;24;32;21;23;25;31;10;22;11;27;5;29;16;7;18;17;12;2;1;15
6;28;4;3;14;13;30;26;19;9;20;8;2;32;21;23;25;31;10;22;11;27;5;29;16;7;18;17;12;24;1;15;77;26916
77;25628;6;28;4;3;14;13;30;26;19;9;20;8;24;32;21;23;25;31;10;22;11;27;5;29;16;7;18;17;12;2;1;15
6;28;4;3;14;13;30;26;19;9;20;8;24;32;21;23;25;31;10;22;2;27;5;29;16;7;18;17;12;11;1;15;77;25928
77;25628;6;28;4;3;14;13;30;26;19;9;20;8;24;32;21;23;25;31;10;22;11;27;5;29;16;7;18;17;12;2;1;15
6;28;4;3;14;13;30;26;19;32;20;8;24;9;21;23;25;31;10;22;11;27;5;29;16;7;18;17;12;2;1;15;77;26302
77;25628;6;28;4;3;14;13;30;26;19;9;20;8;24;32;21;23;25;31;10;22;11;27;5;29;16;7;18;17;12;2;1;15
6;28;4;30;14;13;3;26;19;9;20;8;24;32;21;23;25;31;10;22;11;27;5;29;16;7;18;17;12;2;1;15;77;25836
77;25836;6;28;4;30;14;13;3;26;19;9;20;8;24;32;21;23;25;31;10;22;11;27;5;29;16;7;18;17;12;2;1;15
6;28;4;30;14;13;3;26;19;9;32;8;24;20;21;23;25;31;10;22;11;27;5;29;16;7;18;17;12;2;1;15;77;26036
77;26036;6;28;4;30;14;13;3;26;19;9;32;8;24;20;21;23;25;31;10;22;11;27;5;29;16;7;18;17;12;2;1;15
6;28;4;30;14;13;3;26;19;21;32;8;24;20;9;23;25;31;10;22;11;27;5;29;16;7;18;17;12;2;1;15;77;25888
77;25888;6;28;4;30;14;13;3;26;19;21;32;8;24;20;9;23;25;31;10;22;11;27;5;29;16;7;18;17;12;2;1;15
6;28;4;30;14;13;3;26;19;21;2;8;24;20;9;23;25;31;10;22;11;27;5;29;16;7;18;17;12;32;1;15;77;25940
77;25940;6;28;4;30;14;13;3;26;19;21;2;8;24;20;9;23;25;31;10;22;11;27;5;29;16;7;18;17;12;32;1;15
6;28;4;30;14;13;3;26;19;21;2;7;24;20;9;23;25;31;10;22;11;27;5;29;16;8;18;17;12;32;1;15;77;25860
77;25860;6;28;4;30;14;13;3;26;19;21;2;7;24;20;9;23;25;31;10;22;11;27;5;29;16;8;18;17;12;32;1;15
6;28;4;30;14;13;3;26;19;21;2;7;24;20;9;23;25;31;16;22;11;27;5;29;10;8;18;17;12;32;1;15;77;25900
78;25900;6;28;4;30;14;13;3;26;19;21;2;7;24;20;9;23;25;31;16;22;11;27;5;29;10;8;18;17;12;32;1;15
6;28;4;30;14;13;3;5;19;21;2;7;24;20;9;23;25;31;16;22;11;27;26;29;10;8;18;17;12;32;1;15;78;26234
78;25900;6;28;4;30;14;13;3;26;19;21;2;7;24;20;9;23;25;31;16;22;11;27;5;29;10;8;18;17;12;32;1;15
6;28;4;30;14;13;3;26;19;21;2;7;24;20;9;23;25;31;16;22;15;27;5;29;10;8;18;17;12;32;1;11;78;26200
78;25900;6;28;4;30;14;13;3;26;19;21;2;7;24;20;9;23;25;31;16;22;11;27;5;29;10;8;18;17;12;32;1;15
6;28;4;30;14;13;3;26;19;21;7;2;24;20;9;23;25;31;16;22;11;27;5;29;10;8;18;17;12;32;1;15;78;25620
78;25620;6;28;4;30;14;13;3;26;19;21;7;2;24;20;9;23;25;31;16;22;11;27;5;29;10;8;18;17;12;32;1;15
6;28;4;30;14;13;3;26;19;21;7;2;24;20;9;23;25;31;16;15;11;27;5;29;10;8;18;17;12;32;1;22;78;25556
78;25556;6;28;4;30;14;13;3;26;19;21;7;2;24;20;9;23;25;31;16;15;11;27;5;29;10;8;18;17;12;32;1;22
20;28;4;30;14;13;3;26;19;21;7;2;24;6;9;23;25;31;16;15;11;27;5;29;10;8;18;17;12;32;1;22;78;26684
78;25556;6;28;4;30;14;13;3;26;19;21;7;2;24;20;9;23;25;31;16;15;11;27;5;29;10;8;18;17;12;32;1;22
6;28;4;30;14;13;3;26;19;21;7;2;24;15;9;23;25;31;16;20;11;27;5;29;10;8;18;17;12;32;1;22;78;26136
78;25556;6;28;4;30;14;13;3;26;19;21;7;2;24;20;9;23;25;31;16;15;11;27;5;29;10;8;18;17;12;32;1;22
6;23;4;30;14;13;3;26;19;21;7;2;24;20;9;28;25;31;16;15;11;27;5;29;10;8;18;17;12;32;1;22;78;25636
78;25556;6;28;4;30;14;13;3;26;19;21;7;2;24;20;9;23;25;31;16;15;11;27;5;29;10;8;18;17;12;32;1;22
6;28;4;30;14;13;3;26;19;21;7;2;24;20;9;23;25;31;16;11;15;27;5;29;10;8;18;17;12;32;1;22;78;25576
78;25576;6;28;4;30;14;13;3;26;19;21;7;2;24;20;9;23;25;31;16;11;15;27;5;29;10;8;18;17;12;32;1;22
6;28;4;30;14;13;3;26;19;10;7;2;24;20;9;23;25;31;16;11;15;27;5;29;21;8;18;17;12;32;1;22;78;25862
78;25862;6;28;4;30;14;13;3;26;19;10;7;2;24;20;9;23;25;31;16;11;15;27;5;29;21;8;18;17;12;32;1;22
6;28;4;30;14;13;3;26;19;10;7;2;24;20;9;23;25;31;12;11;15;27;5;29;21;8;18;17;16;32;1;22;78;25842
78;25842;6;28;4;30;14;13;3;26;19;10;7;2;24;20;9;23;25;31;12;11;15;27;5;29;21;8;18;17;16;32;1;22
6;28;4;30;14;13;3;26;19;10;7;2;24;20;9;23;25;31;17;11;15;27;5;29;21;8;18;12;16;32;1;22;78;25762
78;25762;6;28;4;30;14;13;3;26;19;10;7;2;24;20;9;23;25;31;17;11;15;27;5;29;21;8;18;12;16;32;1;22
6;28;4;30;14;13;3;26;19;15;7;2;24;20;9;23;25;31;17;11;10;27;5;29;21;8;18;12;16;32;1;22;78;25802
78;25802;6;28;4;30;14;13;3;26;19;15;7;2;24;20;9;23;25;31;17;11;10;27;5;29;21;8;18;12;16;32;1;22
6;28;4;30;14;13;3;26;19;15;7;2;24;22;9;23;25;31;17;11;10;27;5;29;21;8;18;12;16;32;1;20;78;25842
78;25802;6;28;4;30;14;13;3;26;19;15;7;2;24;20;9;23;25;31;17;11;10;27;5;29;21;8;18;12;16;32;1;22
6;28;4;30;14;13;3;26;19;15;7;21;24;20;9;23;25;31;17;11;10;27;5;29;2;8;18;12;16;32;1;22;78;25802
78;25802;6;28;4;30;14;13;3;26;19;15;7;21;24;20;9;23;25;31;17;11;10;27;5;29;2;8;18;12;16;32;1;22
6;28;4;30;14;13;3;26;19;15;7;21;24;22;9;23;25;31;17;11;10;27;5;29;2;8;18;12;16;32;1;20;78;25842
78;25842;6;28;4;30;14;13;3;26;19;15;7;21;24;22;9;23;25;31;17;11;10;27;5;29;2;8;18;12;16;32;1;20
6;28;4;30;14;13;3;26;19;15;7;21;29;22;9;23;25;31;17;11;10;27;5;24;2;8;18;12;16;32;1;20;78;26762
78;25842;6;28;4;30;14;13;3;26;19;15;7;21;24;22;9;23;25;31;17;11;10;27;5;29;2;8;18;12;16;32;1;20
6;28;4;30;14;13;3;7;19;15;26;21;24;22;9;23;25;31;17;11;10;27;5;29;2;8;18;12;16;32;1;20;78;25818
78;25818;6;28;4;30;14;13;3;7;19;15;26;21;24;22;9;23;25;31;17;11;10;27;5;29;2;8;18;12;16;32;1;20
6;28;32;30;14;13;3;7;19;15;26;21;24;22;9;23;25;31;17;11;10;27;5;29;2;8;18;12;16;4;1;20;78;24968
78;24968;6;28;32;30;14;13;3;7;19;15;26;21;24;22;9;23;25;31;17;11;10;27;5;29;2;8;18;12;16;4;1;20
6;28;32;30;14;13;3;7;19;15;16;21;24;22;9;23;25;31;17;11;10;27;5;29;2;8;18;12;26;4;1;20;78;25426
78;25426;6;28;32;30;14;13;3;7;19;15;16;21;24;22;9;23;25;31;17;11;10;27;5;29;2;8;18;12;26;4;1;20
6;28;32;30;14;13;3;7;19;27;16;21;24;22;9;23;25;31;17;11;10;15;5;29;2;8;18;12;26;4;1;20;78;25754
79;25754;6;28;32;30;14;13;3;7;19;27;16;21;24;22;9;23;25;31;17;11;10;15;5;29;2;8;18;12;26;4;1;20
6;13;32;30;14;28;3;7;19;27;16;21;24;22;9;23;25;31;17;11;10;15;5;29;2;8;18;12;26;4;1;20;79;25546
79;25546;6;13;32;30;14;28;3;7;19;27;16;21;24;22;9;23;25;31;17;11;10;15;5;29;2;8;18;12;26;4;1;20
6;13;32;30;14;28;3;7;2;27;16;21;24;22;9;23;25;31;17;11;10;15;5;29;19;8;18;12;26;4;1;20;79;25560
79;25560;6;13;32;30;14;28;3;7;2;27;16;21;24;22;9;23;25;31;17;11;10;15;5;29;19;8;18;12;26;4;1;20
23;13;32;30;14;28;3;7;2;27;16;21;24;22;9;6;25;31;17;11;10;15;5;29;19;8;18;12;26;4;1;20;79;26100
79;25560;6;13;32;30;14;28;3;7;2;27;16;21;24;22;9;23;25;31;17;11;10;15;5;29;19;8;18;12;26;4;1;20
6;13;32;30;14;28;31;7;2;27;16;21;24;22;9;23;25;3;17;11;10;15;5;29;19;8;18;12;26;4;1;20;79;25572
79;25572;6;13;32;30;14;28;31;7;2;27;16;21;24;22;9;23;25;3;17;11;10;15;5;29;19;8;18;12;26;4;1;20
6;13;32;30;14;28;31;7;2;27;16;21;24;22;9;18;25;3;17;11;10;15;5;29;19;8;23;12;26;4;1;20;79;26292
79;26292;6;13;32;30;14;28;31;7;2;27;16;21;24;22;9;18;25;3;17;11;10;15;5;29;19;8;23;12;26;4;1;20
6;13;32;30;14;28;31;7;2;27;16;21;24;22;9;18;25;3;17;11;10;15;5;29;8;19;23;12;26;4;1;20;79;26728
79;26728;6;13;32;30;14;28;31;7;2;27;16;21;24;22;9;18;25;3;17;11;10;15;5;29;8;19;23;12;26;4;1;20
6;13;32;30;14;28;31;7;27;2;16;21;24;22;9;18;25;3;17;11;10;15;5;29;8;19;23;12;26;4;1;20;79;26388
79;26388;6;13;32;30;14;28;31;7;27;2;16;21;24;22;9;18;25;3;17;11;10;15;5;29;8;19;23;12;26;4;1;20
6;13;32;30;14;28;31;7;27;2;16;21;24;22;9;18;25;3;17;11;10;15;5;29;23;19;8;12;26;4;1;20;79;25940
79;25940;6;13;32;30;14;28;31;7;27;2;16;21;24;22;9;18;25;3;17;11;10;15;5;29;23;19;8;12;26;4;1;20
6;13;32;30;14;28;31;7;27;2;16;21;24;22;9;18;25;3;17;11;10;23;5;29;15;19;8;12;26;4;1;20;79;26330
79;26330;6;13;32;30;14;28;31;7;27;2;16;21;24;22;9;18;25;3;17;11;10;23;5;29;15;19;8;12;26;4;1;20
6;13;32;30;24;28;31;7;27;2;16;21;14;22;9;18;25;3;17;11;10;23;5;29;15;19;8;12;26;4;1;20;79;26828
79;26828;6;13;32;30;24;28;31;7;27;2;16;21;14;22;9;18;25;3;17;11;10;23;5;29;15;19;8;12;26;4;1;20
6;13;32;30;24;28;19;7;27;2;16;21;14;22;9;18;25;3;17;11;10;23;5;29;15;31;8;12;26;4;1;20;79;27088
79;26828;6;13;32;30;24;28;31;7;27;2;16;21;14;22;9;18;25;3;17;11;10;23;5;29;15;19;8;12;26;4;1;20
6;13;12;30;24;28;31;7;27;2;16;21;14;22;9;18;25;3;17;11;10;23;5;29;15;19;8;32;26;4;1;20;79;27362
79;27362;6;13;12;30;24;28;31;7;27;2;16;21;14;22;9;18;25;3;17;11;10;23;5;29;15;19;8;32;26;4;1;20
6;13;12;26;24;28;31;7;27;2;16;21;14;22;9;18;25;3;17;11;10;23;5;29;15;19;8;32;30;4;1;20;79;27122
79;27122;6;13;12;26;24;28;31;7;27;2;16;21;14;22;9;18;25;3;17;11;10;23;5;29;15;19;8;32;30;4;1;20
6;13;12;26;24;28;31;7;27;2;16;21;14;22;9;18;25;3;23;11;10;17;5;29;15;19;8;32;30;4;1;20;79;27702
79;27702;6;13;12;26;24;28;31;7;27;2;16;21;14;22;9;18;25;3;23;11;10;17;5;29;15;19;8;32;30;4;1;20
6;13;23;26;24;28;31;7;27;2;16;21;14;22;9;18;25;3;12;11;10;17;5;29;15;19;8;32;30;4;1;20;79;27060
79;27060;6;13;23;26;24;28;31;7;27;2;16;21;14;22;9;18;25;3;12;11;10;17;5;29;15;19;8;32;30;4;1;20
6;13;23;26;5;28;31;7;27;2;16;21;14;22;9;18;25;3;12;11;10;17;24;29;15;19;8;32;30;4;1;20;79;27204
79;27204;6;13;23;26;5;28;31;7;27;2;16;21;14;22;9;18;25;3;12;11;10;17;24;29;15;19;8;32;30;4;1;20
6;13;23;26;5;28;31;7;27;2;16;21;14;22;9;18;25;3;12;11;10;17;24;29;15;19;30;32;8;4;1;20;79;27582
79;27582;6;13;23;26;5;28;31;7;27;2;16;21;14;22;9;18;25;3;12;11;10;17;24;29;15;19;30;32;8;4;1;20
6;13;23;26;5;11;31;7;27;2;16;21;14;22;9;18;25;3;12;28;10;17;24;29;15;19;30;32;8;4;1;20;79;28132
79;28132;6;13;23;26;5;11;31;7;27;2;16;21;14;22;9;18;25;3;12;28;10;17;24;29;15;19;30;32;8;4;1;20
6;13;25;26;5;11;31;7;27;2;16;21;14;22;9;18;23;3;12;28;10;17;24;29;15;19;30;32;8;4;1;20;79;27832
79;27832;6;13;25;26;5;11;31;7;27;2;16;21;14;22;9;18;23;3;12;28;10;17;24;29;15;19;30;32;8;4;1;20
6;13;25;24;5;11;31;7;27;2;16;21;14;22;9;18;23;3;12;28;10;17;26;29;15;19;30;32;8;4;1;20;79;28312
80;27832;6;13;25;26;5;11;31;7;27;2;16;21;14;22;9;18;23;3;12;28;10;17;24;29;15;19;30;32;8;4;1;20
6;13;25;26;5;11;31;7;27;2;16;21;14;22;9;18;23;8;12;28;10;17;24;29;15;19;30;32;3;4;1;20;80;28472
80;27832;6;13;25;26;5;11;31;7;27;2;16;21;14;22;9;18;23;3;12;28;10;17;24;29;15;19;30;32;8;4;1;20
6;13;25;26;5;11;31;1;27;2;16;21;14;22;9;18;23;3;12;28;10;17;24;29;15;19;30;32;8;4;7;20;80;28272
80;27832;6;13;25;26;5;11;31;7;27;2;16;21;14;22;9;18;23;3;12;28;10;17;24;29;15;19;30;32;8;4;1;20
6;13;25;26;5;11;31;30;27;2;16;21;14;22;9;18;23;3;12;28;10;17;24;29;15;19;7;32;8;4;1;20;80;27148
80;27148;6;13;25;26;5;11;31;30;27;2;16;21;14;22;9;18;23;3;12;28;10;17;24;29;15;19;7;32;8;4;1;20
6;13;25;26;5;14;31;30;27;2;16;21;11;22;9;18;23;3;12;28;10;17;24;29;15;19;7;32;8;4;1;20;80;26988
80;26988;6;13;25;26;5;14;31;30;27;2;16;21;11;22;9;18;23;3;12;28;10;17;24;29;15;19;7;32;8;4;1;20
6;13;4;26;5;14;31;30;27;2;16;21;11;22;9;18;23;3;12;28;10;17;24;29;15;19;7;32;8;25;1;20;80;28014
80;26988;6;13;25;26;5;14;31;30;27;2;16;21;11;22;9;18;23;3;12;28;10;17;24;29;15;19;7;32;8;4;1;20
6;13;25;26;5;14;31;30;27;2;16;21;11;24;9;18;23;3;12;28;10;17;22;29;15;19;7;32;8;4;1;20;80;26708
80;26708;6;13;25;26;5;14;31;30;27;2;16;21;11;24;9;18;23;3;12;28;10;17;22;29;15;19;7;32;8;4;1;20
6;13;25;26;5;14;31;30;27;2;16;21;11;28;9;18;23;3;12;24;10;17;22;29;15;19;7;32;8;4;1;20;80;27028
80;26708;6;13;25;26;5;14;31;30;27;2;16;21;11;24;9;18;23;3;12;28;10;17;22;29;15;19;7;32;8;4;1;20
6;13;25;26;5;14;31;30;27;2;16;21;11;24;9;18;23;3;12;28;10;17;4;29;15;19;7;32;8;22;1;20;80;26862
80;26862;6;13;25;26;5;14;31;30;27;2;16;21;11;24;9;18;23;3;12;28;10;17;4;29;15;19;7;32;8;22;1;20
6;13;25;26;5;14;31;30;12;2;16;21;11;24;9;18;23;3;27;28;10;17;4;29;15;19;7;32;8;22;1;20;80;27524
80;26862;6;13;25;26;5;14;31;30;27;2;16;21;11;24;9;18;23;3;12;28;10;17;4;29;15;19;7;32;8;22;1;20
6;13;11;26;5;14;31;30;27;2;16;21;25;24;9;18;23;3;12;28;10;17;4;29;15;19;7;32;8;22;1;20;80;26868
80;26868;6;13;11;26;5;14;31;30;27;2;16;21;25;24;9;18;23;3;12;28;10;17;4;29;15;19;7;32;8;22;1;20
6;13;11;26;5;14;31;30;27;2;16;21;25;24;9;18;17;3;12;28;10;23;4;29;15;19;7;32;8;22;1;20;80;27088
80;27088;6;13;11;26;5;14;31;30;27;2;16;21;25;24;9;18;17;3;12;28;10;23;4;29;15;19;7;32;8;22;1;20
6;13;11;26;5;14;31;30;27;2;16;21;25;24;9;18;17;3;1;28;10;23;4;29;15;19;7;32;8;22;12;20;80;27208
80;27088;6;13;11;26;5;14;31;30;27;2;16;21;25;24;9;18;17;3;12;28;10;23;4;29;15;19;7;32;8;22;1;20
6;13;11;26;5;14;31;30;27;2;16;21;25;24;9;18;17;3;12;28;10;23;4;32;15;19;7;29;8;22;1;20;80;26528
80;26528;6;13;11;26;5;14;31;30;27;2;16;21;25;24;9;18;17;3;12;28;10;23;4;32;15;19;7;29;8;22;1;20
2;13;11;26;5;14;31;30;27;6;16;21;25;24;9;18;17;3;12;28;10;23;4;32;15;19;7;29;8;22;1;20;80;26748
80;26748;2;13;11;26;5;14;31;30;27;6;16;21;25;24;9;18;17;3;12;28;10;23;4;32;15;19;7;29;8;22;1;20
2;13;28;26;5;14;31;30;27;6;16;21;25;24;9;18;17;3;12;11;10;23;4;32;15;19;7;29;8;22;1;20;80;26802
80;26802;2;13;28;26;5;14;31;30;27;6;16;21;25;24;9;18;17;3;12;11;10;23;4;32;15;19;7;29;8;22;1;20
2;13;28;26;5;14;31;30;27;6;16;21;25;24;9;18;3;17;12;11;10;23;4;32;15;19;7;29;8;22;1;20;80;27460
80;26802;2;13;28;26;5;14;31;30;27;6;16;21;25;24;9;18;17;3;12;11;10;23;4;32;15;19;7;29;8;22;1;20
2;13;28;26;5;14;11;30;27;6;16;21;25;24;9;18;17;3;12;31;10;23;4;32;15;19;7;29;8;22;1;20;80;26760
80;26760;2;13;28;26;5;14;11;30;27;6;16;21;25;24;9;18;17;3;12;31;10;23;4;32;15;19;7;29;8;22;1;20
2;13;28;26;5;14;11;30;27;6;16;21;25;24;9;18;17;3;12;15;10;23;4;32;31;19;7;29;8;22;1;20;80;26392
80;26392;2;13;28;26;5;14;11;30;27;6;16;21;25;24;9;18;17;3;12;15;10;23;4;32;31;19;7;29;8;22;1;20
2;13;28;31;5;14;11;30;27;6;16;21;25;24;9;18;17;3;12;15;10;23;4;32;26;19;7;29;8;22;1;20;80;26912
80;26392;2;13;28;26;5;14;11;30;27;6;16;21;25;24;9;18;17;3;12;15;10;23;4;32;31;19;7;29;8;22;1;20
2;13;28;26;5;14;11;30;27;6;16;21;25;24;9;18;17;3;12;15;10;23;4;32;31;22;7;29;8;19;1;20;80;25952
81;25952;2;13;28;26;5;14;11;30;27;6;16;21;25;24;9;18;17;3;12;15;10;23;4;32;31;22;7;29;8;19;1;20
2;13;28;26;5;14;11;30;27;6;16;21;25;24;9;18;3;17;12;15;10;23;4;32;31;22;7;29;8;19;1;20;81;26162
81;25952;2;13;28;26;5;14;11;30;27;6;16;21;25;24;9;18;17;3;12;15;10;23;4;32;31;22;7;29;8;19;1;20
2;13;28;26;5;14;11;30;27;6;16;21;24;25;9;18;17;3;12;15;10;23;4;32;31;22;7;29;8;19;1;20;81;26472
81;25952;2;13;28;26;5;14;11;30;27;6;16;21;25;24;9;18;17;3;12;15;10;23;4;32;31;22;7;29;8;19;1;20
2;13;15;26;5;14;11;30;27;6;16;21;25;24;9;18;17;3;12;28;10;23;4;32;31;22;7;29;8;19;1;20;81;26274
81;26274;2;13;15;26;5;14;11;30;27;6;16;21;25;24;9;18;17;3;12;28;10;23;4;32;31;22;7;29;8;19;1;20
2;13;15;26;5;14;11;30;23;6;16;21;25;24;9;18;17;3;12;28;10;27;4;32;31;22;7;29;8;19;1;20;81;26234
81;26234;2;13;15;26;5;14;11;30;23;6;16;21;25;24;9;18;17;3;12;28;10;27;4;32;31;22;7;29;8;19;1;20
2;13;10;26;5;14;11;30;23;6;16;21;25;24;9;18;17;3;12;28;15;27;4;32;31;22;7;29;8;19;1;20;81;25714
81;25714;2;13;10;26;5;14;11;30;23;6;16;21;25;24;9;18;17;3;12;28;15;27;4;32;31;22;7;29;8;19;1;20
2;13;10;26;5;14;11;30;23;6;16;21;25;24;9;18;17;3;12;28;27;15;4;32;31;22;7;29;8;19;1;20;81;25938
81;25938;2;13;10;26;5;14;11;30;23;6;16;21;25;24;9;18;17;3;12;28;27;15;4;32;31;22;7;29;8;19;1;20
2;13;10;26;5;14;11;30;23;6;16;21;25;24;9;18;17;8;12;28;27;15;4;32;31;22;7;29;3;19;1;20;81;26298
81;26298;2;13;10;26;5;14;11;30;23;6;16;21;25;24;9;18;17;8;12;28;27;15;4;32;31;22;7;29;3;19;1;20
2;13;10;26;5;14;11;30;23;6;16;21;25;24;9;18;17;8;12;28;27;15;4;32;31;22;7;29;3;1;19;20;81;26482
81;26482;2;13;10;26;5;14;11;30;23;6;16;21;25;24;9;18;17;8;12;28;27;15;4;32;31;22;7;29;3;1;19;20
2;13;10;26;5;14;11;30;23;6;16;21;25;24;9;28;17;8;12;18;27;15;4;32;31;22;7;29;3;1;19;20;81;26642
81;26642;2;13;10;26;5;14;11;30;23;6;16;21;25;24;9;28;17;8;12;18;27;15;4;32;31;22;7;29;3;1;19;20
2;13;10;26;5;14;9;30;23;6;16;21;25;24;11;28;17;8;12;18;27;15;4;32;31;22;7;29;3;1;19;20;81;26882
81;26642;2;13;10;26;5;14;11;30;23;6;16;21;25;24;9;28;17;8;12;18;27;15;4;32;31;22;7;29;3;1;19;20
2;13;10;26;5;14;11;30;23;6;16;21;25;24;9;28;7;8;12;18;27;15;4;32;31;22;17;29;3;1;19;20;81;25950
81;25950;2;13;10;26;5;14;11;30;23;6;16;21;25;24;9;28;7;8;12;18;27;15;4;32;31;22;17;29;3;1;19;20
19;13;10;26;5;14;11;30;23;6;16;21;25;24;9;28;7;8;12;18;27;15;4;32;31;22;17;29;3;1;2;20;81;25950
81;25950;19;13;10;26;5;14;11;30;23;6;16;21;25;24;9;28;7;8;12;18;27;15;4;32;31;22;17;29;3;1;2;20
19;13;10;26;5;14;11;30;23;6;16;21;25;24;9;28;7;8;12;18;27;15;4;32;31;2;17;29;3;1;22;20;81;25958
81;25958;19;13;10;26;5;14;11;30;23;6;16;21;25;24;9;28;7;8;12;18;27;15;4;32;31;2;17;29;3;1;22;20
19;13;10;26;5;14;11;30;23;6;16;21;25;24;9;28;7;8;12;18;22;15;4;32;31;2;17;29;3;1;27;20;81;26118
81;26118;19;13;10;26;5;14;11;30;23;6;16;21;25;24;9;28;7;8;12;18;22;15;4;32;31;2;17;29;3;1;27;20
19;13;10;26;3;14;11;30;23;6;16;21;25;24;9;28;7;8;12;18;22;15;4;32;31;2;17;29;5;1;27;20;81;26438
81;26438;19;13;10;26;3;14;11;30;23;6;16;21;25;24;9;28;7;8;12;18;22;15;4;32;31;2;17;29;5;1;27;20
