"X1";"X27558";"X13";"X2";"X28";"X12";"X21";"X19";"X8";"X3";"X29";"X9";"X20";"X15";"X25";"X5";"X26";"X22";"X10";"X16";"X32";"X27";"X14";"X11";"X31";"X23";"X17";"X24";"X1.1";"X4";"X30";"X6";"X18";"X7"
1;7;15;28;11;14;30;18;24;19;12;3;26;25;13;29;6;5;23;8;21;20;22;16;32;27;2;10;17;4;9;31;87;26844
87;26844;1;7;15;28;11;14;30;18;24;19;12;3;26;25;13;29;6;5;23;8;21;20;22;16;32;27;2;10;17;4;9;31
1;7;15;28;11;14;30;18;24;19;12;3;26;25;13;29;6;5;23;8;31;20;22;16;32;27;2;10;17;4;9;21;87;26964
87;26964;1;7;15;28;11;14;30;18;24;19;12;3;26;25;13;29;6;5;23;8;31;20;22;16;32;27;2;10;17;4;9;21
1;7;15;28;11;14;30;18;22;19;12;3;26;25;13;29;6;5;23;8;31;20;24;16;32;27;2;10;17;4;9;21;87;26684
88;26684;1;7;15;28;11;14;30;18;22;19;12;3;26;25;13;29;6;5;23;8;31;20;24;16;32;27;2;10;17;4;9;21
1;7;15;28;11;14;30;18;26;19;12;3;22;25;13;29;6;5;23;8;31;20;24;16;32;27;2;10;17;4;9;21;88;26944
88;26944;1;7;15;28;11;14;30;18;26;19;12;3;22;25;13;29;6;5;23;8;31;20;24;16;32;27;2;10;17;4;9;21
1;7;11;28;15;14;30;18;26;19;12;3;22;25;13;29;6;5;23;8;31;20;24;16;32;27;2;10;17;4;9;21;88;26944
88;26944;1;7;11;28;15;14;30;18;26;19;12;3;22;25;13;29;6;5;23;8;31;20;24;16;32;27;2;10;17;4;9;21
1;7;11;28;16;14;30;18;26;19;12;3;22;25;13;29;6;5;23;8;31;20;24;15;32;27;2;10;17;4;9;21;88;27204
88;27204;1;7;11;28;16;14;30;18;26;19;12;3;22;25;13;29;6;5;23;8;31;20;24;15;32;27;2;10;17;4;9;21
1;7;11;28;16;14;30;27;26;19;12;3;22;25;13;29;6;5;23;8;31;20;24;15;32;18;2;10;17;4;9;21;88;27764
88;27204;1;7;11;28;16;14;30;18;26;19;12;3;22;25;13;29;6;5;23;8;31;20;24;15;32;27;2;10;17;4;9;21
1;7;11;28;16;14;30;18;26;19;12;3;22;25;13;29;6;4;23;8;31;20;24;15;32;27;2;10;17;5;9;21;88;27604
88;27604;1;7;11;28;16;14;30;18;26;19;12;3;22;25;13;29;6;4;23;8;31;20;24;15;32;27;2;10;17;5;9;21
1;7;11;28;16;14;30;18;6;19;12;3;22;25;13;29;26;4;23;8;31;20;24;15;32;27;2;10;17;5;9;21;88;27758
88;27758;1;7;11;28;16;14;30;18;6;19;12;3;22;25;13;29;26;4;23;8;31;20;24;15;32;27;2;10;17;5;9;21
1;13;11;28;16;14;30;18;6;19;12;3;22;25;7;29;26;4;23;8;31;20;24;15;32;27;2;10;17;5;9;21;88;27878
88;27758;1;7;11;28;16;14;30;18;6;19;12;3;22;25;13;29;26;4;23;8;31;20;24;15;32;27;2;10;17;5;9;21
1;7;31;28;16;14;30;18;6;19;12;3;22;25;13;29;26;4;23;8;11;20;24;15;32;27;2;10;17;5;9;21;88;28350
88;27758;1;7;11;28;16;14;30;18;6;19;12;3;22;25;13;29;26;4;23;8;31;20;24;15;32;27;2;10;17;5;9;21
1;7;11;28;16;14;4;18;6;19;12;3;22;25;13;29;26;30;23;8;31;20;24;15;32;27;2;10;17;5;9;21;88;27002
88;27002;1;7;11;28;16;14;4;18;6;19;12;3;22;25;13;29;26;30;23;8;31;20;24;15;32;27;2;10;17;5;9;21
1;7;11;28;16;14;4;18;6;19;12;3;22;25;13;29;26;30;23;8;27;20;24;15;32;31;2;10;17;5;9;21;88;26742
88;26742;1;7;11;28;16;14;4;18;6;19;12;3;22;25;13;29;26;30;23;8;27;20;24;15;32;31;2;10;17;5;9;21
1;13;11;28;16;14;4;18;6;19;12;3;22;25;7;29;26;30;23;8;27;20;24;15;32;31;2;10;17;5;9;21;88;27262
88;26742;1;7;11;28;16;14;4;18;6;19;12;3;22;25;13;29;26;30;23;8;27;20;24;15;32;31;2;10;17;5;9;21
1;7;11;28;16;14;4;18;6;19;12;3;22;25;13;29;26;30;23;8;5;20;24;15;32;31;2;10;17;27;9;21;88;26372
88;26372;1;7;11;28;16;14;4;18;6;19;12;3;22;25;13;29;26;30;23;8;5;20;24;15;32;31;2;10;17;27;9;21
1;7;11;28;16;14;4;18;6;19;12;3;22;25;13;29;26;30;23;8;5;20;24;15;32;31;2;10;27;17;9;21;88;26172
88;26172;1;7;11;28;16;14;4;18;6;19;12;3;22;25;13;29;26;30;23;8;5;20;24;15;32;31;2;10;27;17;9;21
1;7;11;9;16;14;4;18;6;19;12;3;22;25;13;29;26;30;23;8;5;20;24;15;32;31;2;10;27;17;28;21;88;25846
88;25846;1;7;11;9;16;14;4;18;6;19;12;3;22;25;13;29;26;30;23;8;5;20;24;15;32;31;2;10;27;17;28;21
1;32;11;9;16;14;4;18;6;19;12;3;22;25;13;29;26;30;23;8;5;20;24;15;7;31;2;10;27;17;28;21;88;26824
88;25846;1;7;11;9;16;14;4;18;6;19;12;3;22;25;13;29;26;30;23;8;5;20;24;15;32;31;2;10;27;17;28;21
1;7;11;9;16;14;4;18;6;19;12;3;22;25;10;29;26;30;23;8;5;20;24;15;32;31;2;13;27;17;28;21;88;25926
88;25926;1;7;11;9;16;14;4;18;6;19;12;3;22;25;10;29;26;30;23;8;5;20;24;15;32;31;2;13;27;17;28;21
1;7;11;9;16;14;18;4;6;19;12;3;22;25;10;29;26;30;23;8;5;20;24;15;32;31;2;13;27;17;28;21;88;25968
88;25968;1;7;11;9;16;14;18;4;6;19;12;3;22;25;10;29;26;30;23;8;5;20;24;15;32;31;2;13;27;17;28;21
10;7;11;9;16;14;18;4;6;19;12;3;22;25;1;29;26;30;23;8;5;20;24;15;32;31;2;13;27;17;28;21;88;25668
88;25668;10;7;11;9;16;14;18;4;6;19;12;3;22;25;1;29;26;30;23;8;5;20;24;15;32;31;2;13;27;17;28;21
10;7;11;9;16;14;18;4;30;19;12;3;22;25;1;29;26;6;23;8;5;20;24;15;32;31;2;13;27;17;28;21;88;26372
88;25668;10;7;11;9;16;14;18;4;6;19;12;3;22;25;1;29;26;30;23;8;5;20;24;15;32;31;2;13;27;17;28;21
10;7;11;31;16;14;18;4;6;19;12;3;22;25;1;29;26;30;23;8;5;20;24;15;32;9;2;13;27;17;28;21;88;26102
89;26102;10;7;11;31;16;14;18;4;6;19;12;3;22;25;1;29;26;30;23;8;5;20;24;15;32;9;2;13;27;17;28;21
9;7;11;31;16;14;18;4;6;19;12;3;22;25;1;29;26;30;23;8;5;20;24;15;32;10;2;13;27;17;28;21;89;26342
89;26342;9;7;11;31;16;14;18;4;6;19;12;3;22;25;1;29;26;30;23;8;5;20;24;15;32;10;2;13;27;17;28;21
9;7;11;31;16;14;18;4;6;19;12;3;22;25;1;29;26;32;23;8;5;20;24;15;30;10;2;13;27;17;28;21;89;26782
89;26342;9;7;11;31;16;14;18;4;6;19;12;3;22;25;1;29;26;30;23;8;5;20;24;15;32;10;2;13;27;17;28;21
9;7;11;31;16;14;10;4;6;19;12;3;22;25;1;29;26;30;23;8;5;20;24;15;32;18;2;13;27;17;28;21;89;26464
89;26464;9;7;11;31;16;14;10;4;6;19;12;3;22;25;1;29;26;30;23;8;5;20;24;15;32;18;2;13;27;17;28;21
9;7;11;31;16;14;10;4;6;19;12;3;22;25;1;29;26;30;24;8;5;20;23;15;32;18;2;13;27;17;28;21;89;26244
89;26244;9;7;11;31;16;14;10;4;6;19;12;3;22;25;1;29;26;30;24;8;5;20;23;15;32;18;2;13;27;17;28;21
9;7;11;31;16;14;10;4;6;19;12;3;22;25;1;28;26;30;24;8;5;20;23;15;32;18;2;13;27;17;29;21;89;25644
89;25644;9;7;11;31;16;14;10;4;6;19;12;3;22;25;1;28;26;30;24;8;5;20;23;15;32;18;2;13;27;17;29;21
9;7;11;31;16;2;10;4;6;19;12;3;22;25;1;28;26;30;24;8;5;20;23;15;32;18;14;13;27;17;29;21;89;25304
89;25304;9;7;11;31;16;2;10;4;6;19;12;3;22;25;1;28;26;30;24;8;5;20;23;15;32;18;14;13;27;17;29;21
9;7;11;31;16;2;10;4;6;19;12;3;22;25;1;28;26;29;24;8;5;20;23;15;32;18;14;13;27;17;30;21;89;25524
89;25304;9;7;11;31;16;2;10;4;6;19;12;3;22;25;1;28;26;30;24;8;5;20;23;15;32;18;14;13;27;17;29;21
9;7;11;31;16;2;10;4;12;19;6;3;22;25;1;28;26;30;24;8;5;20;23;15;32;18;14;13;27;17;29;21;89;25164
89;25164;9;7;11;31;16;2;10;4;12;19;6;3;22;25;1;28;26;30;24;8;5;20;23;15;32;18;14;13;27;17;29;21
9;7;11;31;16;2;10;4;12;19;6;3;22;25;1;28;26;30;24;8;5;20;29;15;32;18;14;13;27;17;23;21;89;25804
89;25164;9;7;11;31;16;2;10;4;12;19;6;3;22;25;1;28;26;30;24;8;5;20;23;15;32;18;14;13;27;17;29;21
9;7;11;31;16;2;10;4;12;19;6;3;22;25;1;14;26;30;24;8;5;20;23;15;32;18;28;13;27;17;29;21;89;24628
89;24628;9;7;11;31;16;2;10;4;12;19;6;3;22;25;1;14;26;30;24;8;5;20;23;15;32;18;28;13;27;17;29;21
9;7;11;31;16;2;10;4;12;19;18;3;22;25;1;14;26;30;24;8;5;20;23;15;32;6;28;13;27;17;29;21;89;25048
89;24628;9;7;11;31;16;2;10;4;12;19;6;3;22;25;1;14;26;30;24;8;5;20;23;15;32;18;28;13;27;17;29;21
9;7;11;31;16;2;10;4;12;19;8;3;22;25;1;14;26;30;24;6;5;20;23;15;32;18;28;13;27;17;29;21;89;25188
89;24628;9;7;11;31;16;2;10;4;12;19;6;3;22;25;1;14;26;30;24;8;5;20;23;15;32;18;28;13;27;17;29;21
9;7;11;31;16;2;10;4;12;19;6;3;22;25;1;14;26;30;24;28;5;20;23;15;32;18;8;13;27;17;29;21;89;25324
89;24628;9;7;11;31;16;2;10;4;12;19;6;3;22;25;1;14;26;30;24;8;5;20;23;15;32;18;28;13;27;17;29;21
9;7;11;31;16;2;10;4;12;19;6;3;22;25;1;14;26;30;24;8;5;18;23;15;32;20;28;13;27;17;29;21;89;24948
89;24948;9;7;11;31;16;2;10;4;12;19;6;3;22;25;1;14;26;30;24;8;5;18;23;15;32;20;28;13;27;17;29;21
9;7;11;31;16;2;10;4;12;19;6;3;22;25;1;14;26;30;24;8;15;18;23;5;32;20;28;13;27;17;29;21;89;25228
89;24948;9;7;11;31;16;2;10;4;12;19;6;3;22;25;1;14;26;30;24;8;5;18;23;15;32;20;28;13;27;17;29;21
9;7;11;31;16;2;10;4;12;19;6;3;22;25;1;14;26;20;24;8;5;18;23;15;32;30;28;13;27;17;29;21;89;24608
89;24608;9;7;11;31;16;2;10;4;12;19;6;3;22;25;1;14;26;20;24;8;5;18;23;15;32;30;28;13;27;17;29;21
9;7;11;31;16;2;10;4;12;19;6;3;22;23;1;14;26;20;24;8;5;18;25;15;32;30;28;13;27;17;29;21;89;24668
89;24668;9;7;11;31;16;2;10;4;12;19;6;3;22;23;1;14;26;20;24;8;5;18;25;15;32;30;28;13;27;17;29;21
9;7;11;31;16;2;10;4;12;19;27;3;22;23;1;14;26;20;24;8;5;18;25;15;32;30;28;13;6;17;29;21;89;24926
89;24926;9;7;11;31;16;2;10;4;12;19;27;3;22;23;1;14;26;20;24;8;5;18;25;15;32;30;28;13;6;17;29;21
9;7;11;31;16;2;10;4;12;19;27;20;22;23;1;14;26;3;24;8;5;18;25;15;32;30;28;13;6;17;29;21;89;25796
89;24926;9;7;11;31;16;2;10;4;12;19;27;3;22;23;1;14;26;20;24;8;5;18;25;15;32;30;28;13;6;17;29;21
23;7;11;31;16;2;10;4;12;19;27;3;22;9;1;14;26;20;24;8;5;18;25;15;32;30;28;13;6;17;29;21;89;25698
90;24926;9;7;11;31;16;2;10;4;12;19;27;3;22;23;1;14;26;20;24;8;5;18;25;15;32;30;28;13;6;17;29;21
9;7;11;31;16;2;10;4;12;25;27;3;22;23;1;14;26;20;24;8;5;18;19;15;32;30;28;13;6;17;29;21;90;24406
90;24406;9;7;11;31;16;2;10;4;12;25;27;3;22;23;1;14;26;20;24;8;5;18;19;15;32;30;28;13;6;17;29;21
9;7;11;31;16;2;10;4;12;25;27;3;28;23;1;14;26;20;24;8;5;18;19;15;32;30;22;13;6;17;29;21;90;24686
90;24686;9;7;11;31;16;2;10;4;12;25;27;3;28;23;1;14;26;20;24;8;5;18;19;15;32;30;22;13;6;17;29;21
30;7;11;31;16;2;10;4;12;25;27;3;28;23;1;14;26;20;24;8;5;18;19;15;32;9;22;13;6;17;29;21;90;25434
90;24686;9;7;11;31;16;2;10;4;12;25;27;3;28;23;1;14;26;20;24;8;5;18;19;15;32;30;22;13;6;17;29;21
9;7;11;31;16;2;10;4;12;25;27;3;28;23;1;14;22;20;24;8;5;18;19;15;32;30;26;13;6;17;29;21;90;25046
90;25046;9;7;11;31;16;2;10;4;12;25;27;3;28;23;1;14;22;20;24;8;5;18;19;15;32;30;26;13;6;17;29;21
9;7;11;24;16;2;10;4;12;25;27;3;28;23;1;14;22;20;31;8;5;18;19;15;32;30;26;13;6;17;29;21;90;25226
90;25226;9;7;11;24;16;2;10;4;12;25;27;3;28;23;1;14;22;20;31;8;5;18;19;15;32;30;26;13;6;17;29;21
9;7;11;24;16;2;10;27;12;25;4;3;28;23;1;14;22;20;31;8;5;18;19;15;32;30;26;13;6;17;29;21;90;25782
90;25782;9;7;11;24;16;2;10;27;12;25;4;3;28;23;1;14;22;20;31;8;5;18;19;15;32;30;26;13;6;17;29;21
9;7;11;20;16;2;10;27;12;25;4;3;28;23;1;14;22;24;31;8;5;18;19;15;32;30;26;13;6;17;29;21;90;25702
90;25702;9;7;11;20;16;2;10;27;12;25;4;3;28;23;1;14;22;24;31;8;5;18;19;15;32;30;26;13;6;17;29;21
9;7;14;20;16;2;10;27;12;25;4;3;28;23;1;11;22;24;31;8;5;18;19;15;32;30;26;13;6;17;29;21;90;25302
90;25302;9;7;14;20;16;2;10;27;12;25;4;3;28;23;1;11;22;24;31;8;5;18;19;15;32;30;26;13;6;17;29;21
9;7;14;20;16;15;10;27;12;25;4;3;28;23;1;11;22;24;31;8;5;18;19;2;32;30;26;13;6;17;29;21;90;25622
90;25302;9;7;14;20;16;2;10;27;12;25;4;3;28;23;1;11;22;24;31;8;5;18;19;15;32;30;26;13;6;17;29;21
9;7;14;20;16;2;10;27;12;25;4;17;28;23;1;11;22;24;31;8;5;18;19;15;32;30;26;13;6;3;29;21;90;26098
90;25302;9;7;14;20;16;2;10;27;12;25;4;3;28;23;1;11;22;24;31;8;5;18;19;15;32;30;26;13;6;17;29;21
9;7;14;20;16;2;10;27;12;25;4;3;28;23;1;11;22;24;31;8;5;18;19;15;32;30;17;13;6;26;29;21;90;25142
90;25142;9;7;14;20;16;2;10;27;12;25;4;3;28;23;1;11;22;24;31;8;5;18;19;15;32;30;17;13;6;26;29;21
9;7;14;20;16;18;10;27;12;25;4;3;28;23;1;11;22;24;31;8;5;2;19;15;32;30;17;13;6;26;29;21;90;25326
90;25142;9;7;14;20;16;2;10;27;12;25;4;3;28;23;1;11;22;24;31;8;5;18;19;15;32;30;17;13;6;26;29;21
9;7;14;20;16;2;10;27;12;25;21;3;28;23;1;11;22;24;31;8;5;18;19;15;32;30;17;13;6;26;29;4;90;25310
90;25310;9;7;14;20;16;2;10;27;12;25;21;3;28;23;1;11;22;24;31;8;5;18;19;15;32;30;17;13;6;26;29;4
9;7;14;20;16;2;10;27;12;25;21;3;28;23;1;11;22;24;31;8;5;32;19;15;18;30;17;13;6;26;29;4;90;26130
90;25310;9;7;14;20;16;2;10;27;12;25;21;3;28;23;1;11;22;24;31;8;5;18;19;15;32;30;17;13;6;26;29;4
9;7;14;20;16;2;10;27;12;25;3;21;28;23;1;11;22;24;31;8;5;18;19;15;32;30;17;13;6;26;29;4;90;25314
90;25314;9;7;14;20;16;2;10;27;12;25;3;21;28;23;1;11;22;24;31;8;5;18;19;15;32;30;17;13;6;26;29;4
9;7;14;20;16;2;10;27;12;25;29;21;28;23;1;11;22;24;31;8;5;18;19;15;32;30;17;13;6;26;3;4;90;25566
90;25314;9;7;14;20;16;2;10;27;12;25;3;21;28;23;1;11;22;24;31;8;5;18;19;15;32;30;17;13;6;26;29;4
9;7;14;20;16;13;10;27;12;25;3;21;28;23;1;11;22;24;31;8;5;18;19;15;32;30;17;2;6;26;29;4;90;25874
90;25874;9;7;14;20;16;13;10;27;12;25;3;21;28;23;1;11;22;24;31;8;5;18;19;15;32;30;17;2;6;26;29;4
9;7;14;31;16;13;10;27;12;25;3;21;28;23;1;11;22;24;20;8;5;18;19;15;32;30;17;2;6;26;29;4;90;25234
90;25234;9;7;14;31;16;13;10;27;12;25;3;21;28;23;1;11;22;24;20;8;5;18;19;15;32;30;17;2;6;26;29;4
9;7;14;31;16;13;10;27;12;25;15;21;28;23;1;11;22;24;20;8;5;18;19;3;32;30;17;2;6;26;29;4;90;24954
90;24954;9;7;14;31;16;13;10;27;12;25;15;21;28;23;1;11;22;24;20;8;5;18;19;3;32;30;17;2;6;26;29;4
19;7;14;31;16;13;10;27;12;25;15;21;28;23;1;11;22;24;20;8;5;18;9;3;32;30;17;2;6;26;29;4;90;25144
91;25144;19;7;14;31;16;13;10;27;12;25;15;21;28;23;1;11;22;24;20;8;5;18;9;3;32;30;17;2;6;26;29;4
19;7;14;31;16;13;10;27;12;25;15;21;28;23;3;11;22;24;20;8;5;18;9;1;32;30;17;2;6;26;29;4;91;25064
91;25064;19;7;14;31;16;13;10;27;12;25;15;21;28;23;3;11;22;24;20;8;5;18;9;1;32;30;17;2;6;26;29;4
19;7;14;31;16;13;26;27;12;25;15;21;28;23;3;11;22;24;20;8;5;18;9;1;32;30;17;2;6;10;29;4;91;25386
91;25064;19;7;14;31;16;13;10;27;12;25;15;21;28;23;3;11;22;24;20;8;5;18;9;1;32;30;17;2;6;26;29;4
19;7;14;31;16;13;10;27;12;25;15;21;28;23;3;11;22;24;2;8;5;18;9;1;32;30;17;20;6;26;29;4;91;24616
91;24616;19;7;14;31;16;13;10;27;12;25;15;21;28;23;3;11;22;24;2;8;5;18;9;1;32;30;17;20;6;26;29;4
19;7;14;31;16;13;10;27;12;25;15;21;28;23;3;11;20;24;2;8;5;18;9;1;32;30;17;22;6;26;29;4;91;25216
91;25216;19;7;14;31;16;13;10;27;12;25;15;21;28;23;3;11;20;24;2;8;5;18;9;1;32;30;17;22;6;26;29;4
19;7;14;31;16;13;10;2;12;25;15;21;28;23;3;11;20;24;27;8;5;18;9;1;32;30;17;22;6;26;29;4;91;25392
91;25216;19;7;14;31;16;13;10;27;12;25;15;21;28;23;3;11;20;24;2;8;5;18;9;1;32;30;17;22;6;26;29;4
23;7;14;31;16;13;10;27;12;25;15;21;28;19;3;11;20;24;2;8;5;18;9;1;32;30;17;22;6;26;29;4;91;24896
91;24896;23;7;14;31;16;13;10;27;12;25;15;21;28;19;3;11;20;24;2;8;5;18;9;1;32;30;17;22;6;26;29;4
23;7;14;31;16;13;10;27;12;25;15;9;28;19;3;11;20;24;2;8;5;18;21;1;32;30;17;22;6;26;29;4;91;24866
91;24866;23;7;14;31;16;13;10;27;12;25;15;9;28;19;3;11;20;24;2;8;5;18;21;1;32;30;17;22;6;26;29;4
23;7;14;25;16;13;10;27;12;31;15;9;28;19;3;11;20;24;2;8;5;18;21;1;32;30;17;22;6;26;29;4;91;25386
91;24866;23;7;14;31;16;13;10;27;12;25;15;9;28;19;3;11;20;24;2;8;5;18;21;1;32;30;17;22;6;26;29;4
23;7;14;31;16;13;10;27;12;25;15;9;28;19;3;11;20;24;2;22;5;18;21;1;32;30;17;8;6;26;29;4;91;25310
91;25310;23;7;14;31;16;13;10;27;12;25;15;9;28;19;3;11;20;24;2;22;5;18;21;1;32;30;17;8;6;26;29;4
23;7;14;31;22;13;10;27;12;25;15;9;28;19;3;11;20;24;2;16;5;18;21;1;32;30;17;8;6;26;29;4;91;24944
91;24944;23;7;14;31;22;13;10;27;12;25;15;9;28;19;3;11;20;24;2;16;5;18;21;1;32;30;17;8;6;26;29;4
23;7;14;31;22;13;10;9;12;25;15;27;28;19;3;11;20;24;2;16;5;18;21;1;32;30;17;8;6;26;29;4;91;24828
91;24828;23;7;14;31;22;13;10;9;12;25;15;27;28;19;3;11;20;24;2;16;5;18;21;1;32;30;17;8;6;26;29;4
23;7;14;31;22;29;10;9;12;25;15;27;28;19;3;11;20;24;2;16;5;18;21;1;32;30;17;8;6;26;13;4;91;24782
91;24782;23;7;14;31;22;29;10;9;12;25;15;27;28;19;3;11;20;24;2;16;5;18;21;1;32;30;17;8;6;26;13;4
23;7;14;31;22;29;10;9;12;25;15;27;28;19;3;11;20;24;2;16;5;18;21;1;8;30;17;32;6;26;13;4;91;24770
91;24770;23;7;14;31;22;29;10;9;12;25;15;27;28;19;3;11;20;24;2;16;5;18;21;1;8;30;17;32;6;26;13;4
23;7;14;31;22;29;10;9;12;25;15;27;32;19;3;11;20;24;2;16;5;18;21;1;8;30;17;28;6;26;13;4;91;25010
91;24770;23;7;14;31;22;29;10;9;12;25;15;27;28;19;3;11;20;24;2;16;5;18;21;1;8;30;17;32;6;26;13;4
23;7;14;31;22;29;10;9;12;25;15;26;28;19;3;11;20;24;2;16;5;18;21;1;8;30;17;32;6;27;13;4;91;24890
91;24890;23;7;14;31;22;29;10;9;12;25;15;26;28;19;3;11;20;24;2;16;5;18;21;1;8;30;17;32;6;27;13;4
23;7;14;31;22;29;10;9;12;25;1;26;28;19;3;11;20;24;2;16;5;18;21;15;8;30;17;32;6;27;13;4;91;25570
91;24890;23;7;14;31;22;29;10;9;12;25;15;26;28;19;3;11;20;24;2;16;5;18;21;1;8;30;17;32;6;27;13;4
23;7;14;31;22;29;10;9;12;8;15;26;28;19;3;11;20;24;2;16;5;18;21;1;25;30;17;32;6;27;13;4;91;24764
91;24764;23;7;14;31;22;29;10;9;12;8;15;26;28;19;3;11;20;24;2;16;5;18;21;1;25;30;17;32;6;27;13;4
23;7;14;31;22;29;10;9;12;8;15;26;13;19;3;11;20;24;2;16;5;18;21;1;25;30;17;32;6;27;28;4;91;25672
91;24764;23;7;14;31;22;29;10;9;12;8;15;26;28;19;3;11;20;24;2;16;5;18;21;1;25;30;17;32;6;27;13;4
23;7;14;31;22;29;10;9;12;8;15;26;28;19;3;11;20;24;2;16;5;18;21;1;4;30;17;32;6;27;13;25;91;25108
91;25108;23;7;14;31;22;29;10;9;12;8;15;26;28;19;3;11;20;24;2;16;5;18;21;1;4;30;17;32;6;27;13;25
23;7;14;31;22;29;10;9;12;8;15;26;28;19;3;11;20;2;24;16;5;18;21;1;4;30;17;32;6;27;13;25;91;25406
92;25108;23;7;14;31;22;29;10;9;12;8;15;26;28;19;3;11;20;24;2;16;5;18;21;1;4;30;17;32;6;27;13;25
23;7;14;31;22;29;10;9;12;8;15;26;28;19;3;11;20;24;25;16;5;18;21;1;4;30;17;32;6;27;13;2;92;25240
92;25240;23;7;14;31;22;29;10;9;12;8;15;26;28;19;3;11;20;24;25;16;5;18;21;1;4;30;17;32;6;27;13;2
23;7;14;31;22;29;10;9;12;8;15;26;28;19;3;11;20;24;25;27;5;18;21;1;4;30;17;32;6;16;13;2;92;25060
92;25060;23;7;14;31;22;29;10;9;12;8;15;26;28;19;3;11;20;24;25;27;5;18;21;1;4;30;17;32;6;16;13;2
23;7;14;31;22;29;10;9;12;8;15;26;28;24;3;11;20;19;25;27;5;18;21;1;4;30;17;32;6;16;13;2;92;24740
92;24740;23;7;14;31;22;29;10;9;12;8;15;26;28;24;3;11;20;19;25;27;5;18;21;1;4;30;17;32;6;16;13;2
23;7;14;31;22;15;10;9;12;8;29;26;28;24;3;11;20;19;25;27;5;18;21;1;4;30;17;32;6;16;13;2;92;24722
92;24722;23;7;14;31;22;15;10;9;12;8;29;26;28;24;3;11;20;19;25;27;5;18;21;1;4;30;17;32;6;16;13;2
23;7;14;31;22;15;10;9;12;8;29;26;28;5;3;11;20;19;25;27;24;18;21;1;4;30;17;32;6;16;13;2;92;25952
92;24722;23;7;14;31;22;15;10;9;12;8;29;26;28;24;3;11;20;19;25;27;5;18;21;1;4;30;17;32;6;16;13;2
23;7;14;1;22;15;10;9;12;8;29;26;28;24;3;11;20;19;25;27;5;18;21;31;4;30;17;32;6;16;13;2;92;25544
92;24722;23;7;14;31;22;15;10;9;12;8;29;26;28;24;3;11;20;19;25;27;5;18;21;1;4;30;17;32;6;16;13;2
23;7;14;31;22;15;10;9;12;8;17;26;28;24;3;11;20;19;25;27;5;18;21;1;4;30;29;32;6;16;13;2;92;25242
92;24722;23;7;14;31;22;15;10;9;12;8;29;26;28;24;3;11;20;19;25;27;5;18;21;1;4;30;17;32;6;16;13;2
23;10;14;31;22;15;7;9;12;8;29;26;28;24;3;11;20;19;25;27;5;18;21;1;4;30;17;32;6;16;13;2;92;24602
92;24602;23;10;14;31;22;15;7;9;12;8;29;26;28;24;3;11;20;19;25;27;5;18;21;1;4;30;17;32;6;16;13;2
23;10;14;31;22;15;7;9;12;8;29;26;28;24;3;11;20;19;25;27;5;18;21;1;30;4;17;32;6;16;13;2;92;25214
92;24602;23;10;14;31;22;15;7;9;12;8;29;26;28;24;3;11;20;19;25;27;5;18;21;1;4;30;17;32;6;16;13;2
23;10;14;31;22;15;7;9;12;8;29;26;28;24;3;11;20;6;25;27;5;18;21;1;4;30;17;32;19;16;13;2;92;25462
92;24602;23;10;14;31;22;15;7;9;12;8;29;26;28;24;3;11;20;19;25;27;5;18;21;1;4;30;17;32;6;16;13;2
23;10;14;31;22;15;7;8;12;9;29;26;28;24;3;11;20;19;25;27;5;18;21;1;4;30;17;32;6;16;13;2;92;24562
92;24562;23;10;14;31;22;15;7;8;12;9;29;26;28;24;3;11;20;19;25;27;5;18;21;1;4;30;17;32;6;16;13;2
23;10;14;31;22;15;7;8;12;9;29;26;28;21;3;11;20;19;25;27;5;18;24;1;4;30;17;32;6;16;13;2;92;25062
92;24562;23;10;14;31;22;15;7;8;12;9;29;26;28;24;3;11;20;19;25;27;5;18;21;1;4;30;17;32;6;16;13;2
23;10;14;31;22;15;7;17;12;9;29;26;28;24;3;11;20;19;25;27;5;18;21;1;4;30;8;32;6;16;13;2;92;25122
92;24562;23;10;14;31;22;15;7;8;12;9;29;26;28;24;3;11;20;19;25;27;5;18;21;1;4;30;17;32;6;16;13;2
23;10;14;31;22;15;7;8;12;9;29;26;28;24;3;11;20;19;25;13;5;18;21;1;4;30;17;32;6;16;27;2;92;24982
92;24562;23;10;14;31;22;15;7;8;12;9;29;26;28;24;3;11;20;19;25;27;5;18;21;1;4;30;17;32;6;16;13;2
23;10;14;31;22;15;5;8;12;9;29;26;28;24;3;11;20;19;25;27;7;18;21;1;4;30;17;32;6;16;13;2;92;25162
92;25162;23;10;14;31;22;15;5;8;12;9;29;26;28;24;3;11;20;19;25;27;7;18;21;1;4;30;17;32;6;16;13;2
23;10;14;31;22;15;5;8;12;9;29;26;24;28;3;11;20;19;25;27;7;18;21;1;4;30;17;32;6;16;13;2;92;25402
92;25162;23;10;14;31;22;15;5;8;12;9;29;26;28;24;3;11;20;19;25;27;7;18;21;1;4;30;17;32;6;16;13;2
23;10;14;31;22;15;5;8;12;9;29;26;28;21;3;11;20;19;25;27;7;18;24;1;4;30;17;32;6;16;13;2;92;25502
92;25162;23;10;14;31;22;15;5;8;12;9;29;26;28;24;3;11;20;19;25;27;7;18;21;1;4;30;17;32;6;16;13;2
