"X1";"X28066";"X10";"X7";"X17";"X24";"X8";"X9";"X18";"X19";"X30";"X11";"X21";"X31";"X6";"X25";"X32";"X13";"X28";"X2";"X23";"X5";"X29";"X27";"X3";"X22";"X26";"X12";"X16";"X20";"X15";"X4";"X1.1";"X14"
31;25;23;14;13;28;32;19;8;5;21;2;22;3;16;26;30;27;10;4;18;9;15;11;1;17;7;24;6;12;20;29;68;27016
69;27016;31;25;23;14;13;28;32;19;8;5;21;2;22;3;16;26;30;27;10;4;18;9;15;11;1;17;7;24;6;12;20;29
31;25;23;14;13;28;32;19;8;5;4;2;22;3;16;26;30;27;10;21;18;9;15;11;1;17;7;24;6;12;20;29;69;28024
69;27016;31;25;23;14;13;28;32;19;8;5;21;2;22;3;16;26;30;27;10;4;18;9;15;11;1;17;7;24;6;12;20;29
31;25;23;14;13;28;32;19;8;5;26;2;22;3;16;21;30;27;10;4;18;9;15;11;1;17;7;24;6;12;20;29;69;27216
69;27216;31;25;23;14;13;28;32;19;8;5;26;2;22;3;16;21;30;27;10;4;18;9;15;11;1;17;7;24;6;12;20;29
31;25;23;14;13;28;32;19;8;5;26;2;22;3;16;21;30;27;10;20;18;9;15;11;1;17;7;24;6;12;4;29;69;26848
69;26848;31;25;23;14;13;28;32;19;8;5;26;2;22;3;16;21;30;27;10;20;18;9;15;11;1;17;7;24;6;12;4;29
31;25;2;14;13;28;32;19;8;5;26;23;22;3;16;21;30;27;10;20;18;9;15;11;1;17;7;24;6;12;4;29;69;26906
69;26906;31;25;2;14;13;28;32;19;8;5;26;23;22;3;16;21;30;27;10;20;18;9;15;11;1;17;7;24;6;12;4;29
31;25;2;14;13;28;32;19;8;5;26;23;22;3;16;21;30;27;10;20;18;9;15;4;1;17;7;24;6;12;11;29;69;27186
69;27186;31;25;2;14;13;28;32;19;8;5;26;23;22;3;16;21;30;27;10;20;18;9;15;4;1;17;7;24;6;12;11;29
31;25;14;2;13;28;32;19;8;5;26;23;22;3;16;21;30;27;10;20;18;9;15;4;1;17;7;24;6;12;11;29;69;27426
69;27426;31;25;14;2;13;28;32;19;8;5;26;23;22;3;16;21;30;27;10;20;18;9;15;4;1;17;7;24;6;12;11;29
31;25;14;2;13;28;32;19;8;5;26;23;22;3;16;21;30;27;10;20;18;9;15;17;1;4;7;24;6;12;11;29;69;27358
69;27358;31;25;14;2;13;28;32;19;8;5;26;23;22;3;16;21;30;27;10;20;18;9;15;17;1;4;7;24;6;12;11;29
31;25;14;2;13;28;32;19;8;5;26;23;22;3;16;21;30;27;10;20;18;9;15;17;1;11;7;24;6;12;4;29;69;26118
69;26118;31;25;14;2;13;28;32;19;8;5;26;23;22;3;16;21;30;27;10;20;18;9;15;17;1;11;7;24;6;12;4;29
31;25;14;2;13;28;32;19;8;5;26;23;22;3;20;21;30;27;10;16;18;9;15;17;1;11;7;24;6;12;4;29;69;26592
69;26592;31;25;14;2;13;28;32;19;8;5;26;23;22;3;20;21;30;27;10;16;18;9;15;17;1;11;7;24;6;12;4;29
31;25;14;7;13;28;32;19;8;5;26;23;22;3;20;21;30;27;10;16;18;9;15;17;1;11;2;24;6;12;4;29;69;26272
69;26272;31;25;14;7;13;28;32;19;8;5;26;23;22;3;20;21;30;27;10;16;18;9;15;17;1;11;2;24;6;12;4;29
31;25;14;7;13;28;32;19;10;5;26;23;22;3;20;21;30;27;8;16;18;9;15;17;1;11;2;24;6;12;4;29;69;26092
69;26092;31;25;14;7;13;28;32;19;10;5;26;23;22;3;20;21;30;27;8;16;18;9;15;17;1;11;2;24;6;12;4;29
31;25;14;7;13;28;32;19;10;29;26;23;22;3;20;21;30;27;8;16;18;9;15;17;1;11;2;24;6;12;4;5;69;25862
69;25862;31;25;14;7;13;28;32;19;10;29;26;23;22;3;20;21;30;27;8;16;18;9;15;17;1;11;2;24;6;12;4;5
31;25;3;7;13;28;32;19;10;29;26;23;22;14;20;21;30;27;8;16;18;9;15;17;1;11;2;24;6;12;4;5;69;26262
69;25862;31;25;14;7;13;28;32;19;10;29;26;23;22;3;20;21;30;27;8;16;18;9;15;17;1;11;2;24;6;12;4;5
31;25;14;7;13;27;32;19;10;29;26;23;22;3;20;21;30;28;8;16;18;9;15;17;1;11;2;24;6;12;4;5;69;25742
69;25742;31;25;14;7;13;27;32;19;10;29;26;23;22;3;20;21;30;28;8;16;18;9;15;17;1;11;2;24;6;12;4;5
31;25;14;7;13;27;32;19;10;29;26;23;22;3;20;21;30;28;8;16;18;9;5;17;1;11;2;24;6;12;4;15;69;25542
69;25542;31;25;14;7;13;27;32;19;10;29;26;23;22;3;20;21;30;28;8;16;18;9;5;17;1;11;2;24;6;12;4;15
31;25;14;7;13;15;32;19;10;29;26;23;22;3;20;21;30;28;8;16;18;9;5;17;1;11;2;24;6;12;4;27;69;25860
69;25860;31;25;14;7;13;15;32;19;10;29;26;23;22;3;20;21;30;28;8;16;18;9;5;17;1;11;2;24;6;12;4;27
31;25;14;7;13;15;32;19;10;29;26;23;22;3;20;21;30;28;8;16;18;9;5;17;4;11;2;24;6;12;1;27;69;25780
69;25780;31;25;14;7;13;15;32;19;10;29;26;23;22;3;20;21;30;28;8;16;18;9;5;17;4;11;2;24;6;12;1;27
31;25;14;7;13;15;32;19;10;26;29;23;22;3;20;21;30;28;8;16;18;9;5;17;4;11;2;24;6;12;1;27;69;26020
69;25780;31;25;14;7;13;15;32;19;10;29;26;23;22;3;20;21;30;28;8;16;18;9;5;17;4;11;2;24;6;12;1;27
31;25;14;7;13;15;32;19;10;29;26;23;22;3;20;21;30;28;8;16;18;9;5;17;4;2;11;24;6;12;1;27;69;26460
69;26460;31;25;14;7;13;15;32;19;10;29;26;23;22;3;20;21;30;28;8;16;18;9;5;17;4;2;11;24;6;12;1;27
31;25;14;7;13;15;32;19;10;29;28;23;22;3;20;21;30;26;8;16;18;9;5;17;4;2;11;24;6;12;1;27;69;26900
70;26900;31;25;14;7;13;15;32;19;10;29;28;23;22;3;20;21;30;26;8;16;18;9;5;17;4;2;11;24;6;12;1;27
31;25;14;7;13;15;32;19;10;29;28;23;22;3;20;21;30;26;4;16;18;9;5;17;8;2;11;24;6;12;1;27;70;27020
70;27020;31;25;14;7;13;15;32;19;10;29;28;23;22;3;20;21;30;26;4;16;18;9;5;17;8;2;11;24;6;12;1;27
31;25;14;7;13;15;32;19;10;29;28;23;22;3;20;21;30;26;4;16;18;9;5;12;8;2;11;24;6;17;1;27;70;26436
70;26436;31;25;14;7;13;15;32;19;10;29;28;23;22;3;20;21;30;26;4;16;18;9;5;12;8;2;11;24;6;17;1;27
31;25;14;7;13;15;32;19;10;29;28;23;22;3;20;21;30;26;4;16;18;9;5;2;8;12;11;24;6;17;1;27;70;26396
70;26396;31;25;14;7;13;15;32;19;10;29;28;23;22;3;20;21;30;26;4;16;18;9;5;2;8;12;11;24;6;17;1;27
31;25;14;7;13;15;32;19;10;29;28;23;22;3;20;21;24;26;4;16;18;9;5;2;8;12;11;30;6;17;1;27;70;26716
70;26716;31;25;14;7;13;15;32;19;10;29;28;23;22;3;20;21;24;26;4;16;18;9;5;2;8;12;11;30;6;17;1;27
31;25;14;7;13;15;32;19;10;29;28;23;22;3;20;21;24;26;4;16;27;9;5;2;8;12;11;30;6;17;1;18;70;26296
70;26296;31;25;14;7;13;15;32;19;10;29;28;23;22;3;20;21;24;26;4;16;27;9;5;2;8;12;11;30;6;17;1;18
31;25;14;7;13;15;32;19;10;2;28;23;22;3;20;21;24;26;4;16;27;9;5;29;8;12;11;30;6;17;1;18;70;27254
70;26296;31;25;14;7;13;15;32;19;10;29;28;23;22;3;20;21;24;26;4;16;27;9;5;2;8;12;11;30;6;17;1;18
31;25;14;7;13;15;32;19;10;29;28;23;22;3;20;21;24;26;4;16;27;9;5;2;8;6;11;30;12;17;1;18;70;26156
70;26156;31;25;14;7;13;15;32;19;10;29;28;23;22;3;20;21;24;26;4;16;27;9;5;2;8;6;11;30;12;17;1;18
31;25;14;7;13;15;32;19;10;29;28;23;22;3;20;21;2;26;4;16;27;9;5;24;8;6;11;30;12;17;1;18;70;26532
70;26532;31;25;14;7;13;15;32;19;10;29;28;23;22;3;20;21;2;26;4;16;27;9;5;24;8;6;11;30;12;17;1;18
31;25;14;7;13;15;32;19;5;29;28;23;22;3;20;21;2;26;4;16;27;9;10;24;8;6;11;30;12;17;1;18;70;26452
70;26452;31;25;14;7;13;15;32;19;5;29;28;23;22;3;20;21;2;26;4;16;27;9;10;24;8;6;11;30;12;17;1;18
31;25;14;30;13;15;32;19;5;29;28;23;22;3;20;21;2;26;4;16;27;9;10;24;8;6;11;7;12;17;1;18;70;26954
70;26452;31;25;14;7;13;15;32;19;5;29;28;23;22;3;20;21;2;26;4;16;27;9;10;24;8;6;11;30;12;17;1;18
31;25;14;7;13;15;32;19;5;29;28;23;22;3;20;21;2;26;4;16;27;9;10;17;8;6;11;30;12;24;1;18;70;26972
70;26452;31;25;14;7;13;15;32;19;5;29;28;23;22;3;20;21;2;26;4;16;27;9;10;24;8;6;11;30;12;17;1;18
31;25;14;11;13;15;32;19;5;29;28;23;22;3;20;21;2;26;4;16;27;9;10;24;8;6;7;30;12;17;1;18;70;26432
70;26432;31;25;14;11;13;15;32;19;5;29;28;23;22;3;20;21;2;26;4;16;27;9;10;24;8;6;7;30;12;17;1;18
31;25;14;11;13;15;32;19;17;29;28;23;22;3;20;21;2;26;4;16;27;9;10;24;8;6;7;30;12;5;1;18;70;26054
70;26054;31;25;14;11;13;15;32;19;17;29;28;23;22;3;20;21;2;26;4;16;27;9;10;24;8;6;7;30;12;5;1;18
31;25;14;11;13;15;32;19;17;29;1;23;22;3;20;21;2;26;4;16;27;9;10;24;8;6;7;30;12;5;28;18;70;26518
70;26054;31;25;14;11;13;15;32;19;17;29;28;23;22;3;20;21;2;26;4;16;27;9;10;24;8;6;7;30;12;5;1;18
31;25;30;11;13;15;32;19;17;29;28;23;22;3;20;21;2;26;4;16;27;9;10;24;8;6;7;14;12;5;1;18;70;26652
70;26054;31;25;14;11;13;15;32;19;17;29;28;23;22;3;20;21;2;26;4;16;27;9;10;24;8;6;7;30;12;5;1;18
31;25;14;11;13;15;32;19;17;29;28;23;22;3;20;21;8;26;4;16;27;9;10;24;2;6;7;30;12;5;1;18;70;26134
70;26134;31;25;14;11;13;15;32;19;17;29;28;23;22;3;20;21;8;26;4;16;27;9;10;24;2;6;7;30;12;5;1;18
31;25;14;11;13;15;32;19;17;23;28;29;22;3;20;21;8;26;4;16;27;9;10;24;2;6;7;30;12;5;1;18;70;26574
70;26574;31;25;14;11;13;15;32;19;17;23;28;29;22;3;20;21;8;26;4;16;27;9;10;24;2;6;7;30;12;5;1;18
31;25;14;11;13;15;32;19;17;23;28;12;22;3;20;21;8;26;4;16;27;9;10;24;2;6;7;30;29;5;1;18;70;27392
70;26574;31;25;14;11;13;15;32;19;17;23;28;29;22;3;20;21;8;26;4;16;27;9;10;24;2;6;7;30;12;5;1;18
31;25;14;26;13;15;32;19;17;23;28;29;22;3;20;21;8;11;4;16;27;9;10;24;2;6;7;30;12;5;1;18;70;25826
70;25826;31;25;14;26;13;15;32;19;17;23;28;29;22;3;20;21;8;11;4;16;27;9;10;24;2;6;7;30;12;5;1;18
31;25;14;26;13;15;32;19;17;23;28;29;22;3;20;9;8;11;4;16;27;21;10;24;2;6;7;30;12;5;1;18;70;25800
71;25800;31;25;14;26;13;15;32;19;17;23;28;29;22;3;20;9;8;11;4;16;27;21;10;24;2;6;7;30;12;5;1;18
31;25;13;26;14;15;32;19;17;23;28;29;22;3;20;9;8;11;4;16;27;21;10;24;2;6;7;30;12;5;1;18;71;25720
71;25720;31;25;13;26;14;15;32;19;17;23;28;29;22;3;20;9;8;11;4;16;27;21;10;24;2;6;7;30;12;5;1;18
31;25;13;26;14;15;32;19;17;23;28;29;10;3;20;9;8;11;4;16;27;21;22;24;2;6;7;30;12;5;1;18;71;26102
71;26102;31;25;13;26;14;15;32;19;17;23;28;29;10;3;20;9;8;11;4;16;27;21;22;24;2;6;7;30;12;5;1;18
31;25;13;26;14;15;32;19;3;23;28;29;10;17;20;9;8;11;4;16;27;21;22;24;2;6;7;30;12;5;1;18;71;26356
71;26102;31;25;13;26;14;15;32;19;17;23;28;29;10;3;20;9;8;11;4;16;27;21;22;24;2;6;7;30;12;5;1;18
31;25;13;26;14;15;32;12;17;23;28;29;10;3;20;9;8;11;4;16;27;21;22;24;2;6;7;30;19;5;1;18;71;25372
71;25372;31;25;13;26;14;15;32;12;17;23;28;29;10;3;20;9;8;11;4;16;27;21;22;24;2;6;7;30;19;5;1;18
31;25;13;2;14;15;32;12;17;23;28;29;10;3;20;9;8;11;4;16;27;21;22;24;26;6;7;30;19;5;1;18;71;26282
71;25372;31;25;13;26;14;15;32;12;17;23;28;29;10;3;20;9;8;11;4;16;27;21;22;24;2;6;7;30;19;5;1;18
31;25;13;26;14;15;32;12;17;23;11;29;10;3;20;9;8;28;4;16;27;21;22;24;2;6;7;30;19;5;1;18;71;25922
71;25372;31;25;13;26;14;15;32;12;17;23;28;29;10;3;20;9;8;11;4;16;27;21;22;24;2;6;7;30;19;5;1;18
28;25;13;26;14;15;32;12;17;23;31;29;10;3;20;9;8;11;4;16;27;21;22;24;2;6;7;30;19;5;1;18;71;25212
71;25212;28;25;13;26;14;15;32;12;17;23;31;29;10;3;20;9;8;11;4;16;27;21;22;24;2;6;7;30;19;5;1;18
28;25;13;26;14;16;32;12;17;23;31;29;10;3;20;9;8;11;4;15;27;21;22;24;2;6;7;30;19;5;1;18;71;25352
71;25352;28;25;13;26;14;16;32;12;17;23;31;29;10;3;20;9;8;11;4;15;27;21;22;24;2;6;7;30;19;5;1;18
28;25;13;26;14;16;32;12;17;23;31;29;10;3;20;24;8;11;4;15;27;21;22;9;2;6;7;30;19;5;1;18;71;25828
71;25352;28;25;13;26;14;16;32;12;17;23;31;29;10;3;20;9;8;11;4;15;27;21;22;24;2;6;7;30;19;5;1;18
28;25;13;26;14;16;32;12;17;23;31;29;10;3;20;9;8;11;4;15;27;22;21;24;2;6;7;30;19;5;1;18;71;25272
71;25272;28;25;13;26;14;16;32;12;17;23;31;29;10;3;20;9;8;11;4;15;27;22;21;24;2;6;7;30;19;5;1;18
28;25;13;26;14;16;32;12;17;23;31;29;10;30;20;9;8;11;4;15;27;22;21;24;2;6;7;3;19;5;1;18;71;25504
71;25504;28;25;13;26;14;16;32;12;17;23;31;29;10;30;20;9;8;11;4;15;27;22;21;24;2;6;7;3;19;5;1;18
28;25;13;26;14;16;32;12;17;23;31;29;10;30;20;9;8;11;4;15;19;22;21;24;2;6;7;3;27;5;1;18;71;26024
71;25504;28;25;13;26;14;16;32;12;17;23;31;29;10;30;20;9;8;11;4;15;27;22;21;24;2;6;7;3;19;5;1;18
28;25;13;26;14;16;32;12;17;23;31;29;15;30;20;9;8;11;4;10;27;22;21;24;2;6;7;3;19;5;1;18;71;25504
71;25504;28;25;13;26;14;16;32;12;17;23;31;29;15;30;20;9;8;11;4;10;27;22;21;24;2;6;7;3;19;5;1;18
28;25;1;26;14;16;32;12;17;23;31;29;15;30;20;9;8;11;4;10;27;22;21;24;2;6;7;3;19;5;13;18;71;25964
71;25964;28;25;1;26;14;16;32;12;17;23;31;29;15;30;20;9;8;11;4;10;27;22;21;24;2;6;7;3;19;5;13;18
31;25;1;26;14;16;32;12;17;23;28;29;15;30;20;9;8;11;4;10;27;22;21;24;2;6;7;3;19;5;13;18;71;26284
71;25964;28;25;1;26;14;16;32;12;17;23;31;29;15;30;20;9;8;11;4;10;27;22;21;24;2;6;7;3;19;5;13;18
10;25;1;26;14;16;32;12;17;23;31;29;15;30;20;9;8;11;4;28;27;22;21;24;2;6;7;3;19;5;13;18;71;25564
71;25564;10;25;1;26;14;16;32;12;17;23;31;29;15;30;20;9;8;11;4;28;27;22;21;24;2;6;7;3;19;5;13;18
10;25;1;26;14;16;32;12;17;23;31;27;15;30;20;9;8;11;4;28;29;22;21;24;2;6;7;3;19;5;13;18;71;25744
71;25744;10;25;1;26;14;16;32;12;17;23;31;27;15;30;20;9;8;11;4;28;29;22;21;24;2;6;7;3;19;5;13;18
10;25;1;26;14;16;32;12;17;23;27;31;15;30;20;9;8;11;4;28;29;22;21;24;2;6;7;3;19;5;13;18;71;25784
71;25744;10;25;1;26;14;16;32;12;17;23;31;27;15;30;20;9;8;11;4;28;29;22;21;24;2;6;7;3;19;5;13;18
10;25;1;26;14;16;32;12;17;20;31;27;15;30;23;9;8;11;4;28;29;22;21;24;2;6;7;3;19;5;13;18;71;25264
71;25264;10;25;1;26;14;16;32;12;17;20;31;27;15;30;23;9;8;11;4;28;29;22;21;24;2;6;7;3;19;5;13;18
10;25;1;26;14;16;32;12;17;20;31;30;15;27;23;9;8;11;4;28;29;22;21;24;2;6;7;3;19;5;13;18;71;25184
72;25184;10;25;1;26;14;16;32;12;17;20;31;30;15;27;23;9;8;11;4;28;29;22;21;24;2;6;7;3;19;5;13;18
10;25;1;26;14;16;32;12;17;20;31;30;15;27;23;9;8;11;4;28;29;22;21;5;2;6;7;3;19;24;13;18;72;25368
72;25368;10;25;1;26;14;16;32;12;17;20;31;30;15;27;23;9;8;11;4;28;29;22;21;5;2;6;7;3;19;24;13;18
10;25;1;26;14;16;31;12;17;20;32;30;15;27;23;9;8;11;4;28;29;22;21;5;2;6;7;3;19;24;13;18;72;25508
72;25508;10;25;1;26;14;16;31;12;17;20;32;30;15;27;23;9;8;11;4;28;29;22;21;5;2;6;7;3;19;24;13;18
10;25;1;26;14;16;31;12;17;20;32;30;15;27;23;9;2;11;4;28;29;22;21;5;8;6;7;3;19;24;13;18;72;25588
72;25588;10;25;1;26;14;16;31;12;17;20;32;30;15;27;23;9;2;11;4;28;29;22;21;5;8;6;7;3;19;24;13;18
10;25;1;26;14;16;31;12;17;20;32;30;15;27;23;3;2;11;4;28;29;22;21;5;8;6;7;9;19;24;13;18;72;26428
72;25588;10;25;1;26;14;16;31;12;17;20;32;30;15;27;23;9;2;11;4;28;29;22;21;5;8;6;7;3;19;24;13;18
10;25;1;26;14;16;4;12;17;20;32;30;15;27;23;9;2;11;31;28;29;22;21;5;8;6;7;3;19;24;13;18;72;26818
72;25588;10;25;1;26;14;16;31;12;17;20;32;30;15;27;23;9;2;11;4;28;29;22;21;5;8;6;7;3;19;24;13;18
10;25;1;26;14;16;31;12;17;20;32;30;15;27;23;9;2;11;4;28;29;13;21;5;8;6;7;3;19;24;22;18;72;25866
72;25866;10;25;1;26;14;16;31;12;17;20;32;30;15;27;23;9;2;11;4;28;29;13;21;5;8;6;7;3;19;24;22;18
10;25;1;26;4;16;31;12;17;20;32;30;15;27;23;9;2;11;14;28;29;13;21;5;8;6;7;3;19;24;22;18;72;27126
72;25866;10;25;1;26;14;16;31;12;17;20;32;30;15;27;23;9;2;11;4;28;29;13;21;5;8;6;7;3;19;24;22;18
10;25;1;26;14;16;31;12;17;20;32;30;22;27;23;9;2;11;4;28;29;13;21;5;8;6;7;3;19;24;15;18;72;25394
72;25394;10;25;1;26;14;16;31;12;17;20;32;30;22;27;23;9;2;11;4;28;29;13;21;5;8;6;7;3;19;24;15;18
10;25;1;26;14;16;31;12;17;20;32;30;22;27;23;9;2;11;4;28;29;13;21;5;8;6;19;3;7;24;15;18;72;25628
72;25394;10;25;1;26;14;16;31;12;17;20;32;30;22;27;23;9;2;11;4;28;29;13;21;5;8;6;7;3;19;24;15;18
10;25;1;26;14;16;31;12;15;20;32;30;22;27;23;9;2;11;4;28;29;13;21;5;8;6;7;3;19;24;17;18;72;25112
72;25112;10;25;1;26;14;16;31;12;15;20;32;30;22;27;23;9;2;11;4;28;29;13;21;5;8;6;7;3;19;24;17;18
10;25;1;26;14;16;31;12;15;20;32;30;22;27;23;9;2;11;4;28;5;13;21;29;8;6;7;3;19;24;17;18;72;25726
72;25726;10;25;1;26;14;16;31;12;15;20;32;30;22;27;23;9;2;11;4;28;5;13;21;29;8;6;7;3;19;24;17;18
10;25;1;26;14;16;31;12;15;20;32;30;22;21;23;9;2;11;4;28;5;13;27;29;8;6;7;3;19;24;17;18;72;25786
72;25786;10;25;1;26;14;16;31;12;15;20;32;30;22;21;23;9;2;11;4;28;5;13;27;29;8;6;7;3;19;24;17;18
10;25;1;26;14;16;31;12;15;20;32;30;22;21;23;9;2;11;4;28;5;13;27;17;8;6;7;3;19;24;29;18;72;25626
72;25626;10;25;1;26;14;16;31;12;15;20;32;30;22;21;23;9;2;11;4;28;5;13;27;17;8;6;7;3;19;24;29;18
10;25;1;26;14;16;31;12;15;20;32;30;22;13;23;9;2;11;4;28;5;21;27;17;8;6;7;3;19;24;29;18;72;25848
72;25848;10;25;1;26;14;16;31;12;15;20;32;30;22;13;23;9;2;11;4;28;5;21;27;17;8;6;7;3;19;24;29;18
10;25;1;26;14;13;31;12;15;20;32;30;22;16;23;9;2;11;4;28;5;21;27;17;8;6;7;3;19;24;29;18;72;25268
72;25268;10;25;1;26;14;13;31;12;15;20;32;30;22;16;23;9;2;11;4;28;5;21;27;17;8;6;7;3;19;24;29;18
10;25;27;26;14;13;31;12;15;20;32;30;22;16;23;9;2;11;4;28;5;21;1;17;8;6;7;3;19;24;29;18;72;25316
72;25268;10;25;1;26;14;13;31;12;15;20;32;30;22;16;23;9;2;11;4;28;5;21;27;17;8;6;7;3;19;24;29;18
10;25;1;26;14;13;31;12;15;20;32;30;22;16;23;9;2;11;4;28;5;21;7;17;8;6;27;3;19;24;29;18;72;25542
72;25542;10;25;1;26;14;13;31;12;15;20;32;30;22;16;23;9;2;11;4;28;5;21;7;17;8;6;27;3;19;24;29;18
10;25;1;26;14;13;31;12;15;20;32;30;22;16;23;9;2;11;4;28;5;21;7;17;6;8;27;3;19;24;29;18;72;25982
72;25982;10;25;1;26;14;13;31;12;15;20;32;30;22;16;23;9;2;11;4;28;5;21;7;17;6;8;27;3;19;24;29;18
10;31;1;26;14;13;25;12;15;20;32;30;22;16;23;9;2;11;4;28;5;21;7;17;6;8;27;3;19;24;29;18;72;26342
72;26342;10;31;1;26;14;13;25;12;15;20;32;30;22;16;23;9;2;11;4;28;5;21;7;17;6;8;27;3;19;24;29;18
10;31;1;26;14;13;25;12;15;20;32;30;22;16;23;9;2;11;21;28;5;4;7;17;6;8;27;3;19;24;29;18;72;26792
73;26792;10;31;1;26;14;13;25;12;15;20;32;30;22;16;23;9;2;11;21;28;5;4;7;17;6;8;27;3;19;24;29;18
10;22;1;26;14;13;25;12;15;20;32;30;31;16;23;9;2;11;21;28;5;4;7;17;6;8;27;3;19;24;29;18;73;26012
73;26012;10;22;1;26;14;13;25;12;15;20;32;30;31;16;23;9;2;11;21;28;5;4;7;17;6;8;27;3;19;24;29;18
7;22;1;26;14;13;25;12;15;20;32;30;31;16;23;9;2;11;21;28;5;4;10;17;6;8;27;3;19;24;29;18;73;26372
73;26012;10;22;1;26;14;13;25;12;15;20;32;30;31;16;23;9;2;11;21;28;5;4;7;17;6;8;27;3;19;24;29;18
10;22;1;26;14;13;25;12;15;32;20;30;31;16;23;9;2;11;21;28;5;4;7;17;6;8;27;3;19;24;29;18;73;26632
73;26012;10;22;1;26;14;13;25;12;15;20;32;30;31;16;23;9;2;11;21;28;5;4;7;17;6;8;27;3;19;24;29;18
10;22;1;26;14;13;25;12;15;20;32;30;31;16;23;9;2;11;21;28;5;4;7;24;6;8;27;3;19;17;29;18;73;26452
73;26012;10;22;1;26;14;13;25;12;15;20;32;30;31;16;23;9;2;11;21;28;5;4;7;17;6;8;27;3;19;24;29;18
10;22;1;26;14;13;25;12;15;20;32;30;31;16;23;9;2;11;21;28;5;4;7;17;6;8;27;3;19;18;29;24;73;26252
73;26012;10;22;1;26;14;13;25;12;15;20;32;30;31;16;23;9;2;11;21;28;5;4;7;17;6;8;27;3;19;24;29;18
10;22;1;26;14;13;25;12;15;20;32;30;31;16;23;9;2;11;21;28;5;4;7;17;6;8;27;3;29;24;19;18;73;26272
73;26012;10;22;1;26;14;13;25;12;15;20;32;30;31;16;23;9;2;11;21;28;5;4;7;17;6;8;27;3;19;24;29;18
10;22;1;26;14;13;25;12;15;20;32;30;31;16;23;9;2;11;21;28;5;4;7;17;6;8;29;3;19;24;27;18;73;26252
73;26252;10;22;1;26;14;13;25;12;15;20;32;30;31;16;23;9;2;11;21;28;5;4;7;17;6;8;29;3;19;24;27;18
29;22;1;26;14;13;25;12;15;20;32;30;31;16;23;9;2;11;21;28;5;4;7;17;6;8;10;3;19;24;27;18;73;26968
73;26252;10;22;1;26;14;13;25;12;15;20;32;30;31;16;23;9;2;11;21;28;5;4;7;17;6;8;29;3;19;24;27;18
10;22;1;26;14;9;25;12;15;20;32;30;31;16;23;13;2;11;21;28;5;4;7;17;6;8;29;3;19;24;27;18;73;26192
73;26192;10;22;1;26;14;9;25;12;15;20;32;30;31;16;23;13;2;11;21;28;5;4;7;17;6;8;29;3;19;24;27;18
10;22;1;26;20;9;25;12;15;14;32;30;31;16;23;13;2;11;21;28;5;4;7;17;6;8;29;3;19;24;27;18;73;26884
73;26192;10;22;1;26;14;9;25;12;15;20;32;30;31;16;23;13;2;11;21;28;5;4;7;17;6;8;29;3;19;24;27;18
10;22;1;26;14;9;25;12;15;31;32;30;20;16;23;13;2;11;21;28;5;4;7;17;6;8;29;3;19;24;27;18;73;27232
73;26192;10;22;1;26;14;9;25;12;15;20;32;30;31;16;23;13;2;11;21;28;5;4;7;17;6;8;29;3;19;24;27;18
10;22;1;26;14;9;25;12;15;20;13;30;31;16;23;32;2;11;21;28;5;4;7;17;6;8;29;3;19;24;27;18;73;26492
73;26492;10;22;1;26;14;9;25;12;15;20;13;30;31;16;23;32;2;11;21;28;5;4;7;17;6;8;29;3;19;24;27;18
10;22;1;26;14;9;25;12;15;20;13;30;31;16;23;32;2;11;21;28;5;4;7;17;6;8;29;27;19;24;3;18;73;26032
73;26032;10;22;1;26;14;9;25;12;15;20;13;30;31;16;23;32;2;11;21;28;5;4;7;17;6;8;29;27;19;24;3;18
10;22;1;26;14;9;25;12;15;20;13;30;31;16;23;32;2;7;21;28;5;4;11;17;6;8;29;27;19;24;3;18;73;26112
73;26112;10;22;1;26;14;9;25;12;15;20;13;30;31;16;23;32;2;7;21;28;5;4;11;17;6;8;29;27;19;24;3;18
10;22;1;26;14;9;25;12;15;20;13;30;31;16;23;21;2;7;32;28;5;4;11;17;6;8;29;27;19;24;3;18;73;25512
73;25512;10;22;1;26;14;9;25;12;15;20;13;30;31;16;23;21;2;7;32;28;5;4;11;17;6;8;29;27;19;24;3;18
10;22;1;26;14;9;25;12;15;20;13;30;7;16;23;21;2;31;32;28;5;4;11;17;6;8;29;27;19;24;3;18;73;26142
73;25512;10;22;1;26;14;9;25;12;15;20;13;30;31;16;23;21;2;7;32;28;5;4;11;17;6;8;29;27;19;24;3;18
10;22;1;26;14;9;2;12;15;20;13;30;31;16;23;21;25;7;32;28;5;4;11;17;6;8;29;27;19;24;3;18;73;25774
73;25512;10;22;1;26;14;9;25;12;15;20;13;30;31;16;23;21;2;7;32;28;5;4;11;17;6;8;29;27;19;24;3;18
10;22;1;26;14;9;25;12;15;20;13;8;31;16;23;21;2;7;32;28;5;4;11;17;6;30;29;27;19;24;3;18;73;25792
73;25792;10;22;1;26;14;9;25;12;15;20;13;8;31;16;23;21;2;7;32;28;5;4;11;17;6;30;29;27;19;24;3;18
10;22;1;26;14;9;25;12;15;20;13;8;31;16;23;32;2;7;21;28;5;4;11;17;6;30;29;27;19;24;3;18;73;26392
73;25792;10;22;1;26;14;9;25;12;15;20;13;8;31;16;23;21;2;7;32;28;5;4;11;17;6;30;29;27;19;24;3;18
