"X1";"X26530";"X10";"X31";"X1.1";"X29";"X23";"X14";"X32";"X22";"X19";"X15";"X25";"X7";"X17";"X2";"X9";"X20";"X18";"X12";"X24";"X6";"X5";"X11";"X21";"X16";"X8";"X3";"X30";"X13";"X26";"X28";"X27";"X4"
19;7;5;31;6;28;26;27;21;9;2;32;4;12;11;15;22;25;30;16;10;3;8;29;14;18;23;13;17;1;24;20;71;26784
71;26104;19;7;5;31;6;28;26;27;23;9;2;32;4;12;11;15;22;25;30;16;10;3;8;29;14;18;21;13;17;1;24;20
19;7;5;9;6;28;26;27;23;31;2;32;4;12;11;15;22;25;30;16;10;3;8;29;14;18;21;13;17;1;24;20;71;26332
71;26332;19;7;5;9;6;28;26;27;23;31;2;32;4;12;11;15;22;25;30;16;10;3;8;29;14;18;21;13;17;1;24;20
19;7;5;9;6;28;23;27;26;31;2;32;4;12;11;15;22;25;30;16;10;3;8;29;14;18;21;13;17;1;24;20;71;26532
71;26532;19;7;5;9;6;28;23;27;26;31;2;32;4;12;11;15;22;25;30;16;10;3;8;29;14;18;21;13;17;1;24;20
19;7;30;9;6;28;23;27;26;31;2;32;4;12;11;15;22;25;5;16;10;3;8;29;14;18;21;13;17;1;24;20;71;26554
71;26554;19;7;30;9;6;28;23;27;26;31;2;32;4;12;11;15;22;25;5;16;10;3;8;29;14;18;21;13;17;1;24;20
19;7;30;9;6;28;23;27;26;31;2;32;4;12;11;15;22;25;5;29;10;3;8;16;14;18;21;13;17;1;24;20;71;26558
71;26558;19;7;30;9;6;28;23;27;26;31;2;32;4;12;11;15;22;25;5;29;10;3;8;16;14;18;21;13;17;1;24;20
19;7;30;9;6;28;23;27;26;31;2;32;25;12;11;15;22;4;5;29;10;3;8;16;14;18;21;13;17;1;24;20;71;26316
71;26316;19;7;30;9;6;28;23;27;26;31;2;32;25;12;11;15;22;4;5;29;10;3;8;16;14;18;21;13;17;1;24;20
19;7;9;30;6;28;23;27;26;31;2;32;25;12;11;15;22;4;5;29;10;3;8;16;14;18;21;13;17;1;24;20;71;26356
71;26356;19;7;9;30;6;28;23;27;26;31;2;32;25;12;11;15;22;4;5;29;10;3;8;16;14;18;21;13;17;1;24;20
5;7;9;30;6;28;23;27;26;31;2;32;25;12;11;15;22;4;19;29;10;3;8;16;14;18;21;13;17;1;24;20;71;26568
71;26356;19;7;9;30;6;28;23;27;26;31;2;32;25;12;11;15;22;4;5;29;10;3;8;16;14;18;21;13;17;1;24;20
19;7;9;30;6;28;23;27;26;31;2;32;25;29;11;15;22;4;5;12;10;3;8;16;14;18;21;13;17;1;24;20;71;26816
71;26816;19;7;9;30;6;28;23;27;26;31;2;32;25;29;11;15;22;4;5;12;10;3;8;16;14;18;21;13;17;1;24;20
19;7;9;30;6;28;23;27;26;31;2;32;25;29;11;15;22;4;5;13;10;3;8;16;14;18;21;12;17;1;24;20;71;27096
71;27096;19;7;9;30;6;28;23;27;26;31;2;32;25;29;11;15;22;4;5;13;10;3;8;16;14;18;21;12;17;1;24;20
19;16;9;30;6;28;23;27;26;31;2;32;25;29;11;15;22;4;5;13;10;3;8;7;14;18;21;12;17;1;24;20;71;27796
71;27096;19;7;9;30;6;28;23;27;26;31;2;32;25;29;11;15;22;4;5;13;10;3;8;16;14;18;21;12;17;1;24;20
19;8;9;30;6;28;23;27;26;31;2;32;25;29;11;15;22;4;5;13;10;3;7;16;14;18;21;12;17;1;24;20;71;27456
71;27456;19;8;9;30;6;28;23;27;26;31;2;32;25;29;11;15;22;4;5;13;10;3;7;16;14;18;21;12;17;1;24;20
19;8;9;30;6;28;23;27;26;31;2;32;11;29;25;15;22;4;5;13;10;3;7;16;14;18;21;12;17;1;24;20;71;27474
71;27474;19;8;9;30;6;28;23;27;26;31;2;32;11;29;25;15;22;4;5;13;10;3;7;16;14;18;21;12;17;1;24;20
19;3;9;30;6;28;23;27;26;31;2;32;11;29;25;15;22;4;5;13;10;8;7;16;14;18;21;12;17;1;24;20;71;27354
71;27354;19;3;9;30;6;28;23;27;26;31;2;32;11;29;25;15;22;4;5;13;10;8;7;16;14;18;21;12;17;1;24;20
19;3;9;30;6;28;23;27;26;31;16;32;11;29;25;15;22;4;5;13;10;8;7;2;14;18;21;12;17;1;24;20;71;27034
71;27034;19;3;9;30;6;28;23;27;26;31;16;32;11;29;25;15;22;4;5;13;10;8;7;2;14;18;21;12;17;1;24;20
19;3;9;30;6;28;23;27;26;31;16;32;11;29;25;15;22;4;5;13;10;8;7;2;14;1;21;12;17;18;24;20;71;27250
71;27250;19;3;9;30;6;28;23;27;26;31;16;32;11;29;25;15;22;4;5;13;10;8;7;2;14;1;21;12;17;18;24;20
19;3;9;30;6;28;23;27;26;31;16;32;11;29;25;15;22;4;5;13;10;8;7;18;14;1;21;12;17;2;24;20;71;26974
71;26974;19;3;9;30;6;28;23;27;26;31;16;32;11;29;25;15;22;4;5;13;10;8;7;18;14;1;21;12;17;2;24;20
19;3;9;30;6;28;23;27;26;31;16;32;11;29;25;18;22;4;5;13;10;8;7;15;14;1;21;12;17;2;24;20;71;27294
71;27294;19;3;9;30;6;28;23;27;26;31;16;32;11;29;25;18;22;4;5;13;10;8;7;15;14;1;21;12;17;2;24;20
19;23;9;30;6;28;3;27;26;31;16;32;11;29;25;18;22;4;5;13;10;8;7;15;14;1;21;12;17;2;24;20;71;27626
72;27294;19;3;9;30;6;28;23;27;26;31;16;32;11;29;25;18;22;4;5;13;10;8;7;15;14;1;21;12;17;2;24;20
19;3;9;30;6;28;23;27;26;31;16;32;11;29;25;18;22;17;5;13;10;8;7;15;14;1;21;12;4;2;24;20;72;25722
72;25722;19;3;9;30;6;28;23;27;26;31;16;32;11;29;25;18;22;17;5;13;10;8;7;15;14;1;21;12;4;2;24;20
19;3;9;30;6;2;23;27;26;31;16;32;11;29;25;18;22;17;5;13;10;8;7;15;14;1;21;12;4;28;24;20;72;25596
72;25596;19;3;9;30;6;2;23;27;26;31;16;32;11;29;25;18;22;17;5;13;10;8;7;15;14;1;21;12;4;28;24;20
19;3;9;30;6;2;23;10;26;31;16;32;11;29;25;18;22;17;5;13;27;8;7;15;14;1;21;12;4;28;24;20;72;26066
72;26066;19;3;9;30;6;2;23;10;26;31;16;32;11;29;25;18;22;17;5;13;27;8;7;15;14;1;21;12;4;28;24;20
19;3;9;20;6;2;23;10;26;31;16;32;11;29;25;18;22;17;5;13;27;8;7;15;14;1;21;12;4;28;24;30;72;26326
72;26326;19;3;9;20;6;2;23;10;26;31;16;32;11;29;25;18;22;17;5;13;27;8;7;15;14;1;21;12;4;28;24;30
19;3;9;20;6;2;23;10;26;31;16;32;11;29;25;18;22;17;5;13;27;8;7;15;14;1;30;12;4;28;24;21;72;26566
72;26566;19;3;9;20;6;2;23;10;26;31;16;32;11;29;25;18;22;17;5;13;27;8;7;15;14;1;30;12;4;28;24;21
19;3;9;20;6;2;23;10;26;31;16;32;11;29;25;18;22;17;5;4;27;8;7;15;14;1;30;12;13;28;24;21;72;26086
72;26086;19;3;9;20;6;2;23;10;26;31;16;32;11;29;25;18;22;17;5;4;27;8;7;15;14;1;30;12;13;28;24;21
29;3;9;20;6;2;23;10;26;31;16;32;11;19;25;18;22;17;5;4;27;8;7;15;14;1;30;12;13;28;24;21;72;26846
72;26086;19;3;9;20;6;2;23;10;26;31;16;32;11;29;25;18;22;17;5;4;27;8;7;15;14;1;30;12;13;28;24;21
19;3;9;20;6;2;23;10;26;31;16;32;11;29;7;18;22;17;5;4;27;8;25;15;14;1;30;12;13;28;24;21;72;25450
72;25450;19;3;9;20;6;2;23;10;26;31;16;32;11;29;7;18;22;17;5;4;27;8;25;15;14;1;30;12;13;28;24;21
19;3;9;20;6;2;23;10;26;31;16;32;11;29;7;18;22;27;5;4;17;8;25;15;14;1;30;12;13;28;24;21;72;25930
72;25930;19;3;9;20;6;2;23;10;26;31;16;32;11;29;7;18;22;27;5;4;17;8;25;15;14;1;30;12;13;28;24;21
19;3;9;20;6;2;23;10;26;31;16;32;11;29;7;18;22;27;5;4;28;8;25;15;14;1;30;12;13;17;24;21;72;25430
72;25430;19;3;9;20;6;2;23;10;26;31;16;32;11;29;7;18;22;27;5;4;28;8;25;15;14;1;30;12;13;17;24;21
19;27;9;20;6;2;23;10;26;31;16;32;11;29;7;18;22;3;5;4;28;8;25;15;14;1;30;12;13;17;24;21;72;26210
72;26210;19;27;9;20;6;2;23;10;26;31;16;32;11;29;7;18;22;3;5;4;28;8;25;15;14;1;30;12;13;17;24;21
19;23;9;20;6;2;27;10;26;31;16;32;11;29;7;18;22;3;5;4;28;8;25;15;14;1;30;12;13;17;24;21;72;25810
72;25810;19;23;9;20;6;2;27;10;26;31;16;32;11;29;7;18;22;3;5;4;28;8;25;15;14;1;30;12;13;17;24;21
19;23;9;20;6;2;27;10;26;31;16;32;11;29;7;18;22;3;5;4;28;8;25;15;14;1;30;12;21;17;24;13;72;25816
72;25816;19;23;9;20;6;2;27;10;26;31;16;32;11;29;7;18;22;3;5;4;28;8;25;15;14;1;30;12;21;17;24;13
18;23;9;20;6;2;27;10;26;31;16;32;11;29;7;19;22;3;5;4;28;8;25;15;14;1;30;12;21;17;24;13;72;25816
72;25816;18;23;9;20;6;2;27;10;26;31;16;32;11;29;7;19;22;3;5;4;28;8;25;15;14;1;30;12;21;17;24;13
18;23;9;20;6;2;27;10;26;31;16;32;11;29;5;19;22;3;7;4;28;8;25;15;14;1;30;12;21;17;24;13;72;26136
72;25816;18;23;9;20;6;2;27;10;26;31;16;32;11;29;7;19;22;3;5;4;28;8;25;15;14;1;30;12;21;17;24;13
18;23;9;20;6;2;27;15;26;31;16;32;11;29;7;19;22;3;5;4;28;8;25;10;14;1;30;12;21;17;24;13;72;25696
72;25696;18;23;9;20;6;2;27;15;26;31;16;32;11;29;7;19;22;3;5;4;28;8;25;10;14;1;30;12;21;17;24;13
18;23;9;20;6;1;27;15;26;31;16;32;11;29;7;19;22;3;5;4;28;8;25;10;14;2;30;12;21;17;24;13;72;25756
72;25756;18;23;9;20;6;1;27;15;26;31;16;32;11;29;7;19;22;3;5;4;28;8;25;10;14;2;30;12;21;17;24;13
18;23;9;20;6;1;27;15;11;31;16;32;26;29;7;19;22;3;5;4;28;8;25;10;14;2;30;12;21;17;24;13;72;25982
72;25982;18;23;9;20;6;1;27;15;11;31;16;32;26;29;7;19;22;3;5;4;28;8;25;10;14;2;30;12;21;17;24;13
18;23;9;20;6;1;21;15;11;31;16;32;26;29;7;19;22;3;5;4;28;8;25;10;14;2;30;12;27;17;24;13;72;27062
72;25982;18;23;9;20;6;1;27;15;11;31;16;32;26;29;7;19;22;3;5;4;28;8;25;10;14;2;30;12;21;17;24;13
18;23;9;20;6;1;27;15;11;31;16;32;26;29;7;21;22;3;5;4;28;8;25;10;14;2;30;12;19;17;24;13;72;26442
73;25982;18;23;9;20;6;1;27;15;11;31;16;32;26;29;7;19;22;3;5;4;28;8;25;10;14;2;30;12;21;17;24;13
18;23;9;20;6;1;27;15;11;31;16;32;26;14;7;19;22;3;5;4;28;8;25;10;29;2;30;12;21;17;24;13;73;26086
73;26086;18;23;9;20;6;1;27;15;11;31;16;32;26;14;7;19;22;3;5;4;28;8;25;10;29;2;30;12;21;17;24;13
18;23;9;20;6;1;27;15;11;31;16;32;26;14;7;19;22;3;5;13;28;8;25;10;29;2;30;12;21;17;24;4;73;26046
73;26046;18;23;9;20;6;1;27;15;11;31;16;32;26;14;7;19;22;3;5;13;28;8;25;10;29;2;30;12;21;17;24;4
18;23;9;20;6;1;27;15;11;2;16;32;26;14;7;19;22;3;5;13;28;8;25;10;29;31;30;12;21;17;24;4;73;27200
73;26046;18;23;9;20;6;1;27;15;11;31;16;32;26;14;7;19;22;3;5;13;28;8;25;10;29;2;30;12;21;17;24;4
18;27;9;20;6;1;23;15;11;31;16;32;26;14;7;19;22;3;5;13;28;8;25;10;29;2;30;12;21;17;24;4;73;26486
73;26486;18;27;9;20;6;1;23;15;11;31;16;32;26;14;7;19;22;3;5;13;28;8;25;10;29;2;30;12;21;17;24;4
18;27;9;20;6;24;23;15;11;31;16;32;26;14;7;19;22;3;5;13;28;8;25;10;29;2;30;12;21;17;1;4;73;26172
73;26172;18;27;9;20;6;24;23;15;11;31;16;32;26;14;7;19;22;3;5;13;28;8;25;10;29;2;30;12;21;17;1;4
18;27;9;20;6;24;23;15;11;31;16;32;17;14;7;19;22;3;5;13;28;8;25;10;29;2;30;12;21;26;1;4;73;27612
73;26172;18;27;9;20;6;24;23;15;11;31;16;32;26;14;7;19;22;3;5;13;28;8;25;10;29;2;30;12;21;17;1;4
18;27;9;20;6;24;23;15;11;31;16;22;26;14;7;19;32;3;5;13;28;8;25;10;29;2;30;12;21;17;1;4;73;26812
73;26172;18;27;9;20;6;24;23;15;11;31;16;32;26;14;7;19;22;3;5;13;28;8;25;10;29;2;30;12;21;17;1;4
18;27;9;20;6;24;23;15;11;31;8;32;26;14;7;19;22;3;5;13;28;16;25;10;29;2;30;12;21;17;1;4;73;25852
73;25852;18;27;9;20;6;24;23;15;11;31;8;32;26;14;7;19;22;3;5;13;28;16;25;10;29;2;30;12;21;17;1;4
18;27;9;20;6;24;23;15;17;31;8;32;26;14;7;19;22;3;5;13;28;16;25;10;29;2;30;12;21;11;1;4;73;25590
73;25590;18;27;9;20;6;24;23;15;17;31;8;32;26;14;7;19;22;3;5;13;28;16;25;10;29;2;30;12;21;11;1;4
18;27;9;20;6;24;23;15;17;31;8;32;26;14;25;19;22;3;5;13;28;16;7;10;29;2;30;12;21;11;1;4;73;26542
73;25590;18;27;9;20;6;24;23;15;17;31;8;32;26;14;7;19;22;3;5;13;28;16;25;10;29;2;30;12;21;11;1;4
18;27;9;17;6;24;23;15;20;31;8;32;26;14;7;19;22;3;5;13;28;16;25;10;29;2;30;12;21;11;1;4;73;25870
73;25870;18;27;9;17;6;24;23;15;20;31;8;32;26;14;7;19;22;3;5;13;28;16;25;10;29;2;30;12;21;11;1;4
18;27;9;32;6;24;23;15;20;31;8;17;26;14;7;19;22;3;5;13;28;16;25;10;29;2;30;12;21;11;1;4;73;26270
73;26270;18;27;9;32;6;24;23;15;20;31;8;17;26;14;7;19;22;3;5;13;28;16;25;10;29;2;30;12;21;11;1;4
18;27;9;32;6;24;23;15;20;31;8;17;26;14;7;19;22;3;10;13;28;16;25;5;29;2;30;12;21;11;1;4;73;26270
73;26270;18;27;9;32;6;24;23;15;20;31;8;17;26;14;7;19;22;3;10;13;28;16;25;5;29;2;30;12;21;11;1;4
18;27;9;32;6;24;23;15;20;31;8;1;26;14;7;19;22;3;10;13;28;16;25;5;29;2;30;12;21;11;17;4;73;26454
73;26454;18;27;9;32;6;24;23;15;20;31;8;1;26;14;7;19;22;3;10;13;28;16;25;5;29;2;30;12;21;11;17;4
18;27;9;32;6;24;23;7;20;31;8;1;26;14;15;19;22;3;10;13;28;16;25;5;29;2;30;12;21;11;17;4;73;26134
73;26134;18;27;9;32;6;24;23;7;20;31;8;1;26;14;15;19;22;3;10;13;28;16;25;5;29;2;30;12;21;11;17;4
18;27;9;32;6;8;23;7;20;31;24;1;26;14;15;19;22;3;10;13;28;16;25;5;29;2;30;12;21;11;17;4;73;25536
73;25536;18;27;9;32;6;8;23;7;20;31;24;1;26;14;15;19;22;3;10;13;28;16;25;5;29;2;30;12;21;11;17;4
18;27;9;32;6;8;23;7;20;31;24;1;26;14;15;19;22;3;10;12;28;16;25;5;29;2;30;13;21;11;17;4;73;24936
73;24936;18;27;9;32;6;8;23;7;20;31;24;1;26;14;15;19;22;3;10;12;28;16;25;5;29;2;30;13;21;11;17;4
18;27;9;10;6;8;23;7;20;31;24;1;26;14;15;19;22;3;32;12;28;16;25;5;29;2;30;13;21;11;17;4;73;24086
73;24086;18;27;9;10;6;8;23;7;20;31;24;1;26;14;15;19;22;3;32;12;28;16;25;5;29;2;30;13;21;11;17;4
18;27;9;10;6;8;23;7;20;31;24;1;26;14;15;19;22;3;13;12;28;16;25;5;29;2;30;32;21;11;17;4;73;23742
73;23742;18;27;9;10;6;8;23;7;20;31;24;1;26;14;15;19;22;3;13;12;28;16;25;5;29;2;30;32;21;11;17;4
18;27;9;10;6;15;23;7;20;31;24;1;26;14;8;19;22;3;13;12;28;16;25;5;29;2;30;32;21;11;17;4;73;24142
74;23742;18;27;9;10;6;8;23;7;20;31;24;1;26;14;15;19;22;3;13;12;28;16;25;5;29;2;30;32;21;11;17;4
18;27;9;10;6;8;23;7;20;31;24;1;26;14;15;19;22;3;13;12;28;16;25;5;29;2;30;32;21;17;11;4;74;23766
74;23766;18;27;9;10;6;8;23;7;20;31;24;1;26;14;15;19;22;3;13;12;28;16;25;5;29;2;30;32;21;17;11;4
18;27;9;10;6;8;23;7;20;31;24;1;26;14;15;19;22;3;13;12;28;25;16;5;29;2;30;32;21;17;11;4;74;24322
74;23766;18;27;9;10;6;8;23;7;20;31;24;1;26;14;15;19;22;3;13;12;28;16;25;5;29;2;30;32;21;17;11;4
18;27;9;10;6;8;23;7;20;31;24;1;26;14;15;16;22;3;13;12;28;19;25;5;29;2;30;32;21;17;11;4;74;24532
74;23766;18;27;9;10;6;8;23;7;20;31;24;1;26;14;15;19;22;3;13;12;28;16;25;5;29;2;30;32;21;17;11;4
18;27;9;10;6;8;23;7;20;31;24;1;26;14;15;19;25;3;13;12;28;16;22;5;29;2;30;32;21;17;11;4;74;24646
74;23766;18;27;9;10;6;8;23;7;20;31;24;1;26;14;15;19;22;3;13;12;28;16;25;5;29;2;30;32;21;17;11;4
18;27;9;10;6;8;23;16;20;31;24;1;26;14;15;19;22;3;13;12;28;7;25;5;29;2;30;32;21;17;11;4;74;23946
74;23946;18;27;9;10;6;8;23;16;20;31;24;1;26;14;15;19;22;3;13;12;28;7;25;5;29;2;30;32;21;17;11;4
18;27;9;10;6;8;23;16;20;31;24;1;26;14;15;19;22;21;13;12;28;7;25;5;29;2;30;32;3;17;11;4;74;24214
74;24214;18;27;9;10;6;8;23;16;20;31;24;1;26;14;15;19;22;21;13;12;28;7;25;5;29;2;30;32;3;17;11;4
18;27;9;10;6;8;23;16;20;31;24;1;26;14;15;19;22;21;13;12;28;7;25;5;29;2;30;11;3;17;32;4;74;24330
74;24330;18;27;9;10;6;8;23;16;20;31;24;1;26;14;15;19;22;21;13;12;28;7;25;5;29;2;30;11;3;17;32;4
18;27;9;10;21;8;23;16;20;31;24;1;26;14;15;19;22;6;13;12;28;7;25;5;29;2;30;11;3;17;32;4;74;24662
74;24662;18;27;9;10;21;8;23;16;20;31;24;1;26;14;15;19;22;6;13;12;28;7;25;5;29;2;30;11;3;17;32;4
18;27;32;10;21;8;23;16;20;31;24;1;26;14;15;19;22;6;13;12;28;7;25;5;29;2;30;11;3;17;9;4;74;25188
74;24662;18;27;9;10;21;8;23;16;20;31;24;1;26;14;15;19;22;6;13;12;28;7;25;5;29;2;30;11;3;17;32;4
18;27;9;10;21;8;4;16;20;31;24;1;26;14;15;19;22;6;13;12;28;7;25;5;29;2;30;11;3;17;32;23;74;26136
74;26136;18;27;9;10;21;8;4;16;20;31;24;1;26;14;15;19;22;6;13;12;28;7;25;5;29;2;30;11;3;17;32;23
18;27;9;10;21;8;4;16;20;31;22;1;26;14;15;19;24;6;13;12;28;7;25;5;29;2;30;11;3;17;32;23;74;26056
74;26056;18;27;9;10;21;8;4;16;20;31;22;1;26;14;15;19;24;6;13;12;28;7;25;5;29;2;30;11;3;17;32;23
18;27;9;10;21;8;4;16;20;31;22;1;26;14;15;19;24;6;13;11;28;7;25;5;29;2;30;12;3;17;32;23;74;26176
74;26176;18;27;9;10;21;8;4;16;20;31;22;1;26;14;15;19;24;6;13;11;28;7;25;5;29;2;30;12;3;17;32;23
18;26;9;10;21;8;4;16;20;31;22;1;27;14;15;19;24;6;13;11;28;7;25;5;29;2;30;12;3;17;32;23;74;26036
74;26036;18;26;9;10;21;8;4;16;20;31;22;1;27;14;15;19;24;6;13;11;28;7;25;5;29;2;30;12;3;17;32;23
18;26;9;10;21;8;4;16;20;31;22;29;27;14;15;19;24;6;13;11;28;7;25;5;1;2;30;12;3;17;32;23;74;25192
74;25192;18;26;9;10;21;8;4;16;20;31;22;29;27;14;15;19;24;6;13;11;28;7;25;5;1;2;30;12;3;17;32;23
18;26;9;10;21;8;4;16;20;31;2;29;27;14;15;19;24;6;13;11;28;7;25;5;1;22;30;12;3;17;32;23;74;25928
74;25192;18;26;9;10;21;8;4;16;20;31;22;29;27;14;15;19;24;6;13;11;28;7;25;5;1;2;30;12;3;17;32;23
17;26;9;10;21;8;4;16;20;31;22;29;27;14;15;19;24;6;13;11;28;7;25;5;1;2;30;12;3;18;32;23;74;25552
74;25552;17;26;9;10;21;8;4;16;20;31;22;29;27;14;15;19;24;6;13;11;28;7;25;5;1;2;30;12;3;18;32;23
17;26;9;10;21;8;4;16;20;31;22;29;27;19;15;14;24;6;13;11;28;7;25;5;1;2;30;12;3;18;32;23;74;25908
74;25908;17;26;9;10;21;8;4;16;20;31;22;29;27;19;15;14;24;6;13;11;28;7;25;5;1;2;30;12;3;18;32;23
17;26;9;10;21;8;4;16;20;31;22;29;27;19;15;11;24;6;13;14;28;7;25;5;1;2;30;12;3;18;32;23;74;25868
74;25868;17;26;9;10;21;8;4;16;20;31;22;29;27;19;15;11;24;6;13;14;28;7;25;5;1;2;30;12;3;18;32;23
17;26;9;10;21;8;4;16;20;23;22;29;27;19;15;11;24;6;13;14;28;7;25;5;1;2;30;12;3;18;32;31;74;25708
74;25708;17;26;9;10;21;8;4;16;20;23;22;29;27;19;15;11;24;6;13;14;28;7;25;5;1;2;30;12;3;18;32;31
17;3;9;10;21;8;4;16;20;23;22;29;27;19;15;11;24;6;13;14;28;7;25;5;1;2;30;12;26;18;32;31;74;24888
75;24888;17;3;9;10;21;8;4;16;20;23;22;29;27;19;15;11;24;6;13;14;28;7;25;5;1;2;30;12;26;18;32;31
17;3;9;10;21;8;4;6;20;23;22;29;27;19;15;11;24;16;13;14;28;7;25;5;1;2;30;12;26;18;32;31;75;25128
75;25128;17;3;9;10;21;8;4;6;20;23;22;29;27;19;15;11;24;16;13;14;28;7;25;5;1;2;30;12;26;18;32;31
17;3;8;10;21;9;4;6;20;23;22;29;27;19;15;11;24;16;13;14;28;7;25;5;1;2;30;12;26;18;32;31;75;25128
75;25128;17;3;8;10;21;9;4;6;20;23;22;29;27;19;15;11;24;16;13;14;28;7;25;5;1;2;30;12;26;18;32;31
17;3;8;10;21;9;4;6;20;23;22;29;27;19;15;30;24;16;13;14;28;7;25;5;1;2;11;12;26;18;32;31;75;25808
75;25808;17;3;8;10;21;9;4;6;20;23;22;29;27;19;15;30;24;16;13;14;28;7;25;5;1;2;11;12;26;18;32;31
17;3;8;10;21;9;4;6;20;15;22;29;27;19;23;30;24;16;13;14;28;7;25;5;1;2;11;12;26;18;32;31;75;25804
75;25804;17;3;8;10;21;9;4;6;20;15;22;29;27;19;23;30;24;16;13;14;28;7;25;5;1;2;11;12;26;18;32;31
17;3;8;10;21;9;4;26;20;15;22;29;27;19;23;30;24;16;13;14;28;7;25;5;1;2;11;12;6;18;32;31;75;25926
75;25804;17;3;8;10;21;9;4;6;20;15;22;29;27;19;23;30;24;16;13;14;28;7;25;5;1;2;11;12;26;18;32;31
9;3;8;10;21;17;4;6;20;15;22;29;27;19;23;30;24;16;13;14;28;7;25;5;1;2;11;12;26;18;32;31;75;25958
75;25958;9;3;8;10;21;17;4;6;20;15;22;29;27;19;23;30;24;16;13;14;28;7;25;5;1;2;11;12;26;18;32;31
9;3;8;10;21;17;4;6;25;15;22;29;27;19;23;30;24;16;13;14;28;7;20;5;1;2;11;12;26;18;32;31;75;26318
75;26318;9;3;8;10;21;17;4;6;25;15;22;29;27;19;23;30;24;16;13;14;28;7;20;5;1;2;11;12;26;18;32;31
9;3;8;10;21;17;4;6;25;15;22;29;27;19;23;30;24;16;13;2;28;7;20;5;1;14;11;12;26;18;32;31;75;26798
75;26798;9;3;8;10;21;17;4;6;25;15;22;29;27;19;23;30;24;16;13;2;28;7;20;5;1;14;11;12;26;18;32;31
9;3;8;10;21;17;4;6;25;15;22;29;27;19;23;1;24;16;13;2;28;7;20;5;30;14;11;12;26;18;32;31;75;26714
75;26714;9;3;8;10;21;17;4;6;25;15;22;29;27;19;23;1;24;16;13;2;28;7;20;5;30;14;11;12;26;18;32;31
9;3;8;10;21;17;4;6;25;15;22;18;27;19;23;1;24;16;13;2;28;7;20;5;30;14;11;12;26;29;32;31;75;25914
75;25914;9;3;8;10;21;17;4;6;25;15;22;18;27;19;23;1;24;16;13;2;28;7;20;5;30;14;11;12;26;29;32;31
9;3;8;10;21;17;4;6;25;15;22;14;27;19;23;1;24;16;13;2;28;7;20;5;30;18;11;12;26;29;32;31;75;26090
75;25914;9;3;8;10;21;17;4;6;25;15;22;18;27;19;23;1;24;16;13;2;28;7;20;5;30;14;11;12;26;29;32;31
9;3;8;10;21;15;4;6;25;17;22;18;27;19;23;1;24;16;13;2;28;7;20;5;30;14;11;12;26;29;32;31;75;26474
75;25914;9;3;8;10;21;17;4;6;25;15;22;18;27;19;23;1;24;16;13;2;28;7;20;5;30;14;11;12;26;29;32;31
9;3;8;10;21;17;15;6;25;4;22;18;27;19;23;1;24;16;13;2;28;7;20;5;30;14;11;12;26;29;32;31;75;25714
75;25714;9;3;8;10;21;17;15;6;25;4;22;18;27;19;23;1;24;16;13;2;28;7;20;5;30;14;11;12;26;29;32;31
9;3;8;10;21;17;15;6;32;4;22;18;27;19;23;1;24;16;13;2;28;7;20;5;30;14;11;12;26;29;25;31;75;25994
75;25994;9;3;8;10;21;17;15;6;32;4;22;18;27;19;23;1;24;16;13;2;28;7;20;5;30;14;11;12;26;29;25;31
9;3;8;10;21;17;15;6;32;4;22;18;27;31;23;1;24;16;13;2;28;7;20;5;30;14;11;12;26;29;25;19;75;25514
75;25514;9;3;8;10;21;17;15;6;32;4;22;18;27;31;23;1;24;16;13;2;28;7;20;5;30;14;11;12;26;29;25;19
9;3;8;10;21;17;15;6;32;4;22;18;27;31;23;1;24;16;13;2;28;7;29;5;30;14;11;12;26;20;25;19;75;25994
75;25514;9;3;8;10;21;17;15;6;32;4;22;18;27;31;23;1;24;16;13;2;28;7;20;5;30;14;11;12;26;29;25;19
9;3;8;10;21;17;15;6;32;4;1;18;27;31;23;22;24;16;13;2;28;7;20;5;30;14;11;12;26;29;25;19;75;25458
75;25458;9;3;8;10;21;17;15;6;32;4;1;18;27;31;23;22;24;16;13;2;28;7;20;5;30;14;11;12;26;29;25;19
9;3;15;10;21;17;8;6;32;4;1;18;27;31;23;22;24;16;13;2;28;7;20;5;30;14;11;12;26;29;25;19;75;25378
75;25378;9;3;15;10;21;17;8;6;32;4;1;18;27;31;23;22;24;16;13;2;28;7;20;5;30;14;11;12;26;29;25;19
9;3;15;26;21;17;8;6;32;4;1;18;27;31;23;22;24;16;13;2;28;7;20;5;30;14;11;12;10;29;25;19;75;25470
75;25470;9;3;15;26;21;17;8;6;32;4;1;18;27;31;23;22;24;16;13;2;28;7;20;5;30;14;11;12;10;29;25;19
9;3;15;11;21;17;8;6;32;4;1;18;27;31;23;22;24;16;13;2;28;7;20;5;30;14;26;12;10;29;25;19;75;25616
76;25616;9;3;15;11;21;17;8;6;32;4;1;18;27;31;23;22;24;16;13;2;28;7;20;5;30;14;26;12;10;29;25;19
9;3;15;11;21;17;8;6;32;12;1;18;27;31;23;22;24;16;13;2;28;7;20;5;30;14;26;4;10;29;25;19;76;25816
76;25616;9;3;15;11;21;17;8;6;32;4;1;18;27;31;23;22;24;16;13;2;28;7;20;5;30;14;26;12;10;29;25;19
