"X1";"X254";"X46";"X22";"X60";"X57";"X51";"X19";"X41";"X21";"X29";"X38";"X49";"X40";"X1.1";"X36";"X43";"X10";"X50";"X6";"X16";"X30";"X15";"X62";"X3";"X14";"X37";"X27";"X13";"X34";"X11";"X59";"X44";"X63";"X8";"X18";"X32";"X7";"X39";"X42";"X9";"X24";"X23";"X5";"X31";"X54";"X26";"X56";"X35";"X61";"X58";"X53";"X55";"X2";"X64";"X12";"X25";"X45";"X33";"X52";"X48";"X20";"X28";"X4";"X47";"X17"
37;304;32;39;59;47;64;34;61;53;13;1;58;15;23;45;24;17;10;7;55;36;54;60;56;51;31;49;8;19;46;6;43;18;26;4;28;14;20;2;50;38;62;5;63;37;3;48;33;29;40;12;21;27;16;25;57;30;11;41;22;42;52;44;35;9
32;39;59;47;64;34;61;53;13;1;58;15;23;45;24;17;10;7;55;36;54;60;56;51;31;49;8;19;46;6;43;18;26;4;28;14;20;2;50;38;62;5;63;37;3;48;33;29;40;12;21;27;16;25;57;52;11;41;22;42;30;44;35;9;37;304
38;304;32;39;59;47;64;34;61;53;13;1;58;15;23;45;24;17;10;7;55;36;54;60;56;51;31;49;8;19;46;6;43;18;26;4;28;14;20;2;50;38;62;5;63;37;3;48;33;29;40;12;21;27;16;25;57;52;11;41;22;42;30;44;35;9
32;39;59;47;64;34;61;53;13;1;58;15;23;45;24;17;10;7;55;35;54;60;56;51;31;49;8;19;46;6;43;18;26;4;28;14;20;2;50;38;62;5;63;37;3;48;33;29;40;12;21;27;16;25;57;52;11;41;22;42;30;44;36;9;38;302
38;302;32;39;59;47;64;34;61;53;13;1;58;15;23;45;24;17;10;7;55;35;54;60;56;51;31;49;8;19;46;6;43;18;26;4;28;14;20;2;50;38;62;5;63;37;3;48;33;29;40;12;21;27;16;25;57;52;11;41;22;42;30;44;36;9
32;39;59;47;64;34;61;53;13;1;58;15;23;45;24;17;10;7;55;35;54;60;56;51;6;49;8;19;46;31;43;18;26;4;28;14;20;2;50;38;62;5;63;37;3;48;33;29;40;12;21;27;16;25;57;52;11;41;22;42;30;44;36;9;38;290
38;290;32;39;59;47;64;34;61;53;13;1;58;15;23;45;24;17;10;7;55;35;54;60;56;51;6;49;8;19;46;31;43;18;26;4;28;14;20;2;50;38;62;5;63;37;3;48;33;29;40;12;21;27;16;25;57;52;11;41;22;42;30;44;36;9
32;39;59;47;64;34;61;53;13;1;58;15;23;45;24;17;10;7;55;35;54;60;56;51;6;49;8;19;46;31;43;18;26;4;62;14;20;2;50;38;28;5;63;37;3;48;33;29;40;12;21;27;16;25;57;52;11;41;22;42;30;44;36;9;38;292
38;292;32;39;59;47;64;34;61;53;13;1;58;15;23;45;24;17;10;7;55;35;54;60;56;51;6;49;8;19;46;31;43;18;26;4;62;14;20;2;50;38;28;5;63;37;3;48;33;29;40;12;21;27;16;25;57;52;11;41;22;42;30;44;36;9
32;39;59;47;64;34;61;53;13;1;58;15;23;45;24;17;10;7;55;35;54;60;27;51;6;49;8;19;46;31;43;18;26;4;62;14;20;2;50;38;28;5;63;37;3;48;33;29;40;12;21;56;16;25;57;52;11;41;22;42;30;44;36;9;38;292
38;292;32;39;59;47;64;34;61;53;13;1;58;15;23;45;24;17;10;7;55;35;54;60;27;51;6;49;8;19;46;31;43;18;26;4;62;14;20;2;50;38;28;5;63;37;3;48;33;29;40;12;21;56;16;25;57;52;11;41;22;42;30;44;36;9
32;39;59;47;64;34;61;21;13;1;58;15;23;45;24;17;10;7;55;35;54;60;27;51;6;49;8;19;46;31;43;18;26;4;62;14;20;2;50;38;28;5;63;37;3;48;33;29;40;12;53;56;16;25;57;52;11;41;22;42;30;44;36;9;38;296
38;296;32;39;59;47;64;34;61;21;13;1;58;15;23;45;24;17;10;7;55;35;54;60;27;51;6;49;8;19;46;31;43;18;26;4;62;14;20;2;50;38;28;5;63;37;3;48;33;29;40;12;53;56;16;25;57;52;11;41;22;42;30;44;36;9
32;39;59;47;64;34;61;21;13;1;58;15;23;45;24;17;10;7;55;35;54;60;27;51;6;49;8;19;46;31;43;18;26;4;62;22;20;2;50;38;28;5;63;37;3;48;33;29;40;12;53;56;16;25;57;52;11;41;14;42;30;44;36;9;38;296
38;296;32;39;59;47;64;34;61;21;13;1;58;15;23;45;24;17;10;7;55;35;54;60;27;51;6;49;8;19;46;31;43;18;26;4;62;22;20;2;50;38;28;5;63;37;3;48;33;29;40;12;53;56;16;25;57;52;11;41;14;42;30;44;36;9
52;39;59;47;64;34;61;21;13;1;58;15;23;45;24;17;10;7;55;35;54;60;27;51;6;49;8;19;46;31;43;18;26;4;62;22;20;2;50;38;28;5;63;37;3;48;33;29;40;12;53;56;16;25;57;32;11;41;14;42;30;44;36;9;38;296
38;296;52;39;59;47;64;34;61;21;13;1;58;15;23;45;24;17;10;7;55;35;54;60;27;51;6;49;8;19;46;31;43;18;26;4;62;22;20;2;50;38;28;5;63;37;3;48;33;29;40;12;53;56;16;25;57;32;11;41;14;42;30;44;36;9
52;53;59;47;64;34;61;21;13;1;58;15;23;45;24;17;10;7;55;35;54;60;27;51;6;49;8;19;46;31;43;18;26;4;62;22;20;2;50;38;28;5;63;37;3;48;33;29;40;12;39;56;16;25;57;32;11;41;14;42;30;44;36;9;38;296
38;296;52;53;59;47;64;34;61;21;13;1;58;15;23;45;24;17;10;7;55;35;54;60;27;51;6;49;8;19;46;31;43;18;26;4;62;22;20;2;50;38;28;5;63;37;3;48;33;29;40;12;39;56;16;25;57;32;11;41;14;42;30;44;36;9
52;53;59;47;64;34;61;21;13;1;58;15;23;45;24;17;56;7;55;35;54;60;27;51;6;49;8;19;46;31;43;18;26;4;62;22;20;2;50;38;28;5;63;37;3;48;33;29;40;12;39;10;16;25;57;32;11;41;14;42;30;44;36;9;38;284
38;284;52;53;59;47;64;34;61;21;13;1;58;15;23;45;24;17;56;7;55;35;54;60;27;51;6;49;8;19;46;31;43;18;26;4;62;22;20;2;50;38;28;5;63;37;3;48;33;29;40;12;39;10;16;25;57;32;11;41;14;42;30;44;36;9
52;53;59;47;64;34;61;21;13;1;58;15;23;45;24;17;56;7;55;35;54;60;27;51;6;49;8;19;46;31;43;18;26;4;62;22;20;2;50;38;5;28;63;37;3;48;33;29;40;12;39;10;16;25;57;32;11;41;14;42;30;44;36;9;38;284
38;284;52;53;59;47;64;34;61;21;13;1;58;15;23;45;24;17;56;7;55;35;54;60;27;51;6;49;8;19;46;31;43;18;26;4;62;22;20;2;50;38;5;28;63;37;3;48;33;29;40;12;39;10;16;25;57;32;11;41;14;42;30;44;36;9
52;53;59;47;64;34;61;21;13;1;58;15;23;45;24;17;56;7;55;35;54;60;27;51;2;49;8;19;46;31;43;18;26;4;62;22;20;6;50;38;5;28;63;37;3;48;33;29;40;12;39;10;16;25;57;32;11;41;14;42;30;44;36;9;38;284
38;284;52;53;59;47;64;34;61;21;13;1;58;15;23;45;24;17;56;7;55;35;54;60;27;51;2;49;8;19;46;31;43;18;26;4;62;22;20;6;50;38;5;28;63;37;3;48;33;29;40;12;39;10;16;25;57;32;11;41;14;42;30;44;36;9
52;53;59;47;64;34;61;21;13;1;58;15;23;45;24;17;56;7;55;35;54;60;27;51;2;49;8;19;46;31;43;18;26;4;62;22;20;6;50;38;5;28;63;37;3;48;33;29;40;12;39;10;16;25;44;32;11;41;14;42;30;57;36;9;38;284
38;284;52;53;59;47;64;34;61;21;13;1;58;15;23;45;24;17;56;7;55;35;54;60;27;51;2;49;8;19;46;31;43;18;26;4;62;22;20;6;50;38;5;28;63;37;3;48;33;29;40;12;39;10;16;25;44;32;11;41;14;42;30;57;36;9
52;53;59;47;64;3;61;21;13;1;58;15;23;45;24;17;56;7;55;35;54;60;27;51;2;49;8;19;46;31;43;18;26;4;62;22;20;6;50;38;5;28;63;37;34;48;33;29;40;12;39;10;16;25;44;32;11;41;14;42;30;57;36;9;38;288
38;288;52;53;59;47;64;3;61;21;13;1;58;15;23;45;24;17;56;7;55;35;54;60;27;51;2;49;8;19;46;31;43;18;26;4;62;22;20;6;50;38;5;28;63;37;34;48;33;29;40;12;39;10;16;25;44;32;11;41;14;42;30;57;36;9
52;53;59;47;64;3;61;21;13;1;58;15;23;45;24;17;56;37;55;35;54;60;27;51;2;49;8;19;46;31;43;18;26;4;62;22;20;6;50;38;5;28;63;7;34;48;33;29;40;12;39;10;16;25;44;32;11;41;14;42;30;57;36;9;38;284
38;284;52;53;59;47;64;3;61;21;13;1;58;15;23;45;24;17;56;37;55;35;54;60;27;51;2;49;8;19;46;31;43;18;26;4;62;22;20;6;50;38;5;28;63;7;34;48;33;29;40;12;39;10;16;25;44;32;11;41;14;42;30;57;36;9
52;53;59;47;64;3;61;21;13;1;58;15;23;45;24;17;56;37;55;35;54;60;27;51;2;49;8;26;46;31;43;18;19;4;62;22;20;6;50;38;5;28;63;7;34;48;33;29;40;12;39;10;16;25;44;32;11;41;14;42;30;57;36;9;38;290
38;284;52;53;59;47;64;3;61;21;13;1;58;15;23;45;24;17;56;37;55;35;54;60;27;51;2;49;8;19;46;31;43;18;26;4;62;22;20;6;50;38;5;28;63;7;34;48;33;29;40;12;39;10;16;25;44;32;11;41;14;42;30;57;36;9
52;53;59;47;64;3;61;21;13;1;58;15;23;45;24;17;56;37;55;35;54;60;27;51;2;49;8;19;46;31;43;18;26;4;62;22;63;6;50;38;5;28;20;7;34;48;33;29;40;12;39;10;16;25;44;32;11;41;14;42;30;57;36;9;38;280
38;280;52;53;59;47;64;3;61;21;13;1;58;15;23;45;24;17;56;37;55;35;54;60;27;51;2;49;8;19;46;31;43;18;26;4;62;22;63;6;50;38;5;28;20;7;34;48;33;29;40;12;39;10;16;25;44;32;11;41;14;42;30;57;36;9
52;53;59;47;64;3;61;21;13;1;58;15;23;45;24;17;36;37;55;35;54;60;27;51;2;49;8;19;46;31;43;18;26;4;62;22;63;6;50;38;5;28;20;7;34;48;33;29;40;12;39;10;16;25;44;32;11;41;14;42;30;57;56;9;38;288
38;288;52;53;59;47;64;3;61;21;13;1;58;15;23;45;24;17;36;37;55;35;54;60;27;51;2;49;8;19;46;31;43;18;26;4;62;22;63;6;50;38;5;28;20;7;34;48;33;29;40;12;39;10;16;25;44;32;11;41;14;42;30;57;56;9
52;53;59;47;64;3;61;21;13;1;58;15;23;45;24;17;36;37;55;35;54;60;27;51;2;49;8;19;46;31;43;18;26;4;62;22;56;6;50;38;5;28;20;7;34;48;33;29;40;12;39;10;16;25;44;32;11;41;14;42;30;57;63;9;38;284
38;284;52;53;59;47;64;3;61;21;13;1;58;15;23;45;24;17;36;37;55;35;54;60;27;51;2;49;8;19;46;31;43;18;26;4;62;22;56;6;50;38;5;28;20;7;34;48;33;29;40;12;39;10;16;25;44;32;11;41;14;42;30;57;63;9
52;53;21;47;64;3;61;59;13;1;58;15;23;45;24;17;36;37;55;35;54;60;27;51;2;49;8;19;46;31;43;18;26;4;62;22;56;6;50;38;5;28;20;7;34;48;33;29;40;12;39;10;16;25;44;32;11;41;14;42;30;57;63;9;38;284
38;284;52;53;21;47;64;3;61;59;13;1;58;15;23;45;24;17;36;37;55;35;54;60;27;51;2;49;8;19;46;31;43;18;26;4;62;22;56;6;50;38;5;28;20;7;34;48;33;29;40;12;39;10;16;25;44;32;11;41;14;42;30;57;63;9
52;53;21;47;64;3;61;59;13;1;58;15;23;45;62;17;36;37;55;35;54;60;27;51;2;49;8;19;46;31;43;18;26;4;24;22;56;6;50;38;5;28;20;7;34;48;33;29;40;12;39;10;16;25;44;32;11;41;14;42;30;57;63;9;38;284
39;284;52;53;21;47;64;3;61;59;13;1;58;15;23;45;62;17;36;37;55;35;54;60;27;51;2;49;8;19;46;31;43;18;26;4;24;22;56;6;50;38;5;28;20;7;34;48;33;29;40;12;39;10;16;25;44;32;11;41;14;42;30;57;63;9
52;53;21;47;64;3;61;59;13;1;58;15;23;45;62;17;36;37;55;35;54;60;27;51;2;49;8;19;46;31;43;18;26;4;24;22;56;6;50;40;5;28;20;7;34;48;33;29;38;12;39;10;16;25;44;32;11;41;14;42;30;57;63;9;39;284
39;284;52;53;21;47;64;3;61;59;13;1;58;15;23;45;62;17;36;37;55;35;54;60;27;51;2;49;8;19;46;31;43;18;26;4;24;22;56;6;50;40;5;28;20;7;34;48;33;29;38;12;39;10;16;25;44;32;11;41;14;42;30;57;63;9
52;53;21;47;64;3;61;59;13;1;58;15;23;45;62;17;36;37;55;35;54;60;27;51;2;49;8;19;46;31;43;18;14;4;24;22;56;6;50;40;5;28;20;7;34;48;33;29;38;12;39;10;16;25;44;32;11;41;26;42;30;57;63;9;39;284
39;284;52;53;21;47;64;3;61;59;13;1;58;15;23;45;62;17;36;37;55;35;54;60;27;51;2;49;8;19;46;31;43;18;14;4;24;22;56;6;50;40;5;28;20;7;34;48;33;29;38;12;39;10;16;25;44;32;11;41;26;42;30;57;63;9
52;53;21;8;64;3;61;59;13;1;58;15;23;45;62;17;36;37;55;35;54;60;27;51;2;49;47;19;46;31;43;18;14;4;24;22;56;6;50;40;5;28;20;7;34;48;33;29;38;12;39;10;16;25;44;32;11;41;26;42;30;57;63;9;39;288
39;288;52;53;21;8;64;3;61;59;13;1;58;15;23;45;62;17;36;37;55;35;54;60;27;51;2;49;47;19;46;31;43;18;14;4;24;22;56;6;50;40;5;28;20;7;34;48;33;29;38;12;39;10;16;25;44;32;11;41;26;42;30;57;63;9
52;53;21;8;64;3;61;59;13;1;58;15;23;45;62;17;36;37;55;35;54;60;27;48;2;49;47;19;46;31;43;18;14;4;24;22;56;6;50;40;5;28;20;7;34;51;33;29;38;12;39;10;16;25;44;32;11;41;26;42;30;57;63;9;39;280
39;280;52;53;21;8;64;3;61;59;13;1;58;15;23;45;62;17;36;37;55;35;54;60;27;48;2;49;47;19;46;31;43;18;14;4;24;22;56;6;50;40;5;28;20;7;34;51;33;29;38;12;39;10;16;25;44;32;11;41;26;42;30;57;63;9
52;53;21;8;64;3;61;59;13;1;40;15;23;45;62;17;36;37;55;35;54;60;27;48;2;49;47;19;46;31;43;18;14;4;24;22;56;6;50;58;5;28;20;7;34;51;33;29;38;12;39;10;16;25;44;32;11;41;26;42;30;57;63;9;39;264
39;264;52;53;21;8;64;3;61;59;13;1;40;15;23;45;62;17;36;37;55;35;54;60;27;48;2;49;47;19;46;31;43;18;14;4;24;22;56;6;50;58;5;28;20;7;34;51;33;29;38;12;39;10;16;25;44;32;11;41;26;42;30;57;63;9
52;53;21;8;64;3;61;59;13;1;40;15;23;45;37;17;36;62;55;35;54;60;27;48;2;49;47;19;46;31;43;18;14;4;24;22;56;6;50;58;5;28;20;7;34;51;33;29;38;12;39;10;16;25;44;32;11;41;26;42;30;57;63;9;39;238
39;238;52;53;21;8;64;3;61;59;13;1;40;15;23;45;37;17;36;62;55;35;54;60;27;48;2;49;47;19;46;31;43;18;14;4;24;22;56;6;50;58;5;28;20;7;34;51;33;29;38;12;39;10;16;25;44;32;11;41;26;42;30;57;63;9
52;53;21;8;64;3;61;59;13;41;40;15;23;45;37;17;36;62;55;35;54;60;27;48;2;49;47;19;46;31;43;18;14;4;24;22;56;6;50;58;5;28;20;7;34;51;33;29;38;12;39;10;16;25;44;32;11;1;26;42;30;57;63;9;39;242
39;242;52;53;21;8;64;3;61;59;13;41;40;15;23;45;37;17;36;62;55;35;54;60;27;48;2;49;47;19;46;31;43;18;14;4;24;22;56;6;50;58;5;28;20;7;34;51;33;29;38;12;39;10;16;25;44;32;11;1;26;42;30;57;63;9
52;53;21;8;64;3;61;59;13;41;40;15;23;45;37;17;36;62;55;35;54;60;27;48;2;49;47;19;46;31;43;18;14;4;24;22;56;6;50;58;5;28;20;7;34;51;33;29;10;12;39;38;16;25;44;32;11;1;26;42;30;57;63;9;39;242
39;242;52;53;21;8;64;3;61;59;13;41;40;15;23;45;37;17;36;62;55;35;54;60;27;48;2;49;47;19;46;31;43;18;14;4;24;22;56;6;50;58;5;28;20;7;34;51;33;29;10;12;39;38;16;25;44;32;11;1;26;42;30;57;63;9
52;53;21;8;64;3;61;59;13;41;40;15;23;45;37;17;36;62;55;35;54;60;27;42;2;49;47;19;46;31;43;18;14;4;24;22;56;6;50;58;5;28;20;7;34;51;33;29;10;12;39;38;16;25;44;32;11;1;26;48;30;57;63;9;39;242
39;242;52;53;21;8;64;3;61;59;13;41;40;15;23;45;37;17;36;62;55;35;54;60;27;42;2;49;47;19;46;31;43;18;14;4;24;22;56;6;50;58;5;28;20;7;34;51;33;29;10;12;39;38;16;25;44;32;11;1;26;48;30;57;63;9
52;59;21;8;64;3;61;53;13;41;40;15;23;45;37;17;36;62;55;35;54;60;27;42;2;49;47;19;46;31;43;18;14;4;24;22;56;6;50;58;5;28;20;7;34;51;33;29;10;12;39;38;16;25;44;32;11;1;26;48;30;57;63;9;39;234
39;234;52;59;21;8;64;3;61;53;13;41;40;15;23;45;37;17;36;62;55;35;54;60;27;42;2;49;47;19;46;31;43;18;14;4;24;22;56;6;50;58;5;28;20;7;34;51;33;29;10;12;39;38;16;25;44;32;11;1;26;48;30;57;63;9
52;59;21;8;64;3;61;53;13;41;40;15;47;45;37;17;36;62;55;35;54;60;27;42;2;49;23;19;46;31;43;18;14;4;24;22;56;6;50;58;5;28;20;7;34;51;33;29;10;12;39;38;16;25;44;32;11;1;26;48;30;57;63;9;39;230
39;230;52;59;21;8;64;3;61;53;13;41;40;15;47;45;37;17;36;62;55;35;54;60;27;42;2;49;23;19;46;31;43;18;14;4;24;22;56;6;50;58;5;28;20;7;34;51;33;29;10;12;39;38;16;25;44;32;11;1;26;48;30;57;63;9
52;59;21;8;64;3;61;53;13;41;40;15;47;45;37;17;5;62;55;35;54;60;27;42;2;49;23;19;46;31;43;18;14;4;24;22;56;6;50;58;36;28;20;7;34;51;33;29;10;12;39;38;16;25;44;32;11;1;26;48;30;57;63;9;39;226
39;226;52;59;21;8;64;3;61;53;13;41;40;15;47;45;37;17;5;62;55;35;54;60;27;42;2;49;23;19;46;31;43;18;14;4;24;22;56;6;50;58;36;28;20;7;34;51;33;29;10;12;39;38;16;25;44;32;11;1;26;48;30;57;63;9
52;59;21;8;64;3;61;53;13;41;40;15;47;45;37;17;5;62;55;35;54;60;27;16;2;49;23;19;46;31;43;18;14;4;24;22;56;6;50;58;36;28;20;7;34;51;33;29;10;12;39;38;42;25;44;32;11;1;26;48;30;57;63;9;39;226
39;226;52;59;21;8;64;3;61;53;13;41;40;15;47;45;37;17;5;62;55;35;54;60;27;16;2;49;23;19;46;31;43;18;14;4;24;22;56;6;50;58;36;28;20;7;34;51;33;29;10;12;39;38;42;25;44;32;11;1;26;48;30;57;63;9
52;59;21;8;64;3;61;53;13;41;40;15;47;45;37;17;25;62;55;35;54;60;27;16;2;49;23;19;46;31;43;18;14;4;24;22;56;6;50;58;36;28;20;7;34;51;33;29;10;12;39;38;42;5;44;32;11;1;26;48;30;57;63;9;39;250
39;250;52;59;21;8;64;3;61;53;13;41;40;15;47;45;37;17;25;62;55;35;54;60;27;16;2;49;23;19;46;31;43;18;14;4;24;22;56;6;50;58;36;28;20;7;34;51;33;29;10;12;39;38;42;5;44;32;11;1;26;48;30;57;63;9
52;59;21;8;64;3;61;53;13;41;40;15;47;45;37;17;25;62;55;35;54;60;27;16;2;49;23;19;46;31;43;18;14;4;24;22;56;6;50;58;36;28;20;7;34;51;33;29;10;12;39;38;42;5;44;9;11;1;26;48;30;57;63;32;39;250
39;250;52;59;21;8;64;3;61;53;13;41;40;15;47;45;37;17;25;62;55;35;54;60;27;16;2;49;23;19;46;31;43;18;14;4;24;22;56;6;50;58;36;28;20;7;34;51;33;29;10;12;39;38;42;5;44;9;11;1;26;48;30;57;63;32
52;59;21;8;64;3;61;53;13;41;40;15;47;45;37;17;25;62;55;35;54;60;27;16;2;49;23;19;46;31;43;18;14;4;48;22;56;6;50;58;36;28;20;7;34;51;33;29;10;12;39;38;42;5;44;9;11;1;26;24;30;57;63;32;39;248
39;248;52;59;21;8;64;3;61;53;13;41;40;15;47;45;37;17;25;62;55;35;54;60;27;16;2;49;23;19;46;31;43;18;14;4;48;22;56;6;50;58;36;28;20;7;34;51;33;29;10;12;39;38;42;5;44;9;11;1;26;24;30;57;63;32
52;59;21;8;64;3;61;53;13;41;40;15;47;45;37;17;25;62;55;35;54;60;27;16;2;49;23;19;46;31;43;18;14;4;48;22;56;6;50;58;36;28;38;7;34;51;33;29;10;12;39;20;42;5;44;9;11;1;26;24;30;57;63;32;39;248
39;248;52;59;21;8;64;3;61;53;13;41;40;15;47;45;37;17;25;62;55;35;54;60;27;16;2;49;23;19;46;31;43;18;14;4;48;22;56;6;50;58;36;28;38;7;34;51;33;29;10;12;39;20;42;5;44;9;11;1;26;24;30;57;63;32
52;59;21;8;64;3;61;53;13;41;40;15;47;45;37;17;25;62;55;35;54;60;27;16;2;49;23;19;46;31;43;18;14;4;48;22;56;6;50;58;36;34;38;7;28;51;33;29;10;12;39;20;42;5;44;9;11;1;26;24;30;57;63;32;39;248
39;248;52;59;21;8;64;3;61;53;13;41;40;15;47;45;37;17;25;62;55;35;54;60;27;16;2;49;23;19;46;31;43;18;14;4;48;22;56;6;50;58;36;34;38;7;28;51;33;29;10;12;39;20;42;5;44;9;11;1;26;24;30;57;63;32
52;59;21;8;64;3;61;53;13;41;40;15;47;45;37;17;25;62;55;35;54;60;27;16;2;49;23;19;46;31;36;18;14;4;48;22;56;6;50;58;43;34;38;7;28;51;33;29;10;12;39;20;42;5;44;9;11;1;26;24;30;57;63;32;39;248
39;248;52;59;21;8;64;3;61;53;13;41;40;15;47;45;37;17;25;62;55;35;54;60;27;16;2;49;23;19;46;31;36;18;14;4;48;22;56;6;50;58;43;34;38;7;28;51;33;29;10;12;39;20;42;5;44;9;11;1;26;24;30;57;63;32
52;59;21;8;64;3;61;53;13;41;40;55;47;45;37;17;25;62;15;35;54;60;27;16;2;49;23;19;46;31;36;18;14;4;48;22;56;6;50;58;43;34;38;7;28;51;33;29;10;12;39;20;42;5;44;9;11;1;26;24;30;57;63;32;39;260
40;260;52;59;21;8;64;3;61;53;13;41;40;55;47;45;37;17;25;62;15;35;54;60;27;16;2;49;23;19;46;31;36;18;14;4;48;22;56;6;50;58;43;34;38;7;28;51;33;29;10;12;39;20;42;5;44;9;11;1;26;24;30;57;63;32
52;59;21;8;64;3;61;53;13;41;35;55;47;45;37;17;25;62;15;40;54;60;27;16;2;49;23;19;46;31;36;18;14;4;48;22;56;6;50;58;43;34;38;7;28;51;33;29;10;12;39;20;42;5;44;9;11;1;26;24;30;57;63;32;40;248
40;248;52;59;21;8;64;3;61;53;13;41;35;55;47;45;37;17;25;62;15;40;54;60;27;16;2;49;23;19;46;31;36;18;14;4;48;22;56;6;50;58;43;34;38;7;28;51;33;29;10;12;39;20;42;5;44;9;11;1;26;24;30;57;63;32
26;59;21;8;64;3;61;53;13;41;35;55;47;45;37;17;25;62;15;40;54;60;27;16;2;49;23;19;46;31;36;18;14;4;48;22;56;6;50;58;43;34;38;7;28;51;33;29;10;12;39;20;42;5;44;9;11;1;52;24;30;57;63;32;40;248
40;248;26;59;21;8;64;3;61;53;13;41;35;55;47;45;37;17;25;62;15;40;54;60;27;16;2;49;23;19;46;31;36;18;14;4;48;22;56;6;50;58;43;34;38;7;28;51;33;29;10;12;39;20;42;5;44;9;11;1;52;24;30;57;63;32
26;59;21;8;64;3;54;53;13;41;35;55;47;45;37;17;25;62;15;40;61;60;27;16;2;49;23;19;46;31;36;18;14;4;48;22;56;6;50;58;43;34;38;7;28;51;33;29;10;12;39;20;42;5;44;9;11;1;52;24;30;57;63;32;40;248
40;248;26;59;21;8;64;3;54;53;13;41;35;55;47;45;37;17;25;62;15;40;61;60;27;16;2;49;23;19;46;31;36;18;14;4;48;22;56;6;50;58;43;34;38;7;28;51;33;29;10;12;39;20;42;5;44;9;11;1;52;24;30;57;63;32
26;59;21;8;64;3;54;53;13;41;35;55;24;45;37;17;25;62;15;40;61;60;27;16;2;49;23;19;46;31;36;18;14;4;48;22;56;6;50;58;43;34;38;7;28;51;33;29;10;12;39;20;42;5;44;9;11;1;52;47;30;57;63;32;40;248
40;248;26;59;21;8;64;3;54;53;13;41;35;55;24;45;37;17;25;62;15;40;61;60;27;16;2;49;23;19;46;31;36;18;14;4;48;22;56;6;50;58;43;34;38;7;28;51;33;29;10;12;39;20;42;5;44;9;11;1;52;47;30;57;63;32
43;59;21;8;64;3;54;53;13;41;35;55;24;45;37;17;25;62;15;40;61;60;27;16;2;49;23;19;46;31;36;18;14;4;48;22;56;6;50;58;26;34;38;7;28;51;33;29;10;12;39;20;42;5;44;9;11;1;52;47;30;57;63;32;40;248
40;248;43;59;21;8;64;3;54;53;13;41;35;55;24;45;37;17;25;62;15;40;61;60;27;16;2;49;23;19;46;31;36;18;14;4;48;22;56;6;50;58;26;34;38;7;28;51;33;29;10;12;39;20;42;5;44;9;11;1;52;47;30;57;63;32
43;59;21;8;64;3;54;53;13;41;56;55;24;45;37;17;25;62;15;40;61;60;27;16;2;49;23;19;46;31;36;18;14;4;48;22;35;6;50;58;26;34;38;7;28;51;33;29;10;12;39;20;42;5;44;9;11;1;52;47;30;57;63;32;40;248
40;248;43;59;21;8;64;3;54;53;13;41;56;55;24;45;37;17;25;62;15;40;61;60;27;16;2;49;23;19;46;31;36;18;14;4;48;22;35;6;50;58;26;34;38;7;28;51;33;29;10;12;39;20;42;5;44;9;11;1;52;47;30;57;63;32
43;59;21;8;64;3;54;53;13;41;56;55;24;45;37;17;32;62;15;40;61;60;27;16;2;49;23;19;46;31;36;18;14;4;48;22;35;6;50;58;26;34;38;7;28;51;33;29;10;12;39;20;42;5;44;9;11;1;52;47;30;57;63;25;40;256
40;256;43;59;21;8;64;3;54;53;13;41;56;55;24;45;37;17;32;62;15;40;61;60;27;16;2;49;23;19;46;31;36;18;14;4;48;22;35;6;50;58;26;34;38;7;28;51;33;29;10;12;39;20;42;5;44;9;11;1;52;47;30;57;63;25
43;59;21;8;6;3;54;53;13;41;56;55;24;45;37;17;32;62;15;40;61;60;27;16;2;49;23;19;46;31;36;18;14;4;48;22;35;64;50;58;26;34;38;7;28;51;33;29;10;12;39;20;42;5;44;9;11;1;52;47;30;57;63;25;40;256
40;256;43;59;21;8;6;3;54;53;13;41;56;55;24;45;37;17;32;62;15;40;61;60;27;16;2;49;23;19;46;31;36;18;14;4;48;22;35;64;50;58;26;34;38;7;28;51;33;29;10;12;39;20;42;5;44;9;11;1;52;47;30;57;63;25
43;59;21;8;6;3;54;53;13;41;56;55;24;45;37;17;32;62;15;40;61;60;20;16;2;49;23;19;46;31;36;18;14;4;48;22;35;64;50;58;26;34;38;7;28;51;33;29;10;12;39;27;42;5;44;9;11;1;52;47;30;57;63;25;40;256
40;256;43;59;21;8;6;3;54;53;13;41;56;55;24;45;37;17;32;62;15;40;61;60;20;16;2;49;23;19;46;31;36;18;14;4;48;22;35;64;50;58;26;34;38;7;28;51;33;29;10;12;39;27;42;5;44;9;11;1;52;47;30;57;63;25
43;59;21;8;6;3;54;53;13;41;56;55;24;45;37;17;36;62;15;40;61;60;20;16;2;49;23;19;46;31;32;18;14;4;48;22;35;64;50;58;26;34;38;7;28;51;33;29;10;12;39;27;42;5;44;9;11;1;52;47;30;57;63;25;40;236
40;236;43;59;21;8;6;3;54;53;13;41;56;55;24;45;37;17;36;62;15;40;61;60;20;16;2;49;23;19;46;31;32;18;14;4;48;22;35;64;50;58;26;34;38;7;28;51;33;29;10;12;39;27;42;5;44;9;11;1;52;47;30;57;63;25
43;59;21;8;6;3;54;53;13;41;56;55;24;45;37;17;36;62;15;40;61;60;20;16;2;49;23;19;46;31;64;18;14;4;48;22;35;32;50;58;26;34;38;7;28;51;33;29;10;12;39;27;42;5;44;9;11;1;52;47;30;57;63;25;40;236
