"X1";"X5957337";"X11";"X8";"X17";"X24";"X10";"X23";"X7";"X18";"X21";"X22";"X26";"X1.1";"X4";"X20";"X15";"X12";"X6";"X25";"X9";"X14";"X5";"X2";"X19";"X13";"X16";"X3"
159;5477077;6;7;11;2;17;3;15;21;1;4;19;14;18;12;13;16;20;9;5;10;26;24;8;22;25;23
15;7;11;2;17;3;6;21;1;4;19;14;18;12;13;16;20;9;5;10;26;24;8;22;25;23;159;5508313
159;5477077;6;7;11;2;17;3;15;21;1;4;19;14;18;12;13;16;20;9;5;10;26;24;8;22;25;23
6;7;11;2;17;3;15;21;1;4;19;14;18;12;13;16;20;9;5;10;26;24;8;23;25;22;159;5486587
159;5477077;6;7;11;2;17;3;15;21;1;4;19;14;18;12;13;16;20;9;5;10;26;24;8;22;25;23
6;7;11;2;19;3;15;21;1;4;17;14;18;12;13;16;20;9;5;10;26;24;8;22;25;23;159;5502028
159;5477077;6;7;11;2;17;3;15;21;1;4;19;14;18;12;13;16;20;9;5;10;26;24;8;22;25;23
6;7;11;2;17;3;15;21;1;4;19;14;18;12;13;16;20;8;5;10;26;24;9;22;25;23;159;5557687
159;5477077;6;7;11;2;17;3;15;21;1;4;19;14;18;12;13;16;20;9;5;10;26;24;8;22;25;23
6;7;11;2;17;3;15;21;19;4;1;14;18;12;13;16;20;9;5;10;26;24;8;22;25;23;159;5549007
159;5477077;6;7;11;2;17;3;15;21;1;4;19;14;18;12;13;16;20;9;5;10;26;24;8;22;25;23
6;7;11;26;17;3;15;21;1;4;19;14;18;12;13;16;20;9;5;10;2;24;8;22;25;23;159;5476558
159;5476558;6;7;11;26;17;3;15;21;1;4;19;14;18;12;13;16;20;9;5;10;2;24;8;22;25;23
6;7;11;26;17;3;15;21;1;4;19;14;13;12;18;16;20;9;5;10;2;24;8;22;25;23;159;5488442
159;5476558;6;7;11;26;17;3;15;21;1;4;19;14;18;12;13;16;20;9;5;10;2;24;8;22;25;23
6;7;11;26;17;3;15;21;1;4;18;14;19;12;13;16;20;9;5;10;2;24;8;22;25;23;159;5477598
159;5477598;6;7;11;26;17;3;15;21;1;4;18;14;19;12;13;16;20;9;5;10;2;24;8;22;25;23
6;7;11;26;17;10;15;21;1;4;18;14;19;12;13;16;20;9;5;3;2;24;8;22;25;23;159;5544550
159;5477598;6;7;11;26;17;3;15;21;1;4;18;14;19;12;13;16;20;9;5;10;2;24;8;22;25;23
6;7;11;26;17;25;15;21;1;4;18;14;19;12;13;16;20;9;5;10;2;24;8;22;3;23;159;5493543
159;5477598;6;7;11;26;17;3;15;21;1;4;18;14;19;12;13;16;20;9;5;10;2;24;8;22;25;23
6;7;11;26;17;3;15;21;1;4;18;14;19;12;13;16;20;9;5;10;8;24;2;22;25;23;159;5477746
159;5477746;6;7;11;26;17;3;15;21;1;4;18;14;19;12;13;16;20;9;5;10;8;24;2;22;25;23
6;7;11;26;17;3;15;21;1;4;18;14;19;12;13;16;20;23;5;10;8;24;2;22;25;9;159;5600414
159;5477746;6;7;11;26;17;3;15;21;1;4;18;14;19;12;13;16;20;9;5;10;8;24;2;22;25;23
6;7;11;26;17;3;5;21;1;4;18;14;19;12;13;16;20;9;15;10;8;24;2;22;25;23;159;5585833
159;5477746;6;7;11;26;17;3;15;21;1;4;18;14;19;12;13;16;20;9;5;10;8;24;2;22;25;23
6;16;11;26;17;3;15;21;1;4;18;14;19;12;13;7;20;9;5;10;8;24;2;22;25;23;159;5478668
159;5477746;6;7;11;26;17;3;15;21;1;4;18;14;19;12;13;16;20;9;5;10;8;24;2;22;25;23
6;7;11;26;17;3;15;21;1;19;18;14;4;12;13;16;20;9;5;10;8;24;2;22;25;23;159;5530729
160;5477746;6;7;11;26;17;3;15;21;1;4;18;14;19;12;13;16;20;9;5;10;8;24;2;22;25;23
14;7;11;26;17;3;15;21;1;4;18;6;19;12;13;16;20;9;5;10;8;24;2;22;25;23;160;5475331
160;5475331;14;7;11;26;17;3;15;21;1;4;18;6;19;12;13;16;20;9;5;10;8;24;2;22;25;23
14;7;11;26;17;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;2;22;25;23;160;5475197
160;5475197;14;7;11;26;17;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;2;22;25;23
14;7;11;26;17;3;12;21;1;4;18;6;19;15;13;16;20;9;5;24;8;10;2;22;25;23;160;5520492
160;5475197;14;7;11;26;17;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;2;22;25;23
14;7;11;26;17;3;15;21;1;4;18;6;19;12;5;16;20;9;13;24;8;10;2;22;25;23;160;5700815
160;5475197;14;7;11;26;17;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;2;22;25;23
14;7;11;26;17;3;19;21;1;4;18;6;15;12;13;16;20;9;5;24;8;10;2;22;25;23;160;5573579
160;5475197;14;7;11;26;17;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;2;22;25;23
14;7;11;26;17;3;15;21;1;4;18;6;19;12;13;16;20;9;23;24;8;10;2;22;25;5;160;5633060
160;5475197;14;7;11;26;17;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;2;22;25;23
14;24;11;26;17;3;15;21;1;4;18;6;19;12;13;16;20;9;5;7;8;10;2;22;25;23;160;5500228
160;5475197;14;7;11;26;17;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;2;22;25;23
14;7;12;26;17;3;15;21;1;4;18;6;19;11;13;16;20;9;5;24;8;10;2;22;25;23;160;5483126
160;5475197;14;7;11;26;17;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;2;22;25;23
14;7;11;26;17;3;15;21;10;4;18;6;19;12;13;16;20;9;5;24;8;1;2;22;25;23;160;5558731
160;5475197;14;7;11;26;17;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;2;22;25;23
14;7;11;26;17;3;15;21;1;4;18;6;19;22;13;16;20;9;5;24;8;10;2;12;25;23;160;5490252
160;5475197;14;7;11;26;17;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;2;22;25;23
14;7;11;26;17;3;15;8;1;4;18;6;19;12;13;16;20;9;5;24;21;10;2;22;25;23;160;5579008
160;5475197;14;7;11;26;17;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;2;22;25;23
14;7;11;26;17;3;9;21;1;4;18;6;19;12;13;16;20;15;5;24;8;10;2;22;25;23;160;5549102
160;5475197;14;7;11;26;17;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;2;22;25;23
14;7;11;26;17;3;15;21;1;4;18;6;19;12;13;25;20;9;5;24;8;10;2;22;16;23;160;5480073
160;5475197;14;7;11;26;17;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;2;22;25;23
14;7;11;19;17;3;15;21;1;4;18;6;26;12;13;16;20;9;5;24;8;10;2;22;25;23;160;5495871
160;5475197;14;7;11;26;17;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;2;22;25;23
14;23;11;26;17;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;2;22;25;7;160;5478919
160;5475197;14;7;11;26;17;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;2;22;25;23
14;7;11;26;17;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;2;22;23;25;160;5475197
160;5475197;14;7;11;26;17;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;2;22;23;25
14;7;11;12;17;3;15;21;1;4;18;6;19;26;13;16;20;9;5;24;8;10;2;22;23;25;160;5485109
160;5475197;14;7;11;26;17;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;2;22;23;25
14;7;11;26;17;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;2;10;8;22;23;25;160;5477610
160;5475197;14;7;11;26;17;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;2;22;23;25
14;7;11;26;17;3;15;21;1;4;19;6;18;12;13;16;20;9;5;24;8;10;2;22;23;25;160;5486317
160;5475197;14;7;11;26;17;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;2;22;23;25
14;7;11;21;17;3;15;26;1;4;18;6;19;12;13;16;20;9;5;24;8;10;2;22;23;25;160;5508270
161;5475197;14;7;11;26;17;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;2;22;23;25
14;7;11;26;17;3;15;21;1;4;18;6;19;22;13;16;20;9;5;24;8;10;2;12;23;25;161;5490252
161;5475197;14;7;11;26;17;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;2;22;23;25
14;7;11;26;17;3;15;21;1;4;18;6;19;12;13;25;20;9;5;24;8;10;2;22;23;16;161;5480073
161;5475197;14;7;11;26;17;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;2;22;23;25
14;7;11;26;17;3;15;21;1;4;18;25;19;12;13;16;20;9;5;24;8;10;2;22;23;6;161;5502246
161;5475197;14;7;11;26;17;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;2;22;23;25
14;7;11;26;17;3;15;21;1;4;18;6;19;9;13;16;20;12;5;24;8;10;2;22;23;25;161;5522138
161;5475197;14;7;11;26;17;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;2;22;23;25
1;7;11;26;17;3;15;21;14;4;18;6;19;12;13;16;20;9;5;24;8;10;2;22;23;25;161;5655928
161;5475197;14;7;11;26;17;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;2;22;23;25
14;7;11;21;17;3;15;26;1;4;18;6;19;12;13;16;20;9;5;24;8;10;2;22;23;25;161;5508270
161;5475197;14;7;11;26;17;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;2;22;23;25
14;7;11;26;17;3;15;21;1;2;18;6;19;12;13;16;20;9;5;24;8;10;4;22;23;25;161;5502093
161;5475197;14;7;11;26;17;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;2;22;23;25
14;7;11;26;17;3;15;21;1;4;18;6;19;12;13;16;8;9;5;24;20;10;2;22;23;25;161;5613467
161;5475197;14;7;11;26;17;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;2;22;23;25
14;7;11;26;17;3;15;21;1;4;2;6;19;12;13;16;20;9;5;24;8;10;18;22;23;25;161;5495484
161;5475197;14;7;11;26;17;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;2;22;23;25
14;7;20;26;17;3;15;21;1;4;18;6;19;12;13;16;11;9;5;24;8;10;2;22;23;25;161;5536885
161;5475197;14;7;11;26;17;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;2;22;23;25
14;7;11;26;17;3;15;21;10;4;18;6;19;12;13;16;20;9;5;24;8;1;2;22;23;25;161;5558731
161;5475197;14;7;11;26;17;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;2;22;23;25
14;7;11;26;17;3;15;21;1;4;18;5;19;12;13;16;20;9;6;24;8;10;2;22;23;25;161;5612266
161;5475197;14;7;11;26;17;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;2;22;23;25
14;7;11;21;17;3;15;26;1;4;18;6;19;12;13;16;20;9;5;24;8;10;2;22;23;25;161;5508270
161;5475197;14;7;11;26;17;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;2;22;23;25
14;7;11;26;17;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;2;22;25;23;161;5475197
161;5475197;14;7;11;26;17;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;2;22;25;23
14;7;11;26;17;3;15;21;1;4;10;6;19;12;13;16;20;9;5;24;8;18;2;22;25;23;161;5511480
161;5475197;14;7;11;26;17;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;2;22;25;23
14;7;11;26;17;3;15;21;1;10;18;6;19;12;13;16;20;9;5;24;8;4;2;22;25;23;161;5500334
161;5475197;14;7;11;26;17;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;2;22;25;23
14;7;11;26;17;3;15;21;20;4;18;6;19;12;13;16;1;9;5;24;8;10;2;22;25;23;161;5533026
161;5475197;14;7;11;26;17;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;2;22;25;23
14;7;11;26;2;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;17;22;25;23;161;5470466
161;5470466;14;7;11;26;2;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;17;22;25;23
14;7;11;26;2;3;15;21;1;4;9;6;19;12;13;16;20;18;5;24;8;10;17;22;25;23;161;5521697
161;5470466;14;7;11;26;2;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;17;22;25;23
14;7;11;26;2;3;15;21;1;4;18;19;6;12;13;16;20;9;5;24;8;10;17;22;25;23;161;5475159
162;5470466;14;7;11;26;2;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;17;22;25;23
14;7;11;26;2;3;15;21;1;4;18;6;19;10;13;16;20;9;5;24;8;12;17;22;25;23;162;5493817
162;5470466;14;7;11;26;2;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;17;22;25;23
14;7;11;26;2;3;15;21;1;4;18;6;19;12;13;16;5;9;20;24;8;10;17;22;25;23;162;5487083
162;5470466;14;7;11;26;2;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;17;22;25;23
20;7;11;26;2;3;15;21;1;4;18;6;19;12;13;16;14;9;5;24;8;10;17;22;25;23;162;5534225
162;5470466;14;7;11;26;2;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;17;22;25;23
14;7;25;26;2;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;17;22;11;23;162;5495181
162;5470466;14;7;11;26;2;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;17;22;25;23
14;7;11;26;15;3;2;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;17;22;25;23;162;5513854
162;5470466;14;7;11;26;2;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;17;22;25;23
14;7;8;26;2;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;11;10;17;22;25;23;162;5474469
162;5470466;14;7;11;26;2;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;17;22;25;23
5;7;11;26;2;3;15;21;1;4;18;6;19;12;13;16;20;9;14;24;8;10;17;22;25;23;162;5723092
162;5470466;14;7;11;26;2;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;17;22;25;23
14;19;11;26;2;3;15;21;1;4;18;6;7;12;13;16;20;9;5;24;8;10;17;22;25;23;162;5475322
162;5470466;14;7;11;26;2;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;17;22;25;23
14;7;11;26;2;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;22;10;17;8;25;23;162;5473791
162;5470466;14;7;11;26;2;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;17;22;25;23
14;7;11;26;2;3;15;21;1;4;18;6;9;12;13;16;20;19;5;24;8;10;17;22;25;23;162;5528122
162;5470466;14;7;11;26;2;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;17;22;25;23
14;7;10;26;2;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;11;17;22;25;23;162;5473861
162;5470466;14;7;11;26;2;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;17;22;25;23
14;7;2;26;11;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;17;22;25;23;162;5471540
162;5470466;14;7;11;26;2;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;17;22;25;23
14;1;11;26;2;3;15;21;7;4;18;6;19;12;13;16;20;9;5;24;8;10;17;22;25;23;162;5559639
162;5470466;14;7;11;26;2;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;17;22;25;23
14;7;11;26;2;10;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;3;17;22;25;23;162;5541411
162;5470466;14;7;11;26;2;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;17;22;25;23
22;7;11;26;2;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;17;14;25;23;162;5477163
162;5470466;14;7;11;26;2;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;17;22;25;23
14;7;11;26;2;3;15;21;1;4;18;6;19;12;13;16;24;9;5;20;8;10;17;22;25;23;162;5566143
162;5470466;14;7;11;26;2;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;17;22;25;23
14;7;11;26;2;3;15;21;1;4;23;6;19;12;13;16;20;9;5;24;8;10;17;22;25;18;162;5629629
162;5470466;14;7;11;26;2;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;17;22;25;23
14;7;11;18;2;3;15;21;1;4;26;6;19;12;13;16;20;9;5;24;8;10;17;22;25;23;162;5490425
162;5470466;14;7;11;26;2;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;17;22;25;23
14;7;11;26;3;2;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;17;22;25;23;162;5536369
162;5470466;14;7;11;26;2;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;17;22;25;23
14;7;11;26;2;5;15;21;1;4;18;6;19;12;13;16;20;9;3;24;8;10;17;22;25;23;162;5576693
163;5470466;14;7;11;26;2;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;17;22;25;23
14;7;11;26;2;3;15;9;1;4;18;6;19;12;13;16;20;21;5;24;8;10;17;22;25;23;163;5508882
163;5470466;14;7;11;26;2;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;17;22;25;23
14;7;1;26;2;3;15;21;11;4;18;6;19;12;13;16;20;9;5;24;8;10;17;22;25;23;163;5532680
163;5470466;14;7;11;26;2;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;17;22;25;23
14;7;11;26;2;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;25;22;17;23;163;5471841
163;5470466;14;7;11;26;2;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;17;22;25;23
14;11;7;26;2;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;17;22;25;23;163;5473467
163;5470466;14;7;11;26;2;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;17;22;25;23
14;24;11;26;2;3;15;21;1;4;18;6;19;12;13;16;20;9;5;7;8;10;17;22;25;23;163;5495497
163;5470466;14;7;11;26;2;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;17;22;25;23
14;7;11;26;2;3;15;21;1;4;18;13;19;12;6;16;20;9;5;24;8;10;17;22;25;23;163;5472532
163;5470466;14;7;11;26;2;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;17;22;25;23
4;7;11;26;2;3;15;21;1;14;18;6;19;12;13;16;20;9;5;24;8;10;17;22;25;23;163;5578286
163;5470466;14;7;11;26;2;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;17;22;25;23
14;7;11;26;2;3;15;21;1;4;18;6;19;12;13;16;9;20;5;24;8;10;17;22;25;23;163;5480891
163;5470466;14;7;11;26;2;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;17;22;25;23
14;7;11;18;2;3;15;21;1;4;26;6;19;12;13;16;20;9;5;24;8;10;17;22;25;23;163;5490425
163;5470466;14;7;11;26;2;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;17;22;25;23
14;7;11;26;2;3;15;21;1;4;18;6;19;12;25;16;20;9;5;24;8;10;17;22;13;23;163;5511943
163;5470466;14;7;11;26;2;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;17;22;25;23
14;7;11;26;2;4;15;21;1;3;18;6;19;12;13;16;20;9;5;24;8;10;17;22;25;23;163;5471381
163;5470466;14;7;11;26;2;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;17;22;25;23
14;7;11;26;2;3;15;21;1;4;18;6;19;12;5;16;20;9;13;24;8;10;17;22;25;23;163;5703616
163;5470466;14;7;11;26;2;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;17;22;25;23
14;7;11;26;4;3;15;21;1;2;18;6;19;12;13;16;20;9;5;24;8;10;17;22;25;23;163;5487644
163;5470466;14;7;11;26;2;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;17;22;25;23
14;7;11;26;2;3;15;21;1;4;24;6;19;12;13;16;20;9;5;18;8;10;17;22;25;23;163;5500943
163;5470466;14;7;11;26;2;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;17;22;25;23
11;7;14;26;2;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;17;22;25;23;163;5480688
163;5470466;14;7;11;26;2;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;17;22;25;23
14;7;11;26;2;3;15;21;1;4;18;6;19;12;13;16;10;9;5;24;8;20;17;22;25;23;163;5563664
163;5470466;14;7;11;26;2;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;17;22;25;23
14;7;11;26;2;3;15;21;1;4;18;6;16;12;13;19;20;9;5;24;8;10;17;22;25;23;163;5550445
163;5470466;14;7;11;26;2;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;17;22;25;23
14;7;26;11;2;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;17;22;25;23;163;5471988
163;5470466;14;7;11;26;2;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;17;22;25;23
14;7;11;26;4;3;15;21;1;2;18;6;19;12;13;16;20;9;5;24;8;10;17;22;25;23;163;5487644
163;5470466;14;7;11;26;2;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;17;22;25;23
14;25;11;26;2;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;17;22;7;23;163;5484363
164;5470466;14;7;11;26;2;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;17;22;25;23
14;7;11;26;2;3;15;21;9;4;18;6;19;12;13;16;20;1;5;24;8;10;17;22;25;23;164;5552080
164;5470466;14;7;11;26;2;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;17;22;25;23
9;7;11;26;2;3;15;21;1;4;18;6;19;12;13;16;20;14;5;24;8;10;17;22;25;23;164;5552403
164;5470466;14;7;11;26;2;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;17;22;25;23
14;7;11;26;2;3;15;21;1;4;18;6;19;12;17;16;20;9;5;24;8;10;13;22;25;23;164;5474035
164;5470466;14;7;11;26;2;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;17;22;25;23
21;7;11;26;2;3;15;14;1;4;18;6;19;12;13;16;20;9;5;24;8;10;17;22;25;23;164;5604453
164;5470466;14;7;11;26;2;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;17;22;25;23
14;7;11;26;2;3;15;21;1;4;18;23;19;12;13;16;20;9;5;24;8;10;17;22;25;6;164;5483014
164;5470466;14;7;11;26;2;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;17;22;25;23
3;7;11;26;2;14;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;17;22;25;23;164;5676331
164;5470466;14;7;11;26;2;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;17;22;25;23
14;7;11;26;2;3;15;21;25;4;18;6;19;12;13;16;20;9;5;24;8;10;17;22;1;23;164;5492788
164;5470466;14;7;11;26;2;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;10;17;22;25;23
14;7;10;26;2;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;11;17;22;25;23;164;5473861
164;5473861;14;7;10;26;2;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;11;17;22;25;23
14;7;10;26;2;3;15;21;1;4;18;6;5;12;13;16;20;9;19;24;8;11;17;22;25;23;164;5586880
164;5473861;14;7;10;26;2;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;11;17;22;25;23
14;7;10;26;2;11;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;3;17;22;25;23;164;5542519
164;5473861;14;7;10;26;2;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;11;17;22;25;23
14;9;10;26;2;3;15;21;1;4;18;6;19;12;13;16;20;7;5;24;8;11;17;22;25;23;164;5535816
164;5473861;14;7;10;26;2;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;11;17;22;25;23
14;7;10;12;2;3;15;21;1;4;18;6;19;26;13;16;20;9;5;24;8;11;17;22;25;23;164;5482279
164;5473861;14;7;10;26;2;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;11;17;22;25;23
14;7;10;26;2;3;12;21;1;4;18;6;19;15;13;16;20;9;5;24;8;11;17;22;25;23;164;5519453
164;5473861;14;7;10;26;2;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;11;17;22;25;23
14;7;10;26;2;3;15;21;1;4;18;6;19;12;13;16;20;9;11;24;8;5;17;22;25;23;164;5773909
164;5473861;14;7;10;26;2;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;11;17;22;25;23
14;7;10;26;2;20;15;21;1;4;18;6;19;12;13;16;3;9;5;24;8;11;17;22;25;23;164;5483753
164;5473861;14;7;10;26;2;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;11;17;22;25;23
14;7;10;26;2;3;15;21;1;4;18;6;19;12;13;16;5;9;20;24;8;11;17;22;25;23;164;5490478
164;5473861;14;7;10;26;2;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;11;17;22;25;23
14;7;10;26;2;3;15;21;1;4;18;6;19;12;13;16;20;9;5;8;24;11;17;22;25;23;164;5486026
164;5473861;14;7;10;26;2;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;11;17;22;25;23
14;7;10;26;23;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;11;17;22;25;2;164;5480525
164;5473861;14;7;10;26;2;3;15;21;1;4;18;6;19;12;13;16;20;9;5;24;8;11;17;22;25;23
14;12;10;26;2;3;15;21;1;4;18;6;19;7;13;16;20;9;5;24;8;11;17;22;25;23;164;5471040
164;5471040;14;12;10;26;2;3;15;21;1;4;18;6;19;7;13;16;20;9;5;24;8;11;17;22;25;23
14;12;10;26;2;3;15;21;1;4;18;6;22;7;13;16;20;9;5;24;8;11;17;19;25;23;164;5506037
165;5471040;14;12;10;26;2;3;15;21;1;4;18;6;19;7;13;16;20;9;5;24;8;11;17;22;25;23
14;12;10;26;2;3;15;21;1;4;18;6;19;7;13;16;22;9;5;24;8;11;17;20;25;23;165;5567901
165;5471040;14;12;10;26;2;3;15;21;1;4;18;6;19;7;13;16;20;9;5;24;8;11;17;22;25;23
14;12;10;26;2;3;15;21;1;4;18;6;19;7;13;16;20;9;11;24;8;5;17;22;25;23;165;5774351
165;5471040;14;12;10;26;2;3;15;21;1;4;18;6;19;7;13;16;20;9;5;24;8;11;17;22;25;23
14;12;10;26;2;3;15;22;1;4;18;6;19;7;13;16;20;9;5;24;8;11;17;21;25;23;165;5529415
165;5471040;14;12;10;26;2;3;15;21;1;4;18;6;19;7;13;16;20;9;5;24;8;11;17;22;25;23
23;12;10;26;2;3;15;21;1;4;18;6;19;7;13;16;20;9;5;24;8;11;17;22;25;14;165;5703386
165;5471040;14;12;10;26;2;3;15;21;1;4;18;6;19;7;13;16;20;9;5;24;8;11;17;22;25;23
