"X1";"X26738";"X1.1";"X23";"X31";"X21";"X4";"X11";"X3";"X5";"X32";"X16";"X6";"X18";"X27";"X28";"X26";"X20";"X19";"X24";"X25";"X8";"X13";"X15";"X29";"X14";"X12";"X17";"X10";"X22";"X7";"X2";"X9";"X30"
68;26834;11;29;26;24;32;19;27;8;13;12;18;3;20;6;1;17;23;2;25;9;30;14;10;28;31;22;21;16;4;15;7;5
11;29;26;24;32;19;27;8;13;12;18;7;20;6;1;17;23;2;25;9;30;14;10;28;31;22;21;16;4;15;3;5;68;26714
68;26714;11;29;26;24;32;19;27;8;13;12;18;7;20;6;1;17;23;2;25;9;30;14;10;28;31;22;21;16;4;15;3;5
11;29;26;24;32;19;27;8;13;12;18;7;20;6;1;22;23;2;25;9;30;14;10;28;31;17;21;16;4;15;3;5;68;26714
68;26714;11;29;26;24;32;19;27;8;13;12;18;7;20;6;1;22;23;2;25;9;30;14;10;28;31;17;21;16;4;15;3;5
11;29;26;24;32;19;27;8;13;12;18;7;20;6;1;22;23;2;25;9;30;28;10;14;31;17;21;16;4;15;3;5;68;26756
68;26756;11;29;26;24;32;19;27;8;13;12;18;7;20;6;1;22;23;2;25;9;30;28;10;14;31;17;21;16;4;15;3;5
11;29;26;24;18;19;27;8;13;12;32;7;20;6;1;22;23;2;25;9;30;28;10;14;31;17;21;16;4;15;3;5;68;26576
68;26576;11;29;26;24;18;19;27;8;13;12;32;7;20;6;1;22;23;2;25;9;30;28;10;14;31;17;21;16;4;15;3;5
11;29;26;24;18;19;31;8;13;12;32;7;20;6;1;22;23;2;25;9;30;28;10;14;27;17;21;16;4;15;3;5;68;26756
68;26756;11;29;26;24;18;19;31;8;13;12;32;7;20;6;1;22;23;2;25;9;30;28;10;14;27;17;21;16;4;15;3;5
11;29;26;24;18;19;31;8;13;12;32;7;10;6;1;22;23;2;25;9;30;28;20;14;27;17;21;16;4;15;3;5;68;25670
68;25670;11;29;26;24;18;19;31;8;13;12;32;7;10;6;1;22;23;2;25;9;30;28;20;14;27;17;21;16;4;15;3;5
11;29;26;24;18;19;30;8;13;12;32;7;10;6;1;22;23;2;25;9;31;28;20;14;27;17;21;16;4;15;3;5;68;25510
68;25510;11;29;26;24;18;19;30;8;13;12;32;7;10;6;1;22;23;2;25;9;31;28;20;14;27;17;21;16;4;15;3;5
11;29;26;24;18;19;30;8;13;12;32;7;10;6;27;22;23;2;25;9;31;28;20;14;1;17;21;16;4;15;3;5;68;24128
68;24128;11;29;26;24;18;19;30;8;13;12;32;7;10;6;27;22;23;2;25;9;31;28;20;14;1;17;21;16;4;15;3;5
11;29;26;24;18;19;30;8;13;12;32;7;10;6;27;22;31;2;25;9;23;28;20;14;1;17;21;16;4;15;3;5;68;24408
68;24408;11;29;26;24;18;19;30;8;13;12;32;7;10;6;27;22;31;2;25;9;23;28;20;14;1;17;21;16;4;15;3;5
11;29;26;24;18;19;27;8;13;12;32;7;10;6;30;22;31;2;25;9;23;28;20;14;1;17;21;16;4;15;3;5;68;24248
68;24248;11;29;26;24;18;19;27;8;13;12;32;7;10;6;30;22;31;2;25;9;23;28;20;14;1;17;21;16;4;15;3;5
11;29;26;24;18;19;27;8;13;12;32;25;10;6;30;22;31;2;7;9;23;28;20;14;1;17;21;16;4;15;3;5;68;24068
69;24068;11;29;26;24;18;19;27;8;13;12;32;25;10;6;30;22;31;2;7;9;23;28;20;14;1;17;21;16;4;15;3;5
11;29;26;24;18;19;27;8;13;12;32;25;4;6;30;22;31;2;7;9;23;28;20;14;1;17;21;16;10;15;3;5;69;25028
69;24068;11;29;26;24;18;19;27;8;13;12;32;25;10;6;30;22;31;2;7;9;23;28;20;14;1;17;21;16;4;15;3;5
11;29;26;24;18;19;27;8;13;12;32;25;10;6;30;22;28;2;7;9;23;31;20;14;1;17;21;16;4;15;3;5;69;24068
69;24068;11;29;26;24;18;19;27;8;13;12;32;25;10;6;30;22;28;2;7;9;23;31;20;14;1;17;21;16;4;15;3;5
11;29;26;24;18;19;27;17;13;12;32;25;10;6;30;22;28;2;7;9;23;31;20;14;1;8;21;16;4;15;3;5;69;23860
69;23860;11;29;26;24;18;19;27;17;13;12;32;25;10;6;30;22;28;2;7;9;23;31;20;14;1;8;21;16;4;15;3;5
11;29;26;24;18;19;27;17;13;12;4;25;10;6;30;22;28;2;7;9;23;31;20;14;1;8;21;16;32;15;3;5;69;24902
69;23860;11;29;26;24;18;19;27;17;13;12;32;25;10;6;30;22;28;2;7;9;23;31;20;14;1;8;21;16;4;15;3;5
11;29;26;24;18;19;27;17;13;12;9;25;10;6;30;22;28;2;7;32;23;31;20;14;1;8;21;16;4;15;3;5;69;24268
69;24268;11;29;26;24;18;19;27;17;13;12;9;25;10;6;30;22;28;2;7;32;23;31;20;14;1;8;21;16;4;15;3;5
11;29;26;24;18;19;27;17;13;12;9;25;10;6;30;22;28;2;1;32;23;31;20;14;7;8;21;16;4;15;3;5;69;24068
69;24068;11;29;26;24;18;19;27;17;13;12;9;25;10;6;30;22;28;2;1;32;23;31;20;14;7;8;21;16;4;15;3;5
11;4;26;24;18;19;27;17;13;12;9;25;10;6;30;22;28;2;1;32;23;31;20;14;7;8;21;16;29;15;3;5;69;24804
69;24068;11;29;26;24;18;19;27;17;13;12;9;25;10;6;30;22;28;2;1;32;23;31;20;14;7;8;21;16;4;15;3;5
11;29;26;24;18;19;27;17;13;12;9;25;22;6;30;10;28;2;1;32;23;31;20;14;7;8;21;16;4;15;3;5;69;25044
69;24068;11;29;26;24;18;19;27;17;13;12;9;25;10;6;30;22;28;2;1;32;23;31;20;14;7;8;21;16;4;15;3;5
11;29;26;24;18;19;27;17;13;12;9;25;10;6;30;22;28;2;1;32;23;31;20;14;7;21;8;16;4;15;3;5;69;23792
69;23792;11;29;26;24;18;19;27;17;13;12;9;25;10;6;30;22;28;2;1;32;23;31;20;14;7;21;8;16;4;15;3;5
11;29;26;24;18;19;12;17;13;27;9;25;10;6;30;22;28;2;1;32;23;31;20;14;7;21;8;16;4;15;3;5;69;24956
69;23792;11;29;26;24;18;19;27;17;13;12;9;25;10;6;30;22;28;2;1;32;23;31;20;14;7;21;8;16;4;15;3;5
11;29;26;24;18;19;27;17;13;12;9;25;10;6;30;22;28;7;1;32;23;31;20;14;2;21;8;16;4;15;3;5;69;23512
69;23512;11;29;26;24;18;19;27;17;13;12;9;25;10;6;30;22;28;7;1;32;23;31;20;14;2;21;8;16;4;15;3;5
11;29;26;24;18;19;27;17;13;12;9;25;4;6;30;22;28;7;1;32;23;31;20;14;2;21;8;16;10;15;3;5;69;24792
69;23512;11;29;26;24;18;19;27;17;13;12;9;25;10;6;30;22;28;7;1;32;23;31;20;14;2;21;8;16;4;15;3;5
11;29;26;24;18;19;27;17;13;12;9;25;10;6;30;22;28;7;23;32;1;31;20;14;2;21;8;16;4;15;3;5;69;24426
69;23512;11;29;26;24;18;19;27;17;13;12;9;25;10;6;30;22;28;7;1;32;23;31;20;14;2;21;8;16;4;15;3;5
11;29;26;25;18;19;27;17;13;12;9;24;10;6;30;22;28;7;1;32;23;31;20;14;2;21;8;16;4;15;3;5;69;23552
69;23552;11;29;26;25;18;19;27;17;13;12;9;24;10;6;30;22;28;7;1;32;23;31;20;14;2;21;8;16;4;15;3;5
11;29;24;25;18;19;27;17;13;12;9;26;10;6;30;22;28;7;1;32;23;31;20;14;2;21;8;16;4;15;3;5;69;23572
69;23572;11;29;24;25;18;19;27;17;13;12;9;26;10;6;30;22;28;7;1;32;23;31;20;14;2;21;8;16;4;15;3;5
11;27;24;25;18;19;29;17;13;12;9;26;10;6;30;22;28;7;1;32;23;31;20;14;2;21;8;16;4;15;3;5;69;23412
69;23412;11;27;24;25;18;19;29;17;13;12;9;26;10;6;30;22;28;7;1;32;23;31;20;14;2;21;8;16;4;15;3;5
11;27;24;25;18;19;29;17;13;12;9;26;31;6;30;22;28;7;1;32;23;10;20;14;2;21;8;16;4;15;3;5;69;23798
69;23412;11;27;24;25;18;19;29;17;13;12;9;26;10;6;30;22;28;7;1;32;23;31;20;14;2;21;8;16;4;15;3;5
11;27;24;25;18;19;29;17;13;12;9;26;10;6;30;22;28;7;1;23;32;31;20;14;2;21;8;16;4;15;3;5;69;23152
69;23152;11;27;24;25;18;19;29;17;13;12;9;26;10;6;30;22;28;7;1;23;32;31;20;14;2;21;8;16;4;15;3;5
11;27;30;25;18;19;29;17;13;12;9;26;10;6;24;22;28;7;1;23;32;31;20;14;2;21;8;16;4;15;3;5;69;23272
69;23272;11;27;30;25;18;19;29;17;13;12;9;26;10;6;24;22;28;7;1;23;32;31;20;14;2;21;8;16;4;15;3;5
11;27;30;25;18;19;29;17;13;12;9;26;10;6;22;24;28;7;1;23;32;31;20;14;2;21;8;16;4;15;3;5;69;23792
70;23792;11;27;30;25;18;19;29;17;13;12;9;26;10;6;22;24;28;7;1;23;32;31;20;14;2;21;8;16;4;15;3;5
11;27;30;25;18;19;29;17;13;12;9;26;10;3;22;24;28;7;1;23;32;31;20;14;2;21;8;16;4;15;6;5;70;24072
70;24072;11;27;30;25;18;19;29;17;13;12;9;26;10;3;22;24;28;7;1;23;32;31;20;14;2;21;8;16;4;15;6;5
9;27;30;25;18;19;29;17;13;12;11;26;10;3;22;24;28;7;1;23;32;31;20;14;2;21;8;16;4;15;6;5;70;23992
70;23992;9;27;30;25;18;19;29;17;13;12;11;26;10;3;22;24;28;7;1;23;32;31;20;14;2;21;8;16;4;15;6;5
9;27;30;25;18;19;26;17;13;12;11;29;10;3;22;24;28;7;1;23;32;31;20;14;2;21;8;16;4;15;6;5;70;23752
70;23752;9;27;30;25;18;19;26;17;13;12;11;29;10;3;22;24;28;7;1;23;32;31;20;14;2;21;8;16;4;15;6;5
9;27;30;25;18;19;26;17;32;12;11;29;10;3;22;24;28;7;1;23;13;31;20;14;2;21;8;16;4;15;6;5;70;24084
70;24084;9;27;30;25;18;19;26;17;32;12;11;29;10;3;22;24;28;7;1;23;13;31;20;14;2;21;8;16;4;15;6;5
9;27;30;25;18;19;26;17;32;12;11;29;10;3;22;24;28;7;1;20;13;31;23;14;2;21;8;16;4;15;6;5;70;24284
70;24084;9;27;30;25;18;19;26;17;32;12;11;29;10;3;22;24;28;7;1;23;13;31;20;14;2;21;8;16;4;15;6;5
9;6;30;25;18;19;26;17;32;12;11;29;10;3;22;24;28;7;1;23;13;31;20;14;2;21;8;16;4;15;27;5;70;25114
70;24084;9;27;30;25;18;19;26;17;32;12;11;29;10;3;22;24;28;7;1;23;13;31;20;14;2;21;8;16;4;15;6;5
9;27;30;25;18;19;26;17;32;12;11;29;4;3;22;24;28;7;1;23;13;31;20;14;2;21;8;16;10;15;6;5;70;24244
70;24244;9;27;30;25;18;19;26;17;32;12;11;29;4;3;22;24;28;7;1;23;13;31;20;14;2;21;8;16;10;15;6;5
9;27;15;25;18;19;26;17;32;12;11;29;4;3;22;24;28;7;1;23;13;31;20;14;2;21;8;16;10;30;6;5;70;24886
70;24886;9;27;15;25;18;19;26;17;32;12;11;29;4;3;22;24;28;7;1;23;13;31;20;14;2;21;8;16;10;30;6;5
9;27;15;25;2;19;26;17;32;12;11;29;4;3;22;24;28;7;1;23;13;31;20;14;18;21;8;16;10;30;6;5;70;25852
70;24886;9;27;15;25;18;19;26;17;32;12;11;29;4;3;22;24;28;7;1;23;13;31;20;14;2;21;8;16;10;30;6;5
9;27;15;25;18;19;26;17;32;12;11;29;4;3;22;24;28;7;8;23;13;31;20;14;2;21;1;16;10;30;6;5;70;25046
70;25046;9;27;15;25;18;19;26;17;32;12;11;29;4;3;22;24;28;7;8;23;13;31;20;14;2;21;1;16;10;30;6;5
9;27;15;25;18;19;26;17;32;12;11;29;4;3;22;24;28;7;8;23;13;31;16;14;2;21;1;20;10;30;6;5;70;24644
70;24644;9;27;15;25;18;19;26;17;32;12;11;29;4;3;22;24;28;7;8;23;13;31;16;14;2;21;1;20;10;30;6;5
9;27;15;25;18;19;26;17;32;12;11;29;4;3;22;24;28;7;8;23;13;31;16;14;2;30;1;20;10;21;6;5;70;24884
70;24644;9;27;15;25;18;19;26;17;32;12;11;29;4;3;22;24;28;7;8;23;13;31;16;14;2;21;1;20;10;30;6;5
9;27;15;25;18;19;26;17;32;12;7;29;4;3;22;24;28;11;8;23;13;31;16;14;2;21;1;20;10;30;6;5;70;25064
70;24644;9;27;15;25;18;19;26;17;32;12;11;29;4;3;22;24;28;7;8;23;13;31;16;14;2;21;1;20;10;30;6;5
9;27;15;25;18;19;26;17;32;12;11;29;4;5;22;24;28;7;8;23;13;31;16;14;2;21;1;20;10;30;6;3;70;24804
70;24804;9;27;15;25;18;19;26;17;32;12;11;29;4;5;22;24;28;7;8;23;13;31;16;14;2;21;1;20;10;30;6;3
9;27;15;25;18;19;26;17;32;12;11;29;6;5;22;24;28;7;8;23;13;31;16;14;2;21;1;20;10;30;4;3;70;24404
70;24404;9;27;15;25;18;19;26;17;32;12;11;29;6;5;22;24;28;7;8;23;13;31;16;14;2;21;1;20;10;30;4;3
9;27;15;25;18;19;26;17;32;12;11;29;6;5;22;24;28;23;8;7;13;31;16;14;2;21;1;20;10;30;4;3;70;24726
70;24726;9;27;15;25;18;19;26;17;32;12;11;29;6;5;22;24;28;23;8;7;13;31;16;14;2;21;1;20;10;30;4;3
9;27;15;25;18;19;26;17;32;12;5;29;6;11;22;24;28;23;8;7;13;31;16;14;2;21;1;20;10;30;4;3;70;25126
70;25126;9;27;15;25;18;19;26;17;32;12;5;29;6;11;22;24;28;23;8;7;13;31;16;14;2;21;1;20;10;30;4;3
9;27;15;25;18;13;26;17;32;12;5;29;6;11;22;24;28;23;8;7;19;31;16;14;2;21;1;20;10;30;4;3;70;25718
70;25718;9;27;15;25;18;13;26;17;32;12;5;29;6;11;22;24;28;23;8;7;19;31;16;14;2;21;1;20;10;30;4;3
28;27;15;25;18;13;26;17;32;12;5;29;6;11;22;24;9;23;8;7;19;31;16;14;2;21;1;20;10;30;4;3;70;25610
70;25610;28;27;15;25;18;13;26;17;32;12;5;29;6;11;22;24;9;23;8;7;19;31;16;14;2;21;1;20;10;30;4;3
28;27;12;25;18;13;26;17;32;15;5;29;6;11;22;24;9;23;8;7;19;31;16;14;2;21;1;20;10;30;4;3;70;25850
71;25610;28;27;15;25;18;13;26;17;32;12;5;29;6;11;22;24;9;23;8;7;19;31;16;14;2;21;1;20;10;30;4;3
28;27;15;25;18;13;26;8;32;12;5;29;6;11;22;24;9;23;17;7;19;31;16;14;2;21;1;20;10;30;4;3;71;25934
71;25610;28;27;15;25;18;13;26;17;32;12;5;29;6;11;22;24;9;23;8;7;19;31;16;14;2;21;1;20;10;30;4;3
28;27;15;25;18;13;26;17;32;12;5;29;23;11;22;24;9;6;8;7;19;31;16;14;2;21;1;20;10;30;4;3;71;24884
71;24884;28;27;15;25;18;13;26;17;32;12;5;29;23;11;22;24;9;6;8;7;19;31;16;14;2;21;1;20;10;30;4;3
28;27;15;25;18;13;26;17;32;7;5;29;23;11;22;24;9;6;8;12;19;31;16;14;2;21;1;20;10;30;4;3;71;25084
71;25084;28;27;15;25;18;13;26;17;32;7;5;29;23;11;22;24;9;6;8;12;19;31;16;14;2;21;1;20;10;30;4;3
28;27;15;25;18;13;30;17;32;7;5;29;23;11;22;24;9;6;8;12;19;31;16;14;2;21;1;20;10;26;4;3;71;25624
71;25084;28;27;15;25;18;13;26;17;32;7;5;29;23;11;22;24;9;6;8;12;19;31;16;14;2;21;1;20;10;30;4;3
28;27;16;25;18;13;26;17;32;7;5;29;23;11;22;24;9;6;8;12;19;31;15;14;2;21;1;20;10;30;4;3;71;25164
71;25164;28;27;16;25;18;13;26;17;32;7;5;29;23;11;22;24;9;6;8;12;19;31;15;14;2;21;1;20;10;30;4;3
28;27;16;25;18;13;11;17;32;7;5;29;23;26;22;24;9;6;8;12;19;31;15;14;2;21;1;20;10;30;4;3;71;25594
71;25594;28;27;16;25;18;13;11;17;32;7;5;29;23;26;22;24;9;6;8;12;19;31;15;14;2;21;1;20;10;30;4;3
28;27;16;25;15;13;11;17;32;7;5;29;23;26;22;24;9;6;8;12;19;31;18;14;2;21;1;20;10;30;4;3;71;25658
71;25658;28;27;16;25;15;13;11;17;32;7;5;29;23;26;22;24;9;6;8;12;19;31;18;14;2;21;1;20;10;30;4;3
28;9;16;25;15;13;11;17;32;7;5;29;23;26;22;24;27;6;8;12;19;31;18;14;2;21;1;20;10;30;4;3;71;25520
71;25520;28;9;16;25;15;13;11;17;32;7;5;29;23;26;22;24;27;6;8;12;19;31;18;14;2;21;1;20;10;30;4;3
28;9;16;22;15;13;11;17;32;7;5;29;23;26;25;24;27;6;8;12;19;31;18;14;2;21;1;20;10;30;4;3;71;25480
71;25480;28;9;16;22;15;13;11;17;32;7;5;29;23;26;25;24;27;6;8;12;19;31;18;14;2;21;1;20;10;30;4;3
28;9;16;22;15;13;11;17;32;7;5;29;23;20;25;24;27;6;8;12;19;31;18;14;2;21;1;26;10;30;4;3;71;25640
71;25640;28;9;16;22;15;13;11;17;32;7;5;29;23;20;25;24;27;6;8;12;19;31;18;14;2;21;1;26;10;30;4;3
28;9;16;22;15;13;11;17;32;7;27;29;23;20;25;24;5;6;8;12;19;31;18;14;2;21;1;26;10;30;4;3;71;25388
71;25388;28;9;16;22;15;13;11;17;32;7;27;29;23;20;25;24;5;6;8;12;19;31;18;14;2;21;1;26;10;30;4;3
28;9;16;22;15;13;11;17;32;7;27;29;23;20;25;24;5;6;12;8;19;31;18;14;2;21;1;26;10;30;4;3;71;25548
71;25548;28;9;16;22;15;13;11;17;32;7;27;29;23;20;25;24;5;6;12;8;19;31;18;14;2;21;1;26;10;30;4;3
28;9;16;22;15;13;11;17;32;7;27;29;23;20;25;10;5;6;12;8;19;31;18;14;2;21;1;26;24;30;4;3;71;24986
71;24986;28;9;16;22;15;13;11;17;32;7;27;29;23;20;25;10;5;6;12;8;19;31;18;14;2;21;1;26;24;30;4;3
28;9;16;22;32;13;11;17;15;7;27;29;23;20;25;10;5;6;12;8;19;31;18;14;2;21;1;26;24;30;4;3;71;25306
71;25306;28;9;16;22;32;13;11;17;15;7;27;29;23;20;25;10;5;6;12;8;19;31;18;14;2;21;1;26;24;30;4;3
28;27;16;22;32;13;11;17;15;7;9;29;23;20;25;10;5;6;12;8;19;31;18;14;2;21;1;26;24;30;4;3;71;25644
71;25644;28;27;16;22;32;13;11;17;15;7;9;29;23;20;25;10;5;6;12;8;19;31;18;14;2;21;1;26;24;30;4;3
28;27;16;22;32;13;11;17;15;7;9;29;23;20;25;4;5;6;12;8;19;31;18;14;2;21;1;26;24;30;10;3;71;27044
71;25644;28;27;16;22;32;13;11;17;15;7;9;29;23;20;25;10;5;6;12;8;19;31;18;14;2;21;1;26;24;30;4;3
28;27;16;22;32;13;11;17;15;7;9;29;23;20;25;10;5;6;12;8;19;31;18;14;2;21;1;4;24;30;26;3;71;25896
71;25644;28;27;16;22;32;13;11;17;15;7;9;29;23;20;25;10;5;6;12;8;19;31;18;14;2;21;1;26;24;30;4;3
28;27;16;22;32;13;11;17;15;7;9;29;23;20;25;10;5;6;12;8;14;31;18;19;2;21;1;26;24;30;4;3;71;25730
71;25730;28;27;16;22;32;13;11;17;15;7;9;29;23;20;25;10;5;6;12;8;14;31;18;19;2;21;1;26;24;30;4;3
28;27;16;22;32;13;11;17;15;7;9;29;23;20;25;10;5;6;12;8;14;31;18;19;2;1;21;26;24;30;4;3;71;26486
71;25730;28;27;16;22;32;13;11;17;15;7;9;29;23;20;25;10;5;6;12;8;14;31;18;19;2;21;1;26;24;30;4;3
28;27;3;22;32;13;11;17;15;7;9;29;23;20;25;10;5;6;12;8;14;31;18;19;2;21;1;26;24;30;4;16;71;25810
72;25810;28;27;3;22;32;13;11;17;15;7;9;29;23;20;25;10;5;6;12;8;14;31;18;19;2;21;1;26;24;30;4;16
28;27;3;22;32;13;11;17;15;7;9;29;23;20;25;10;5;6;12;8;31;14;18;19;2;21;1;26;24;30;4;16;72;25610
72;25610;28;27;3;22;32;13;11;17;15;7;9;29;23;20;25;10;5;6;12;8;31;14;18;19;2;21;1;26;24;30;4;16
28;27;3;22;32;13;11;17;15;7;9;29;23;20;25;10;5;6;12;8;31;14;2;19;18;21;1;26;24;30;4;16;72;25840
72;25610;28;27;3;22;32;13;11;17;15;7;9;29;23;20;25;10;5;6;12;8;31;14;18;19;2;21;1;26;24;30;4;16
28;27;3;22;32;13;14;17;15;7;9;29;23;20;25;10;5;6;12;8;31;11;18;19;2;21;1;26;24;30;4;16;72;26010
72;25610;28;27;3;22;32;13;11;17;15;7;9;29;23;20;25;10;5;6;12;8;31;14;18;19;2;21;1;26;24;30;4;16
28;27;3;22;32;14;11;17;15;7;9;29;23;20;25;10;5;6;12;8;31;13;18;19;2;21;1;26;24;30;4;16;72;25690
72;25690;28;27;3;22;32;14;11;17;15;7;9;29;23;20;25;10;5;6;12;8;31;13;18;19;2;21;1;26;24;30;4;16
28;27;3;22;32;14;11;17;15;2;9;29;23;20;25;10;5;6;12;8;31;13;18;19;7;21;1;26;24;30;4;16;72;25770
72;25770;28;27;3;22;32;14;11;17;15;2;9;29;23;20;25;10;5;6;12;8;31;13;18;19;7;21;1;26;24;30;4;16
28;27;3;22;32;14;11;12;15;2;9;29;23;20;25;10;5;6;17;8;31;13;18;19;7;21;1;26;24;30;4;16;72;24814
72;24814;28;27;3;22;32;14;11;12;15;2;9;29;23;20;25;10;5;6;17;8;31;13;18;19;7;21;1;26;24;30;4;16
28;27;7;22;32;14;11;12;15;2;9;29;23;20;25;10;5;6;17;8;31;13;18;19;3;21;1;26;24;30;4;16;72;24314
72;24314;28;27;7;22;32;14;11;12;15;2;9;29;23;20;25;10;5;6;17;8;31;13;18;19;3;21;1;26;24;30;4;16
28;27;7;22;32;14;11;12;15;2;9;29;18;20;25;10;5;6;17;8;31;13;23;19;3;21;1;26;24;30;4;16;72;24394
72;24394;28;27;7;22;32;14;11;12;15;2;9;29;18;20;25;10;5;6;17;8;31;13;23;19;3;21;1;26;24;30;4;16
28;27;7;19;32;14;11;12;15;2;9;29;18;20;25;10;5;6;17;8;31;13;23;22;3;21;1;26;24;30;4;16;72;25234
72;24394;28;27;7;22;32;14;11;12;15;2;9;29;18;20;25;10;5;6;17;8;31;13;23;19;3;21;1;26;24;30;4;16
28;27;7;22;32;14;11;12;15;2;9;29;18;20;4;10;5;6;17;8;31;13;23;19;3;21;1;26;24;30;25;16;72;25404
72;25404;28;27;7;22;32;14;11;12;15;2;9;29;18;20;4;10;5;6;17;8;31;13;23;19;3;21;1;26;24;30;25;16
28;27;7;22;32;14;11;12;15;9;2;29;18;20;4;10;5;6;17;8;31;13;23;19;3;21;1;26;24;30;25;16;72;25624
72;25624;28;27;7;22;32;14;11;12;15;9;2;29;18;20;4;10;5;6;17;8;31;13;23;19;3;21;1;26;24;30;25;16
28;27;7;22;32;14;11;12;15;9;2;29;18;20;4;10;23;6;17;8;31;13;5;19;3;21;1;26;24;30;25;16;72;25914
72;25914;28;27;7;22;32;14;11;12;15;9;2;29;18;20;4;10;23;6;17;8;31;13;5;19;3;21;1;26;24;30;25;16
28;27;7;22;32;14;11;12;6;9;2;29;18;20;4;10;23;15;17;8;31;13;5;19;3;21;1;26;24;30;25;16;72;26394
72;25914;28;27;7;22;32;14;11;12;15;9;2;29;18;20;4;10;23;6;17;8;31;13;5;19;3;21;1;26;24;30;25;16
28;27;7;22;32;14;11;12;15;9;2;29;18;20;4;10;23;6;17;30;31;13;5;19;3;21;1;26;24;8;25;16;72;26246
72;25914;28;27;7;22;32;14;11;12;15;9;2;29;18;20;4;10;23;6;17;8;31;13;5;19;3;21;1;26;24;30;25;16
28;27;7;22;32;14;11;12;15;9;26;29;18;20;4;10;23;6;17;8;31;13;5;19;3;21;1;2;24;30;25;16;72;24602
72;24602;28;27;7;22;32;14;11;12;15;9;26;29;18;20;4;10;23;6;17;8;31;13;5;19;3;21;1;2;24;30;25;16
28;27;7;9;32;14;11;12;15;22;26;29;18;20;4;10;23;6;17;8;31;13;5;19;3;21;1;2;24;30;25;16;72;25118
72;25118;28;27;7;9;32;14;11;12;15;22;26;29;18;20;4;10;23;6;17;8;31;13;5;19;3;21;1;2;24;30;25;16
28;27;7;9;32;14;1;12;15;22;26;29;18;20;4;10;23;6;17;8;31;13;5;19;3;21;11;2;24;30;25;16;72;26958
72;25118;28;27;7;9;32;14;11;12;15;22;26;29;18;20;4;10;23;6;17;8;31;13;5;19;3;21;1;2;24;30;25;16
27;28;7;9;32;14;11;12;15;22;26;29;18;20;4;10;23;6;17;8;31;13;5;19;3;21;1;2;24;30;25;16;72;24978
72;24978;27;28;7;9;32;14;11;12;15;22;26;29;18;20;4;10;23;6;17;8;31;13;5;19;3;21;1;2;24;30;25;16
27;28;7;9;32;14;11;3;15;22;26;29;18;20;4;10;23;6;17;8;31;13;5;19;12;21;1;2;24;30;25;16;72;25738
72;25738;27;28;7;9;32;14;11;3;15;22;26;29;18;20;4;10;23;6;17;8;31;13;5;19;12;21;1;2;24;30;25;16
27;28;7;9;32;18;11;3;15;22;26;29;14;20;4;10;23;6;17;8;31;13;5;19;12;21;1;2;24;30;25;16;72;25476
73;25476;27;28;7;9;32;18;11;3;15;22;26;29;14;20;4;10;23;6;17;8;31;13;5;19;12;21;1;2;24;30;25;16
27;28;7;9;32;18;11;3;15;22;26;29;14;20;4;10;23;6;17;8;16;13;5;19;12;21;1;2;24;30;25;31;73;25478
73;25478;27;28;7;9;32;18;11;3;15;22;26;29;14;20;4;10;23;6;17;8;16;13;5;19;12;21;1;2;24;30;25;31
27;28;7;9;32;18;11;3;15;22;26;2;14;20;4;10;23;6;17;8;16;13;5;19;12;21;1;29;24;30;25;31;73;25506
73;25506;27;28;7;9;32;18;11;3;15;22;26;2;14;20;4;10;23;6;17;8;16;13;5;19;12;21;1;29;24;30;25;31
27;28;7;9;32;18;11;15;3;22;26;2;14;20;4;10;23;6;17;8;16;13;5;19;12;21;1;29;24;30;25;31;73;25606
73;25606;27;28;7;9;32;18;11;15;3;22;26;2;14;20;4;10;23;6;17;8;16;13;5;19;12;21;1;29;24;30;25;31
27;28;7;9;32;12;11;15;3;22;26;2;14;20;4;10;23;6;17;8;16;13;5;19;18;21;1;29;24;30;25;31;73;24764
73;24764;27;28;7;9;32;12;11;15;3;22;26;2;14;20;4;10;23;6;17;8;16;13;5;19;18;21;1;29;24;30;25;31
27;28;7;9;32;12;11;15;3;22;26;2;14;20;4;10;23;6;17;8;13;16;5;19;18;21;1;29;24;30;25;31;73;24804
73;24804;27;28;7;9;32;12;11;15;3;22;26;2;14;20;4;10;23;6;17;8;13;16;5;19;18;21;1;29;24;30;25;31
27;28;7;9;32;12;24;15;3;22;26;2;14;20;4;10;23;6;17;8;13;16;5;19;18;21;1;29;11;30;25;31;73;25708
73;25708;27;28;7;9;32;12;24;15;3;22;26;2;14;20;4;10;23;6;17;8;13;16;5;19;18;21;1;29;11;30;25;31
27;28;7;9;32;12;24;15;3;22;26;2;14;20;5;10;23;6;17;8;13;16;4;19;18;21;1;29;11;30;25;31;73;25428
73;25428;27;28;7;9;32;12;24;15;3;22;26;2;14;20;5;10;23;6;17;8;13;16;4;19;18;21;1;29;11;30;25;31
27;28;7;9;32;12;24;15;3;22;26;2;14;20;5;10;23;6;17;8;13;16;21;19;18;4;1;29;11;30;25;31;73;26318
73;25428;27;28;7;9;32;12;24;15;3;22;26;2;14;20;5;10;23;6;17;8;13;16;4;19;18;21;1;29;11;30;25;31
27;28;7;9;4;12;24;15;3;22;26;2;14;20;5;10;23;6;17;8;13;16;32;19;18;21;1;29;11;30;25;31;73;25716
