"X1";"X296";"X47";"X5";"X64";"X63";"X32";"X45";"X37";"X26";"X44";"X36";"X12";"X18";"X40";"X1.1";"X39";"X15";"X23";"X25";"X62";"X60";"X58";"X28";"X50";"X46";"X6";"X17";"X38";"X41";"X34";"X42";"X57";"X61";"X55";"X8";"X53";"X4";"X43";"X14";"X27";"X10";"X13";"X24";"X59";"X11";"X22";"X2";"X29";"X31";"X9";"X56";"X30";"X21";"X49";"X7";"X19";"X52";"X3";"X51";"X33";"X20";"X16";"X48";"X35";"X54"
31;244;27;29;10;19;58;2;55;34;38;21;26;20;60;4;54;50;46;41;22;45;64;9;37;23;47;48;52;59;39;31;12;51;40;24;43;3;17;62;28;56;44;33;30;7;15;53;8;6;42;18;25;1;14;11;16;35;63;13;32;57;61;5;49;36
27;29;10;19;58;2;55;34;38;21;26;20;60;4;54;50;52;41;22;45;64;9;37;23;47;48;46;59;39;31;12;51;40;24;43;3;17;62;28;56;44;33;30;7;15;53;8;6;42;18;25;1;14;11;16;35;63;13;32;57;61;5;49;36;31;240
31;240;27;29;10;19;58;2;55;34;38;21;26;20;60;4;54;50;52;41;22;45;64;9;37;23;47;48;46;59;39;31;12;51;40;24;43;3;17;62;28;56;44;33;30;7;15;53;8;6;42;18;25;1;14;11;16;35;63;13;32;57;61;5;49;36
27;29;10;19;58;2;55;34;38;21;26;44;60;4;54;50;52;41;22;45;64;9;37;23;47;48;46;59;39;31;12;51;40;24;43;3;17;62;28;56;20;33;30;7;15;53;8;6;42;18;25;1;14;11;16;35;63;13;32;57;61;5;49;36;31;240
31;240;27;29;10;19;58;2;55;34;38;21;26;44;60;4;54;50;52;41;22;45;64;9;37;23;47;48;46;59;39;31;12;51;40;24;43;3;17;62;28;56;20;33;30;7;15;53;8;6;42;18;25;1;14;11;16;35;63;13;32;57;61;5;49;36
27;29;10;19;58;2;55;34;38;21;26;44;60;4;62;50;52;41;22;45;64;9;37;23;47;48;46;59;39;31;12;51;40;24;43;3;17;54;28;56;20;33;30;7;15;53;8;6;42;18;25;1;14;11;16;35;63;13;32;57;61;5;49;36;31;258
31;258;27;29;10;19;58;2;55;34;38;21;26;44;60;4;62;50;52;41;22;45;64;9;37;23;47;48;46;59;39;31;12;51;40;24;43;3;17;54;28;56;20;33;30;7;15;53;8;6;42;18;25;1;14;11;16;35;63;13;32;57;61;5;49;36
27;46;10;19;58;2;55;34;38;21;26;44;60;4;62;50;52;41;22;45;64;9;37;23;47;48;29;59;39;31;12;51;40;24;43;3;17;54;28;56;20;33;30;7;15;53;8;6;42;18;25;1;14;11;16;35;63;13;32;57;61;5;49;36;31;254
31;254;27;46;10;19;58;2;55;34;38;21;26;44;60;4;62;50;52;41;22;45;64;9;37;23;47;48;29;59;39;31;12;51;40;24;43;3;17;54;28;56;20;33;30;7;15;53;8;6;42;18;25;1;14;11;16;35;63;13;32;57;61;5;49;36
27;46;10;19;58;2;55;34;38;21;26;44;60;4;62;50;52;7;22;45;64;9;37;23;47;48;29;59;39;31;12;51;40;24;43;3;17;54;28;56;20;33;30;41;15;53;8;6;42;18;25;1;14;11;16;35;63;13;32;57;61;5;49;36;31;254
31;254;27;46;10;19;58;2;55;34;38;21;26;44;60;4;62;50;52;7;22;45;64;9;37;23;47;48;29;59;39;31;12;51;40;24;43;3;17;54;28;56;20;33;30;41;15;53;8;6;42;18;25;1;14;11;16;35;63;13;32;57;61;5;49;36
27;46;10;19;58;2;55;34;38;21;26;44;60;4;62;50;52;7;22;45;64;9;37;23;47;48;29;59;39;31;12;51;40;24;43;3;17;54;42;56;20;33;30;41;15;53;8;6;28;18;25;1;14;11;16;35;63;13;32;57;61;5;49;36;31;260
31;260;27;46;10;19;58;2;55;34;38;21;26;44;60;4;62;50;52;7;22;45;64;9;37;23;47;48;29;59;39;31;12;51;40;24;43;3;17;54;42;56;20;33;30;41;15;53;8;6;28;18;25;1;14;11;16;35;63;13;32;57;61;5;49;36
27;46;10;19;58;2;55;34;38;21;26;44;60;4;62;50;64;7;22;45;52;9;37;23;47;48;29;59;39;31;12;51;40;24;43;3;17;54;42;56;20;33;30;41;15;53;8;6;28;18;25;1;14;11;16;35;63;13;32;57;61;5;49;36;31;272
31;272;27;46;10;19;58;2;55;34;38;21;26;44;60;4;62;50;64;7;22;45;52;9;37;23;47;48;29;59;39;31;12;51;40;24;43;3;17;54;42;56;20;33;30;41;15;53;8;6;28;18;25;1;14;11;16;35;63;13;32;57;61;5;49;36
27;46;10;19;58;2;55;34;38;21;26;39;60;4;62;50;64;7;22;45;52;9;37;23;47;48;29;59;44;31;12;51;40;24;43;3;17;54;42;56;20;33;30;41;15;53;8;6;28;18;25;1;14;11;16;35;63;13;32;57;61;5;49;36;31;272
31;272;27;46;10;19;58;2;55;34;38;21;26;39;60;4;62;50;64;7;22;45;52;9;37;23;47;48;29;59;44;31;12;51;40;24;43;3;17;54;42;56;20;33;30;41;15;53;8;6;28;18;25;1;14;11;16;35;63;13;32;57;61;5;49;36
27;46;10;19;58;2;55;34;38;21;26;39;60;4;62;50;64;7;22;45;52;9;37;23;47;48;29;59;44;31;12;51;40;24;43;3;17;54;42;56;20;33;30;28;15;53;8;6;41;18;25;1;14;11;16;35;63;13;32;57;61;5;49;36;31;264
31;264;27;46;10;19;58;2;55;34;38;21;26;39;60;4;62;50;64;7;22;45;52;9;37;23;47;48;29;59;44;31;12;51;40;24;43;3;17;54;42;56;20;33;30;28;15;53;8;6;41;18;25;1;14;11;16;35;63;13;32;57;61;5;49;36
27;46;10;19;58;2;55;42;38;21;26;39;60;4;62;50;64;7;22;45;52;9;37;23;47;48;29;59;44;31;12;51;40;24;43;3;17;54;34;56;20;33;30;28;15;53;8;6;41;18;25;1;14;11;16;35;63;13;32;57;61;5;49;36;31;274
31;274;27;46;10;19;58;2;55;42;38;21;26;39;60;4;62;50;64;7;22;45;52;9;37;23;47;48;29;59;44;31;12;51;40;24;43;3;17;54;34;56;20;33;30;28;15;53;8;6;41;18;25;1;14;11;16;35;63;13;32;57;61;5;49;36
32;46;10;19;58;2;55;42;38;21;26;39;60;4;62;50;64;7;22;45;52;9;37;23;47;48;29;59;44;31;12;51;40;24;43;3;17;54;34;56;20;33;30;28;15;53;8;6;41;18;25;1;14;11;16;35;63;13;27;57;61;5;49;36;31;274
31;274;32;46;10;19;58;2;55;42;38;21;26;39;60;4;62;50;64;7;22;45;52;9;37;23;47;48;29;59;44;31;12;51;40;24;43;3;17;54;34;56;20;33;30;28;15;53;8;6;41;18;25;1;14;11;16;35;63;13;27;57;61;5;49;36
32;46;10;19;58;2;55;42;38;47;26;39;60;4;62;50;64;7;22;45;52;9;37;23;21;48;29;59;44;31;12;51;40;24;43;3;17;54;34;56;20;33;30;28;15;53;8;6;41;18;25;1;14;11;16;35;63;13;27;57;61;5;49;36;31;294
31;274;32;46;10;19;58;2;55;42;38;21;26;39;60;4;62;50;64;7;22;45;52;9;37;23;47;48;29;59;44;31;12;51;40;24;43;3;17;54;34;56;20;33;30;28;15;53;8;6;41;18;25;1;14;11;16;35;63;13;27;57;61;5;49;36
32;46;10;25;58;2;55;42;38;21;26;39;60;4;62;50;64;7;22;45;52;9;37;23;47;48;29;59;44;31;12;51;40;24;43;3;17;54;34;56;20;33;30;28;15;53;8;6;41;18;19;1;14;11;16;35;63;13;27;57;61;5;49;36;31;270
31;270;32;46;10;25;58;2;55;42;38;21;26;39;60;4;62;50;64;7;22;45;52;9;37;23;47;48;29;59;44;31;12;51;40;24;43;3;17;54;34;56;20;33;30;28;15;53;8;6;41;18;19;1;14;11;16;35;63;13;27;57;61;5;49;36
32;46;10;25;58;2;55;42;38;21;26;39;60;4;62;50;64;7;22;45;52;9;37;23;47;48;29;59;44;31;12;51;40;24;43;3;17;54;34;56;20;33;30;28;15;53;8;6;41;63;19;1;14;11;16;35;18;13;27;57;61;5;49;36;31;270
31;270;32;46;10;25;58;2;55;42;38;21;26;39;60;4;62;50;64;7;22;45;52;9;37;23;47;48;29;59;44;31;12;51;40;24;43;3;17;54;34;56;20;33;30;28;15;53;8;6;41;63;19;1;14;11;16;35;18;13;27;57;61;5;49;36
32;46;10;25;58;2;55;1;38;21;26;39;60;4;62;50;64;7;22;45;52;9;37;23;47;48;29;59;44;31;12;51;40;24;43;3;17;54;34;56;20;33;30;28;15;53;8;6;41;63;19;42;14;11;16;35;18;13;27;57;61;5;49;36;31;266
31;266;32;46;10;25;58;2;55;1;38;21;26;39;60;4;62;50;64;7;22;45;52;9;37;23;47;48;29;59;44;31;12;51;40;24;43;3;17;54;34;56;20;33;30;28;15;53;8;6;41;63;19;42;14;11;16;35;18;13;27;57;61;5;49;36
32;9;10;25;58;2;55;1;38;21;26;39;60;4;62;50;64;7;22;45;52;46;37;23;47;48;29;59;44;31;12;51;40;24;43;3;17;54;34;56;20;33;30;28;15;53;8;6;41;63;19;42;14;11;16;35;18;13;27;57;61;5;49;36;31;268
31;268;32;9;10;25;58;2;55;1;38;21;26;39;60;4;62;50;64;7;22;45;52;46;37;23;47;48;29;59;44;31;12;51;40;24;43;3;17;54;34;56;20;33;30;28;15;53;8;6;41;63;19;42;14;11;16;35;18;13;27;57;61;5;49;36
32;9;10;25;58;2;55;1;38;21;26;39;60;4;62;50;64;7;22;45;52;46;37;23;20;48;29;59;44;31;12;51;40;24;43;3;17;54;34;56;47;33;30;28;15;53;8;6;41;63;19;42;14;11;16;35;18;13;27;57;61;5;49;36;31;268
32;268;32;9;10;25;58;2;55;1;38;21;26;39;60;4;62;50;64;7;22;45;52;46;37;23;20;48;29;59;44;31;12;51;40;24;43;3;17;54;34;56;47;33;30;28;15;53;8;6;41;63;19;42;14;11;16;35;18;13;27;57;61;5;49;36
32;9;25;10;58;2;55;1;38;21;26;39;60;4;62;50;64;7;22;45;52;46;37;23;20;48;29;59;44;31;12;51;40;24;43;3;17;54;34;56;47;33;30;28;15;53;8;6;41;63;19;42;14;11;16;35;18;13;27;57;61;5;49;36;32;268
32;268;32;9;25;10;58;2;55;1;38;21;26;39;60;4;62;50;64;7;22;45;52;46;37;23;20;48;29;59;44;31;12;51;40;24;43;3;17;54;34;56;47;33;30;28;15;53;8;6;41;63;19;42;14;11;16;35;18;13;27;57;61;5;49;36
32;9;25;10;58;2;55;1;38;21;26;39;60;4;62;50;64;7;22;45;46;52;37;23;20;48;29;59;44;31;12;51;40;24;43;3;17;54;34;56;47;33;30;28;15;53;8;6;41;63;19;42;14;11;16;35;18;13;27;57;61;5;49;36;32;264
32;264;32;9;25;10;58;2;55;1;38;21;26;39;60;4;62;50;64;7;22;45;46;52;37;23;20;48;29;59;44;31;12;51;40;24;43;3;17;54;34;56;47;33;30;28;15;53;8;6;41;63;19;42;14;11;16;35;18;13;27;57;61;5;49;36
32;9;25;10;58;2;55;1;38;21;27;39;60;4;62;50;64;7;22;45;46;52;37;23;20;48;29;59;44;31;12;51;40;24;43;3;17;54;34;56;47;33;30;28;15;53;8;6;41;63;19;42;14;11;16;35;18;13;26;57;61;5;49;36;32;276
32;276;32;9;25;10;58;2;55;1;38;21;27;39;60;4;62;50;64;7;22;45;46;52;37;23;20;48;29;59;44;31;12;51;40;24;43;3;17;54;34;56;47;33;30;28;15;53;8;6;41;63;19;42;14;11;16;35;18;13;26;57;61;5;49;36
32;9;25;10;58;2;55;1;38;21;27;39;60;4;62;50;64;7;22;45;46;52;37;23;20;48;14;59;44;31;12;51;40;24;43;3;17;54;34;56;47;33;30;28;15;53;8;6;41;63;19;42;29;11;16;35;18;13;26;57;61;5;49;36;32;264
32;264;32;9;25;10;58;2;55;1;38;21;27;39;60;4;62;50;64;7;22;45;46;52;37;23;20;48;14;59;44;31;12;51;40;24;43;3;17;54;34;56;47;33;30;28;15;53;8;6;41;63;19;42;29;11;16;35;18;13;26;57;61;5;49;36
32;9;25;10;58;2;55;1;38;21;27;39;60;4;62;50;64;7;22;45;46;52;37;23;12;48;14;59;44;31;20;51;40;24;43;3;17;54;34;56;47;33;30;28;15;53;8;6;41;63;19;42;29;11;16;35;18;13;26;57;61;5;49;36;32;264
32;264;32;9;25;10;58;2;55;1;38;21;27;39;60;4;62;50;64;7;22;45;46;52;37;23;12;48;14;59;44;31;20;51;40;24;43;3;17;54;34;56;47;33;30;28;15;53;8;6;41;63;19;42;29;11;16;35;18;13;26;57;61;5;49;36
32;9;25;10;58;2;55;1;38;21;27;39;60;4;62;50;64;7;22;45;46;52;37;23;12;48;14;59;44;31;20;51;40;19;43;3;17;54;34;56;47;33;30;28;15;53;8;6;41;63;24;42;29;11;16;35;18;13;26;57;61;5;49;36;32;264
32;264;32;9;25;10;58;2;55;1;38;21;27;39;60;4;62;50;64;7;22;45;46;52;37;23;12;48;14;59;44;31;20;51;40;19;43;3;17;54;34;56;47;33;30;28;15;53;8;6;41;63;24;42;29;11;16;35;18;13;26;57;61;5;49;36
32;9;25;10;58;2;55;1;38;21;27;39;60;4;62;50;64;7;22;45;46;52;37;23;12;48;14;59;44;31;20;51;40;19;35;3;17;54;34;56;47;33;30;28;15;53;8;6;41;63;24;42;29;11;16;43;18;13;26;57;61;5;49;36;32;262
32;262;32;9;25;10;58;2;55;1;38;21;27;39;60;4;62;50;64;7;22;45;46;52;37;23;12;48;14;59;44;31;20;51;40;19;35;3;17;54;34;56;47;33;30;28;15;53;8;6;41;63;24;42;29;11;16;43;18;13;26;57;61;5;49;36
32;9;25;10;58;2;55;1;38;21;27;39;60;4;62;50;64;7;22;45;46;52;37;23;12;48;14;59;36;31;20;51;40;19;35;3;17;54;34;56;47;33;30;28;15;53;8;6;41;63;24;42;29;11;16;43;18;13;26;57;61;5;49;44;32;262
32;262;32;9;25;10;58;2;55;1;38;21;27;39;60;4;62;50;64;7;22;45;46;52;37;23;12;48;14;59;36;31;20;51;40;19;35;3;17;54;34;56;47;33;30;28;15;53;8;6;41;63;24;42;29;11;16;43;18;13;26;57;61;5;49;44
32;9;25;10;58;41;55;1;38;21;27;39;60;4;62;50;64;7;22;45;46;52;37;23;12;48;14;59;36;31;20;51;40;19;35;3;17;54;34;56;47;33;30;28;15;53;8;6;2;63;24;42;29;11;16;43;18;13;26;57;61;5;49;44;32;274
32;274;32;9;25;10;58;41;55;1;38;21;27;39;60;4;62;50;64;7;22;45;46;52;37;23;12;48;14;59;36;31;20;51;40;19;35;3;17;54;34;56;47;33;30;28;15;53;8;6;2;63;24;42;29;11;16;43;18;13;26;57;61;5;49;44
32;9;25;10;58;5;55;1;38;21;27;39;60;4;62;50;64;7;22;45;46;52;37;23;12;48;14;59;36;31;20;51;40;19;35;3;17;54;34;56;47;33;30;28;15;53;8;6;2;63;24;42;29;11;16;43;18;13;26;57;61;41;49;44;32;262
32;262;32;9;25;10;58;5;55;1;38;21;27;39;60;4;62;50;64;7;22;45;46;52;37;23;12;48;14;59;36;31;20;51;40;19;35;3;17;54;34;56;47;33;30;28;15;53;8;6;2;63;24;42;29;11;16;43;18;13;26;57;61;41;49;44
32;9;25;26;58;5;55;1;38;21;27;39;60;4;62;50;64;7;22;45;46;52;37;23;12;48;14;59;36;31;20;51;40;19;35;3;17;54;34;56;47;33;30;28;15;53;8;6;2;63;24;42;29;11;16;43;18;13;10;57;61;41;49;44;32;262
32;262;32;9;25;26;58;5;55;1;38;21;27;39;60;4;62;50;64;7;22;45;46;52;37;23;12;48;14;59;36;31;20;51;40;19;35;3;17;54;34;56;47;33;30;28;15;53;8;6;2;63;24;42;29;11;16;43;18;13;10;57;61;41;49;44
32;9;25;26;58;5;55;1;38;21;27;39;60;4;24;50;64;7;22;45;46;52;37;23;12;48;14;59;36;31;20;51;40;19;35;3;17;54;34;56;47;33;30;28;15;53;8;6;2;63;62;42;29;11;16;43;18;13;10;57;61;41;49;44;32;240
32;240;32;9;25;26;58;5;55;1;38;21;27;39;60;4;24;50;64;7;22;45;46;52;37;23;12;48;14;59;36;31;20;51;40;19;35;3;17;54;34;56;47;33;30;28;15;53;8;6;2;63;62;42;29;11;16;43;18;13;10;57;61;41;49;44
32;9;38;26;58;5;55;1;25;21;27;39;60;4;24;50;64;7;22;45;46;52;37;23;12;48;14;59;36;31;20;51;40;19;35;3;17;54;34;56;47;33;30;28;15;53;8;6;2;63;62;42;29;11;16;43;18;13;10;57;61;41;49;44;32;246
32;246;32;9;38;26;58;5;55;1;25;21;27;39;60;4;24;50;64;7;22;45;46;52;37;23;12;48;14;59;36;31;20;51;40;19;35;3;17;54;34;56;47;33;30;28;15;53;8;6;2;63;62;42;29;11;16;43;18;13;10;57;61;41;49;44
32;9;38;26;58;5;55;1;25;21;27;39;60;4;24;50;64;7;22;45;46;52;14;23;12;48;37;59;36;31;20;51;40;19;35;3;17;54;34;56;47;33;30;28;15;53;8;6;2;63;62;42;29;11;16;43;18;13;10;57;61;41;49;44;32;238
32;238;32;9;38;26;58;5;55;1;25;21;27;39;60;4;24;50;64;7;22;45;46;52;14;23;12;48;37;59;36;31;20;51;40;19;35;3;17;54;34;56;47;33;30;28;15;53;8;6;2;63;62;42;29;11;16;43;18;13;10;57;61;41;49;44
32;9;38;26;49;5;55;1;25;21;27;39;60;4;24;50;64;7;22;45;46;52;14;23;12;48;37;59;36;31;20;51;40;19;35;3;17;54;34;56;47;33;30;28;15;53;8;6;2;63;62;42;29;11;16;43;18;13;10;57;61;41;58;44;32;238
32;238;32;9;38;26;49;5;55;1;25;21;27;39;60;4;24;50;64;7;22;45;46;52;14;23;12;48;37;59;36;31;20;51;40;19;35;3;17;54;34;56;47;33;30;28;15;53;8;6;2;63;62;42;29;11;16;43;18;13;10;57;61;41;58;44
32;9;38;26;49;5;55;1;25;21;27;39;60;4;24;50;64;7;22;45;46;52;14;23;12;48;37;59;36;31;20;51;40;15;35;3;17;54;34;56;47;33;30;28;19;53;8;6;2;63;62;42;29;11;16;43;18;13;10;57;61;41;58;44;32;238
32;238;32;9;38;26;49;5;55;1;25;21;27;39;60;4;24;50;64;7;22;45;46;52;14;23;12;48;37;59;36;31;20;51;40;15;35;3;17;54;34;56;47;33;30;28;19;53;8;6;2;63;62;42;29;11;16;43;18;13;10;57;61;41;58;44
32;9;38;26;24;5;55;1;25;21;27;39;60;4;49;50;64;7;22;45;46;52;14;23;12;48;37;59;36;31;20;51;40;15;35;3;17;54;34;56;47;33;30;28;19;53;8;6;2;63;62;42;29;11;16;43;18;13;10;57;61;41;58;44;32;246
32;246;32;9;38;26;24;5;55;1;25;21;27;39;60;4;49;50;64;7;22;45;46;52;14;23;12;48;37;59;36;31;20;51;40;15;35;3;17;54;34;56;47;33;30;28;19;53;8;6;2;63;62;42;29;11;16;43;18;13;10;57;61;41;58;44
32;9;38;26;54;5;55;1;25;21;27;39;60;4;49;50;64;7;22;45;46;52;14;23;12;48;37;59;36;31;20;51;40;15;35;3;17;24;34;56;47;33;30;28;19;53;8;6;2;63;62;42;29;11;16;43;18;13;10;57;61;41;58;44;32;246
32;246;32;9;38;26;54;5;55;1;25;21;27;39;60;4;49;50;64;7;22;45;46;52;14;23;12;48;37;59;36;31;20;51;40;15;35;3;17;24;34;56;47;33;30;28;19;53;8;6;2;63;62;42;29;11;16;43;18;13;10;57;61;41;58;44
32;9;38;26;54;5;55;1;25;21;37;39;60;4;49;50;64;7;22;45;46;52;14;23;12;48;27;59;36;31;20;51;40;15;35;3;17;24;34;56;47;33;30;28;19;53;8;6;2;63;62;42;29;11;16;43;18;13;10;57;61;41;58;44;32;266
32;246;32;9;38;26;54;5;55;1;25;21;27;39;60;4;49;50;64;7;22;45;46;52;14;23;12;48;37;59;36;31;20;51;40;15;35;3;17;24;34;56;47;33;30;28;19;53;8;6;2;63;62;42;29;11;16;43;18;13;10;57;61;41;58;44
32;9;38;26;54;5;55;1;25;21;27;39;60;4;49;50;64;7;22;45;46;52;14;23;12;48;37;59;36;31;20;51;40;15;35;3;17;24;34;10;47;33;30;28;19;53;8;6;2;63;62;42;29;11;16;43;18;13;56;57;61;41;58;44;32;246
33;246;32;9;38;26;54;5;55;1;25;21;27;39;60;4;49;50;64;7;22;45;46;52;14;23;12;48;37;59;36;31;20;51;40;15;35;3;17;24;34;10;47;33;30;28;19;53;8;6;2;63;62;42;29;11;16;43;18;13;56;57;61;41;58;44
32;9;38;26;54;5;55;1;25;21;27;39;60;4;49;50;64;7;22;45;28;52;14;23;12;48;37;59;36;31;20;51;40;15;35;3;17;24;34;10;47;33;30;46;19;53;8;6;2;63;62;42;29;11;16;43;18;13;56;57;61;41;58;44;33;254
33;254;32;9;38;26;54;5;55;1;25;21;27;39;60;4;49;50;64;7;22;45;28;52;14;23;12;48;37;59;36;31;20;51;40;15;35;3;17;24;34;10;47;33;30;46;19;53;8;6;2;63;62;42;29;11;16;43;18;13;56;57;61;41;58;44
32;9;38;26;54;5;55;1;25;21;27;39;60;4;49;50;64;7;22;45;28;52;14;23;12;48;37;59;36;31;20;51;58;15;35;3;17;24;34;10;47;33;30;46;19;53;8;6;2;63;62;42;29;11;16;43;18;13;56;57;61;41;40;44;33;258
33;258;32;9;38;26;54;5;55;1;25;21;27;39;60;4;49;50;64;7;22;45;28;52;14;23;12;48;37;59;36;31;20;51;58;15;35;3;17;24;34;10;47;33;30;46;19;53;8;6;2;63;62;42;29;11;16;43;18;13;56;57;61;41;40;44
32;9;38;26;54;5;11;1;25;21;27;39;60;4;49;50;64;7;22;45;28;52;14;23;12;48;37;59;36;31;20;51;58;15;35;3;17;24;34;10;47;33;30;46;19;53;8;6;2;63;62;42;29;55;16;43;18;13;56;57;61;41;40;44;33;258
33;258;32;9;38;26;54;5;11;1;25;21;27;39;60;4;49;50;64;7;22;45;28;52;14;23;12;48;37;59;36;31;20;51;58;15;35;3;17;24;34;10;47;33;30;46;19;53;8;6;2;63;62;42;29;55;16;43;18;13;56;57;61;41;40;44
32;9;38;26;54;5;11;1;25;21;27;39;60;4;49;50;64;7;22;45;28;43;14;23;12;48;37;59;36;31;20;51;58;15;35;3;17;24;34;10;47;33;30;46;19;53;8;6;2;63;62;42;29;55;16;52;18;13;56;57;61;41;40;44;33;260
33;260;32;9;38;26;54;5;11;1;25;21;27;39;60;4;49;50;64;7;22;45;28;43;14;23;12;48;37;59;36;31;20;51;58;15;35;3;17;24;34;10;47;33;30;46;19;53;8;6;2;63;62;42;29;55;16;52;18;13;56;57;61;41;40;44
32;9;38;26;54;5;11;1;25;21;27;39;60;4;49;50;64;7;22;45;28;43;14;23;12;48;37;59;36;31;20;51;58;15;35;3;17;24;34;10;47;33;30;46;19;53;42;6;2;63;62;8;29;55;16;52;18;13;56;57;61;41;40;44;33;260
33;260;32;9;38;26;54;5;11;1;25;21;27;39;60;4;49;50;64;7;22;45;28;43;14;23;12;48;37;59;36;31;20;51;58;15;35;3;17;24;34;10;47;33;30;46;19;53;42;6;2;63;62;8;29;55;16;52;18;13;56;57;61;41;40;44
32;9;38;26;54;5;11;1;25;21;27;39;50;4;49;60;64;7;22;45;28;43;14;23;12;48;37;59;36;31;20;51;58;15;35;3;17;24;34;10;47;33;30;46;19;53;42;6;2;63;62;8;29;55;16;52;18;13;56;57;61;41;40;44;33;260
33;260;32;9;38;26;54;5;11;1;25;21;27;39;50;4;49;60;64;7;22;45;28;43;14;23;12;48;37;59;36;31;20;51;58;15;35;3;17;24;34;10;47;33;30;46;19;53;42;6;2;63;62;8;29;55;16;52;18;13;56;57;61;41;40;44
32;9;38;44;54;5;11;1;25;21;27;39;50;4;49;60;64;7;22;45;28;43;14;23;12;48;37;59;36;31;20;51;58;15;35;3;17;24;34;10;47;33;30;46;19;53;42;6;2;63;62;8;29;55;16;52;18;13;56;57;61;41;40;26;33;264
33;264;32;9;38;44;54;5;11;1;25;21;27;39;50;4;49;60;64;7;22;45;28;43;14;23;12;48;37;59;36;31;20;51;58;15;35;3;17;24;34;10;47;33;30;46;19;53;42;6;2;63;62;8;29;55;16;52;18;13;56;57;61;41;40;26
32;9;38;44;54;5;11;1;25;21;27;39;50;4;49;13;64;7;22;45;28;43;14;23;12;48;37;59;36;31;20;51;58;15;35;3;17;24;34;10;47;33;30;46;19;53;42;6;2;63;62;8;29;55;16;52;18;60;56;57;61;41;40;26;33;264
33;264;32;9;38;44;54;5;11;1;25;21;27;39;50;4;49;13;64;7;22;45;28;43;14;23;12;48;37;59;36;31;20;51;58;15;35;3;17;24;34;10;47;33;30;46;19;53;42;6;2;63;62;8;29;55;16;52;18;60;56;57;61;41;40;26
32;9;16;44;54;5;11;1;25;21;27;39;50;4;49;13;64;7;22;45;28;43;14;23;12;48;37;59;36;31;20;51;58;15;35;3;17;24;34;10;47;33;30;46;19;53;42;6;2;63;62;8;29;55;38;52;18;60;56;57;61;41;40;26;33;258
33;258;32;9;16;44;54;5;11;1;25;21;27;39;50;4;49;13;64;7;22;45;28;43;14;23;12;48;37;59;36;31;20;51;58;15;35;3;17;24;34;10;47;33;30;46;19;53;42;6;2;63;62;8;29;55;38;52;18;60;56;57;61;41;40;26
32;9;16;44;8;5;11;1;25;21;27;39;50;4;49;13;64;7;22;45;28;43;14;23;12;48;37;59;36;31;20;51;58;15;35;3;17;24;34;10;47;33;30;46;19;53;42;6;2;63;62;54;29;55;38;52;18;60;56;57;61;41;40;26;33;258
33;258;32;9;16;44;8;5;11;1;25;21;27;39;50;4;49;13;64;7;22;45;28;43;14;23;12;48;37;59;36;31;20;51;58;15;35;3;17;24;34;10;47;33;30;46;19;53;42;6;2;63;62;54;29;55;38;52;18;60;56;57;61;41;40;26
32;9;16;44;8;5;11;1;25;21;27;39;50;4;49;18;64;7;22;45;28;43;14;23;12;48;37;59;36;31;20;51;58;15;35;3;17;24;34;10;47;33;30;46;19;53;42;6;2;63;62;54;29;55;38;52;13;60;56;57;61;41;40;26;33;258
33;258;32;9;16;44;8;5;11;1;25;21;27;39;50;4;49;18;64;7;22;45;28;43;14;23;12;48;37;59;36;31;20;51;58;15;35;3;17;24;34;10;47;33;30;46;19;53;42;6;2;63;62;54;29;55;38;52;13;60;56;57;61;41;40;26
32;9;16;44;8;5;11;1;25;21;27;39;50;4;49;18;64;7;22;45;28;43;14;23;12;48;24;59;36;31;20;51;58;15;35;3;17;37;34;10;47;33;30;46;19;53;42;6;2;63;62;54;29;55;38;52;13;60;56;57;61;41;40;26;33;278
33;278;32;9;16;44;8;5;11;1;25;21;27;39;50;4;49;18;64;7;22;45;28;43;14;23;12;48;24;59;36;31;20;51;58;15;35;3;17;37;34;10;47;33;30;46;19;53;42;6;2;63;62;54;29;55;38;52;13;60;56;57;61;41;40;26
32;9;3;44;8;5;11;1;25;21;27;39;50;4;49;18;64;7;22;45;28;43;14;23;12;48;24;59;36;31;20;51;58;15;35;16;17;37;34;10;47;33;30;46;19;53;42;6;2;63;62;54;29;55;38;52;13;60;56;57;61;41;40;26;33;280
33;280;32;9;3;44;8;5;11;1;25;21;27;39;50;4;49;18;64;7;22;45;28;43;14;23;12;48;24;59;36;31;20;51;58;15;35;16;17;37;34;10;47;33;30;46;19;53;42;6;2;63;62;54;29;55;38;52;13;60;56;57;61;41;40;26
32;9;3;23;8;5;11;1;25;21;27;39;50;4;49;18;64;7;22;45;28;43;14;44;12;48;24;59;36;31;20;51;58;15;35;16;17;37;34;10;47;33;30;46;19;53;42;6;2;63;62;54;29;55;38;52;13;60;56;57;61;41;40;26;33;272
33;272;32;9;3;23;8;5;11;1;25;21;27;39;50;4;49;18;64;7;22;45;28;43;14;44;12;48;24;59;36;31;20;51;58;15;35;16;17;37;34;10;47;33;30;46;19;53;42;6;2;63;62;54;29;55;38;52;13;60;56;57;61;41;40;26
32;9;3;23;8;5;50;1;25;21;27;39;11;4;49;18;64;7;22;45;28;43;14;44;12;48;24;59;36;31;20;51;58;15;35;16;17;37;34;10;47;33;30;46;19;53;42;6;2;63;62;54;29;55;38;52;13;60;56;57;61;41;40;26;33;272
