"X1";"X284";"X59";"X28";"X46";"X10";"X31";"X26";"X19";"X8";"X21";"X38";"X57";"X24";"X22";"X27";"X44";"X6";"X35";"X16";"X29";"X53";"X48";"X12";"X1.1";"X15";"X25";"X42";"X30";"X7";"X5";"X2";"X4";"X47";"X37";"X43";"X51";"X52";"X9";"X41";"X63";"X14";"X33";"X50";"X3";"X60";"X18";"X61";"X23";"X20";"X49";"X11";"X58";"X64";"X55";"X62";"X32";"X17";"X40";"X45";"X39";"X54";"X34";"X36";"X13";"X56"
40;31;64;61;8;43;47;49;63;16;21;25;18;3;62;28;17;5;42;60;22;12;55;7;57;56;54;58;1;30;24;51;4;50;15;41;2;33;39;6;26;32;27;14;38;44;46;48;35;19;23;59;20;29;53;9;45;11;52;36;34;37;13;10;31;292
31;292;40;31;64;61;8;43;47;49;63;16;21;25;18;3;62;28;17;5;42;60;22;12;55;7;57;56;54;58;1;30;24;51;4;50;15;41;2;33;39;6;26;32;27;14;38;44;46;48;35;19;23;59;20;29;53;9;45;11;52;36;34;37;13;10
40;31;64;61;8;1;47;49;63;16;21;25;18;3;62;28;17;5;42;60;22;12;55;7;57;56;54;58;43;30;24;51;4;50;15;41;2;33;39;6;26;32;27;14;38;44;46;48;35;19;23;59;20;29;53;9;45;11;52;36;34;37;13;10;31;280
31;280;40;31;64;61;8;1;47;49;63;16;21;25;18;3;62;28;17;5;42;60;22;12;55;7;57;56;54;58;43;30;24;51;4;50;15;41;2;33;39;6;26;32;27;14;38;44;46;48;35;19;23;59;20;29;53;9;45;11;52;36;34;37;13;10
40;31;64;61;8;1;47;49;63;16;21;25;18;3;62;28;17;5;42;60;22;12;55;7;57;56;54;58;14;30;24;51;4;50;15;41;2;33;39;6;26;32;27;43;38;44;46;48;35;19;23;59;20;29;53;9;45;11;52;36;34;37;13;10;31;284
31;284;40;31;64;61;8;1;47;49;63;16;21;25;18;3;62;28;17;5;42;60;22;12;55;7;57;56;54;58;14;30;24;51;4;50;15;41;2;33;39;6;26;32;27;43;38;44;46;48;35;19;23;59;20;29;53;9;45;11;52;36;34;37;13;10
40;31;64;61;8;1;47;49;63;16;21;25;18;3;62;28;17;5;42;60;22;12;55;58;57;56;54;7;14;30;24;51;4;50;15;41;2;33;39;6;26;32;27;43;38;44;46;48;35;19;23;59;20;29;53;9;45;11;52;36;34;37;13;10;31;288
32;288;40;31;64;61;8;1;47;49;63;16;21;25;18;3;62;28;17;5;42;60;22;12;55;58;57;56;54;7;14;30;24;51;4;50;15;41;2;33;39;6;26;32;27;43;38;44;46;48;35;19;23;59;20;29;53;9;45;11;52;36;34;37;13;10
40;31;64;61;8;1;47;49;63;16;21;25;18;3;62;28;17;5;42;60;22;41;55;58;57;56;54;7;14;30;24;51;4;50;15;12;2;33;39;6;26;32;27;43;38;44;46;48;35;19;23;59;20;29;53;9;45;11;52;36;34;37;13;10;32;290
32;290;40;31;64;61;8;1;47;49;63;16;21;25;18;3;62;28;17;5;42;60;22;41;55;58;57;56;54;7;14;30;24;51;4;50;15;12;2;33;39;6;26;32;27;43;38;44;46;48;35;19;23;59;20;29;53;9;45;11;52;36;34;37;13;10
40;31;64;61;8;1;47;49;63;16;21;25;18;3;62;28;17;5;42;60;22;41;55;58;57;56;4;7;14;30;24;51;54;50;15;12;2;33;39;6;26;32;27;43;38;44;46;48;35;19;23;59;20;29;53;9;45;11;52;36;34;37;13;10;32;294
32;294;40;31;64;61;8;1;47;49;63;16;21;25;18;3;62;28;17;5;42;60;22;41;55;58;57;56;4;7;14;30;24;51;54;50;15;12;2;33;39;6;26;32;27;43;38;44;46;48;35;19;23;59;20;29;53;9;45;11;52;36;34;37;13;10
40;31;64;61;8;1;47;49;63;16;21;25;18;3;62;28;17;5;42;60;22;41;55;58;57;56;4;7;14;30;24;46;54;50;15;12;2;33;39;6;26;32;27;43;38;44;51;48;35;19;23;59;20;29;53;9;45;11;52;36;34;37;13;10;32;296
32;296;40;31;64;61;8;1;47;49;63;16;21;25;18;3;62;28;17;5;42;60;22;41;55;58;57;56;4;7;14;30;24;46;54;50;15;12;2;33;39;6;26;32;27;43;38;44;51;48;35;19;23;59;20;29;53;9;45;11;52;36;34;37;13;10
40;31;64;61;8;1;47;49;63;16;21;25;18;3;62;28;17;5;42;10;22;41;55;58;57;56;4;7;14;30;24;46;54;50;15;12;2;33;39;6;26;32;27;43;38;44;51;48;35;19;23;59;20;29;53;9;45;11;52;36;34;37;13;60;32;294
32;294;40;31;64;61;8;1;47;49;63;16;21;25;18;3;62;28;17;5;42;10;22;41;55;58;57;56;4;7;14;30;24;46;54;50;15;12;2;33;39;6;26;32;27;43;38;44;51;48;35;19;23;59;20;29;53;9;45;11;52;36;34;37;13;60
40;31;64;61;8;1;47;49;63;16;21;25;18;3;62;28;17;5;42;10;22;41;55;58;57;56;4;7;14;30;24;46;54;50;15;12;2;33;39;6;26;32;27;43;38;44;51;48;35;19;23;59;13;29;53;9;45;11;52;36;34;37;20;60;32;294
32;294;40;31;64;61;8;1;47;49;63;16;21;25;18;3;62;28;17;5;42;10;22;41;55;58;57;56;4;7;14;30;24;46;54;50;15;12;2;33;39;6;26;32;27;43;38;44;51;48;35;19;23;59;13;29;53;9;45;11;52;36;34;37;20;60
40;31;64;61;8;1;47;49;63;16;21;25;36;3;62;28;17;5;42;10;22;41;55;58;57;56;4;7;14;30;24;46;54;50;15;12;2;33;39;6;26;32;27;43;38;44;51;48;35;19;23;59;13;29;53;9;45;11;52;18;34;37;20;60;32;294
32;294;40;31;64;61;8;1;47;49;63;16;21;25;36;3;62;28;17;5;42;10;22;41;55;58;57;56;4;7;14;30;24;46;54;50;15;12;2;33;39;6;26;32;27;43;38;44;51;48;35;19;23;59;13;29;53;9;45;11;52;18;34;37;20;60
40;31;64;61;8;1;47;49;63;16;21;25;36;3;62;28;17;5;59;10;22;41;55;58;57;56;4;7;14;30;24;46;54;50;15;12;2;33;39;6;26;32;27;43;38;44;51;48;35;19;23;42;13;29;53;9;45;11;52;18;34;37;20;60;32;298
32;298;40;31;64;61;8;1;47;49;63;16;21;25;36;3;62;28;17;5;59;10;22;41;55;58;57;56;4;7;14;30;24;46;54;50;15;12;2;33;39;6;26;32;27;43;38;44;51;48;35;19;23;42;13;29;53;9;45;11;52;18;34;37;20;60
40;31;64;61;8;1;47;49;63;16;21;25;36;3;62;28;17;5;59;10;22;41;55;58;57;56;4;7;14;30;24;46;54;50;15;12;2;33;39;6;26;32;27;43;38;44;51;48;35;19;23;42;13;60;53;9;45;11;52;18;34;37;20;29;32;298
32;298;40;31;64;61;8;1;47;49;63;16;21;25;36;3;62;28;17;5;59;10;22;41;55;58;57;56;4;7;14;30;24;46;54;50;15;12;2;33;39;6;26;32;27;43;38;44;51;48;35;19;23;42;13;60;53;9;45;11;52;18;34;37;20;29
40;31;64;61;8;1;47;49;63;16;60;25;36;3;62;28;17;5;59;10;22;41;55;58;57;56;4;7;14;30;24;46;54;50;15;12;2;33;39;6;26;32;27;43;38;44;51;48;35;19;23;42;13;21;53;9;45;11;52;18;34;37;20;29;32;290
32;290;40;31;64;61;8;1;47;49;63;16;60;25;36;3;62;28;17;5;59;10;22;41;55;58;57;56;4;7;14;30;24;46;54;50;15;12;2;33;39;6;26;32;27;43;38;44;51;48;35;19;23;42;13;21;53;9;45;11;52;18;34;37;20;29
40;31;64;17;8;1;47;49;63;16;60;25;36;3;62;28;61;5;59;10;22;41;55;58;57;56;4;7;14;30;24;46;54;50;15;12;2;33;39;6;26;32;27;43;38;44;51;48;35;19;23;42;13;21;53;9;45;11;52;18;34;37;20;29;32;294
32;294;40;31;64;17;8;1;47;49;63;16;60;25;36;3;62;28;61;5;59;10;22;41;55;58;57;56;4;7;14;30;24;46;54;50;15;12;2;33;39;6;26;32;27;43;38;44;51;48;35;19;23;42;13;21;53;9;45;11;52;18;34;37;20;29
40;31;64;17;8;1;47;49;63;16;60;25;36;3;62;28;61;41;59;10;22;5;55;58;57;56;4;7;14;30;24;46;54;50;15;12;2;33;39;6;26;32;27;43;38;44;51;48;35;19;23;42;13;21;53;9;45;11;52;18;34;37;20;29;32;292
32;292;40;31;64;17;8;1;47;49;63;16;60;25;36;3;62;28;61;41;59;10;22;5;55;58;57;56;4;7;14;30;24;46;54;50;15;12;2;33;39;6;26;32;27;43;38;44;51;48;35;19;23;42;13;21;53;9;45;11;52;18;34;37;20;29
40;31;64;17;8;1;47;49;63;16;60;25;36;3;48;28;61;41;59;10;22;5;55;58;57;56;4;7;14;30;24;46;54;50;15;12;2;33;39;6;26;32;27;43;38;44;51;62;35;19;23;42;13;21;53;9;45;11;52;18;34;37;20;29;32;280
32;280;40;31;64;17;8;1;47;49;63;16;60;25;36;3;48;28;61;41;59;10;22;5;55;58;57;56;4;7;14;30;24;46;54;50;15;12;2;33;39;6;26;32;27;43;38;44;51;62;35;19;23;42;13;21;53;9;45;11;52;18;34;37;20;29
40;31;64;17;8;1;47;49;63;16;60;25;36;3;48;28;61;41;59;10;22;5;55;58;57;56;4;7;14;30;24;46;54;50;15;12;2;33;39;6;26;32;27;43;38;44;51;62;35;19;23;42;13;21;53;9;45;37;52;18;34;11;20;29;32;280
32;280;40;31;64;17;8;1;47;49;63;16;60;25;36;3;48;28;61;41;59;10;22;5;55;58;57;56;4;7;14;30;24;46;54;50;15;12;2;33;39;6;26;32;27;43;38;44;51;62;35;19;23;42;13;21;53;9;45;37;52;18;34;11;20;29
40;31;64;17;8;1;47;49;63;16;60;25;36;3;48;28;32;41;59;10;22;5;55;58;57;56;4;7;14;30;24;46;54;50;15;12;2;33;39;6;26;61;27;43;38;44;51;62;35;19;23;42;13;21;53;9;45;37;52;18;34;11;20;29;32;276
32;276;40;31;64;17;8;1;47;49;63;16;60;25;36;3;48;28;32;41;59;10;22;5;55;58;57;56;4;7;14;30;24;46;54;50;15;12;2;33;39;6;26;61;27;43;38;44;51;62;35;19;23;42;13;21;53;9;45;37;52;18;34;11;20;29
40;31;64;17;8;1;47;49;63;16;60;35;36;3;48;28;32;41;59;10;22;5;55;58;57;56;4;7;14;30;24;46;54;50;15;12;2;33;39;6;26;61;27;43;38;44;51;62;25;19;23;42;13;21;53;9;45;37;52;18;34;11;20;29;32;276
32;276;40;31;64;17;8;1;47;49;63;16;60;35;36;3;48;28;32;41;59;10;22;5;55;58;57;56;4;7;14;30;24;46;54;50;15;12;2;33;39;6;26;61;27;43;38;44;51;62;25;19;23;42;13;21;53;9;45;37;52;18;34;11;20;29
40;31;64;17;8;1;47;49;63;16;60;35;36;3;48;28;32;41;59;10;22;5;55;58;18;56;4;7;14;30;24;46;54;50;15;12;2;33;39;6;26;61;27;43;38;44;51;62;25;19;23;42;13;21;53;9;45;37;52;57;34;11;20;29;32;276
32;276;40;31;64;17;8;1;47;49;63;16;60;35;36;3;48;28;32;41;59;10;22;5;55;58;18;56;4;7;14;30;24;46;54;50;15;12;2;33;39;6;26;61;27;43;38;44;51;62;25;19;23;42;13;21;53;9;45;37;52;57;34;11;20;29
40;31;64;17;8;1;47;49;63;16;60;35;36;3;48;28;2;41;59;10;22;5;55;58;18;56;4;7;14;30;24;46;54;50;15;12;32;33;39;6;26;61;27;43;38;44;51;62;25;19;23;42;13;21;53;9;45;37;52;57;34;11;20;29;32;276
32;276;40;31;64;17;8;1;47;49;63;16;60;35;36;3;48;28;2;41;59;10;22;5;55;58;18;56;4;7;14;30;24;46;54;50;15;12;32;33;39;6;26;61;27;43;38;44;51;62;25;19;23;42;13;21;53;9;45;37;52;57;34;11;20;29
40;31;64;17;8;1;47;37;63;16;60;35;36;3;48;28;2;41;59;10;22;5;55;58;18;56;4;7;14;30;24;46;54;50;15;12;32;33;39;6;26;61;27;43;38;44;51;62;25;19;23;42;13;21;53;9;45;49;52;57;34;11;20;29;32;276
32;276;40;31;64;17;8;1;47;37;63;16;60;35;36;3;48;28;2;41;59;10;22;5;55;58;18;56;4;7;14;30;24;46;54;50;15;12;32;33;39;6;26;61;27;43;38;44;51;62;25;19;23;42;13;21;53;9;45;49;52;57;34;11;20;29
40;31;64;17;8;1;47;37;63;6;60;35;36;3;48;28;2;41;59;10;22;5;55;58;18;56;4;7;14;30;24;46;54;50;15;12;32;33;39;16;26;61;27;43;38;44;51;62;25;19;23;42;13;21;53;9;45;49;52;57;34;11;20;29;32;284
32;284;40;31;64;17;8;1;47;37;63;6;60;35;36;3;48;28;2;41;59;10;22;5;55;58;18;56;4;7;14;30;24;46;54;50;15;12;32;33;39;16;26;61;27;43;38;44;51;62;25;19;23;42;13;21;53;9;45;49;52;57;34;11;20;29
40;31;64;17;8;1;47;37;63;6;60;35;36;3;48;28;2;41;59;10;22;5;55;58;18;56;4;7;21;30;24;46;54;50;15;12;32;33;39;16;26;61;27;43;38;44;51;62;25;19;23;42;13;14;53;9;45;49;52;57;34;11;20;29;32;284
33;284;40;31;64;17;8;1;47;37;63;6;60;35;36;3;48;28;2;41;59;10;22;5;55;58;18;56;4;7;21;30;24;46;54;50;15;12;32;33;39;16;26;61;27;43;38;44;51;62;25;19;23;42;13;14;53;9;45;49;52;57;34;11;20;29
40;31;64;17;8;1;47;37;63;6;60;35;36;3;48;28;2;41;59;10;22;5;55;58;18;56;4;7;21;15;24;46;54;50;30;12;32;33;39;16;26;61;27;43;38;44;51;62;25;19;23;42;13;14;53;9;45;49;52;57;34;11;20;29;33;274
33;274;40;31;64;17;8;1;47;37;63;6;60;35;36;3;48;28;2;41;59;10;22;5;55;58;18;56;4;7;21;15;24;46;54;50;30;12;32;33;39;16;26;61;27;43;38;44;51;62;25;19;23;42;13;14;53;9;45;49;52;57;34;11;20;29
58;31;64;17;8;1;47;37;63;6;60;35;36;3;48;28;2;41;59;10;22;5;55;40;18;56;4;7;21;15;24;46;54;50;30;12;32;33;39;16;26;61;27;43;38;44;51;62;25;19;23;42;13;14;53;9;45;49;52;57;34;11;20;29;33;274
33;274;58;31;64;17;8;1;47;37;63;6;60;35;36;3;48;28;2;41;59;10;22;5;55;40;18;56;4;7;21;15;24;46;54;50;30;12;32;33;39;16;26;61;27;43;38;44;51;62;25;19;23;42;13;14;53;9;45;49;52;57;34;11;20;29
58;31;14;17;8;1;47;37;63;6;60;35;36;3;48;28;2;41;59;10;22;5;55;40;18;56;4;7;21;15;24;46;54;50;30;12;32;33;39;16;26;61;27;43;38;44;51;62;25;19;23;42;13;64;53;9;45;49;52;57;34;11;20;29;33;272
33;272;58;31;14;17;8;1;47;37;63;6;60;35;36;3;48;28;2;41;59;10;22;5;55;40;18;56;4;7;21;15;24;46;54;50;30;12;32;33;39;16;26;61;27;43;38;44;51;62;25;19;23;42;13;64;53;9;45;49;52;57;34;11;20;29
58;31;14;17;8;1;47;37;63;6;60;35;36;23;48;28;2;41;59;10;22;5;55;40;18;56;4;7;21;15;24;46;54;50;30;12;32;33;39;16;26;61;27;43;38;44;51;62;25;19;3;42;13;64;53;9;45;49;52;57;34;11;20;29;33;284
33;284;58;31;14;17;8;1;47;37;63;6;60;35;36;23;48;28;2;41;59;10;22;5;55;40;18;56;4;7;21;15;24;46;54;50;30;12;32;33;39;16;26;61;27;43;38;44;51;62;25;19;3;42;13;64;53;9;45;49;52;57;34;11;20;29
58;31;14;17;8;1;47;37;63;6;60;35;36;23;48;28;2;41;59;10;22;5;55;40;18;56;4;7;21;15;24;46;27;50;30;12;32;33;39;16;26;61;54;43;38;44;51;62;25;19;3;42;13;64;53;9;45;49;52;57;34;11;20;29;33;286
33;286;58;31;14;17;8;1;47;37;63;6;60;35;36;23;48;28;2;41;59;10;22;5;55;40;18;56;4;7;21;15;24;46;27;50;30;12;32;33;39;16;26;61;54;43;38;44;51;62;25;19;3;42;13;64;53;9;45;49;52;57;34;11;20;29
58;31;14;17;8;1;47;37;63;6;60;35;36;23;48;28;2;41;59;10;22;5;55;40;18;56;4;7;21;16;24;46;27;50;30;12;32;33;39;15;26;61;54;43;38;44;51;62;25;19;3;42;13;64;53;9;45;49;52;57;34;11;20;29;33;286
33;286;58;31;14;17;8;1;47;37;63;6;60;35;36;23;48;28;2;41;59;10;22;5;55;40;18;56;4;7;21;16;24;46;27;50;30;12;32;33;39;15;26;61;54;43;38;44;51;62;25;19;3;42;13;64;53;9;45;49;52;57;34;11;20;29
58;31;14;17;8;1;47;37;63;6;60;35;36;23;48;28;2;41;59;10;22;5;55;40;18;56;4;7;21;16;24;46;27;50;30;12;32;33;39;15;26;19;54;43;38;44;51;62;25;61;3;42;13;64;53;9;45;49;52;57;34;11;20;29;33;286
33;286;58;31;14;17;8;1;47;37;63;6;60;35;36;23;48;28;2;41;59;10;22;5;55;40;18;56;4;7;21;16;24;46;27;50;30;12;32;33;39;15;26;19;54;43;38;44;51;62;25;61;3;42;13;64;53;9;45;49;52;57;34;11;20;29
58;31;14;17;8;1;47;37;63;6;60;35;36;23;48;28;2;41;59;10;22;5;55;40;18;56;4;7;21;16;24;46;27;50;30;12;32;33;39;15;62;19;54;43;38;44;51;26;25;61;3;42;13;64;53;9;45;49;52;57;34;11;20;29;33;286
33;286;58;31;14;17;8;1;47;37;63;6;60;35;36;23;48;28;2;41;59;10;22;5;55;40;18;56;4;7;21;16;24;46;27;50;30;12;32;33;39;15;62;19;54;43;38;44;51;26;25;61;3;42;13;64;53;9;45;49;52;57;34;11;20;29
58;31;14;17;8;1;47;37;63;6;60;35;36;23;48;28;2;41;59;10;22;5;55;40;18;56;4;7;21;16;24;46;27;13;30;12;32;33;39;15;62;19;54;43;38;44;51;26;25;61;3;42;50;64;53;9;45;49;52;57;34;11;20;29;33;286
33;286;58;31;14;17;8;1;47;37;63;6;60;35;36;23;48;28;2;41;59;10;22;5;55;40;18;56;4;7;21;16;24;46;27;13;30;12;32;33;39;15;62;19;54;43;38;44;51;26;25;61;3;42;50;64;53;9;45;49;52;57;34;11;20;29
58;31;14;17;8;1;47;37;63;6;33;35;36;23;48;28;2;41;59;10;22;5;55;40;18;56;4;7;21;16;24;46;27;13;30;12;32;60;39;15;62;19;54;43;38;44;51;26;25;61;3;42;50;64;53;9;45;49;52;57;34;11;20;29;33;282
33;282;58;31;14;17;8;1;47;37;63;6;33;35;36;23;48;28;2;41;59;10;22;5;55;40;18;56;4;7;21;16;24;46;27;13;30;12;32;60;39;15;62;19;54;43;38;44;51;26;25;61;3;42;50;64;53;9;45;49;52;57;34;11;20;29
58;31;14;17;8;1;47;37;63;6;33;35;36;23;48;28;2;41;59;10;22;5;55;40;18;56;4;7;21;16;24;46;27;13;30;12;32;60;39;15;62;19;54;43;38;44;51;34;25;61;3;42;50;64;53;9;45;49;52;57;26;11;20;29;33;282
33;282;58;31;14;17;8;1;47;37;63;6;33;35;36;23;48;28;2;41;59;10;22;5;55;40;18;56;4;7;21;16;24;46;27;13;30;12;32;60;39;15;62;19;54;43;38;44;51;34;25;61;3;42;50;64;53;9;45;49;52;57;26;11;20;29
58;31;14;1;8;17;47;37;63;6;33;35;36;23;48;28;2;41;59;10;22;5;55;40;18;56;4;7;21;16;24;46;27;13;30;12;32;60;39;15;62;19;54;43;38;44;51;34;25;61;3;42;50;64;53;9;45;49;52;57;26;11;20;29;33;286
33;286;58;31;14;1;8;17;47;37;63;6;33;35;36;23;48;28;2;41;59;10;22;5;55;40;18;56;4;7;21;16;24;46;27;13;30;12;32;60;39;15;62;19;54;43;38;44;51;34;25;61;3;42;50;64;53;9;45;49;52;57;26;11;20;29
58;31;14;1;8;17;47;37;63;6;33;35;36;23;48;28;2;41;57;10;22;5;55;40;18;56;4;7;21;16;24;46;27;13;30;12;32;60;39;15;62;19;54;43;38;44;51;34;25;61;3;42;50;64;53;9;45;49;52;59;26;11;20;29;33;286
33;286;58;31;14;1;8;17;47;37;63;6;33;35;36;23;48;28;2;41;57;10;22;5;55;40;18;56;4;7;21;16;24;46;27;13;30;12;32;60;39;15;62;19;54;43;38;44;51;34;25;61;3;42;50;64;53;9;45;49;52;59;26;11;20;29
58;31;14;1;8;17;47;37;63;6;33;35;36;23;48;28;54;41;57;10;22;5;55;40;18;56;4;7;21;16;24;46;27;13;30;12;32;60;39;15;62;19;2;43;38;44;51;34;25;61;3;42;50;64;53;9;45;49;52;59;26;11;20;29;33;286
33;286;58;31;14;1;8;17;47;37;63;6;33;35;36;23;48;28;54;41;57;10;22;5;55;40;18;56;4;7;21;16;24;46;27;13;30;12;32;60;39;15;62;19;2;43;38;44;51;34;25;61;3;42;50;64;53;9;45;49;52;59;26;11;20;29
58;31;14;1;8;17;47;37;52;6;33;35;36;23;48;28;54;41;57;10;22;5;55;40;18;56;4;7;21;16;24;46;27;13;30;12;32;60;39;15;62;19;2;43;38;44;51;34;25;61;3;42;50;64;53;9;45;49;63;59;26;11;20;29;33;286
33;286;58;31;14;1;8;17;47;37;52;6;33;35;36;23;48;28;54;41;57;10;22;5;55;40;18;56;4;7;21;16;24;46;27;13;30;12;32;60;39;15;62;19;2;43;38;44;51;34;25;61;3;42;50;64;53;9;45;49;63;59;26;11;20;29
58;31;14;1;8;17;47;55;52;6;33;35;36;23;48;28;54;41;57;10;22;5;37;40;18;56;4;7;21;16;24;46;27;13;30;12;32;60;39;15;62;19;2;43;38;44;51;34;25;61;3;42;50;64;53;9;45;49;63;59;26;11;20;29;33;286
33;286;58;31;14;1;8;17;47;55;52;6;33;35;36;23;48;28;54;41;57;10;22;5;37;40;18;56;4;7;21;16;24;46;27;13;30;12;32;60;39;15;62;19;2;43;38;44;51;34;25;61;3;42;50;64;53;9;45;49;63;59;26;11;20;29
58;31;14;29;8;17;47;55;52;6;33;35;36;23;48;28;54;41;57;10;22;5;37;40;18;56;4;7;21;16;24;46;27;13;30;12;32;60;39;15;62;19;2;43;38;44;51;34;25;61;3;42;50;64;53;9;45;49;63;59;26;11;20;1;33;290
33;290;58;31;14;29;8;17;47;55;52;6;33;35;36;23;48;28;54;41;57;10;22;5;37;40;18;56;4;7;21;16;24;46;27;13;30;12;32;60;39;15;62;19;2;43;38;44;51;34;25;61;3;42;50;64;53;9;45;49;63;59;26;11;20;1
58;31;14;29;8;16;47;55;52;6;33;35;36;23;48;28;54;41;57;10;22;5;37;40;18;56;4;7;21;17;24;46;27;13;30;12;32;60;39;15;62;19;2;43;38;44;51;34;25;61;3;42;50;64;53;9;45;49;63;59;26;11;20;1;33;290
33;290;58;31;14;29;8;16;47;55;52;6;33;35;36;23;48;28;54;41;57;10;22;5;37;40;18;56;4;7;21;17;24;46;27;13;30;12;32;60;39;15;62;19;2;43;38;44;51;34;25;61;3;42;50;64;53;9;45;49;63;59;26;11;20;1
58;31;14;29;8;40;47;55;52;6;33;35;36;23;48;28;54;41;57;10;22;5;37;16;18;56;4;7;21;17;24;46;27;13;30;12;32;60;39;15;62;19;2;43;38;44;51;34;25;61;3;42;50;64;53;9;45;49;63;59;26;11;20;1;33;282
33;282;58;31;14;29;8;40;47;55;52;6;33;35;36;23;48;28;54;41;57;10;22;5;37;16;18;56;4;7;21;17;24;46;27;13;30;12;32;60;39;15;62;19;2;43;38;44;51;34;25;61;3;42;50;64;53;9;45;49;63;59;26;11;20;1
58;31;14;29;8;40;47;55;52;6;33;35;36;23;48;28;54;41;57;10;50;5;37;16;18;56;4;7;21;17;24;46;27;13;30;12;32;60;39;15;62;19;2;43;38;44;51;34;25;61;3;42;22;64;53;9;45;49;63;59;26;11;20;1;33;282
34;282;58;31;14;29;8;40;47;55;52;6;33;35;36;23;48;28;54;41;57;10;50;5;37;16;18;56;4;7;21;17;24;46;27;13;30;12;32;60;39;15;62;19;2;43;38;44;51;34;25;61;3;42;22;64;53;9;45;49;63;59;26;11;20;1
58;31;14;29;8;40;47;55;52;6;33;35;36;23;48;28;54;41;57;10;3;5;37;16;18;56;4;7;21;17;24;46;27;13;30;12;32;60;39;15;62;19;2;43;38;44;51;34;25;61;50;42;22;64;53;9;45;49;63;59;26;11;20;1;34;282
34;282;58;31;14;29;8;40;47;55;52;6;33;35;36;23;48;28;54;41;57;10;3;5;37;16;18;56;4;7;21;17;24;46;27;13;30;12;32;60;39;15;62;19;2;43;38;44;51;34;25;61;50;42;22;64;53;9;45;49;63;59;26;11;20;1
58;31;14;29;8;40;47;55;52;6;33;4;36;23;48;28;54;41;57;10;3;5;37;16;18;56;35;7;21;17;24;46;27;13;30;12;32;60;39;15;62;19;2;43;38;44;51;34;25;61;50;42;22;64;53;9;45;49;63;59;26;11;20;1;34;274
34;274;58;31;14;29;8;40;47;55;52;6;33;4;36;23;48;28;54;41;57;10;3;5;37;16;18;56;35;7;21;17;24;46;27;13;30;12;32;60;39;15;62;19;2;43;38;44;51;34;25;61;50;42;22;64;53;9;45;49;63;59;26;11;20;1
58;31;14;29;8;40;47;63;52;6;33;4;36;23;48;28;54;41;57;10;3;5;37;16;18;56;35;7;21;17;24;46;27;13;30;12;32;60;39;15;62;19;2;43;38;44;51;34;25;61;50;42;22;64;53;9;45;49;55;59;26;11;20;1;34;274
34;274;58;31;14;29;8;40;47;63;52;6;33;4;36;23;48;28;54;41;57;10;3;5;37;16;18;56;35;7;21;17;24;46;27;13;30;12;32;60;39;15;62;19;2;43;38;44;51;34;25;61;50;42;22;64;53;9;45;49;55;59;26;11;20;1
58;31;14;29;8;40;47;63;3;6;33;4;36;23;48;28;54;41;57;10;52;5;37;16;18;56;35;7;21;17;24;46;27;13;30;12;32;60;39;15;62;19;2;43;38;44;51;34;25;61;50;42;22;64;53;9;45;49;55;59;26;11;20;1;34;274
34;274;58;31;14;29;8;40;47;63;3;6;33;4;36;23;48;28;54;41;57;10;52;5;37;16;18;56;35;7;21;17;24;46;27;13;30;12;32;60;39;15;62;19;2;43;38;44;51;34;25;61;50;42;22;64;53;9;45;49;55;59;26;11;20;1
58;31;51;29;8;40;47;63;3;6;33;4;36;23;48;28;54;41;57;10;52;5;37;16;18;56;35;7;21;17;24;46;27;13;30;12;32;60;39;15;62;19;2;43;38;44;14;34;25;61;50;42;22;64;53;9;45;49;55;59;26;11;20;1;34;270
34;270;58;31;51;29;8;40;47;63;3;6;33;4;36;23;48;28;54;41;57;10;52;5;37;16;18;56;35;7;21;17;24;46;27;13;30;12;32;60;39;15;62;19;2;43;38;44;14;34;25;61;50;42;22;64;53;9;45;49;55;59;26;11;20;1
62;31;51;29;8;40;47;63;3;6;33;4;36;23;48;28;54;41;57;10;52;5;37;16;18;56;35;7;21;17;24;46;27;13;30;12;32;60;39;15;58;19;2;43;38;44;14;34;25;61;50;42;22;64;53;9;45;49;55;59;26;11;20;1;34;270
34;270;62;31;51;29;8;40;47;63;3;6;33;4;36;23;48;28;54;41;57;10;52;5;37;16;18;56;35;7;21;17;24;46;27;13;30;12;32;60;39;15;58;19;2;43;38;44;14;34;25;61;50;42;22;64;53;9;45;49;55;59;26;11;20;1
62;31;51;29;8;40;47;63;3;6;33;4;36;23;48;28;54;41;57;10;52;5;37;16;18;56;35;22;21;17;24;46;27;13;30;12;32;60;39;15;58;19;2;43;38;44;14;34;25;61;50;42;7;64;53;9;45;49;55;59;26;11;20;1;34;266
34;266;62;31;51;29;8;40;47;63;3;6;33;4;36;23;48;28;54;41;57;10;52;5;37;16;18;56;35;22;21;17;24;46;27;13;30;12;32;60;39;15;58;19;2;43;38;44;14;34;25;61;50;42;7;64;53;9;45;49;55;59;26;11;20;1
62;31;51;29;8;40;47;63;3;6;33;4;36;23;48;28;54;41;57;10;52;5;37;16;18;56;35;46;21;17;24;22;27;13;30;12;32;60;39;15;58;19;2;43;38;44;14;34;25;61;50;42;7;64;53;9;45;49;55;59;26;11;20;1;34;272
34;272;62;31;51;29;8;40;47;63;3;6;33;4;36;23;48;28;54;41;57;10;52;5;37;16;18;56;35;46;21;17;24;22;27;13;30;12;32;60;39;15;58;19;2;43;38;44;14;34;25;61;50;42;7;64;53;9;45;49;55;59;26;11;20;1
