"X1";"X290";"X25";"X41";"X17";"X9";"X43";"X1.1";"X10";"X50";"X35";"X46";"X56";"X3";"X36";"X29";"X60";"X47";"X62";"X33";"X39";"X42";"X14";"X34";"X31";"X44";"X7";"X13";"X19";"X52";"X27";"X37";"X61";"X57";"X49";"X63";"X24";"X58";"X23";"X8";"X48";"X45";"X26";"X4";"X38";"X18";"X32";"X54";"X51";"X5";"X40";"X2";"X15";"X22";"X6";"X30";"X12";"X16";"X20";"X11";"X59";"X28";"X21";"X53";"X64";"X55"
36;276;4;24;51;63;23;11;12;14;50;40;9;52;13;46;16;15;45;38;20;30;10;59;18;6;27;57;54;22;31;2;34;55;8;62;17;49;35;26;29;28;1;33;48;41;64;53;42;3;5;7;19;32;61;43;36;47;56;39;21;58;44;60;37;25
4;24;51;63;23;11;12;14;50;40;9;52;13;46;16;15;45;38;20;30;10;59;18;6;27;57;54;1;31;2;34;55;8;62;17;49;35;26;29;28;22;33;48;41;64;53;42;3;5;7;19;32;61;43;36;47;56;39;21;58;44;60;37;25;36;276
36;276;4;24;51;63;23;11;12;14;50;40;9;52;13;46;16;15;45;38;20;30;10;59;18;6;27;57;54;1;31;2;34;55;8;62;17;49;35;26;29;28;22;33;48;41;64;53;42;3;5;7;19;32;61;43;36;47;56;39;21;58;44;60;37;25
4;24;51;63;23;11;12;14;50;40;9;52;13;46;16;15;45;38;20;30;10;21;18;6;27;57;54;1;31;2;34;55;8;62;17;49;35;26;29;28;22;33;48;41;64;53;42;3;5;7;19;32;61;43;36;47;56;39;59;58;44;60;37;25;36;276
36;276;4;24;51;63;23;11;12;14;50;40;9;52;13;46;16;15;45;38;20;30;10;21;18;6;27;57;54;1;31;2;34;55;8;62;17;49;35;26;29;28;22;33;48;41;64;53;42;3;5;7;19;32;61;43;36;47;56;39;59;58;44;60;37;25
4;24;51;63;23;11;12;14;50;40;9;52;13;46;16;15;45;38;1;30;10;21;18;6;27;57;54;20;31;2;34;55;8;62;17;49;35;26;29;28;22;33;48;41;64;53;42;3;5;7;19;32;61;43;36;47;56;39;59;58;44;60;37;25;36;252
36;252;4;24;51;63;23;11;12;14;50;40;9;52;13;46;16;15;45;38;1;30;10;21;18;6;27;57;54;20;31;2;34;55;8;62;17;49;35;26;29;28;22;33;48;41;64;53;42;3;5;7;19;32;61;43;36;47;56;39;59;58;44;60;37;25
4;24;51;60;23;11;12;14;50;40;9;52;13;46;16;15;45;38;1;30;10;21;18;6;27;57;54;20;31;2;34;55;8;62;17;49;35;26;29;28;22;33;48;41;64;53;42;3;5;7;19;32;61;43;36;47;56;39;59;58;44;63;37;25;36;252
36;252;4;24;51;60;23;11;12;14;50;40;9;52;13;46;16;15;45;38;1;30;10;21;18;6;27;57;54;20;31;2;34;55;8;62;17;49;35;26;29;28;22;33;48;41;64;53;42;3;5;7;19;32;61;43;36;47;56;39;59;58;44;63;37;25
4;24;10;60;23;11;12;14;50;40;9;52;13;46;16;15;45;38;1;30;51;21;18;6;27;57;54;20;31;2;34;55;8;62;17;49;35;26;29;28;22;33;48;41;64;53;42;3;5;7;19;32;61;43;36;47;56;39;59;58;44;63;37;25;36;246
36;246;4;24;10;60;23;11;12;14;50;40;9;52;13;46;16;15;45;38;1;30;51;21;18;6;27;57;54;20;31;2;34;55;8;62;17;49;35;26;29;28;22;33;48;41;64;53;42;3;5;7;19;32;61;43;36;47;56;39;59;58;44;63;37;25
4;24;10;60;23;11;12;14;50;40;9;52;13;2;16;15;45;38;1;30;51;21;18;6;27;57;54;20;31;46;34;55;8;62;17;49;35;26;29;28;22;33;48;41;64;53;42;3;5;7;19;32;61;43;36;47;56;39;59;58;44;63;37;25;36;258
36;258;4;24;10;60;23;11;12;14;50;40;9;52;13;2;16;15;45;38;1;30;51;21;18;6;27;57;54;20;31;46;34;55;8;62;17;49;35;26;29;28;22;33;48;41;64;53;42;3;5;7;19;32;61;43;36;47;56;39;59;58;44;63;37;25
4;24;10;60;23;11;12;14;50;40;9;52;39;2;16;15;45;38;1;30;51;21;18;6;27;57;54;20;31;46;34;55;8;62;17;49;35;26;29;28;22;33;48;41;64;53;42;3;5;7;19;32;61;43;36;47;56;13;59;58;44;63;37;25;36;258
36;258;4;24;10;60;23;11;12;14;50;40;9;52;39;2;16;15;45;38;1;30;51;21;18;6;27;57;54;20;31;46;34;55;8;62;17;49;35;26;29;28;22;33;48;41;64;53;42;3;5;7;19;32;61;43;36;47;56;13;59;58;44;63;37;25
4;24;10;60;23;11;12;14;50;40;9;52;39;2;16;15;22;38;1;30;51;21;18;6;27;57;54;20;31;46;34;55;8;62;17;49;35;26;29;28;45;33;48;41;64;53;42;3;5;7;19;32;61;43;36;47;56;13;59;58;44;63;37;25;36;274
36;274;4;24;10;60;23;11;12;14;50;40;9;52;39;2;16;15;22;38;1;30;51;21;18;6;27;57;54;20;31;46;34;55;8;62;17;49;35;26;29;28;45;33;48;41;64;53;42;3;5;7;19;32;61;43;36;47;56;13;59;58;44;63;37;25
4;24;10;60;23;11;12;14;50;40;9;52;39;2;16;15;22;38;1;30;51;21;18;6;27;57;13;20;31;46;34;55;8;62;17;49;35;26;29;28;45;33;48;41;64;53;42;3;5;7;19;32;61;43;36;47;56;54;59;58;44;63;37;25;36;262
36;262;4;24;10;60;23;11;12;14;50;40;9;52;39;2;16;15;22;38;1;30;51;21;18;6;27;57;13;20;31;46;34;55;8;62;17;49;35;26;29;28;45;33;48;41;64;53;42;3;5;7;19;32;61;43;36;47;56;54;59;58;44;63;37;25
4;24;10;60;23;11;12;14;50;40;9;52;39;2;16;15;22;38;1;36;51;21;18;6;27;57;13;20;31;46;34;55;8;62;17;49;35;26;29;28;45;33;48;41;64;53;42;3;5;7;19;32;61;43;30;47;56;54;59;58;44;63;37;25;36;260
36;260;4;24;10;60;23;11;12;14;50;40;9;52;39;2;16;15;22;38;1;36;51;21;18;6;27;57;13;20;31;46;34;55;8;62;17;49;35;26;29;28;45;33;48;41;64;53;42;3;5;7;19;32;61;43;30;47;56;54;59;58;44;63;37;25
4;24;28;60;23;11;12;14;50;40;9;52;39;2;16;15;22;38;1;36;51;21;18;6;27;57;13;20;31;46;34;55;8;62;17;49;35;26;29;10;45;33;48;41;64;53;42;3;5;7;19;32;61;43;30;47;56;54;59;58;44;63;37;25;36;264
37;264;4;24;28;60;23;11;12;14;50;40;9;52;39;2;16;15;22;38;1;36;51;21;18;6;27;57;13;20;31;46;34;55;8;62;17;49;35;26;29;10;45;33;48;41;64;53;42;3;5;7;19;32;61;43;30;47;56;54;59;58;44;63;37;25
4;24;28;60;23;11;12;14;50;40;9;52;39;2;16;15;22;38;1;36;51;21;18;6;27;57;13;20;31;46;34;55;8;62;17;49;35;26;29;10;45;33;48;41;64;53;42;3;5;7;43;32;61;19;30;47;56;54;59;58;44;63;37;25;37;264
37;264;4;24;28;60;23;11;12;14;50;40;9;52;39;2;16;15;22;38;1;36;51;21;18;6;27;57;13;20;31;46;34;55;8;62;17;49;35;26;29;10;45;33;48;41;64;53;42;3;5;7;43;32;61;19;30;47;56;54;59;58;44;63;37;25
4;24;28;46;23;11;12;14;50;40;9;52;39;2;16;15;22;38;1;36;51;21;18;6;27;57;13;20;31;60;34;55;8;62;17;49;35;26;29;10;45;33;48;41;64;53;42;3;5;7;43;32;61;19;30;47;56;54;59;58;44;63;37;25;37;252
37;252;4;24;28;46;23;11;12;14;50;40;9;52;39;2;16;15;22;38;1;36;51;21;18;6;27;57;13;20;31;60;34;55;8;62;17;49;35;26;29;10;45;33;48;41;64;53;42;3;5;7;43;32;61;19;30;47;56;54;59;58;44;63;37;25
4;24;28;46;23;11;12;14;50;40;9;52;39;2;16;15;51;38;1;36;22;21;18;6;27;57;13;20;31;60;34;55;8;62;17;49;35;26;29;10;45;33;48;41;64;53;42;3;5;7;43;32;61;19;30;47;56;54;59;58;44;63;37;25;37;252
37;252;4;24;28;46;23;11;12;14;50;40;9;52;39;2;16;15;51;38;1;36;22;21;18;6;27;57;13;20;31;60;34;55;8;62;17;49;35;26;29;10;45;33;48;41;64;53;42;3;5;7;43;32;61;19;30;47;56;54;59;58;44;63;37;25
4;24;28;46;23;11;12;14;50;40;9;52;39;2;16;15;51;38;1;36;22;21;18;6;27;57;13;20;31;60;34;55;8;62;17;49;35;26;29;10;45;5;48;41;64;53;42;3;33;7;43;32;61;19;30;47;56;54;59;58;44;63;37;25;37;252
37;252;4;24;28;46;23;11;12;14;50;40;9;52;39;2;16;15;51;38;1;36;22;21;18;6;27;57;13;20;31;60;34;55;8;62;17;49;35;26;29;10;45;5;48;41;64;53;42;3;33;7;43;32;61;19;30;47;56;54;59;58;44;63;37;25
4;24;28;46;23;11;12;14;50;40;9;52;39;2;16;61;51;38;1;36;22;21;18;6;27;57;13;20;31;60;34;55;8;62;17;49;35;26;29;10;45;5;48;41;64;53;42;3;33;7;43;32;15;19;30;47;56;54;59;58;44;63;37;25;37;252
37;252;4;24;28;46;23;11;12;14;50;40;9;52;39;2;16;61;51;38;1;36;22;21;18;6;27;57;13;20;31;60;34;55;8;62;17;49;35;26;29;10;45;5;48;41;64;53;42;3;33;7;43;32;15;19;30;47;56;54;59;58;44;63;37;25
4;24;28;46;23;11;12;22;50;40;9;52;39;2;16;61;51;38;1;36;14;21;18;6;27;57;13;20;31;60;34;55;8;62;17;49;35;26;29;10;45;5;48;41;64;53;42;3;33;7;43;32;15;19;30;47;56;54;59;58;44;63;37;25;37;260
37;260;4;24;28;46;23;11;12;22;50;40;9;52;39;2;16;61;51;38;1;36;14;21;18;6;27;57;13;20;31;60;34;55;8;62;17;49;35;26;29;10;45;5;48;41;64;53;42;3;33;7;43;32;15;19;30;47;56;54;59;58;44;63;37;25
4;24;28;46;23;11;12;22;50;40;9;52;39;2;16;61;51;38;1;36;14;21;18;6;27;57;13;20;31;60;34;55;8;62;17;49;35;26;29;54;45;5;48;41;64;53;42;3;33;7;43;32;15;19;30;47;56;10;59;58;44;63;37;25;37;260
37;260;4;24;28;46;23;11;12;22;50;40;9;52;39;2;16;61;51;38;1;36;14;21;18;6;27;57;13;20;31;60;34;55;8;62;17;49;35;26;29;54;45;5;48;41;64;53;42;3;33;7;43;32;15;19;30;47;56;10;59;58;44;63;37;25
4;24;28;12;23;11;46;22;50;40;9;52;39;2;16;61;51;38;1;36;14;21;18;6;27;57;13;20;31;60;34;55;8;62;17;49;35;26;29;54;45;5;48;41;64;53;42;3;33;7;43;32;15;19;30;47;56;10;59;58;44;63;37;25;37;260
37;260;4;24;28;12;23;11;46;22;50;40;9;52;39;2;16;61;51;38;1;36;14;21;18;6;27;57;13;20;31;60;34;55;8;62;17;49;35;26;29;54;45;5;48;41;64;53;42;3;33;7;43;32;15;19;30;47;56;10;59;58;44;63;37;25
4;24;28;12;23;11;46;22;50;40;9;52;39;18;16;61;51;38;1;36;14;21;2;6;27;57;13;20;31;60;34;55;8;62;17;49;35;26;29;54;45;5;48;41;64;53;42;3;33;7;43;32;15;19;30;47;56;10;59;58;44;63;37;25;37;268
37;268;4;24;28;12;23;11;46;22;50;40;9;52;39;18;16;61;51;38;1;36;14;21;2;6;27;57;13;20;31;60;34;55;8;62;17;49;35;26;29;54;45;5;48;41;64;53;42;3;33;7;43;32;15;19;30;47;56;10;59;58;44;63;37;25
4;58;28;12;23;11;46;22;50;40;9;52;39;18;16;61;51;38;1;36;14;21;2;6;27;57;13;20;31;60;34;55;8;62;17;49;35;26;29;54;45;5;48;41;64;53;42;3;33;7;43;32;15;19;30;47;56;10;59;24;44;63;37;25;37;268
37;268;4;58;28;12;23;11;46;22;50;40;9;52;39;18;16;61;51;38;1;36;14;21;2;6;27;57;13;20;31;60;34;55;8;62;17;49;35;26;29;54;45;5;48;41;64;53;42;3;33;7;43;32;15;19;30;47;56;10;59;24;44;63;37;25
4;58;28;12;23;11;16;22;50;40;9;52;39;18;46;61;51;38;1;36;14;21;2;6;27;57;13;20;31;60;34;55;8;62;17;49;35;26;29;54;45;5;48;41;64;53;42;3;33;7;43;32;15;19;30;47;56;10;59;24;44;63;37;25;37;264
37;264;4;58;28;12;23;11;16;22;50;40;9;52;39;18;46;61;51;38;1;36;14;21;2;6;27;57;13;20;31;60;34;55;8;62;17;49;35;26;29;54;45;5;48;41;64;53;42;3;33;7;43;32;15;19;30;47;56;10;59;24;44;63;37;25
4;58;28;9;23;11;16;22;50;40;12;52;39;18;46;61;51;38;1;36;14;21;2;6;27;57;13;20;31;60;34;55;8;62;17;49;35;26;29;54;45;5;48;41;64;53;42;3;33;7;43;32;15;19;30;47;56;10;59;24;44;63;37;25;37;280
37;280;4;58;28;9;23;11;16;22;50;40;12;52;39;18;46;61;51;38;1;36;14;21;2;6;27;57;13;20;31;60;34;55;8;62;17;49;35;26;29;54;45;5;48;41;64;53;42;3;33;7;43;32;15;19;30;47;56;10;59;24;44;63;37;25
4;58;28;9;23;11;16;22;50;40;12;52;39;18;46;61;51;38;1;36;14;21;2;6;27;57;13;20;31;60;34;55;8;62;17;49;44;26;29;54;45;5;48;41;64;53;42;3;33;7;43;32;15;19;30;47;56;10;59;24;35;63;37;25;37;284
37;284;4;58;28;9;23;11;16;22;50;40;12;52;39;18;46;61;51;38;1;36;14;21;2;6;27;57;13;20;31;60;34;55;8;62;17;49;44;26;29;54;45;5;48;41;64;53;42;3;33;7;43;32;15;19;30;47;56;10;59;24;35;63;37;25
4;58;28;9;23;11;16;22;50;40;12;52;39;18;46;61;51;38;1;36;14;21;2;6;27;57;13;20;31;60;34;63;8;62;17;49;44;26;29;54;45;5;48;41;64;53;42;3;33;7;43;32;15;19;30;47;56;10;59;24;35;55;37;25;37;286
37;286;4;58;28;9;23;11;16;22;50;40;12;52;39;18;46;61;51;38;1;36;14;21;2;6;27;57;13;20;31;60;34;63;8;62;17;49;44;26;29;54;45;5;48;41;64;53;42;3;33;7;43;32;15;19;30;47;56;10;59;24;35;55;37;25
4;58;28;9;23;11;16;22;50;40;12;52;39;18;46;61;51;38;1;36;14;21;2;6;27;57;13;20;31;60;34;63;8;62;17;49;44;26;29;54;45;5;48;53;64;41;42;3;33;7;43;32;15;19;30;47;56;10;59;24;35;55;37;25;37;286
37;286;4;58;28;9;23;11;16;22;50;40;12;52;39;18;46;61;51;38;1;36;14;21;2;6;27;57;13;20;31;60;34;63;8;62;17;49;44;26;29;54;45;5;48;53;64;41;42;3;33;7;43;32;15;19;30;47;56;10;59;24;35;55;37;25
4;58;28;9;23;11;16;22;50;40;12;52;39;18;46;61;51;38;1;36;14;21;2;6;27;57;13;20;31;60;34;63;8;62;17;49;44;26;29;54;45;5;48;53;64;41;42;3;33;25;43;32;15;19;30;47;56;10;59;24;35;55;37;7;37;286
37;286;4;58;28;9;23;11;16;22;50;40;12;52;39;18;46;61;51;38;1;36;14;21;2;6;27;57;13;20;31;60;34;63;8;62;17;49;44;26;29;54;45;5;48;53;64;41;42;3;33;25;43;32;15;19;30;47;56;10;59;24;35;55;37;7
4;58;28;9;23;11;16;22;50;40;12;52;39;18;46;61;51;38;1;36;14;21;2;60;27;57;13;20;31;6;34;63;8;62;17;49;44;26;29;54;45;5;48;53;64;41;42;3;33;25;43;32;15;19;30;47;56;10;59;24;35;55;37;7;37;294
37;294;4;58;28;9;23;11;16;22;50;40;12;52;39;18;46;61;51;38;1;36;14;21;2;60;27;57;13;20;31;6;34;63;8;62;17;49;44;26;29;54;45;5;48;53;64;41;42;3;33;25;43;32;15;19;30;47;56;10;59;24;35;55;37;7
4;58;28;9;5;11;16;22;50;40;12;52;39;18;46;61;51;38;1;36;14;21;2;60;27;57;13;20;31;6;34;63;8;62;17;49;44;26;29;54;45;23;48;53;64;41;42;3;33;25;43;32;15;19;30;47;56;10;59;24;35;55;37;7;37;294
37;294;4;58;28;9;5;11;16;22;50;40;12;52;39;18;46;61;51;38;1;36;14;21;2;60;27;57;13;20;31;6;34;63;8;62;17;49;44;26;29;54;45;23;48;53;64;41;42;3;33;25;43;32;15;19;30;47;56;10;59;24;35;55;37;7
4;58;28;9;5;11;16;22;50;40;12;54;39;18;46;61;51;38;1;36;14;21;2;60;27;57;13;20;31;6;34;63;8;62;17;49;44;26;29;52;45;23;48;53;64;41;42;3;33;25;43;32;15;19;30;47;56;10;59;24;35;55;37;7;37;294
37;294;4;58;28;9;5;11;16;22;50;40;12;54;39;18;46;61;51;38;1;36;14;21;2;60;27;57;13;20;31;6;34;63;8;62;17;49;44;26;29;52;45;23;48;53;64;41;42;3;33;25;43;32;15;19;30;47;56;10;59;24;35;55;37;7
4;58;28;9;5;11;43;22;50;40;12;54;39;18;46;61;51;38;1;36;14;21;2;60;27;57;13;20;31;6;34;63;8;62;17;49;44;26;29;52;45;23;48;53;64;41;42;3;33;25;16;32;15;19;30;47;56;10;59;24;35;55;37;7;37;294
38;294;4;58;28;9;5;11;43;22;50;40;12;54;39;18;46;61;51;38;1;36;14;21;2;60;27;57;13;20;31;6;34;63;8;62;17;49;44;26;29;52;45;23;48;53;64;41;42;3;33;25;16;32;15;19;30;47;56;10;59;24;35;55;37;7
4;58;28;9;5;11;43;22;50;40;12;54;39;18;46;61;51;38;1;36;14;21;49;60;27;57;13;20;31;6;34;63;8;62;17;2;44;26;29;52;45;23;48;53;64;41;42;3;33;25;16;32;15;19;30;47;56;10;59;24;35;55;37;7;38;294
38;294;4;58;28;9;5;11;43;22;50;40;12;54;39;18;46;61;51;38;1;36;14;21;49;60;27;57;13;20;31;6;34;63;8;62;17;2;44;26;29;52;45;23;48;53;64;41;42;3;33;25;16;32;15;19;30;47;56;10;59;24;35;55;37;7
4;58;28;9;5;43;11;22;50;40;12;54;39;18;46;61;51;38;1;36;14;21;49;60;27;57;13;20;31;6;34;63;8;62;17;2;44;26;29;52;45;23;48;53;64;41;42;3;33;25;16;32;15;19;30;47;56;10;59;24;35;55;37;7;38;290
38;290;4;58;28;9;5;43;11;22;50;40;12;54;39;18;46;61;51;38;1;36;14;21;49;60;27;57;13;20;31;6;34;63;8;62;17;2;44;26;29;52;45;23;48;53;64;41;42;3;33;25;16;32;15;19;30;47;56;10;59;24;35;55;37;7
4;58;28;9;5;59;11;22;50;40;12;54;39;18;46;61;51;38;1;36;14;21;49;60;27;57;13;20;31;6;34;63;8;62;17;2;44;26;29;52;45;23;48;53;64;41;42;3;33;25;16;32;15;19;30;47;56;10;43;24;35;55;37;7;38;294
38;294;4;58;28;9;5;59;11;22;50;40;12;54;39;18;46;61;51;38;1;36;14;21;49;60;27;57;13;20;31;6;34;63;8;62;17;2;44;26;29;52;45;23;48;53;64;41;42;3;33;25;16;32;15;19;30;47;56;10;43;24;35;55;37;7
4;58;28;9;5;59;47;22;50;40;12;54;39;18;46;61;51;38;1;36;14;21;49;60;27;57;13;20;31;6;34;63;8;62;17;2;44;26;29;52;45;23;48;53;64;41;42;3;33;25;16;32;15;19;30;11;56;10;43;24;35;55;37;7;38;294
38;294;4;58;28;9;5;59;47;22;50;40;12;54;39;18;46;61;51;38;1;36;14;21;49;60;27;57;13;20;31;6;34;63;8;62;17;2;44;26;29;52;45;23;48;53;64;41;42;3;33;25;16;32;15;19;30;11;56;10;43;24;35;55;37;7
4;58;28;9;5;59;47;22;50;40;12;54;39;18;46;61;51;38;1;36;14;21;49;60;27;57;13;20;31;43;34;63;8;62;17;2;44;26;29;52;45;23;48;53;64;41;42;3;33;25;16;32;15;19;30;11;56;10;6;24;35;55;37;7;38;294
38;294;4;58;28;9;5;59;47;22;50;40;12;54;39;18;46;61;51;38;1;36;14;21;49;60;27;57;13;20;31;43;34;63;8;62;17;2;44;26;29;52;45;23;48;53;64;41;42;3;33;25;16;32;15;19;30;11;56;10;6;24;35;55;37;7
4;58;28;9;5;59;47;22;50;40;12;54;44;18;46;61;51;38;1;36;14;21;49;60;27;57;13;20;31;43;34;63;8;62;17;2;39;26;29;52;45;23;48;53;64;41;42;3;33;25;16;32;15;19;30;11;56;10;6;24;35;55;37;7;38;294
38;294;4;58;28;9;5;59;47;22;50;40;12;54;44;18;46;61;51;38;1;36;14;21;49;60;27;57;13;20;31;43;34;63;8;62;17;2;39;26;29;52;45;23;48;53;64;41;42;3;33;25;16;32;15;19;30;11;56;10;6;24;35;55;37;7
4;58;28;9;5;59;47;22;50;40;12;54;44;18;46;20;51;38;1;36;14;21;49;60;27;57;13;61;31;43;34;63;8;62;17;2;39;26;29;52;45;23;48;53;64;41;42;3;33;25;16;32;15;19;30;11;56;10;6;24;35;55;37;7;38;286
38;286;4;58;28;9;5;59;47;22;50;40;12;54;44;18;46;20;51;38;1;36;14;21;49;60;27;57;13;61;31;43;34;63;8;62;17;2;39;26;29;52;45;23;48;53;64;41;42;3;33;25;16;32;15;19;30;11;56;10;6;24;35;55;37;7
4;58;28;9;5;59;47;22;50;40;12;54;44;18;46;42;51;38;1;36;14;21;49;60;27;57;13;61;31;43;34;63;8;62;17;2;39;26;29;52;45;23;48;53;64;41;20;3;33;25;16;32;15;19;30;11;56;10;6;24;35;55;37;7;38;286
38;286;4;58;28;9;5;59;47;22;50;40;12;54;44;18;46;42;51;38;1;36;14;21;49;60;27;57;13;61;31;43;34;63;8;62;17;2;39;26;29;52;45;23;48;53;64;41;20;3;33;25;16;32;15;19;30;11;56;10;6;24;35;55;37;7
4;58;28;9;5;59;47;22;50;40;12;54;44;18;46;42;51;38;1;36;14;21;56;60;27;57;13;61;31;43;34;63;8;62;17;2;39;26;29;52;45;23;48;53;64;41;20;3;33;25;16;32;15;19;30;11;49;10;6;24;35;55;37;7;38;286
38;286;4;58;28;9;5;59;47;22;50;40;12;54;44;18;46;42;51;38;1;36;14;21;56;60;27;57;13;61;31;43;34;63;8;62;17;2;39;26;29;52;45;23;48;53;64;41;20;3;33;25;16;32;15;19;30;11;49;10;6;24;35;55;37;7
4;58;28;9;5;59;47;22;35;40;12;54;44;18;46;42;51;38;1;36;14;21;56;60;27;57;13;61;31;43;34;63;8;62;17;2;39;26;29;52;45;23;48;53;64;41;20;3;33;25;16;32;15;19;30;11;49;10;6;24;50;55;37;7;38;286
38;286;4;58;28;9;5;59;47;22;35;40;12;54;44;18;46;42;51;38;1;36;14;21;56;60;27;57;13;61;31;43;34;63;8;62;17;2;39;26;29;52;45;23;48;53;64;41;20;3;33;25;16;32;15;19;30;11;49;10;6;24;50;55;37;7
4;58;28;9;5;59;47;22;35;40;12;54;44;18;46;42;51;57;1;36;14;21;56;60;27;38;13;61;31;43;34;63;8;62;17;2;39;26;29;52;45;23;48;53;64;41;20;3;33;25;16;32;15;19;30;11;49;10;6;24;50;55;37;7;38;286
38;286;4;58;28;9;5;59;47;22;35;40;12;54;44;18;46;42;51;57;1;36;14;21;56;60;27;38;13;61;31;43;34;63;8;62;17;2;39;26;29;52;45;23;48;53;64;41;20;3;33;25;16;32;15;19;30;11;49;10;6;24;50;55;37;7
4;58;28;63;5;59;47;22;35;40;12;54;44;18;46;42;51;57;1;36;14;21;56;60;27;38;13;61;31;43;34;9;8;62;17;2;39;26;29;52;45;23;48;53;64;41;20;3;33;25;16;32;15;19;30;11;49;10;6;24;50;55;37;7;38;286
38;286;4;58;28;63;5;59;47;22;35;40;12;54;44;18;46;42;51;57;1;36;14;21;56;60;27;38;13;61;31;43;34;9;8;62;17;2;39;26;29;52;45;23;48;53;64;41;20;3;33;25;16;32;15;19;30;11;49;10;6;24;50;55;37;7
4;58;28;63;5;59;47;22;35;40;12;54;44;18;46;42;51;57;1;36;14;21;56;60;27;38;13;61;31;43;34;9;23;62;17;2;39;26;29;52;45;8;48;53;64;41;20;3;33;25;16;32;15;19;30;11;49;10;6;24;50;55;37;7;38;282
38;282;4;58;28;63;5;59;47;22;35;40;12;54;44;18;46;42;51;57;1;36;14;21;56;60;27;38;13;61;31;43;34;9;23;62;17;2;39;26;29;52;45;8;48;53;64;41;20;3;33;25;16;32;15;19;30;11;49;10;6;24;50;55;37;7
4;58;28;63;5;59;47;22;35;40;12;54;44;18;25;42;51;57;1;36;14;21;56;60;27;38;13;61;31;43;34;9;23;62;17;2;39;26;29;52;45;8;48;53;64;41;20;3;33;46;16;32;15;19;30;11;49;10;6;24;50;55;37;7;38;274
38;274;4;58;28;63;5;59;47;22;35;40;12;54;44;18;25;42;51;57;1;36;14;21;56;60;27;38;13;61;31;43;34;9;23;62;17;2;39;26;29;52;45;8;48;53;64;41;20;3;33;46;16;32;15;19;30;11;49;10;6;24;50;55;37;7
4;58;28;63;5;59;47;22;35;40;12;54;21;18;25;42;51;57;1;36;14;44;56;60;27;38;13;61;31;43;34;9;23;62;17;2;39;26;29;52;45;8;48;53;64;41;20;3;33;46;16;32;15;19;30;11;49;10;6;24;50;55;37;7;38;278
38;278;4;58;28;63;5;59;47;22;35;40;12;54;21;18;25;42;51;57;1;36;14;44;56;60;27;38;13;61;31;43;34;9;23;62;17;2;39;26;29;52;45;8;48;53;64;41;20;3;33;46;16;32;15;19;30;11;49;10;6;24;50;55;37;7
4;58;28;63;5;59;47;22;35;40;12;54;38;18;25;42;51;57;1;36;14;44;56;60;27;21;13;61;31;43;34;9;23;62;17;2;39;26;29;52;45;8;48;53;64;41;20;3;33;46;16;32;15;19;30;11;49;10;6;24;50;55;37;7;38;278
38;278;4;58;28;63;5;59;47;22;35;40;12;54;38;18;25;42;51;57;1;36;14;44;56;60;27;21;13;61;31;43;34;9;23;62;17;2;39;26;29;52;45;8;48;53;64;41;20;3;33;46;16;32;15;19;30;11;49;10;6;24;50;55;37;7
4;58;28;63;5;59;47;22;35;40;12;54;38;18;25;42;51;57;62;36;14;44;56;60;27;21;13;61;31;43;34;9;23;1;17;2;39;26;29;52;45;8;48;53;64;41;20;3;33;46;16;32;15;19;30;11;49;10;6;24;50;55;37;7;38;282
38;282;4;58;28;63;5;59;47;22;35;40;12;54;38;18;25;42;51;57;62;36;14;44;56;60;27;21;13;61;31;43;34;9;23;1;17;2;39;26;29;52;45;8;48;53;64;41;20;3;33;46;16;32;15;19;30;11;49;10;6;24;50;55;37;7
4;58;28;63;5;59;47;22;35;40;12;54;38;18;25;42;51;57;62;36;14;44;56;60;27;21;13;61;19;43;34;9;23;1;17;2;39;26;29;52;45;8;48;53;64;41;20;3;33;46;16;32;15;31;30;11;49;10;6;24;50;55;37;7;38;282
38;282;4;58;28;63;5;59;47;22;35;40;12;54;38;18;25;42;51;57;62;36;14;44;56;60;27;21;13;61;19;43;34;9;23;1;17;2;39;26;29;52;45;8;48;53;64;41;20;3;33;46;16;32;15;31;30;11;49;10;6;24;50;55;37;7
4;58;28;63;5;59;47;22;35;40;12;54;38;18;25;42;51;57;62;36;14;8;56;60;27;21;13;61;19;43;34;9;23;1;17;2;39;26;29;52;45;44;48;53;64;41;20;3;33;46;16;32;15;31;30;11;49;10;6;24;50;55;37;7;38;280
38;280;4;58;28;63;5;59;47;22;35;40;12;54;38;18;25;42;51;57;62;36;14;8;56;60;27;21;13;61;19;43;34;9;23;1;17;2;39;26;29;52;45;44;48;53;64;41;20;3;33;46;16;32;15;31;30;11;49;10;6;24;50;55;37;7
4;58;2;63;5;59;47;22;35;40;12;54;38;18;25;42;51;57;62;36;14;8;56;60;27;21;13;61;19;43;34;9;23;1;17;28;39;26;29;52;45;44;48;53;64;41;20;3;33;46;16;32;15;31;30;11;49;10;6;24;50;55;37;7;38;282
39;282;4;58;2;63;5;59;47;22;35;40;12;54;38;18;25;42;51;57;62;36;14;8;56;60;27;21;13;61;19;43;34;9;23;1;17;28;39;26;29;52;45;44;48;53;64;41;20;3;33;46;16;32;15;31;30;11;49;10;6;24;50;55;37;7
4;58;2;63;5;59;47;22;35;40;12;3;38;18;25;42;51;57;62;36;14;8;56;60;27;21;13;61;19;43;34;9;23;1;17;28;39;26;29;52;45;44;48;53;64;41;20;54;33;46;16;32;15;31;30;11;49;10;6;24;50;55;37;7;39;282
