"X1";"X27168";"X19";"X6";"X28";"X10";"X26";"X18";"X3";"X17";"X14";"X8";"X29";"X4";"X11";"X21";"X2";"X32";"X25";"X5";"X13";"X31";"X7";"X27";"X22";"X1.1";"X12";"X23";"X16";"X24";"X20";"X9";"X15";"X30"
87;24896;11;17;14;6;4;8;31;7;29;22;20;15;28;18;9;5;2;26;16;12;27;10;32;24;1;3;25;23;19;21;30;13
11;17;31;6;4;8;14;7;29;22;20;15;28;18;9;5;2;26;16;12;27;10;32;24;1;3;25;23;19;21;30;13;87;25816
87;24896;11;17;14;6;4;8;31;7;29;22;20;15;28;18;9;5;2;26;16;12;27;10;32;24;1;3;25;23;19;21;30;13
11;17;14;6;4;8;31;7;29;10;20;15;28;18;9;5;2;26;16;12;27;22;32;24;1;3;25;23;19;21;30;13;87;25540
87;25540;11;17;14;6;4;8;31;7;29;10;20;15;28;18;9;5;2;26;16;12;27;22;32;24;1;3;25;23;19;21;30;13
11;17;6;14;4;8;31;7;29;10;20;15;28;18;9;5;2;26;16;12;27;22;32;24;1;3;25;23;19;21;30;13;87;25460
87;25460;11;17;6;14;4;8;31;7;29;10;20;15;28;18;9;5;2;26;16;12;27;22;32;24;1;3;25;23;19;21;30;13
11;17;6;30;4;8;31;7;29;10;20;15;28;18;9;5;2;26;16;12;27;22;32;24;1;3;25;23;19;21;14;13;87;26058
87;25460;11;17;6;14;4;8;31;7;29;10;20;15;28;18;9;5;2;26;16;12;27;22;32;24;1;3;25;23;19;21;30;13
30;17;6;14;4;8;31;7;29;10;20;15;28;18;9;5;2;26;16;12;27;22;32;24;1;3;25;23;19;21;11;13;87;26268
87;25460;11;17;6;14;4;8;31;7;29;10;20;15;28;18;9;5;2;26;16;12;27;22;32;24;1;3;25;23;19;21;30;13
23;17;6;14;4;8;31;7;29;10;20;15;28;18;9;5;2;26;16;12;27;22;32;24;1;3;25;11;19;21;30;13;87;25296
87;25296;23;17;6;14;4;8;31;7;29;10;20;15;28;18;9;5;2;26;16;12;27;22;32;24;1;3;25;11;19;21;30;13
23;17;6;14;19;8;31;7;29;10;20;15;28;18;9;5;2;26;16;12;27;22;32;24;1;3;25;11;4;21;30;13;87;25340
88;25340;23;17;6;14;19;8;31;7;29;10;20;15;28;18;9;5;2;26;16;12;27;22;32;24;1;3;25;11;4;21;30;13
23;17;2;14;19;8;31;7;29;10;20;15;28;18;9;5;6;26;16;12;27;22;32;24;1;3;25;11;4;21;30;13;88;25240
88;25240;23;17;2;14;19;8;31;7;29;10;20;15;28;18;9;5;6;26;16;12;27;22;32;24;1;3;25;11;4;21;30;13
23;17;2;14;19;7;31;8;29;10;20;15;28;18;9;5;6;26;16;12;27;22;32;24;1;3;25;11;4;21;30;13;88;25180
88;25180;23;17;2;14;19;7;31;8;29;10;20;15;28;18;9;5;6;26;16;12;27;22;32;24;1;3;25;11;4;21;30;13
23;17;2;14;19;7;31;8;29;10;20;15;28;18;9;5;6;26;16;12;27;22;32;24;1;3;25;11;4;30;21;13;88;25260
88;25260;23;17;2;14;19;7;31;8;29;10;20;15;28;18;9;5;6;26;16;12;27;22;32;24;1;3;25;11;4;30;21;13
23;17;2;14;19;7;21;8;29;10;20;15;28;18;9;5;6;26;16;12;27;22;32;24;1;3;25;11;4;30;31;13;88;25300
88;25300;23;17;2;14;19;7;21;8;29;10;20;15;28;18;9;5;6;26;16;12;27;22;32;24;1;3;25;11;4;30;31;13
23;17;2;14;19;7;21;8;29;10;20;15;28;18;9;5;6;26;16;12;27;4;32;24;1;3;25;11;22;30;31;13;88;25824
88;25300;23;17;2;14;19;7;21;8;29;10;20;15;28;18;9;5;6;26;16;12;27;22;32;24;1;3;25;11;4;30;31;13
23;17;2;14;19;7;21;8;29;10;20;15;28;18;9;5;6;26;16;25;27;22;32;24;1;3;12;11;4;30;31;13;88;25592
88;25592;23;17;2;14;19;7;21;8;29;10;20;15;28;18;9;5;6;26;16;25;27;22;32;24;1;3;12;11;4;30;31;13
23;3;2;14;19;7;21;8;29;10;20;15;28;18;9;5;6;26;16;25;27;22;32;24;1;17;12;11;4;30;31;13;88;25518
88;25518;23;3;2;14;19;7;21;8;29;10;20;15;28;18;9;5;6;26;16;25;27;22;32;24;1;17;12;11;4;30;31;13
23;3;2;14;19;7;21;8;29;25;20;15;28;18;9;5;6;26;16;10;27;22;32;24;1;17;12;11;4;30;31;13;88;25120
88;25120;23;3;2;14;19;7;21;8;29;25;20;15;28;18;9;5;6;26;16;10;27;22;32;24;1;17;12;11;4;30;31;13
23;3;2;14;19;7;21;8;29;25;20;15;28;11;9;5;6;26;16;10;27;22;32;24;1;17;12;18;4;30;31;13;88;25636
88;25120;23;3;2;14;19;7;21;8;29;25;20;15;28;18;9;5;6;26;16;10;27;22;32;24;1;17;12;11;4;30;31;13
23;3;2;14;19;7;21;8;29;25;20;15;28;18;9;5;6;26;16;10;27;22;32;24;12;17;1;11;4;30;31;13;88;25440
88;25440;23;3;2;14;19;7;21;8;29;25;20;15;28;18;9;5;6;26;16;10;27;22;32;24;12;17;1;11;4;30;31;13
23;3;2;14;19;7;5;8;29;25;20;15;28;18;9;21;6;26;16;10;27;22;32;24;12;17;1;11;4;30;31;13;88;25946
88;25440;23;3;2;14;19;7;21;8;29;25;20;15;28;18;9;5;6;26;16;10;27;22;32;24;12;17;1;11;4;30;31;13
8;3;2;14;19;7;21;23;29;25;20;15;28;18;9;5;6;26;16;10;27;22;32;24;12;17;1;11;4;30;31;13;88;25796
88;25440;23;3;2;14;19;7;21;8;29;25;20;15;28;18;9;5;6;26;16;10;27;22;32;24;12;17;1;11;4;30;31;13
23;3;2;9;19;7;21;8;29;25;20;15;28;18;14;5;6;26;16;10;27;22;32;24;12;17;1;11;4;30;31;13;88;25320
88;25320;23;3;2;9;19;7;21;8;29;25;20;15;28;18;14;5;6;26;16;10;27;22;32;24;12;17;1;11;4;30;31;13
23;3;2;9;19;7;21;8;29;13;20;15;28;18;14;5;6;26;16;10;27;22;32;24;12;17;1;11;4;30;31;25;88;25506
88;25320;23;3;2;9;19;7;21;8;29;25;20;15;28;18;14;5;6;26;16;10;27;22;32;24;12;17;1;11;4;30;31;13
23;3;2;9;19;7;21;8;29;25;20;15;6;18;14;5;28;26;16;10;27;22;32;24;12;17;1;11;4;30;31;13;88;26220
88;25320;23;3;2;9;19;7;21;8;29;25;20;15;28;18;14;5;6;26;16;10;27;22;32;24;12;17;1;11;4;30;31;13
17;3;2;9;19;7;21;8;29;25;20;15;28;18;14;5;6;26;16;10;27;22;32;24;12;23;1;11;4;30;31;13;88;25280
88;25280;17;3;2;9;19;7;21;8;29;25;20;15;28;18;14;5;6;26;16;10;27;22;32;24;12;23;1;11;4;30;31;13
17;3;2;9;19;7;21;8;29;25;20;15;28;24;14;5;6;26;16;10;27;22;32;18;12;23;1;11;4;30;31;13;88;25120
88;25120;17;3;2;9;19;7;21;8;29;25;20;15;28;24;14;5;6;26;16;10;27;22;32;18;12;23;1;11;4;30;31;13
17;3;2;9;19;7;21;8;29;25;20;15;28;24;14;5;31;26;16;10;27;22;32;18;12;23;1;11;4;30;6;13;88;26160
88;25120;17;3;2;9;19;7;21;8;29;25;20;15;28;24;14;5;6;26;16;10;27;22;32;18;12;23;1;11;4;30;31;13
17;3;2;9;19;7;21;8;29;25;20;15;28;1;14;5;6;26;16;10;27;22;32;18;12;23;24;11;4;30;31;13;88;25928
88;25120;17;3;2;9;19;7;21;8;29;25;20;15;28;24;14;5;6;26;16;10;27;22;32;18;12;23;1;11;4;30;31;13
17;3;2;9;19;7;21;24;29;25;20;15;28;8;14;5;6;26;16;10;27;22;32;18;12;23;1;11;4;30;31;13;88;25856
89;25120;17;3;2;9;19;7;21;8;29;25;20;15;28;24;14;5;6;26;16;10;27;22;32;18;12;23;1;11;4;30;31;13
17;3;2;9;19;8;21;7;29;25;20;15;28;24;14;5;6;26;16;10;27;22;32;18;12;23;1;11;4;30;31;13;89;25180
89;25180;17;3;2;9;19;8;21;7;29;25;20;15;28;24;14;5;6;26;16;10;27;22;32;18;12;23;1;11;4;30;31;13
13;3;2;9;19;8;21;7;29;25;20;15;28;24;14;5;6;26;16;10;27;22;32;18;12;23;1;11;4;30;31;17;89;25568
89;25180;17;3;2;9;19;8;21;7;29;25;20;15;28;24;14;5;6;26;16;10;27;22;32;18;12;23;1;11;4;30;31;13
17;3;2;9;19;25;21;7;29;8;20;15;28;24;14;5;6;26;16;10;27;22;32;18;12;23;1;11;4;30;31;13;89;25496
89;25180;17;3;2;9;19;8;21;7;29;25;20;15;28;24;14;5;6;26;16;10;27;22;32;18;12;23;1;11;4;30;31;13
17;3;2;9;19;8;21;24;29;25;20;15;28;7;14;5;6;26;16;10;27;22;32;18;12;23;1;11;4;30;31;13;89;26316
89;25180;17;3;2;9;19;8;21;7;29;25;20;15;28;24;14;5;6;26;16;10;27;22;32;18;12;23;1;11;4;30;31;13
17;3;2;9;19;8;21;7;29;25;20;26;28;24;14;5;6;15;16;10;27;22;32;18;12;23;1;11;4;30;31;13;89;25030
89;25030;17;3;2;9;19;8;21;7;29;25;20;26;28;24;14;5;6;15;16;10;27;22;32;18;12;23;1;11;4;30;31;13
17;3;2;9;19;8;21;7;29;25;20;1;28;24;14;5;6;15;16;10;27;22;32;18;12;23;26;11;4;30;31;13;89;25358
89;25030;17;3;2;9;19;8;21;7;29;25;20;26;28;24;14;5;6;15;16;10;27;22;32;18;12;23;1;11;4;30;31;13
17;3;2;9;19;8;26;7;29;25;20;21;28;24;14;5;6;15;16;10;27;22;32;18;12;23;1;11;4;30;31;13;89;24830
89;24830;17;3;2;9;19;8;26;7;29;25;20;21;28;24;14;5;6;15;16;10;27;22;32;18;12;23;1;11;4;30;31;13
17;3;2;9;19;8;26;7;29;25;20;21;28;16;14;5;6;15;24;10;27;22;32;18;12;23;1;11;4;30;31;13;89;25026
89;25026;17;3;2;9;19;8;26;7;29;25;20;21;28;16;14;5;6;15;24;10;27;22;32;18;12;23;1;11;4;30;31;13
17;3;32;9;19;8;26;7;29;25;20;21;28;16;14;5;6;15;24;10;27;22;2;18;12;23;1;11;4;30;31;13;89;26010
89;26010;17;3;32;9;19;8;26;7;29;25;20;21;28;16;14;5;6;15;24;10;27;22;2;18;12;23;1;11;4;30;31;13
17;3;32;9;19;8;26;7;29;25;20;16;28;21;14;5;6;15;24;10;27;22;2;18;12;23;1;11;4;30;31;13;89;26650
89;26010;17;3;32;9;19;8;26;7;29;25;20;21;28;16;14;5;6;15;24;10;27;22;2;18;12;23;1;11;4;30;31;13
17;3;32;9;19;8;26;7;25;29;20;21;28;16;14;5;6;15;24;10;27;22;2;18;12;23;1;11;4;30;31;13;89;25810
89;25810;17;3;32;9;19;8;26;7;25;29;20;21;28;16;14;5;6;15;24;10;27;22;2;18;12;23;1;11;4;30;31;13
17;3;32;9;19;8;26;7;25;29;20;21;28;16;14;5;2;15;24;10;27;22;6;18;12;23;1;11;4;30;31;13;89;26110
89;25810;17;3;32;9;19;8;26;7;25;29;20;21;28;16;14;5;6;15;24;10;27;22;2;18;12;23;1;11;4;30;31;13
17;3;32;9;19;8;26;7;25;29;16;21;28;20;14;5;6;15;24;10;27;22;2;18;12;23;1;11;4;30;31;13;89;26726
89;25810;17;3;32;9;19;8;26;7;25;29;20;21;28;16;14;5;6;15;24;10;27;22;2;18;12;23;1;11;4;30;31;13
17;3;32;9;19;8;26;7;25;29;28;21;20;16;14;5;6;15;24;10;27;22;2;18;12;23;1;11;4;30;31;13;89;26490
89;25810;17;3;32;9;19;8;26;7;25;29;20;21;28;16;14;5;6;15;24;10;27;22;2;18;12;23;1;11;4;30;31;13
17;3;32;9;19;8;26;7;25;29;15;21;28;16;14;5;6;20;24;10;27;22;2;18;12;23;1;11;4;30;31;13;89;26724
89;25810;17;3;32;9;19;8;26;7;25;29;20;21;28;16;14;5;6;15;24;10;27;22;2;18;12;23;1;11;4;30;31;13
17;3;32;9;19;8;26;7;25;29;20;31;28;16;14;5;6;15;24;10;27;22;2;18;12;23;1;11;4;30;21;13;89;26050
89;25810;17;3;32;9;19;8;26;7;25;29;20;21;28;16;14;5;6;15;24;10;27;22;2;18;12;23;1;11;4;30;31;13
17;3;32;9;19;8;26;7;25;29;20;21;28;16;14;5;6;15;24;10;27;22;1;18;12;23;2;11;4;30;31;13;89;25870
89;25810;17;3;32;9;19;8;26;7;25;29;20;21;28;16;14;5;6;15;24;10;27;22;2;18;12;23;1;11;4;30;31;13
17;3;32;9;19;8;26;7;25;29;20;21;28;16;14;5;6;15;24;10;2;22;27;18;12;23;1;11;4;30;31;13;89;25930
89;25930;17;3;32;9;19;8;26;7;25;29;20;21;28;16;14;5;6;15;24;10;2;22;27;18;12;23;1;11;4;30;31;13
17;3;32;9;19;8;26;7;25;29;20;21;28;16;14;5;6;15;24;10;1;22;27;18;12;23;2;11;4;30;31;13;89;26190
89;26190;17;3;32;9;19;8;26;7;25;29;20;21;28;16;14;5;6;15;24;10;1;22;27;18;12;23;2;11;4;30;31;13
17;3;32;9;19;8;26;7;1;29;20;21;28;16;14;5;6;15;24;10;25;22;27;18;12;23;2;11;4;30;31;13;89;26574
90;26190;17;3;32;9;19;8;26;7;25;29;20;21;28;16;14;5;6;15;24;10;1;22;27;18;12;23;2;11;4;30;31;13
17;3;32;9;19;8;26;7;25;29;20;21;28;16;14;12;6;15;24;10;1;22;27;18;5;23;2;11;4;30;31;13;90;26110
90;26110;17;3;32;9;19;8;26;7;25;29;20;21;28;16;14;12;6;15;24;10;1;22;27;18;5;23;2;11;4;30;31;13
17;3;32;9;19;8;26;7;25;29;12;21;28;16;14;20;6;15;24;10;1;22;27;18;5;23;2;11;4;30;31;13;90;26730
90;26110;17;3;32;9;19;8;26;7;25;29;20;21;28;16;14;12;6;15;24;10;1;22;27;18;5;23;2;11;4;30;31;13
17;3;32;9;19;8;26;7;25;29;20;21;28;16;14;12;6;15;22;10;1;24;27;18;5;23;2;11;4;30;31;13;90;26350
90;26350;17;3;32;9;19;8;26;7;25;29;20;21;28;16;14;12;6;15;22;10;1;24;27;18;5;23;2;11;4;30;31;13
17;3;32;9;19;8;26;7;25;29;15;21;28;16;14;12;6;20;22;10;1;24;27;18;5;23;2;11;4;30;31;13;90;27292
90;26350;17;3;32;9;19;8;26;7;25;29;20;21;28;16;14;12;6;15;22;10;1;24;27;18;5;23;2;11;4;30;31;13
17;3;32;9;19;8;26;7;25;29;20;21;28;16;14;11;6;15;22;10;1;24;27;18;5;23;2;12;4;30;31;13;90;26070
90;26070;17;3;32;9;19;8;26;7;25;29;20;21;28;16;14;11;6;15;22;10;1;24;27;18;5;23;2;12;4;30;31;13
17;3;32;9;19;8;20;7;25;29;26;21;28;16;14;11;6;15;22;10;1;24;27;18;5;23;2;12;4;30;31;13;90;26790
90;26070;17;3;32;9;19;8;26;7;25;29;20;21;28;16;14;11;6;15;22;10;1;24;27;18;5;23;2;12;4;30;31;13
17;3;32;9;19;8;26;7;25;29;20;21;28;16;14;31;6;15;22;10;1;24;27;18;5;23;2;12;4;30;11;13;90;26486
90;26070;17;3;32;9;19;8;26;7;25;29;20;21;28;16;14;11;6;15;22;10;1;24;27;18;5;23;2;12;4;30;31;13
17;3;32;9;19;8;26;7;25;29;20;21;28;16;14;11;6;15;22;10;1;24;23;18;5;27;2;12;4;30;31;13;90;25850
90;25850;17;3;32;9;19;8;26;7;25;29;20;21;28;16;14;11;6;15;22;10;1;24;23;18;5;27;2;12;4;30;31;13
17;1;32;9;19;8;26;7;25;29;20;21;28;16;14;11;6;15;22;10;3;24;23;18;5;27;2;12;4;30;31;13;90;26010
90;25850;17;3;32;9;19;8;26;7;25;29;20;21;28;16;14;11;6;15;22;10;1;24;23;18;5;27;2;12;4;30;31;13
17;3;32;9;19;8;26;7;25;29;20;21;28;16;14;11;6;15;22;10;1;24;23;30;5;27;2;12;4;18;31;13;90;26330
90;25850;17;3;32;9;19;8;26;7;25;29;20;21;28;16;14;11;6;15;22;10;1;24;23;18;5;27;2;12;4;30;31;13
17;3;32;9;19;8;26;7;25;29;20;18;28;16;14;11;6;15;22;10;1;24;23;21;5;27;2;12;4;30;31;13;90;25850
90;25850;17;3;32;9;19;8;26;7;25;29;20;18;28;16;14;11;6;15;22;10;1;24;23;21;5;27;2;12;4;30;31;13
17;3;32;9;19;8;26;7;25;29;20;18;28;16;15;11;6;14;22;10;1;24;23;21;5;27;2;12;4;30;31;13;90;25690
90;25690;17;3;32;9;19;8;26;7;25;29;20;18;28;16;15;11;6;14;22;10;1;24;23;21;5;27;2;12;4;30;31;13
17;3;32;9;19;8;26;7;25;29;20;18;28;16;15;11;6;14;22;10;1;24;23;21;5;12;2;27;4;30;31;13;90;25222
90;25222;17;3;32;9;19;8;26;7;25;29;20;18;28;16;15;11;6;14;22;10;1;24;23;21;5;12;2;27;4;30;31;13
22;3;32;9;19;8;26;7;25;29;20;18;28;16;15;11;6;14;17;10;1;24;23;21;5;12;2;27;4;30;31;13;90;24382
90;24382;22;3;32;9;19;8;26;7;25;29;20;18;28;16;15;11;6;14;17;10;1;24;23;21;5;12;2;27;4;30;31;13
22;3;32;9;19;8;26;7;25;29;20;18;28;16;15;11;6;14;12;10;1;24;23;21;5;17;2;27;4;30;31;13;90;25562
90;24382;22;3;32;9;19;8;26;7;25;29;20;18;28;16;15;11;6;14;17;10;1;24;23;21;5;12;2;27;4;30;31;13
22;3;32;9;19;8;26;7;25;29;20;18;28;16;15;11;6;14;17;10;1;24;23;21;5;4;2;27;12;30;31;13;90;25062
90;24382;22;3;32;9;19;8;26;7;25;29;20;18;28;16;15;11;6;14;17;10;1;24;23;21;5;12;2;27;4;30;31;13
22;3;32;9;19;8;26;7;25;29;20;18;28;16;15;11;6;14;17;10;1;2;23;21;5;12;24;27;4;30;31;13;90;24752
90;24382;22;3;32;9;19;8;26;7;25;29;20;18;28;16;15;11;6;14;17;10;1;24;23;21;5;12;2;27;4;30;31;13
22;3;32;9;19;8;26;18;25;29;20;7;28;16;15;11;6;14;17;10;1;24;23;21;5;12;2;27;4;30;31;13;90;24666
90;24382;22;3;32;9;19;8;26;7;25;29;20;18;28;16;15;11;6;14;17;10;1;24;23;21;5;12;2;27;4;30;31;13
22;3;32;9;19;8;26;7;25;29;20;18;28;27;15;11;6;14;17;10;1;24;23;21;5;12;2;16;4;30;31;13;90;24750
90;24750;22;3;32;9;19;8;26;7;25;29;20;18;28;27;15;11;6;14;17;10;1;24;23;21;5;12;2;16;4;30;31;13
22;3;30;9;19;8;26;7;25;29;20;18;28;27;15;11;6;14;17;10;1;24;23;21;5;12;2;16;4;32;31;13;90;24470
91;24470;22;3;30;9;19;8;26;7;25;29;20;18;28;27;15;11;6;14;17;10;1;24;23;21;5;12;2;16;4;32;31;13
22;3;30;9;19;8;26;7;25;29;20;18;28;27;13;11;6;14;17;10;1;24;23;21;5;12;2;16;4;32;31;15;91;24870
91;24470;22;3;30;9;19;8;26;7;25;29;20;18;28;27;15;11;6;14;17;10;1;24;23;21;5;12;2;16;4;32;31;13
22;3;30;9;19;8;26;7;25;29;20;18;28;27;15;11;6;4;17;10;1;24;23;21;5;12;2;16;14;32;31;13;91;24390
91;24390;22;3;30;9;19;8;26;7;25;29;20;18;28;27;15;11;6;4;17;10;1;24;23;21;5;12;2;16;14;32;31;13
22;3;30;9;19;8;26;7;25;29;20;18;28;27;15;11;12;4;17;10;1;24;23;21;5;6;2;16;14;32;31;13;91;24470
91;24390;22;3;30;9;19;8;26;7;25;29;20;18;28;27;15;11;6;4;17;10;1;24;23;21;5;12;2;16;14;32;31;13
22;3;30;9;19;8;26;7;25;29;20;18;21;27;15;11;6;4;17;10;1;24;23;28;5;12;2;16;14;32;31;13;91;24910
91;24390;22;3;30;9;19;8;26;7;25;29;20;18;28;27;15;11;6;4;17;10;1;24;23;21;5;12;2;16;14;32;31;13
22;3;30;9;19;8;26;7;25;29;24;18;28;27;15;11;6;4;17;10;1;20;23;21;5;12;2;16;14;32;31;13;91;24290
91;24290;22;3;30;9;19;8;26;7;25;29;24;18;28;27;15;11;6;4;17;10;1;20;23;21;5;12;2;16;14;32;31;13
22;3;30;9;19;8;26;7;25;29;24;18;28;27;15;11;6;4;21;10;1;20;23;17;5;12;2;16;14;32;31;13;91;24410
91;24410;22;3;30;9;19;8;26;7;25;29;24;18;28;27;15;11;6;4;21;10;1;20;23;17;5;12;2;16;14;32;31;13
22;3;30;9;19;8;26;7;25;2;24;18;28;27;15;11;6;4;21;10;1;20;23;17;5;12;29;16;14;32;31;13;91;25000
91;24410;22;3;30;9;19;8;26;7;25;29;24;18;28;27;15;11;6;4;21;10;1;20;23;17;5;12;2;16;14;32;31;13
22;3;30;9;19;8;26;7;25;15;24;18;28;27;29;11;6;4;21;10;1;20;23;17;5;12;2;16;14;32;31;13;91;25030
91;24410;22;3;30;9;19;8;26;7;25;29;24;18;28;27;15;11;6;4;21;10;1;20;23;17;5;12;2;16;14;32;31;13
22;3;30;9;19;6;26;7;25;29;24;18;28;27;15;11;8;4;21;10;1;20;23;17;5;12;2;16;14;32;31;13;91;24290
91;24290;22;3;30;9;19;6;26;7;25;29;24;18;28;27;15;11;8;4;21;10;1;20;23;17;5;12;2;16;14;32;31;13
22;3;30;9;19;6;26;7;25;29;24;18;28;27;15;11;8;4;21;16;1;20;23;17;5;12;2;10;14;32;31;13;91;25250
91;24290;22;3;30;9;19;6;26;7;25;29;24;18;28;27;15;11;8;4;21;10;1;20;23;17;5;12;2;16;14;32;31;13
22;3;30;9;19;6;26;7;25;29;24;18;28;27;23;11;8;4;21;10;1;20;15;17;5;12;2;16;14;32;31;13;91;24578
91;24290;22;3;30;9;19;6;26;7;25;29;24;18;28;27;15;11;8;4;21;10;1;20;23;17;5;12;2;16;14;32;31;13
22;3;30;9;19;6;26;7;25;29;24;18;28;27;15;11;10;4;21;8;1;20;23;17;5;12;2;16;14;32;31;13;91;24730
91;24730;22;3;30;9;19;6;26;7;25;29;24;18;28;27;15;11;10;4;21;8;1;20;23;17;5;12;2;16;14;32;31;13
22;3;30;9;19;6;26;7;25;29;24;18;28;5;15;11;10;4;21;8;1;20;23;17;27;12;2;16;14;32;31;13;91;25182
91;24730;22;3;30;9;19;6;26;7;25;29;24;18;28;27;15;11;10;4;21;8;1;20;23;17;5;12;2;16;14;32;31;13
22;3;30;9;19;6;26;7;25;29;24;18;28;27;15;11;10;4;21;8;1;14;23;17;5;12;2;16;20;32;31;13;91;24090
91;24090;22;3;30;9;19;6;26;7;25;29;24;18;28;27;15;11;10;4;21;8;1;14;23;17;5;12;2;16;20;32;31;13
22;3;30;9;29;6;26;7;25;19;24;18;28;27;15;11;10;4;21;8;1;14;23;17;5;12;2;16;20;32;31;13;91;24730
91;24090;22;3;30;9;19;6;26;7;25;29;24;18;28;27;15;11;10;4;21;8;1;14;23;17;5;12;2;16;20;32;31;13
22;3;30;15;19;6;26;7;25;29;24;18;28;27;9;11;10;4;21;8;1;14;23;17;5;12;2;16;20;32;31;13;91;24330
91;24090;22;3;30;9;19;6;26;7;25;29;24;18;28;27;15;11;10;4;21;8;1;14;23;17;5;12;2;16;20;32;31;13
22;3;30;9;19;6;26;7;25;29;20;18;28;27;15;11;10;4;21;8;1;14;23;17;5;12;2;16;24;32;31;13;91;24430
91;24430;22;3;30;9;19;6;26;7;25;29;20;18;28;27;15;11;10;4;21;8;1;14;23;17;5;12;2;16;24;32;31;13
22;3;30;9;19;6;26;7;25;29;20;18;28;15;27;11;10;4;21;8;1;14;23;17;5;12;2;16;24;32;31;13;91;24864
91;24864;22;3;30;9;19;6;26;7;25;29;20;18;28;15;27;11;10;4;21;8;1;14;23;17;5;12;2;16;24;32;31;13
22;3;30;9;19;6;26;7;18;29;20;25;28;15;27;11;10;4;21;8;1;14;23;17;5;12;2;16;24;32;31;13;91;25244
91;24864;22;3;30;9;19;6;26;7;25;29;20;18;28;15;27;11;10;4;21;8;1;14;23;17;5;12;2;16;24;32;31;13
22;3;20;9;19;6;26;7;25;29;30;18;28;15;27;11;10;4;21;8;1;14;23;17;5;12;2;16;24;32;31;13;91;24644
92;24644;22;3;20;9;19;6;26;7;25;29;30;18;28;15;27;11;10;4;21;8;1;14;23;17;5;12;2;16;24;32;31;13
22;3;20;9;19;6;4;7;25;29;30;18;28;15;27;11;10;26;21;8;1;14;23;17;5;12;2;16;24;32;31;13;92;25900
92;24644;22;3;20;9;19;6;26;7;25;29;30;18;28;15;27;11;10;4;21;8;1;14;23;17;5;12;2;16;24;32;31;13
22;3;20;9;19;6;26;7;25;29;30;18;1;15;27;11;10;4;21;8;28;14;23;17;5;12;2;16;24;32;31;13;92;24770
92;24770;22;3;20;9;19;6;26;7;25;29;30;18;1;15;27;11;10;4;21;8;28;14;23;17;5;12;2;16;24;32;31;13
6;3;20;9;19;22;26;7;25;29;30;18;1;15;27;11;10;4;21;8;28;14;23;17;5;12;2;16;24;32;31;13;92;24816
92;24816;6;3;20;9;19;22;26;7;25;29;30;18;1;15;27;11;10;4;21;8;28;14;23;17;5;12;2;16;24;32;31;13
6;3;20;9;19;22;26;7;25;29;30;18;1;15;27;11;10;4;21;8;28;13;23;17;5;12;2;16;24;32;31;14;92;25196
92;24816;6;3;20;9;19;22;26;7;25;29;30;18;1;15;27;11;10;4;21;8;28;14;23;17;5;12;2;16;24;32;31;13
6;3;20;9;19;22;26;7;25;29;30;18;1;15;27;11;14;4;21;8;28;10;23;17;5;12;2;16;24;32;31;13;92;25116
92;25116;6;3;20;9;19;22;26;7;25;29;30;18;1;15;27;11;14;4;21;8;28;10;23;17;5;12;2;16;24;32;31;13
6;7;20;9;19;22;26;3;25;29;30;18;1;15;27;11;14;4;21;8;28;10;23;17;5;12;2;16;24;32;31;13;92;24976
92;24976;6;7;20;9;19;22;26;3;25;29;30;18;1;15;27;11;14;4;21;8;28;10;23;17;5;12;2;16;24;32;31;13
6;7;20;9;19;22;26;3;25;29;30;18;28;15;27;11;14;4;21;8;1;10;23;17;5;12;2;16;24;32;31;13;92;24850
92;24850;6;7;20;9;19;22;26;3;25;29;30;18;28;15;27;11;14;4;21;8;1;10;23;17;5;12;2;16;24;32;31;13
6;7;20;9;19;22;26;3;25;29;30;18;28;15;27;11;14;4;21;8;1;2;23;17;5;12;10;16;24;32;31;13;92;25170
92;24850;6;7;20;9;19;22;26;3;25;29;30;18;28;15;27;11;14;4;21;8;1;10;23;17;5;12;2;16;24;32;31;13
6;7;20;9;19;26;22;3;25;29;30;18;28;15;27;11;14;4;21;8;1;10;23;17;5;12;2;16;24;32;31;13;92;24890
92;24890;6;7;20;9;19;26;22;3;25;29;30;18;28;15;27;11;14;4;21;8;1;10;23;17;5;12;2;16;24;32;31;13
6;7;20;9;19;26;22;3;25;29;30;18;28;15;27;11;14;4;24;8;1;10;23;17;5;12;2;16;21;32;31;13;92;24670
92;24670;6;7;20;9;19;26;22;3;25;29;30;18;28;15;27;11;14;4;24;8;1;10;23;17;5;12;2;16;21;32;31;13
6;7;20;9;19;26;22;3;25;29;30;18;28;15;27;11;14;8;24;4;1;10;23;17;5;12;2;16;21;32;31;13;92;24650
92;24650;6;7;20;9;19;26;22;3;25;29;30;18;28;15;27;11;14;8;24;4;1;10;23;17;5;12;2;16;21;32;31;13
19;7;20;9;6;26;22;3;25;29;30;18;28;15;27;11;14;8;24;4;1;10;23;17;5;12;2;16;21;32;31;13;92;24632
92;24632;19;7;20;9;6;26;22;3;25;29;30;18;28;15;27;11;14;8;24;4;1;10;23;17;5;12;2;16;21;32;31;13
19;7;20;9;6;26;22;3;25;29;4;18;28;15;27;11;14;8;24;30;1;10;23;17;5;12;2;16;21;32;31;13;92;24636
